Season,Name,Tm,G,TBF,ERA,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG,OBP,SLG,wOBA,playerId
"Total","Michael Blazek","MIL",21,30,14.29411764,10,1,1,11,9,1,5,0,1,3,0.416666666,0.533333333,0.666666666,0.505083171526591,9654
"Total","Vidal Nuno","4 Tms",14,16,1.92857143,1,0,0,1,1,0,1,1,0,6,0.066666666,0.125,0.066666666,0.05872159004211426,9674
"Total","Louis Coleman","3 Tms",21,25,6.35294118,2,2,0,4,4,0,6,1,0,5,0.105263157,0.32,0.210526315,0.2474796324968338,9720
"Total","Burke Badenhop","CIN",19,30,6,8,0,1,4,4,1,4,1,0,5,0.307692307,0.4,0.5,0.37948065790636787,9736
"Total","David Hale","3 Tms",8,7,27.00000011,2,1,0,5,5,1,0,0,0,1,0.285714285,0.285714285,0.857142857,0.46163186005183626,9756
"Total","Joe Kelly","3 Tms",70,90,6.53225806,18,5,0,15,15,1,10,1,0,18,0.225,0.311111111,0.325,0.27985417574978944,9761
"Total","Garrett Richards","2 Tms",6,7,10.79999998,1,0,0,4,2,0,0,0,0,1,0.142857142,0.142857142,0.142857142,0.1262644018445696,9784
"Total","Rex Brothers","3 Tms",12,15,8.10000001,3,0,0,3,3,1,2,1,0,5,0.23076923,0.333333333,0.461538461,0.31606712511607576,9794
"Total","Murphy Smith","TOR",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9812
"Total","Sergio Romo","8 Tms",34,43,8.67857144,11,4,0,9,9,1,4,1,0,15,0.282051282,0.348837209,0.461538461,0.3427206178506215,9817
"Total","Chaz Roe","3 Tms",33,45,7.44827586,10,3,0,11,8,0,5,0,1,13,0.256410256,0.355555555,0.333333333,0.31234941217634415,9866
"Total","Michael Kirkman","MIL",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9877
"Total","Travis Wood","2 Tms",21,28,7.10526315,5,1,0,6,5,1,3,0,0,4,0.2,0.285714285,0.36,0.2844066045113972,9884
"Total","Mike Broadway","SFG",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9894
"Total","Chris Rusin","COL",28,28,6.75,1,0,0,6,6,0,2,1,1,8,0.04,0.142857142,0.04,0.08474661685802319,9895
"Total","Chris Volstad","CHW",4,6,40.4999998,3,1,0,3,3,1,1,0,0,1,0.6,0.666666666,1.4,0.8078606128692627,9901
"Total","Pedro Villarreal","CIN",5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9904
"Total","A.J. Morris","CIN",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9919
"Total","Bobby Parnell","2 Tms",5,7,6.75000002,2,0,0,2,1,1,1,0,0,2,0.333333333,0.428571428,0.833333333,0.511436573096684,9926
"Total","Brandon Kintzler","6 Tms",44,58,6.92307693,13,4,1,10,10,1,6,1,0,15,0.25,0.327586206,0.423076923,0.3187268198582164,9939
"Total","Todd Redmond","TOR",2,2,27.00000027,1,1,0,1,1,0,0,0,0,0,0.5,0.5,1,0.6281352639198303,9943
"Total","Mike Dunn","2 Tms",54,63,10.28571429,16,4,0,16,16,2,8,1,0,18,0.29090909,0.38095238,0.472727272,0.3628859721845196,9948
"Total","Tom Wilhelmsen","3 Tms",24,32,12.14999999,9,1,3,9,9,1,3,0,0,3,0.310344827,0.375,0.655172413,0.4250807296484709,9975
"Total","Mike Minor","KCR",13,13,5.40000001,1,0,0,2,2,0,2,0,0,1,0.09090909,0.23076923,0.09090909,0.17405053285452035,10021
"Total","Christian Bethancourt","SDP",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10028
"Total","Patrick Schuster","2 Tms",4,4,9,0,0,0,1,1,0,1,0,0,0,0,0.25,0,0.17265300452709198,10029
"Total","Keyvius Sampson","CIN",3,4,0,1,0,0,0,0,0,1,0,0,0,0.333333333,0.5,0.333333333,0.39226654171943665,10039
"Total","Ashur Tolliver","2 Tms",3,3,0,0,0,0,0,0,0,1,0,0,0,0,0.333333333,0,0.23099801937739053,10044
"Total","Tyler Matzek","ATL",28,36,3.375,4,0,0,3,3,1,7,2,1,9,0.142857142,0.333333333,0.25,0.2596403956413269,10058
"Total","Brooks Raley","4 Tms",38,52,9.28125,11,2,0,12,11,2,6,1,3,15,0.255813953,0.384615384,0.441860465,0.35925378752689735,10061
"Total","Ian Krol","2 Tms",31,35,8.63999999,5,2,1,8,8,2,5,0,0,6,0.166666666,0.285714285,0.5,0.3277886152267456,10066
"Total","Caleb Cotham","2 Tms",10,14,3,4,0,0,2,1,0,1,0,0,2,0.307692307,0.357142857,0.307692307,0.30048559393201557,10075
"Total","Caleb Thielbar","MIN",37,41,4.76470588,6,1,1,6,6,1,2,1,0,10,0.153846153,0.195121951,0.307692307,0.2038547471165657,10078
"Total","Kyle Gibson","2 Tms",2,2,27.00000027,1,0,0,1,1,0,0,0,0,1,0.5,0.5,0.5,0.43480363488197327,10123
"Total","Brad Boxberger","5 Tms",63,83,6.75,19,4,0,14,14,4,6,1,1,18,0.25,0.313253012,0.460526315,0.3270115517988438,10133
"Total","Manny Barreda","BAL",1,2,0,0,0,0,0,0,0,1,0,0,0,0,0.5,0,0.34585827589035034,10148
"Total","Ryan Weber","4 Tms",15,23,9.64285716,7,0,0,6,5,1,1,0,1,5,0.333333333,0.391304347,0.476190476,0.377327649489693,10160
"Total","Jose Ramirez","3 Tms",23,34,4.90909091,7,4,0,4,4,0,4,0,1,8,0.24137931,0.352941176,0.379310344,0.32665752488024097,10171
"Total","Jacob Turner","3 Tms",3,3,0,2,0,0,0,0,0,0,0,0,0,0.666666666,0.666666666,0.666666666,0.5850409865379333,10185
"Total","Shelby Miller","4 Tms",9,14,13.5,4,1,0,3,3,0,5,1,0,3,0.444444444,0.642857142,0.555555555,0.5127037717745855,10197
"Total","Aroldis Chapman","3 Tms",10,9,0,0,0,0,0,0,0,0,0,1,6,0,0.111111111,0,0.08002363973193699,10233
"Total","Bryan Morris","2 Tms",16,20,6.23076924,5,1,0,3,3,0,3,1,0,4,0.294117647,0.4,0.352941176,0.32224342383836446,10234
"Total","Rafael Martin","WSN",5,7,0,1,0,0,1,0,0,1,0,0,5,0.166666666,0.285714285,0.166666666,0.22395241260528564,10258
"Total","Alexi Ogando","2 Tms",22,28,17.47058826,7,1,1,11,11,4,4,0,1,7,0.304347826,0.428571428,0.956521739,0.5481354594230652,10261
"Total","Justin Marks","TBR",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10265
"Total","Tanner Scheppers","TEX",6,9,5.40000002,1,0,0,1,1,0,2,1,1,1,0.166666666,0.444444444,0.166666666,0.2857246473431587,10267
"Total","Josh Smoker","3 Tms",12,16,7.36363636,1,0,0,3,3,1,4,0,0,4,0.083333333,0.3125,0.333333333,0.2997422367334366,10285
"Total","Francisco Arcia","LAA",1,1,18,1,0,0,2,2,1,0,0,0,0,1,1,4,2.0308284759521484,10286
"Total","Ryan Tepera","5 Tms",67,92,5.14285714,15,3,0,15,12,1,13,1,3,24,0.197368421,0.336956521,0.276315789,0.28429826078834114,10291
"Total","Chad Bell","DET",3,4,9,1,1,0,1,1,0,0,0,0,1,0.25,0.25,0.5,0.3118187189102173,10297
"Total","Jarred Cosart","MIA",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10304
"Total","Roman Mendez","TEX",1,2,27.00000027,1,0,0,1,1,0,0,0,0,1,0.5,0.5,0.5,0.44041192531585693,10307
"Total","Erasmo Ramirez","4 Tms",48,59,5.02325581,9,0,0,9,8,2,5,0,1,11,0.16981132,0.254237288,0.283018867,0.24303438905942237,10314
"Total","Michael Tonkin","2 Tms",25,27,19.89473682,6,0,0,14,14,3,2,0,0,7,0.24,0.296296296,0.6,0.3723808262083266,10315
"Total","Edwin Escobar","ARI",6,7,5.39999999,0,0,0,1,1,0,2,1,0,1,0,0.285714285,0,0.11510200301806132,10337
"Total","Juan Minaya","2 Tms",28,31,2.16,2,1,0,2,2,0,4,0,0,10,0.074074074,0.193548387,0.111111111,0.15675185764989547,10341
"Total","Aaron Loup","5 Tms",57,70,5.2826087,13,1,0,12,9,2,6,2,3,14,0.216666666,0.318840579,0.333333333,0.2832135486958632,10343
"Total","John Ryan Murphy","ARI",1,2,0,1,0,0,0,0,0,0,0,0,0,0.5,0.5,0.5,0.43480363488197327,10346
"Total","Robbie Erlin","2 Tms",14,15,0,1,1,0,0,0,0,1,0,0,7,0.071428571,0.133333333,0.142857142,0.12850878636042276,10354
"Total","Carlos Contreras","CIN",3,5,0,1,0,0,0,0,0,1,0,0,3,0.25,0.4,0.25,0.3135333776473999,10386
"Total","Brooks Pounders","4 Tms",7,7,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,10387
"Total","Mychal Givens","5 Tms",88,110,3.0375,16,5,0,13,9,0,17,2,0,35,0.17204301,0.3,0.225806451,0.24282720629815702,10430
"Total","Taylor Jordan","WSN",2,3,0,0,0,0,0,0,0,1,0,0,2,0,0.333333333,0,0.22894767920176187,10466
"Total","Shawn Tolleson","TEX",6,4,10.80000004,0,0,0,2,2,0,0,0,0,4,0,0,0,0,10481
"Total","Yoervis Medina","2 Tms",4,12,54,5,1,0,6,6,0,4,0,0,1,0.625,0.75,0.75,0.6272448400656382,10498
"Total","Preston Claiborne","TEX",1,3,54.00000054,2,2,0,2,2,0,0,0,0,0,0.666666666,0.666666666,1.333333333,0.8214455445607504,10500
"Total","Hunter Cervenka","2 Tms",16,18,3.6,0,0,0,2,2,0,3,1,0,3,0,0.166666666,0,0.08124847271863152,10510
"Total","Dean Kiekhefer","STL",2,3,0,0,0,0,0,0,0,1,1,0,0,0,0.333333333,0,0,10529
"Total","Jake Petricka","4 Tms",33,43,5.5862069,9,2,2,6,6,0,5,1,0,13,0.236842105,0.325581395,0.394736842,0.30471659416244146,10534
"Total","Jimmy Nelson","2 Tms",6,5,5.39999999,0,0,0,1,1,0,0,0,0,3,0,0,0,0,10547
"Total","Daniel Webb","CHW",7,10,11.57142859,2,1,1,3,3,0,2,0,0,1,0.25,0.4,0.625,0.42241291999816893,10558
"Total","Addison Reed","4 Tms",35,48,0.77142857,9,3,0,1,1,0,5,2,0,16,0.209302325,0.291666666,0.279069767,0.24128040153047312,10586
"Total","Chad Bettis","COL",3,4,0,1,0,1,0,0,0,0,0,0,0,0.25,0.25,0.75,0.39456114172935486,10587
"Total","Scott Alexander","3 Tms",48,55,3.29268293,11,3,0,5,5,0,2,1,1,12,0.211538461,0.254545454,0.269230769,0.22472109618010344,10591
"Total","Madison Younginer","ATL",4,7,6.75000002,2,0,0,1,1,0,1,0,1,1,0.4,0.571428571,0.4,0.4526327763284956,10636
"Total","Adam Liberatore","LAD",27,27,9.94736843,5,1,1,7,7,0,3,2,0,7,0.208333333,0.296296296,0.333333333,0.24648666381835938,10637
"Total","Andrew Bellatti","3 Tms",16,24,3.375,3,0,0,2,2,0,4,0,0,4,0.15,0.291666666,0.15,0.22501191000143686,10657
"Total","Tyler Thornburg","4 Tms",19,22,7.5,3,0,0,5,5,2,1,0,0,10,0.142857142,0.181818181,0.428571428,0.25174310532483185,10688
"Total","Scott Copeland","NYM",1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10706
"Total","Drew Hutchison","2 Tms",3,6,27.00000027,3,2,0,3,3,0,0,0,0,0,0.5,0.5,0.833333333,0.5636584460735321,10732
"Total","Trevor Rosenthal","4 Tms",8,10,9.00000005,2,0,0,2,2,1,1,0,1,4,0.25,0.4,0.625,0.4269860863685608,10745
"Total","Shane Greene","3 Tms",36,40,11.7,3,1,0,13,13,1,7,1,1,15,0.09375,0.275,0.21875,0.2305637613320962,10756
"Total","Tyler Cravy","MIL",6,4,5.40000002,0,0,0,1,1,0,0,0,0,2,0,0,0,0,10770
"Total","Josh Edgin","NYM",9,12,11.57142854,3,0,0,3,3,0,2,0,0,1,0.3,0.416666666,0.3,0.33456676204999286,10796
"Total","Mike Foltynewicz","2 Tms",3,4,0,0,0,0,0,0,0,2,0,0,0,0,0.5,0,0.3446398973464966,10811
"Total","R.J. Alaniz","2 Tms",3,2,13.50000014,0,0,0,1,1,0,0,0,0,0,0,0,0,0,10819
"Total","Michael Mariot","3 Tms",6,8,94.50000095,6,1,0,7,7,2,0,0,0,0,0.75,0.75,1.625,0.9888727217912674,10835
"Total","Asher Wojciechowski","3 Tms",4,7,13.50000003,2,0,0,2,2,1,1,0,0,3,0.333333333,0.428571428,0.833333333,0.5060695580073765,10836
"Total","Adam Kolarek","3 Tms",24,25,7.5,3,0,0,5,5,0,1,1,3,4,0.142857142,0.28,0.142857142,0.19975497821966806,10843
"Total","Chasen Shreve","5 Tms",67,80,10,15,2,0,21,20,7,15,0,0,17,0.23076923,0.375,0.584615384,0.40243740379810333,10855
"Total","Christian Bergman","2 Tms",13,12,38.57142863,3,2,0,10,10,1,3,1,0,1,0.333333333,0.5,0.888888888,0.5367959033359181,10925
"Total","Ken Roberts","COL",4,3,9,0,0,0,1,1,0,0,0,0,0,0,0,0,0,10938
"Total","Josh A. Smith","4 Tms",15,21,8.30769231,4,2,0,4,4,0,4,1,0,4,0.235294117,0.38095238,0.352941176,0.31550579965114595,10946
"Total","Jake Buchanan","2 Tms",4,9,13.49999993,4,1,0,2,2,0,1,0,0,1,0.5,0.555555555,0.625,0.5054464207755195,10962
"Total","Tim Adleman","CIN",3,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10968
"Total","Ryan O'Rourke","MIN",7,8,3.85714285,1,0,0,1,1,1,0,0,0,3,0.125,0.125,0.5,0.2518448531627655,10976
"Total","Chase Whitley","2 Tms",14,18,2.07692308,2,0,0,2,1,0,2,1,0,4,0.125,0.222222222,0.125,0.14400688339682186,10982
"Total","Ben Rowen","LAA",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10983
"Total","Kevin Shackelford","CIN",4,4,18,1,0,0,2,2,0,0,0,0,1,0.25,0.25,0.25,0.21916720271110535,11012
"Total","Chris Rearick","SDP",1,1,9,1,0,0,1,1,1,0,0,0,0,1,1,4,2.0652942657470703,11050
"Total","Mickey Jannis","BAL",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11071
"Total","Casey Lawrence","3 Tms",14,18,5.78571429,3,1,0,3,3,0,2,0,0,3,0.1875,0.277777777,0.25,0.24370003408855861,11121
"Total","Vince Velasquez","2 Tms",10,12,15.42857145,3,1,0,4,4,0,2,1,0,3,0.3,0.416666666,0.4,0.33341920375823975,11189
"Total","C.J. Riefenhauser","TBR",4,2,9,0,0,0,1,1,0,0,0,0,1,0,0,0,0,11193
"Total","Grant Dayton","2 Tms",17,21,7.71428571,5,1,0,5,4,1,2,1,0,8,0.263157894,0.333333333,0.47368421,0.3278349667787552,11203
"Total","Casey Sadler","4 Tms",15,18,4.5,5,0,0,3,2,1,0,0,0,5,0.277777777,0.277777777,0.444444444,0.30204784870147705,11209
"Total","Aaron Barrett","WSN",7,13,7.71428573,2,1,0,2,2,0,3,1,1,2,0.222222222,0.461538461,0.333333333,0.35269685089588165,11243
"Total","Rob Rasmussen","SEA",5,4,6.75000002,0,0,0,1,1,0,1,0,0,1,0,0.25,0,0.1717107594013214,11250
"Total","Jonathan Schoop","DET",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11265
"Total","Lisalverto Bonilla","CIN",1,2,27,1,0,0,3,3,1,1,0,0,0,1,1,4,1.3364398181438446,11266
"Total","Bryan Holaday","TEX",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11287
"Total","Zach Neal","OAK",12,19,11.25,5,1,0,5,5,1,2,1,0,2,0.294117647,0.368421052,0.529411764,0.364516235060162,11294
"Total","Tyler Lyons","3 Tms",22,30,7.10526316,9,2,0,5,5,0,3,0,1,6,0.346153846,0.433333333,0.423076923,0.3800145467122396,11334
"Total","Sean Nolin","2 Tms",5,6,0,1,0,0,0,0,0,0,0,0,1,0.166666666,0.166666666,0.166666666,0.14650922020276388,11341
"Total","Brett Eibner","MIA",1,4,0,2,0,0,2,0,0,0,0,0,1,0.5,0.5,0.5,0.4412629008293152,11369
"Total","Tommy Kahnle","4 Tms",51,67,5.4,12,2,0,9,9,1,10,0,0,19,0.210526315,0.328358208,0.298245614,0.2876931179815264,11384
"Total","A.J. Achter","LAA",2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11387
"Total","Danny Barnes","TOR",29,31,7.875,5,3,0,7,7,0,2,0,0,5,0.172413793,0.225806451,0.275862068,0.22193371865057177,11388
"Total","Alex Wimmers","MIN",3,5,0,0,0,0,0,0,0,2,0,0,1,0,0.4,0,0.2771976232528687,11394
"Total","Danny Burawa","ATL",2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,11397
"Total","Jose Quintana","3 Tms",6,8,20.25000005,2,0,0,5,3,1,1,0,1,2,0.333333333,0.5,0.833333333,0.5362218618392944,11423
"Total","Anthony Ranaudo","TEX",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11424
"Total","Drew Pomeranz","4 Tms",18,27,10.12500001,7,3,0,7,6,0,3,0,0,5,0.291666666,0.37037037,0.416666666,0.34625533995804963,11426
"Total","Brandon Workman","2 Tms",24,35,1.22727273,6,2,0,1,1,0,9,0,0,5,0.23076923,0.428571428,0.307692307,0.3478990946497236,11428
"Total","A.J. Schugel","2 Tms",13,20,4.15384615,3,2,0,2,2,0,4,2,0,4,0.1875,0.35,0.3125,0.2639497650994195,11432
"Total","Jesse Biddle","3 Tms",20,22,9.52941178,5,0,0,6,6,0,3,0,0,6,0.263157894,0.363636363,0.263157894,0.29258007082072174,11437
"Total","Johnny Barbato","2 Tms",8,11,0,0,0,0,0,0,0,2,0,1,4,0,0.272727272,0,0.19147500666705045,11440
"Total","Matt Grace","WSN",26,31,3.375,7,0,0,3,3,1,0,0,0,10,0.225806451,0.225806451,0.322580645,0.23260390181695262,11449
"Total","Sammy Solis","WSN",23,27,12.70588237,5,3,0,8,8,1,5,1,0,3,0.227272727,0.37037037,0.5,0.3588968033973987,11457
"Total","A.J. Cole","4 Tms",16,24,5.0625,7,3,0,4,3,0,1,1,0,6,0.304347826,0.333333333,0.434782608,0.3149849357812301,11467
"Total","Zach Lee","SDP",1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,11468
"Total","Bryan Mitchell","3 Tms",9,12,6,3,0,0,3,2,0,0,0,0,3,0.25,0.25,0.25,0.21984306474526724,11479
"Total","Joely Rodriguez","5 Tms",40,45,4.09090909,4,2,0,7,5,0,7,1,1,14,0.108108108,0.266666666,0.162162162,0.20722735605456613,11487
"Total","Aaron Sanchez","2 Tms",3,4,0,0,0,0,0,0,0,1,0,0,0,0,0.25,0,0.17292913794517517,11490
"Total","Jeff Ferrell","DET",4,6,9,2,0,0,1,1,0,1,1,0,0,0.4,0.5,0.4,0.35232954025268554,11506
"Total","Brandon Cunniff","ATL",10,14,15,3,1,0,5,5,1,1,0,1,4,0.25,0.357142857,0.583333333,0.39997562766075134,11509
"Total","Josh Osich","4 Tms",49,59,10.65789474,15,2,0,18,15,4,4,0,1,16,0.277777777,0.33898305,0.537037037,0.3708105430764667,11528
"Total","Dayan Diaz","2 Tms",4,7,6.74999997,2,0,1,2,1,0,0,0,0,1,0.285714285,0.285714285,0.571428571,0.3496689370700291,11543
"Total","Jose Dominguez","SDP",7,9,4.5,1,0,0,1,1,0,2,0,0,3,0.142857142,0.333333333,0.142857142,0.25107535388734603,11571
"Total","Jose Urena","3 Tms",7,8,4.5,1,0,0,1,1,0,1,0,0,1,0.142857142,0.25,0.142857142,0.1967272385954857,11589
"Total","Deck McGuire","3 Tms",3,5,0,0,0,0,0,0,0,2,0,0,1,0,0.4,0,0.2758118391036987,11596
"Total","Dovydas Neverauskas","PIT",15,19,20.25,5,1,0,9,9,2,2,0,0,4,0.294117647,0.368421052,0.705882352,0.4413691476771706,11604
"Total","Mike Kickham","BOS",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11618
"Total","Heath Hembree","6 Tms",60,74,5.4,16,6,1,11,11,0,4,2,0,22,0.228571428,0.27027027,0.342857142,0.25356759627660114,11632
"Total","Mayckol Guaipe","SEA",5,4,9,1,1,0,2,1,0,0,0,0,0,0.25,0.25,0.5,0.31406763195991516,11663
"Total","Jameson Taillon","CHC",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11674
"Total","Carlos Martinez","STL",7,9,0,1,0,0,1,0,0,1,0,0,1,0.125,0.222222222,0.125,0.17332241932551065,11682
"Total","Josh Lucas","BAL",3,4,9,1,0,0,1,1,0,0,0,0,0,0.25,0.25,0.25,0.21740181744098663,11686
"Total","Tayron Guerrero","MIA",21,26,15.18750001,8,1,0,10,9,1,4,0,0,7,0.363636363,0.461538461,0.545454545,0.4351604237006261,11691
"Total","Nick Kingham","2 Tms",4,10,20.2499999,4,3,0,3,3,0,2,1,0,1,0.5,0.6,0.875,0.5788771510124207,11694
"Total","Sam Dyson","4 Tms",52,69,6.45652174,15,2,0,13,11,1,7,0,1,11,0.245901639,0.333333333,0.327868852,0.2984622267709262,11710
"Total","Erik Goeddel","2 Tms",18,22,7.19999999,4,0,0,4,4,1,2,0,1,5,0.210526315,0.318181818,0.368421052,0.3074317357756875,11712
"Total","Matt Harvey","2 Tms",2,4,81.00000081,2,0,0,3,3,1,1,0,0,0,0.666666666,0.75,1.666666666,0.9007209688425064,11713
"Total","Justin Grimm","4 Tms",38,45,5.0625,8,3,0,11,6,1,7,1,0,12,0.210526315,0.333333333,0.368421052,0.3045334775339473,11720
"Total","Carlos Ramirez","2 Tms",4,4,6.75000002,0,0,0,1,1,0,0,0,0,0,0,0,0,0,11743
"Total","Luke Jackson","3 Tms",49,67,4.69565218,14,2,0,10,8,0,8,0,1,15,0.24137931,0.343283582,0.275862068,0.28797391368382014,11752
"Total","Kyle Ryan","2 Tms",32,32,7.875,5,0,0,7,7,0,5,1,0,8,0.185185185,0.3125,0.185185185,0.22969132085000316,11753
"Total","Justin Nicolino","MIA",2,4,54.00000054,3,0,0,2,2,2,0,0,0,0,0.75,0.75,2.25,1.2091099917888641,11754
"Total","Drew Smyly","3 Tms",9,11,3.00000001,2,1,0,1,1,0,0,0,0,4,0.181818181,0.181818181,0.272727272,0.19329987872730603,11760
"Total","Noah Syndergaard","NYM",1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,11762
"Total","Myles Jaye","DET",1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,11769
"Total","Angel Sanchez","PIT",2,3,26.99999987,1,0,0,2,2,1,0,0,0,1,0.333333333,0.333333333,1.333333333,0.6599618593851725,11776
"Total","Hansel Robles","4 Tms",61,80,9.32727272,17,4,2,19,19,1,8,2,0,20,0.236111111,0.3125,0.388888888,0.29530964829982853,11801
"Total","Hector Neris","2 Tms",56,68,5.82352941,7,1,0,11,11,4,11,2,0,19,0.122807017,0.264705882,0.350877192,0.2604346139864488,11804
"Total","Alberto Baldonado","WSN",3,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,11812
"Total","Steve Delabar","2 Tms",7,8,4.5,2,1,0,1,1,0,0,0,0,3,0.25,0.25,0.375,0.2671367973089218,11827
"Total","Chris Martin","6 Tms",33,41,4.5,8,2,0,7,5,1,2,1,0,12,0.205128205,0.243902439,0.333333333,0.23964093923568724,11847
"Total","Jason Adam","4 Tms",26,30,8.59090909,4,1,0,7,7,2,3,0,2,9,0.16,0.3,0.44,0.32195420463879904,11861
"Total","Enderson Franco","SFG",1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,11896
"Total","Michael Feliz","3 Tms",52,55,1.65306122,7,1,0,4,3,1,2,0,0,20,0.132075471,0.163636363,0.207547169,0.16324753761291505,11903
"Total","David Rollins","SEA",5,7,5.40000002,1,0,0,1,1,0,1,1,0,1,0.166666666,0.285714285,0.166666666,0.14680397510528564,11928
"Total","Taylor Cole","LAA",7,7,16.19999997,1,0,0,3,3,0,1,0,0,4,0.166666666,0.285714285,0.166666666,0.22284311056137085,11964
"Total","Matt Andriese","5 Tms",35,45,10.45161291,11,0,1,13,12,2,2,1,1,18,0.261904761,0.311111111,0.452380952,0.3161233907396143,12022
"Total","Brian Flynn","KCR",22,26,1.42105263,3,1,0,2,1,0,3,0,1,4,0.136363636,0.269230769,0.181818181,0.22261829330370977,12027
"Total","J.R. Graham","MIN",4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12042
"Total","Kyle Hendricks","CHC",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12049
"Total","Scott McGough","2 Tms",12,16,5.40000001,5,2,0,2,2,0,1,0,0,3,0.333333333,0.375,0.466666666,0.3650074861943722,12056
"Total","Felipe Vazquez","2 Tms",39,46,3.75,7,2,0,6,5,0,4,1,0,13,0.166666666,0.239130434,0.214285714,0.1988435943921407,12076
"Total","Branden Pinder","NYY",8,10,7.71428573,3,0,0,2,2,1,0,0,0,4,0.3,0.3,0.6,0.3826941967010498,12093
"Total","Yimi Garcia","4 Tms",42,48,7.5,8,1,0,12,10,2,3,0,0,16,0.177777777,0.229166666,0.333333333,0.24573270479838052,12095
"Total","Parker Markel","2 Tms",3,4,26.99999987,1,0,0,2,2,1,1,0,0,1,0.333333333,0.5,1.333333333,0.6574576497077942,12106
"Total","Kendry Flores","MIA",1,2,0,0,0,0,0,0,0,0,0,1,1,0,0.5,0,0.35906514525413513,12118
"Total","Jason Garcia","BAL",4,6,20.25000005,3,2,0,3,3,0,1,0,0,1,0.6,0.666666666,1,0.6800346573193868,12143
"Total","Matt Stites","ARI",1,0,9,0,0,0,1,1,0,0,0,0,0,0,0,0,0,12165
"Total","David Goforth","MIL",2,3,13.50000014,1,1,0,1,1,0,0,0,0,1,0.333333333,0.333333333,0.666666666,0.414006511370341,12166
"Total","Domingo Tapia","4 Tms",14,18,20.25,5,1,1,9,9,1,1,0,0,1,0.294117647,0.333333333,0.647058823,0.40688660740852356,12178
"Total","Cody Martin","2 Tms",8,9,0,2,0,0,0,0,0,0,0,0,2,0.222222222,0.222222222,0.222222222,0.19547533326678806,12182
"Total","Cody Allen","2 Tms",9,12,27,5,1,0,6,6,1,2,0,0,2,0.5,0.583333333,0.9,0.5970577597618103,12183
"Total","Akeel Morris","LAA",2,3,13.49999993,1,0,1,1,1,0,0,0,0,2,0.333333333,0.333333333,1,0.5260815223058065,12185
"Total","Keith Hessler","2 Tms",8,14,0,2,0,0,0,0,0,4,2,0,3,0.2,0.428571428,0.2,0.26170850296815235,12220
"Total","Cody Hall","SFG",2,4,0,1,0,0,0,0,0,1,0,0,1,0.333333333,0.5,0.333333333,0.3919167220592499,12232
"Total","Seth Maness","2 Tms",16,23,7.71428573,7,3,0,7,4,0,1,0,0,5,0.318181818,0.347826086,0.454545454,0.34654956278593646,12235
"Total","Dan Winkler","2 Tms",39,50,6.54545455,9,2,1,12,8,3,8,0,0,14,0.214285714,0.34,0.523809523,0.3636009240150452,12237
"Total","Ryan Sherriff","2 Tms",7,12,7.71428573,3,1,0,3,2,0,1,0,1,2,0.3,0.416666666,0.4,0.3677838494380315,12249
"Total","Nefi Ogando","MIA",3,6,9,2,0,0,1,1,0,1,0,0,1,0.4,0.5,0.4,0.4079200526078542,12253
"Total","Colton Murray","PHI",9,13,3,2,2,0,1,1,0,2,0,0,5,0.181818181,0.307692307,0.363636363,0.2973279311106755,12264
"Total","Aaron Brooks","2 Tms",3,4,0,0,0,0,0,0,0,1,0,0,0,0,0.25,0,0.17257362604141235,12272
"Total","Leonel Campos","2 Tms",5,9,13.50000003,4,2,0,4,2,0,1,0,0,1,0.5,0.555555555,0.75,0.546658092074924,12277
