Season,Name,Tm,IP,TBF,GB/FB,LD%,GB%,FB%,IFFB%,HR/FB,IFH%,BUH%,Pull%,Cent%,Oppo%,Soft%,Med%,Hard%,playerId
"Total","Josh Tomlin","2 Tms",35,142,0.481481481,0.245283018,0.245283018,0.509433962,0.074074074,0.148148148,0.076923076,0,0.40740741,0.34259259,0.25,0.17592593,0.49074074,0.33333333,9388
"Total","Kris Medlen","KCR",2.1,12,1,0.333333333,0.333333333,0.333333333,0,0,0.5,0,0.85714286,0,0.14285714,0.28571429,0.28571429,0.42857143,9417
"Total","Zac Rosscup","5 Tms",23.2,105,1.545454545,0.138461538,0.523076923,0.338461538,0.045454545,0.136363636,0.058823529,0,0.45454545,0.37878788,0.16666667,0.15151515,0.46969697,0.37878788,9419
"Total","Doug Fister","BOS",1,3,0.5,0,0.333333333,0.666666666,0.5,0,0,0,0,1,0,0.66666667,0.33333333,0,9425
"Total","Dallas Keuchel","2 Tms",5,21,0.8,0.307692307,0.307692307,0.384615384,0,0,0,0,0.23076923,0.46153846,0.30769231,0.30769231,0.61538462,0.07692308,9434
"Total","Ryan Buchter","5 Tms",98.1,398,0.465116279,0.19574468,0.255319148,0.54893617,0.170542635,0.100775193,0.066666666,0,0.375,0.34583333,0.27916667,0.21666667,0.44166667,0.34166667,9456
"Total","Dan Straily","2 Tms",6,26,0.5,0.045454545,0.318181818,0.636363636,0.142857142,0.142857142,0,0,0.31818182,0.27272727,0.40909091,0.31818182,0.27272727,0.40909091,9460
"Total","George Kontos","4 Tms",67.2,276,1.295774647,0.223809523,0.438095238,0.338095238,0.126760563,0.126760563,0.054347826,0,0.48113208,0.33490566,0.18396226,0.1745283,0.5,0.3254717,9486
"Total","Jeremy Jeffress","3 Tms",90,362,3.042553191,0.214876033,0.59090909,0.194214876,0.021276595,0.106382978,0.062937062,0,0.37860082,0.41563786,0.20576132,0.17695473,0.52674897,0.2962963,9490
"Total","Bud Norris","6 Tms",23.1,102,1.173913043,0.206349206,0.428571428,0.365079365,0.086956521,0.173913043,0.037037037,0,0.359375,0.34375,0.296875,0.09375,0.53125,0.375,9492
"Total","Austin Bibens-Dirkx","TEX",5.1,23,1.125,0.227272727,0.409090909,0.363636363,0.125,0,0.222222222,0,0.5,0.22727273,0.27272727,0.27272727,0.40909091,0.31818182,9559
"Total","Brian Moran","2 Tms",2.2,10,3,0.4,0.6,0,0,0,0,0,0.6,0,0.4,0.4,0.2,0.4,9646
"Total","Michael Blazek","2 Tms",29.2,126,1.233333333,0.229885057,0.425287356,0.344827586,0.133333333,0.066666666,0.027027027,0,0.39772727,0.36363636,0.23863636,0.21590909,0.46590909,0.31818182,9654
"Total","Vidal Nuno","4 Tms",28.2,122,1,0.2,0.4,0.4,0.088235294,0.117647058,0,1,0.45348837,0.36046512,0.18604651,0.19767442,0.51162791,0.29069767,9674
"Total","Adam Rosales","TEX",1,4,1,0,0.5,0.5,0,0.5,0,0,0.75,0,0.25,0,0.75,0.25,9682
"Total","Mike Zagurski","MIL",0,3,2,0.333333333,0.666666666,0,0,0,0,0,0.66666667,0.33333333,0,0,0.33333333,0.66666667,9683
"Total","Louis Coleman","2 Tms",27,115,1.24,0.211267605,0.436619718,0.352112676,0.12,0.16,0.064516129,0,0.5,0.27777778,0.22222222,0.15277778,0.54166667,0.30555556,9720
"Total","Burke Badenhop","CIN",10.1,42,1,0.055555555,0.472222222,0.472222222,0.117647058,0,0.176470588,0,0.30555556,0.36111111,0.33333333,0.16666667,0.61111111,0.22222222,9736
"Total","David Hale","4 Tms",21.1,92,1.652173913,0.197368421,0.5,0.302631578,0.173913043,0.130434782,0.078947368,0,0.31578947,0.42105263,0.26315789,0.21052632,0.38157895,0.40789474,9756
"Total","Joe Kelly","3 Tms",107.1,465,2.476190476,0.212230215,0.561151079,0.226618705,0.095238095,0.158730158,0.057692307,0,0.38709677,0.33691756,0.27598566,0.18996416,0.49462366,0.31541219,9761
"Total","Blake Smith","CHW",1,5,0.25,0,0.2,0.8,0,0.25,0,0,0.4,0.2,0.4,0,0.6,0.4,9780
"Total","Garrett Richards","3 Tms",14.2,67,1.157894736,0.127659574,0.468085106,0.404255319,0.157894736,0.157894736,0.045454545,0,0.44680851,0.34042553,0.21276596,0.14893617,0.63829787,0.21276596,9784
"Total","Rex Brothers","3 Tms",32.2,142,1.074074074,0.272727272,0.376623376,0.35064935,0.074074074,0.111111111,0.068965517,0,0.37662338,0.4025974,0.22077922,0.14285714,0.53246753,0.32467532,9794
"Total","Brian Dozier","WSN",1,5,0.25,0,0.2,0.8,0.25,0.25,1,0,0.4,0.2,0.4,0.4,0.4,0.2,9810
"Total","Murphy Smith","TOR",2,10,1,0.4,0.3,0.3,0,0,0,0,0.4,0.2,0.4,0.1,0.4,0.5,9812
"Total","Sergio Romo","7 Tms",141.1,577,0.885542168,0.169761273,0.389920424,0.440318302,0.144578313,0.126506024,0.095238095,0.5,0.45669291,0.3175853,0.22572178,0.21784777,0.54330709,0.23884514,9817
"Total","Chaz Roe","3 Tms",48.1,204,1.038461538,0.13114754,0.44262295,0.426229508,0.057692307,0.134615384,0.055555555,0.666666666,0.456,0.32,0.224,0.176,0.472,0.352,9866
"Total","Travis Wood","2 Tms",33.2,140,0.911764705,0.277777777,0.344444444,0.377777777,0.147058823,0.029411764,0.032258064,0,0.34065934,0.3956044,0.26373626,0.13186813,0.53846154,0.32967033,9884
"Total","Mike Broadway","SFG",5,24,1.4,0.294117647,0.411764705,0.294117647,0,0,0,0,0.23529412,0.35294118,0.41176471,0.17647059,0.64705882,0.17647059,9894
"Total","Chris Rusin","COL",22.2,100,1.761904761,0.194444444,0.513888888,0.291666666,0,0.19047619,0.081081081,0,0.42465753,0.34246575,0.23287671,0.16438356,0.54794521,0.28767123,9895
"Total","Chris Volstad","2 Tms",11.1,59,2.5,0.204545454,0.568181818,0.227272727,0.2,0,0.04,1,0.33333333,0.4,0.26666667,0.15555556,0.51111111,0.33333333,9901
"Total","Pedro Villarreal","CIN",5.2,24,0.571428571,0.3125,0.25,0.4375,0.142857142,0,0,0,0.23529412,0.35294118,0.41176471,0.11764706,0.76470588,0.11764706,9904
"Total","A.J. Morris","CIN",4.2,24,1,0.142857142,0.428571428,0.428571428,0,0.166666666,0.166666666,0,0.42857143,0.35714286,0.21428571,0.21428571,0.5,0.28571429,9919
"Total","Bobby Parnell","2 Tms",12.2,53,2.714285714,0.277777777,0.527777777,0.194444444,0,0,0.105263157,0,0.40540541,0.2972973,0.2972973,0.13513514,0.62162162,0.24324324,9926
"Total","Darin Ruf","NYM",1,4,0.333333333,0,0.25,0.75,0,0,1,0,0.25,0.5,0.25,0,0.5,0.5,9929
"Total","Brandon Kintzler","6 Tms",79.2,314,2.379310344,0.169491525,0.584745762,0.245762711,0.120689655,0.103448275,0.094202898,0,0.39915966,0.35294118,0.24789916,0.21428571,0.48739496,0.29831933,9939
"Total","Todd Redmond","TOR",2,8,1,0.5,0.25,0.25,0,0,0,0,0,0.75,0.25,0,0.75,0.25,9943
"Total","Mike Dunn","2 Tms",63.2,267,0.90140845,0.219653179,0.369942196,0.410404624,0.084507042,0.112676056,0.015625,0,0.39306358,0.34104046,0.26589595,0.1849711,0.52601156,0.28901734,9948
"Total","Tom Wilhelmsen","3 Tms",32,143,1.411764705,0.154639175,0.49484536,0.350515463,0.088235294,0.205882352,0.041666666,0,0.47474747,0.31313131,0.21212121,0.22222222,0.46464646,0.31313131,9975
"Total","Mike Minor","KCR",17.2,74,2,0.113636363,0.59090909,0.295454545,0.076923076,0.076923076,0.076923076,0,0.5,0.26086957,0.23913043,0.23913043,0.43478261,0.32608696,10021
"Total","Christian Bethancourt","3 Tms",4,19,0.444444444,0.071428571,0.285714285,0.642857142,0.333333333,0.111111111,0,0,0.42857143,0.28571429,0.28571429,0.21428571,0.35714286,0.42857143,10028
"Total","Patrick Schuster","2 Tms",4.1,30,0.5,0.333333333,0.222222222,0.444444444,0,0.125,0,0,0.27777778,0.27777778,0.44444444,0.22222222,0.55555556,0.22222222,10029
"Total","Chris Owings","2 Tms",1.2,10,0.2,0.333333333,0.111111111,0.555555555,0,0,1,0,0.33333333,0.44444444,0.22222222,0.11111111,0.55555556,0.33333333,10030
"Total","Keyvius Sampson","CIN",5,19,0.571428571,0,0.363636363,0.636363636,0.142857142,0.142857142,0,0,0.54545455,0.27272727,0.18181818,0.27272727,0.36363636,0.36363636,10039
"Total","Ashur Tolliver","BAL",1.1,10,0.666666666,0.375,0.25,0.375,0,0.333333333,0.5,0,0.5,0.25,0.25,0.125,0.625,0.25,10044
"Total","Wil Myers","SDP",2.2,12,0.111111111,0.09090909,0.09090909,0.818181818,0,0.222222222,0,0,0.54545455,0.27272727,0.18181818,0.18181818,0.45454545,0.36363636,10047
"Total","Tyler Matzek","ATL",38.2,156,1,0.221052631,0.389473684,0.389473684,0.081081081,0.081081081,0.081081081,0,0.35789474,0.42105263,0.22105263,0.18947368,0.54736842,0.26315789,10058
"Total","Brooks Raley","4 Tms",53.2,222,1.302325581,0.2265625,0.4375,0.3359375,0.162790697,0.139534883,0.017857142,0,0.484375,0.2734375,0.2421875,0.234375,0.46875,0.296875,10061
"Total","Ian Krol","2 Tms",43.1,186,1.583333333,0.225,0.475,0.3,0.055555555,0.138888888,0.070175438,0.5,0.33870968,0.38709677,0.27419355,0.13709677,0.58870968,0.27419355,10066
"Total","Caleb Cotham","2 Tms",10.2,50,1,0.225806451,0.387096774,0.387096774,0.083333333,0.166666666,0.083333333,0,0.36363636,0.36363636,0.27272727,0.18181818,0.51515152,0.3030303,10075
"Total","Caleb Thielbar","MIN",44.2,190,0.796296296,0.177966101,0.364406779,0.457627118,0.185185185,0.111111111,0.139534883,0,0.40833333,0.33333333,0.25833333,0.225,0.51666667,0.25833333,10078
"Total","Kyle Gibson","MIN",1,5,2,0.5,0.5,0,0,0,0,0,0.25,0,0.75,0,0.5,0.5,10123
"Total","Brad Boxberger","6 Tms",84.1,376,1.096385542,0.212669683,0.411764705,0.37556561,0.084337349,0.144578313,0.065934065,0,0.44594595,0.31081081,0.24324324,0.14414414,0.5,0.35585586,10133
"Total","Manny Barreda","BAL",1,3,0,0,0,1,0,0,0,0,0,0.5,0.5,0,0.5,0.5,10148
"Total","Ryan Weber","4 Tms",19.2,82,2.916666666,0.241935483,0.564516129,0.193548387,0.166666666,0.25,0.057142857,1,0.53968254,0.31746032,0.14285714,0.17460317,0.49206349,0.33333333,10160
"Total","Jose Ramirez","3 Tms",38,181,0.959183673,0.142857142,0.419642857,0.4375,0.061224489,0.102040816,0.063829787,0.5,0.33333333,0.38596491,0.28070175,0.21052632,0.42982456,0.35964912,10171
"Total","Edgar Olmos","SEA",0.2,3,2,0.333333333,0.666666666,0,0,0,0,0,0.66666667,0.33333333,0,0.33333333,0.33333333,0.33333333,10174
"Total","Jacob Turner","3 Tms",14,61,1.692307692,0.186046511,0.511627906,0.302325581,0,0.153846153,0.045454545,0,0.41860465,0.34883721,0.23255814,0.09302326,0.60465116,0.30232558,10185
"Total","Shelby Miller","4 Tms",19.2,82,0.666666666,0.181818181,0.327272727,0.49090909,0.111111111,0.074074074,0.055555555,0,0.43636364,0.4,0.16363636,0.12727273,0.56363636,0.30909091,10197
"Total","Tucker Barnhart","CHC",1,6,3,0.333333333,0.5,0.166666666,0,0,0,0,0.33333333,0.33333333,0.33333333,0,0.5,0.5,10200
"Total","Aaron Northcraft","SDP",4,15,3.5,0.25,0.583333333,0.166666666,0,0,0.142857142,0,0.33333333,0.58333333,0.08333333,0.25,0.58333333,0.16666667,10218
"Total","Aroldis Chapman","5 Tms",58.1,238,1.225,0.239316239,0.418803418,0.341880341,0.15,0.025,0.061224489,0,0.43589744,0.30769231,0.25641026,0.24786325,0.4957265,0.25641026,10233
"Total","Bryan Morris","2 Tms",44.1,196,3.269230769,0.189781021,0.620437956,0.189781021,0.076923076,0.115384615,0.070588235,0.25,0.39007092,0.39007092,0.21985816,0.17021277,0.53900709,0.29078014,10234
"Total","Ariel Pena","MIL",0.2,8,0.75,0,0.428571428,0.571428571,0,0.75,0,0,0.42857143,0.28571429,0.28571429,0,0.14285714,0.85714286,10240
"Total","Rafael Martin","WSN",5.1,25,1.75,0.214285714,0.5,0.285714285,0,0.75,0,0,0.57142857,0.21428571,0.21428571,0,0.35714286,0.64285714,10258
"Total","Alexi Ogando","3 Tms",25,116,1.375,0.24,0.44,0.32,0.125,0.041666666,0.121212121,0,0.48684211,0.23684211,0.27631579,0.19736842,0.56578947,0.23684211,10261
"Total","Justin Marks","TBR",0.1,2,1,0,0.5,0.5,0,1,0,0,0.5,0.5,0,0,0.5,0.5,10265
"Total","Tanner Scheppers","TEX",27,123,0.861111111,0.192771084,0.373493975,0.433734939,0.055555555,0.138888888,0.096774193,0,0.45783133,0.39759036,0.14457831,0.12048193,0.59036145,0.28915663,10267
"Total","Josh Smoker","3 Tms",7.2,38,1.083333333,0.193548387,0.419354838,0.387096774,0.166666666,0.333333333,0,0,0.375,0.28125,0.34375,0.15625,0.375,0.46875,10285
"Total","Francisco Arcia","LAA",1,3,1,0.333333333,0.333333333,0.333333333,0,0,0,0,0,1,0,0,0.66666667,0.33333333,10286
"Total","Ryan Tepera","5 Tms",144.1,608,1.151315789,0.178391959,0.439698492,0.381909547,0.125,0.144736842,0.051428571,0.166666666,0.46287129,0.31930693,0.21782178,0.19554455,0.48762376,0.31683168,10291
"Total","Chad Bell","DET",5,27,1.571428571,0.052631578,0.578947368,0.368421052,0,0.142857142,0.181818181,0,0.36842105,0.36842105,0.26315789,0.10526316,0.57894737,0.31578947,10297
"Total","Jarred Cosart","MIA",1,5,3,0.2,0.6,0.2,0,0,0,0,0.4,0.4,0.2,0.2,0.6,0.2,10304
"Total","Roman Mendez","2 Tms",5,22,1.166666666,0.235294117,0.411764705,0.352941176,0,0,0,0,0.47058824,0.41176471,0.11764706,0,0.76470588,0.23529412,10307
"Total","Erasmo Ramirez","5 Tms",72,306,1.835820895,0.181034482,0.530172413,0.288793103,0.059701492,0.164179104,0.056910569,0,0.40425532,0.38297872,0.21276596,0.15319149,0.54893617,0.29787234,10314
"Total","Michael Tonkin","2 Tms",44,179,1.068181818,0.222222222,0.401709401,0.376068376,0.113636363,0.159090909,0.063829787,0,0.45762712,0.23728814,0.30508475,0.20338983,0.41525424,0.38135593,10315
"Total","Chad Jenkins","TOR",1,6,2,0.25,0.5,0.25,0,0,0,0,0.5,0.25,0.25,0,1,0,10326
"Total","Giovanni Soto","CLE",1.2,6,5,0,0.833333333,0.166666666,0,0,0,0,0.16666667,0.66666667,0.16666667,0,0.66666667,0.33333333,10330
"Total","Edwin Escobar","ARI",3.2,16,0.75,0.3,0.3,0.4,0,0,0,0,0.2,0.2,0.6,0.2,0.6,0.2,10337
"Total","Scooter Gennett","CIN",1,7,1.5,0,0.6,0.4,0,0.5,0,0,0.6,0.4,0,0,0.6,0.4,10339
"Total","Juan Minaya","2 Tms",43.1,190,0.803921568,0.171171171,0.369369369,0.459459459,0.196078431,0.078431372,0.073170731,1,0.375,0.32142857,0.30357143,0.21428571,0.45535714,0.33035714,10341
"Total","Aaron Loup","6 Tms",99.2,459,2.173333333,0.239616613,0.520766773,0.239616613,0.04,0.133333333,0.079754601,0.5,0.35423197,0.31974922,0.32601881,0.20376176,0.52037618,0.27586207,10343
"Total","John Ryan Murphy","ARI",2,16,0.125,0.357142857,0.071428571,0.571428571,0.125,0.375,0,0,0.35714286,0.42857143,0.21428571,0.28571429,0.21428571,0.5,10346
"Total","Robbie Erlin","3 Tms",26,114,1.64,0.24137931,0.471264367,0.287356321,0.08,0.2,0.097560975,0.5,0.42696629,0.28089888,0.29213483,0.17977528,0.40449438,0.41573034,10354
"Total","Carlos Contreras","CIN",8.2,36,1,0.111111111,0.444444444,0.444444444,0,0,0,0,0.44444444,0.37037037,0.18518519,0.11111111,0.74074074,0.14814815,10386
"Total","Brooks Pounders","4 Tms",13.1,69,1.2,0.29787234,0.382978723,0.319148936,0.133333333,0.2,0.055555555,0,0.40425532,0.40425532,0.19148936,0.08510638,0.4893617,0.42553191,10387
"Total","Mychal Givens","5 Tms",149.2,614,0.837349397,0.207792207,0.361038961,0.431168831,0.102409638,0.108433734,0.050359712,0,0.34805195,0.30909091,0.34285714,0.21038961,0.53246753,0.25714286,10430
"Total","Taylor Jordan","WSN",2,8,3,0.2,0.6,0.2,0,0,0,0,0.5,0.33333333,0.16666667,0.33333333,0.66666667,0,10466
"Total","Shawn Tolleson","TEX",15.2,75,1.916666666,0.3,0.46,0.24,0.166666666,0.333333333,0.086956521,0,0.39215686,0.43137255,0.17647059,0.1372549,0.52941176,0.33333333,10481
"Total","Yoervis Medina","2 Tms",8,35,2,0.125,0.583333333,0.291666666,0,0.142857142,0,0,0.45833333,0.41666667,0.125,0.16666667,0.41666667,0.41666667,10498
"Total","Preston Claiborne","TEX",1,3,2,0,0.666666666,0.333333333,0,0,0,0,0.33333333,0.66666667,0,0,1,0,10500
"Total","Hunter Cervenka","2 Tms",18,77,1.466666666,0.119047619,0.523809523,0.357142857,0.133333333,0.066666666,0.045454545,0,0.34883721,0.37209302,0.27906977,0.13953488,0.60465116,0.25581395,10510
"Total","Drew Hayes","CIN",2,6,4,0,1,0,0,0,0,0,0.25,0.75,0,0.25,0.5,0.25,10528
"Total","Dean Kiekhefer","2 Tms",7,26,1.625,0.125,0.541666666,0.333333333,0.125,0,0,0,0.375,0.45833333,0.16666667,0.29166667,0.45833333,0.25,10529
"Total","Jake Petricka","4 Tms",40.2,189,2.181818181,0.227941176,0.529411764,0.242647058,0.06060606,0.06060606,0.041666666,0,0.40441176,0.33088235,0.26470588,0.22058824,0.53676471,0.24264706,10534
"Total","Jimmy Nelson","2 Tms",11,39,2,0.1,0.6,0.3,0.166666666,0,0,0,0.25,0.55,0.2,0.25,0.2,0.55,10547
"Total","Daniel Webb","CHW",8.1,45,2.8,0.296296296,0.518518518,0.185185185,0,0,0.142857142,0,0.44444444,0.37037037,0.18518519,0.18518519,0.59259259,0.22222222,10558
"Total","Addison Reed","4 Tms",137,550,1,0.185792349,0.407103825,0.407103825,0.114093959,0.087248322,0.073825503,0.222222222,0.32533333,0.34666667,0.328,0.15733333,0.52533333,0.31733333,10586
"Total","Chad Bettis","COL",8.2,40,2.714285714,0.212121212,0.575757575,0.212121212,0.285714285,0,0.052631578,0,0.39393939,0.48484848,0.12121212,0.12121212,0.57575758,0.3030303,10587
"Total","Scott Alexander","3 Tms",64,267,4.6,0.168316831,0.683168316,0.148514851,0.1,0.133333333,0.079710144,1,0.43842365,0.36453202,0.19704433,0.26108374,0.45812808,0.28078818,10591
"Total","Seth Rosin","PHI",1,9,3,0.571428571,0.428571428,0,0,0,0,0,0.28571429,0,0.71428571,0,0.71428571,0.28571429,10606
"Total","Donn Roach","SEA",1.2,8,6,0.142857142,0.857142857,0,0,0,0,0,0.71428571,0,0.28571429,0.14285714,0.42857143,0.42857143,10620
"Total","Madison Younginer","ATL",0.2,6,2,0.4,0.4,0.2,0,0,0,0,0.6,0.4,0,0.2,0.6,0.2,10636
"Total","Adam Liberatore","LAD",27.2,108,0.862068965,0.169230769,0.384615384,0.446153846,0.068965517,0.103448275,0.08,0,0.29230769,0.4,0.30769231,0.13846154,0.53846154,0.32307692,10637
"Total","Carlos Perez","OAK",1,5,0.5,0.25,0.25,0.5,0,0.5,0,0,0.5,0.5,0,0,0.75,0.25,10642
"Total","Andrew Bellatti","3 Tms",23.2,96,0.714285714,0.186440677,0.33898305,0.474576271,0.107142857,0.107142857,0.05,0,0.39344262,0.36065574,0.24590164,0.18032787,0.57377049,0.24590164,10657
"Total","Tyler Thornburg","5 Tms",54.2,231,0.617647058,0.20289855,0.304347826,0.492753623,0.132352941,0.132352941,0.095238095,0,0.47826087,0.28985507,0.23188406,0.13768116,0.44202899,0.42028986,10688
"Total","Ryan LaMarre","MIN",0.2,3,0.5,0,0.333333333,0.666666666,0.5,0.5,0,0,0.66666667,0.33333333,0,0.33333333,0.33333333,0.33333333,10700
"Total","Scott Copeland","2 Tms",2,9,3,0.4,0.6,0,0,0,0,0,0.5,0.5,0,0,0.5,0.5,10706
"Total","Drew Hutchison","3 Tms",8.2,37,0.818181818,0,0.45,0.55,0.272727272,0.09090909,0.222222222,0,0.1,0.65,0.25,0.3,0.45,0.25,10732
"Total","Trevor Rosenthal","5 Tms",46.1,209,1.575757575,0.234234234,0.468468468,0.297297297,0.09090909,0.06060606,0.038461538,0,0.33928571,0.33035714,0.33035714,0.19642857,0.55357143,0.25,10745
"Total","Shane Greene","5 Tms",82.2,340,1.307692307,0.227467811,0.43776824,0.334763948,0.153846153,0.089743589,0.029411764,0,0.38461538,0.35042735,0.26495726,0.20512821,0.43589744,0.35897436,10756
"Total","Tyler Cravy","MIL",5.2,23,0.4,0.125,0.25,0.625,0.2,0,0.25,1,0.23529412,0.23529412,0.52941176,0.35294118,0.41176471,0.23529412,10770
"Total","Josh Edgin","NYM",15.2,73,1.4,0.265306122,0.428571428,0.306122448,0.133333333,0.133333333,0,0,0.40816327,0.3877551,0.20408163,0.20408163,0.53061224,0.26530612,10796
"Total","Mike Foltynewicz","TEX",1,4,1,0.333333333,0.333333333,0.333333333,0,0,0,0,0.33333333,0.66666667,0,0,0.33333333,0.66666667,10811
"Total","R.J. Alaniz","2 Tms",3.2,22,1.75,0.153846153,0.538461538,0.307692307,0,0.5,0.142857142,0,0.30769231,0.61538462,0.07692308,0.07692308,0.61538462,0.30769231,10819
"Total","Michael Mariot","2 Tms",8.2,37,0.909090909,0.192307692,0.384615384,0.423076923,0.09090909,0.181818181,0.1,0,0.65384615,0.15384615,0.19230769,0.19230769,0.5,0.30769231,10835
"Total","Asher Wojciechowski","3 Tms",8,33,0.3125,0.125,0.208333333,0.666666666,0.125,0.0625,0.2,0,0.32,0.32,0.36,0.28,0.52,0.2,10836
"Total","Adam Kolarek","4 Tms",38,165,3.772727272,0.102564102,0.709401709,0.188034188,0.136363636,0.272727272,0.060240963,0,0.34745763,0.41525424,0.23728814,0.19491525,0.55084746,0.25423729,10843
"Total","Andrelton Simmons","CHC",1,9,0.5,0.25,0.25,0.5,0.25,0,0,0,0.75,0.125,0.125,0.25,0.375,0.375,10847
"Total","Chasen Shreve","5 Tms",59.1,249,1.206349206,0.147239263,0.466257668,0.386503067,0.126984126,0.142857142,0.092105263,0,0.49079755,0.3006135,0.20858896,0.16564417,0.52147239,0.31288344,10855
"Total","Christian Bergman","2 Tms",12,53,1,0.23076923,0.384615384,0.384615384,0,0.2,0.133333333,0,0.31707317,0.48780488,0.19512195,0.09756098,0.6097561,0.29268293,10925
"Total","Ken Roberts","COL",2.1,9,0.4,0,0.285714285,0.714285714,0.2,0,0,0,0,0.57142857,0.42857143,0.42857143,0.14285714,0.42857143,10938
"Total","Josh A. Smith","4 Tms",23.2,109,1.346153846,0.2375,0.4375,0.325,0.038461538,0.23076923,0.085714285,0,0.45,0.35,0.2,0.15,0.4875,0.3625,10946
"Total","Greg Garcia","STL",1,3,2,0,0.666666666,0.333333333,0,0,0,0,0.66666667,0,0.33333333,0,0.66666667,0.33333333,10951
"Total","Phil Gosselin","LAA",1,3,2,0,0.666666666,0.333333333,0,0,0,0,0.33333333,0.33333333,0.33333333,0,0.66666667,0.33333333,10953
"Total","Jake Buchanan","2 Tms",7,32,2.333333333,0.23076923,0.538461538,0.23076923,0.166666666,0.166666666,0,0,0.40740741,0.37037037,0.22222222,0.14814815,0.55555556,0.2962963,10962
"Total","Tim Adleman","CIN",2,8,2,0.142857142,0.571428571,0.285714285,0.5,0,0.25,0,0.14285714,0.42857143,0.42857143,0.42857143,0.57142857,0,10968
"Total","Ryan O'Rourke","2 Tms",13,52,0.928571428,0.1,0.433333333,0.466666666,0.214285714,0.071428571,0.076923076,0,0.23333333,0.36666667,0.4,0.3,0.56666667,0.13333333,10976
"Total","Chase Whitley","TBR",20.1,84,0.566666666,0.129629629,0.314814814,0.555555555,0.133333333,0.1,0.058823529,0,0.38888889,0.25925926,0.35185185,0.18518519,0.48148148,0.33333333,10982
"Total","Ben Rowen","2 Tms",5.2,32,1.2,0.083333333,0.5,0.416666666,0,0.1,0.333333333,1,0.16,0.56,0.28,0.24,0.52,0.24,10983
"Total","Kevin Shackelford","CIN",9.1,43,2,0.2,0.533333333,0.266666666,0.125,0.125,0,0,0.46666667,0.46666667,0.06666667,0.2,0.5,0.3,11012
"Total","Chris Rearick","SDP",0.2,3,0,1,0,0,0,0,0,0,0.5,0.5,0,0,0.5,0.5,11050
"Total","Mickey Jannis","BAL",0.1,4,0,0.5,0,0.5,0.5,0.5,0,0,0,0.5,0.5,0.25,0.5,0.25,11071
"Total","Casey Lawrence","3 Tms",23,109,1,0.189873417,0.405063291,0.405063291,0.09375,0.03125,0.0625,0,0.41772152,0.3164557,0.26582278,0.16455696,0.53164557,0.30379747,11121
"Total","A.J. Griffin","TEX",2,9,4,0.166666666,0.666666666,0.166666666,0,0,0,0,0.33333333,0.16666667,0.5,0.33333333,0.33333333,0.33333333,11132
"Total","Mike Bolsinger","TOR",0.2,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,11137
"Total","Yhonathan Barrios","MIL",1.2,6,1,0,0.5,0.5,0,0,0.5,0,0.25,0.5,0.25,0.25,0,0.75,11166
"Total","Vince Velasquez","3 Tms",18.2,75,1.235294117,0.073170731,0.512195121,0.414634146,0.117647058,0,0.047619047,0,0.51219512,0.2195122,0.26829268,0.17073171,0.6097561,0.2195122,11189
"Total","C.J. Riefenhauser","TBR",2.1,13,0.8,0.1,0.4,0.5,0.2,0.2,0.25,0,0.5,0.2,0.3,0.2,0.6,0.2,11193
"Total","Grant Dayton","2 Tms",18.1,70,0.36,0.170731707,0.219512195,0.609756097,0.08,0.08,0.111111111,1,0.23809524,0.35714286,0.4047619,0.21428571,0.42857143,0.35714286,11203
"Total","Casey Sadler","4 Tms",27.1,110,1.739130434,0.192307692,0.512820512,0.294871794,0.04347826,0.130434782,0,0,0.39240506,0.44303797,0.16455696,0.13924051,0.55696203,0.30379747,11209
"Total","Kevin Chapman","HOU",1,3,0,0,0,1,0,0,0,0,0,0,1,0,1,0,11240
"Total","Mike Freeman","CLE",1,3,1,0.333333333,0.333333333,0.333333333,0,0,0,0,0.66666667,0,0.33333333,0,0.66666667,0.33333333,11241
"Total","Aaron Barrett","WSN",10.2,51,1.3,0.258064516,0.419354838,0.322580645,0.2,0.2,0,0,0.35483871,0.41935484,0.22580645,0.16129032,0.41935484,0.41935484,11243
"Total","Rob Rasmussen","SEA",3.2,19,1,0.333333333,0.333333333,0.333333333,0,0.333333333,0,1,0.7,0,0.3,0.3,0.2,0.5,11250
"Total","Jonathan Schoop","DET",1,4,1,0.333333333,0.333333333,0.333333333,0,0,0,0,0,0.66666667,0.33333333,0,0.33333333,0.66666667,11265
"Total","Bryan Holaday","2 Tms",3,13,0.222222222,0.083333333,0.166666666,0.75,0.111111111,0.111111111,0,0,0.33333333,0.41666667,0.25,0.08333333,0.5,0.41666667,11287
"Total","Zach Neal","2 Tms",20,89,1.206896551,0.146666666,0.466666666,0.386666666,0.068965517,0.24137931,0,0,0.48,0.32,0.2,0.2,0.49333333,0.30666667,11294
"Total","Tyler Lyons","3 Tms",39.2,161,1.054054054,0.25490196,0.382352941,0.362745098,0.135135135,0.108108108,0.051282051,0,0.43269231,0.40384615,0.16346154,0.25961538,0.375,0.36538462,11334
"Total","Sean Nolin","2 Tms",3,19,1,0.142857142,0.428571428,0.428571428,0,0,0.166666666,0,0.35714286,0.42857143,0.21428571,0,0.35714286,0.64285714,11341
"Total","Seth Frankoff","2 Tms",2,10,0.6,0.2,0.3,0.5,0,0.2,0.333333333,0,0.6,0.2,0.2,0.3,0.4,0.3,11346
