Season,Name,Tm,G,TBF,ERA,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG,OBP,SLG,wOBA,playerId
"Total","Drew Pomeranz","4 Tms",4,4,0,0,0,0,0,0,0,1,0,0,2,0,0.25,0,0.1717107594013214,11426
"Total","Brandon Workman","BOS",10,9,5.99999998,1,0,0,2,2,0,0,0,0,3,0.111111111,0.111111111,0.111111111,0.09740764564938015,11428
"Total","A.J. Schugel","2 Tms",2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11432
"Total","Jesse Biddle","3 Tms",7,9,16.20000006,1,0,0,4,3,0,2,0,0,1,0.142857142,0.333333333,0.142857142,0.2500218086772495,11437
"Total","Johnny Barbato","3 Tms",3,4,9.00000009,1,0,0,1,1,0,0,0,0,2,0.25,0.25,0.25,0.21961353719234467,11440
"Total","Matt Grace","2 Tms",11,12,13.49999997,2,0,0,6,5,0,1,0,0,2,0.181818181,0.25,0.181818181,0.2049304892619451,11449
"Total","Sammy Solis","WSN",2,2,27.00000027,0,0,0,1,1,0,1,0,0,0,0,0.5,0,0.3464970290660858,11457
"Total","A.J. Cole","2 Tms",3,3,27.00000027,1,0,0,2,2,1,0,0,0,0,0.333333333,0.333333333,1.333333333,0.6769428253173828,11467
"Total","Bryan Mitchell","3 Tms",5,7,10.80000004,1,0,0,2,2,0,1,0,0,0,0.166666666,0.285714285,0.166666666,0.22423755271094187,11479
"Total","Joely Rodriguez","5 Tms",12,13,11.25,1,0,0,5,5,1,1,0,0,0,0.09090909,0.153846153,0.363636363,0.20787857587520892,11487
"Total","Aaron Sanchez","2 Tms",2,3,0,0,0,0,0,0,0,1,0,0,0,0,0.333333333,0,0.23057218392690024,11490
"Total","Parker Bridwell","LAA",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11502
"Total","Brandon Cunniff","ATL",2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11509
"Total","Josh Osich","3 Tms",12,13,9,2,1,0,4,3,0,0,0,1,1,0.181818181,0.25,0.272727272,0.23818694551785788,11528
"Total","Dayan Diaz","CIN",1,2,45,1,0,0,5,5,1,1,0,0,0,1,1,4,1.352685421705246,11543
"Total","Jose Dominguez","SDP",2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11571
"Total","Jose Urena","2 Tms",3,4,9,0,0,0,1,1,0,1,0,0,2,0,0.25,0,0.1717107594013214,11589
"Total","Deck McGuire","LAA",1,1,27.00000027,0,0,0,1,1,0,0,0,0,0,0,0,0,0,11596
"Total","Dovydas Neverauskas","PIT",2,3,0,1,0,0,0,0,0,0,0,0,0,0.333333333,0.333333333,0.333333333,0.2898690899213155,11604
"Total","Heath Hembree","BOS",12,21,6.75,6,0,1,4,3,0,3,0,0,6,0.333333333,0.428571428,0.444444444,0.38305349009377615,11632
"Total","Mayckol Guaipe","SEA",2,3,27.00000027,1,0,0,2,1,0,0,0,0,1,0.333333333,0.333333333,0.333333333,0.2928180495897929,11663
"Total","Carlos Martinez","STL",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11682
"Total","Tayron Guerrero","MIA",7,11,31.5,4,2,0,7,7,0,0,0,1,1,0.4,0.454545454,0.6,0.44479253075339575,11691
"Total","Nick Kingham","PIT",1,2,27.00000027,1,0,0,1,1,0,0,0,0,0,0.5,0.5,0.5,0.43480363488197327,11694
"Total","Sam Dyson","3 Tms",10,12,9,3,1,0,4,4,1,0,0,0,1,0.272727272,0.272727272,0.636363636,0.3704852136698636,11710
"Total","Erik Goeddel","2 Tms",6,10,10.80000004,3,0,0,3,2,0,1,0,0,2,0.428571428,0.444444444,0.428571428,0.36979195806715226,11712
"Total","Justin Grimm","3 Tms",9,10,31.5,3,1,0,7,7,0,1,0,0,3,0.333333333,0.4,0.444444444,0.3718708217144012,11720
"Total","Carlos Ramirez","OAK",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11743
"Total","Luke Jackson","ATL",15,18,9.64285714,3,0,0,5,5,1,1,1,0,4,0.176470588,0.222222222,0.352941176,0.21698082895839915,11752
"Total","Kyle Ryan","2 Tms",5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11753
"Total","Justin Nicolino","MIA",1,1,27.00000027,0,0,0,1,1,0,0,0,0,0,0,0,0,0,11754
"Total","Drew Smyly","CHC",2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,11760
"Total","Myles Jaye","DET",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11769
"Total","Hansel Robles","4 Tms",25,32,2.16,3,1,0,2,2,0,4,1,1,12,0.115384615,0.258064516,0.153846153,0.1931168516476949,11801
"Total","Hector Neris","2 Tms",7,10,18,2,0,0,4,4,0,1,0,0,5,0.25,0.333333333,0.25,0.27373383442560834,11804
"Total","Alberto Baldonado","WSN",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11812
"Total","Steve Delabar","TOR",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11827
"Total","Chris Martin","2 Tms",5,6,4.5,1,0,0,1,1,0,0,0,0,2,0.166666666,0.166666666,0.166666666,0.14493454496065775,11847
"Total","Jason Adam","4 Tms",9,8,32.40000013,2,0,0,6,6,1,1,0,0,2,0.285714285,0.375,0.714285714,0.45045609772205353,11861
"Total","Michael Feliz","2 Tms",8,12,23.14285718,4,1,0,6,6,0,1,0,0,1,0.5,0.416666666,0.625,0.38036638498306274,11903
"Total","David Rollins","SEA",1,3,18,3,0,0,2,2,0,0,0,0,0,1,1,1,0.8808238506317139,11928
"Total","Taylor Cole","LAA",2,2,27.00000027,1,0,0,1,1,0,0,0,0,0,0.5,0.5,0.5,0.43480363488197327,11964
"Total","Matt Andriese","3 Tms",12,18,29.70000003,6,0,0,11,11,1,2,1,0,3,0.375,0.444444444,0.5625,0.4175207720083349,12022
"Total","Brian Flynn","KCR",7,10,4.5,1,0,0,1,1,0,2,0,0,2,0.142857142,0.333333333,0.142857142,0.25107535388734603,12027
"Total","J.R. Graham","MIN",3,5,27,2,0,1,3,3,1,1,0,0,0,0.5,0.6,1.75,0.8692619800567627,12042
"Total","Scott McGough","2 Tms",3,3,13.49999993,1,0,0,1,1,0,0,0,0,1,0.333333333,0.333333333,0.333333333,0.2936079502105713,12056
"Total","Felipe Vazquez","2 Tms",4,4,6.74999997,1,0,0,1,1,0,0,0,0,2,0.25,0.25,0.25,0.21961353719234467,12076
"Total","Branden Pinder","NYY",1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,12093
"Total","Yimi Garcia","3 Tms",10,12,6.00000002,2,1,0,2,2,0,2,0,0,1,0.222222222,0.363636363,0.333333333,0.31936209310184827,12095
"Total","Jason Garcia","BAL",2,2,26.99999987,1,0,0,2,2,1,0,0,0,0,0.5,0.5,2,1.0326471328735352,12143
"Total","Matt Stites","ARI",1,2,0,0,0,0,1,0,0,1,0,0,0,0,0.5,0,0.3434215188026428,12165
"Total","Domingo Tapia","3 Tms",4,7,4.5,0,0,0,1,1,0,3,0,0,1,0,0.428571428,0,0.29560063566480366,12178
"Total","Cody Martin","2 Tms",3,5,18,1,0,0,3,2,0,0,0,0,1,0.2,0.2,0.2,0.17533376216888427,12182
"Total","Cody Allen","2 Tms",4,5,27.00000027,2,0,0,3,3,1,0,0,0,2,0.4,0.4,1,0.5638133645057678,12183
"Total","Keith Hessler","2 Tms",2,2,27.00000027,1,0,0,1,1,1,0,0,0,0,0.5,0.5,2,1.0326471328735352,12220
"Total","Seth Maness","STL",3,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,12235
"Total","Dan Winkler","2 Tms",6,9,0,2,0,0,0,0,0,1,0,0,2,0.285714285,0.333333333,0.285714285,0.2722030215793186,12237
"Total","Ryan Sherriff","STL",2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12249
"Total","Colton Murray","PHI",2,1,27.00000027,0,0,0,1,1,0,0,0,0,0,0,0,0,0,12264
"Total","Aaron Brooks","2 Tms",2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12272
"Total","Leonel Campos","SDP",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12277
"Total","Evan Marshall","3 Tms",7,10,3,2,2,0,1,1,0,1,0,0,0,0.25,0.3,0.5,0.31821043491363527,12297
"Total","Chris Bassitt","OAK",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12304
"Total","Jacob Barnes","5 Tms",10,20,45.00000023,9,1,0,11,10,1,5,0,0,3,0.692307692,0.736842105,1,0.6782301382014626,12323
"Total","Kevin Quackenbush","SDP",5,7,18,1,0,0,2,2,1,3,0,0,1,0.25,0.571428571,1,0.5894033397947039,12360
"Total","Spencer Patton","3 Tms",7,8,3.37500001,1,1,0,2,1,0,1,0,0,1,0.142857142,0.25,0.285714285,0.2422403022646904,12361
"Total","Seth Lugo","NYM",7,11,15.42857152,4,0,0,4,4,0,0,0,0,4,0.4,0.363636363,0.4,0.31712295792319556,12447
"Total","Chasen Bradford","NYM",2,2,27.00000027,0,0,0,1,1,0,1,0,0,0,0,0.5,0,0.3464970290660858,12452
"Total","Drew Rucinski","MIA",2,0,27,0,0,0,3,3,0,0,0,0,0,0,0,0,0,12499
"Total","Cory Mazzoni","2 Tms",2,2,13.50000014,0,0,0,1,1,0,0,0,0,0,0,0,0,0,12537
"Total","Drew Gagnon","NYM",1,2,0,1,0,0,2,0,0,0,0,0,1,0.5,0.5,0.5,0.4397653639316559,12545
"Total","Tony Cingrani","2 Tms",7,8,0,0,0,0,0,0,0,1,0,1,1,0,0.25,0,0.17644014209508896,12555
"Total","Blake Treinen","3 Tms",14,18,5.4,1,0,0,3,3,0,3,0,0,5,0.066666666,0.222222222,0.066666666,0.16324785351753235,12572
"Total","Nick Ramirez","2 Tms",8,11,11.57142859,4,1,0,3,3,0,1,0,0,0,0.4,0.454545454,0.5,0.41103535348718817,12575
"Total","DJ Johnson","COL",3,3,26.99999987,0,0,0,2,2,0,0,0,0,1,0,0,0,0,12578
"Total","Adam Morgan","PHI",10,11,9,2,0,0,3,3,0,0,0,0,3,0.181818181,0.181818181,0.181818181,0.1587523709643971,12580
"Total","Mike Wright Jr.","BAL",1,2,18,2,1,0,2,2,0,0,0,0,0,1,1,1.5,1.0602368414402008,12586
"Total","Nate Karns","SEA",2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,12638
"Total","Jerad Eickhoff","PHI",1,1,18,1,0,0,2,2,1,0,0,0,0,1,1,4,1.9395360946655273,12664
"Total","Phil Klein","TEX",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12675
"Total","Ryne Harper","2 Tms",5,6,13.50000003,1,0,0,3,2,1,0,0,0,0,0.2,0.2,0.8,0.3879072189331055,12680
"Total","Tyler Wilson","BAL",1,1,9,1,0,0,1,1,0,0,0,0,0,1,1,1,0.8766688108444214,12691
"Total","Trevor Bauer","CLE",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12703
"Total","Nick Martinez","2 Tms",7,15,20.24999997,7,0,0,7,6,0,1,0,1,3,0.538461538,0.6,0.538461538,0.5066441297531128,12730
"Total","Rafael Montero","2 Tms",5,6,0,1,0,0,0,0,0,0,0,0,3,0.2,0.2,0.2,0.17650725841522216,12760
"Total","Chris Devenski","3 Tms",12,17,4.5,5,1,0,3,2,0,0,0,0,3,0.3125,0.294117647,0.375,0.27986826616175037,12763
"Total","Sonny Gray","NYY",2,2,13.49999993,0,0,0,1,1,0,0,0,0,0,0,0,0,0,12768
"Total","Jairo Diaz","COL",5,6,4.50000002,1,0,0,1,1,0,0,0,0,1,0.166666666,0.166666666,0.166666666,0.14708763360977173,12774
"Total","John Brebbia","2 Tms",11,13,16.87500004,5,1,0,6,5,2,1,0,0,1,0.416666666,0.461538461,1,0.5932651574795063,12777
"Total","Sam Gaviglio","TOR",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12778
"Total","Sean Gilmartin","NYM",4,3,9,0,0,0,1,1,0,0,0,0,1,0,0,0,0,12781
"Total","Burch Smith","2 Tms",7,12,6.74999999,4,1,0,2,2,0,1,0,0,1,0.363636363,0.416666666,0.454545454,0.38026078542073566,12784
"Total","Raul Alcantara","OAK",2,2,81.00000081,1,0,0,3,3,1,0,0,0,1,0.5,0.5,2,0.9899427890777588,12790
"Total","Cody Anderson","CLE",1,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.6902945041656494,12799
"Total","Noe Ramirez","2 Tms",10,11,2.70000001,1,0,0,1,1,0,0,0,0,4,0.1,0.1,0.1,0.08790553212165833,12800
"Total","Carter Capps","MIA",2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,12803
"Total","Matt Wisler","4 Tms",7,9,3.85714285,2,2,0,2,1,0,0,0,0,2,0.25,0.25,0.5,0.3097676485776901,12804
"Total","Joel De La Cruz","ATL",1,1,27.00000027,0,0,0,1,1,0,0,0,0,0,0,0,0,0,12825
"Total","Andrew Kittredge","TBR",3,4,6.75000002,1,1,0,1,1,0,0,0,0,1,0.25,0.25,0.5,0.3041660487651825,12828
"Total","Elvis Araujo","PHI",5,9,5.39999999,2,0,0,2,1,0,1,0,0,1,0.333333333,0.375,0.333333333,0.30653246492147446,12854
"Total","Shawn Armstrong","3 Tms",9,11,19.28571431,3,0,0,5,5,1,1,0,0,3,0.3,0.363636363,0.6,0.39718592166900635,12857
"Total","Matt Barnes","2 Tms",17,24,9,6,1,0,6,6,0,2,0,0,7,0.315789473,0.38095238,0.368421052,0.33329215503874277,12863
"Total","Andrew McKirahan","ATL",4,4,53.99999973,2,1,0,4,4,1,0,0,0,1,0.5,0.5,1.5,0.8303911983966827,12870
"Total","Danny Hultzen","CHC",1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,12874
"Total","Tony Zych","SEA",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12876
"Total","Tyler Anderson","SFG",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12880
"Total","Alex Claudio","2 Tms",15,18,18,4,2,0,11,10,1,0,0,1,1,0.285714285,0.294117647,0.642857142,0.35864219244788675,12890
"Total","Logan Verrett","2 Tms",4,5,0,0,0,0,0,0,0,1,0,0,1,0,0.2,0,0.13812240362167358,12905
"Total","Ken Giles","HOU",3,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,12910
"Total","Dylan Bundy","BAL",3,5,9,2,0,0,1,1,0,0,0,0,2,0.4,0.4,0.4,0.35138165950775146,12917
"Total","Archie Bradley","3 Tms",7,9,8.99999996,2,0,0,2,2,1,1,0,0,2,0.285714285,0.375,0.714285714,0.4553466662764549,12918
"Total","Gabriel Ynoa","NYM",1,3,81.00000081,1,0,1,3,3,0,0,0,1,0,1,0.666666666,3,0.763379176457723,12938
"Total","Abel De Los Santos","CIN",1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,12962
"Total","Joe Musgrove","HOU",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12970
"Total","Joe Ross","WSN",1,3,81.00000081,2,2,0,3,3,0,0,0,0,0,0.666666666,0.666666666,1.333333333,0.81110946337382,12972
"Total","Mauricio Cabrera","ATL",2,4,0,1,0,0,0,0,0,0,0,0,1,0.333333333,0.333333333,0.333333333,0.2928180495897929,12975
"Total","Andrew Chafin","3 Tms",22,27,9,6,2,0,8,6,0,2,0,0,2,0.285714285,0.333333333,0.38095238,0.30828186124563217,12988
"Total","Colten Brewer","2 Tms",2,3,81.00000081,1,0,0,3,3,0,1,0,0,1,0.5,0.666666666,0.5,0.5230201085408529,12997
"Total","Robby Scott","BOS",2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13042
"Total","Anthony DeSclafani","CIN",1,3,26.99999987,1,0,0,2,2,0,1,0,0,0,1,0.666666666,1,0.5271123647689819,13050
"Total","Reymin Guduan","HOU",2,3,27.00000027,1,0,0,1,1,0,1,0,0,0,0.5,0.666666666,0.5,0.523220956325531,13058
"Total","Wei-Yin Chen","MIA",3,5,40.4999998,2,1,0,3,3,1,1,0,0,1,0.5,0.6,1.5,0.7692989587783814,13071
"Total","Derek Law","4 Tms",11,13,4.50000001,1,0,0,2,2,0,2,0,0,4,0.09090909,0.23076923,0.09090909,0.17463537821402916,13133
"Total","Frank Garces","SDP",2,4,0,1,0,0,0,0,0,1,0,0,0,0.5,0.5,0.5,0.3919167220592499,13144
"Total","Carson Smith","BOS",2,3,27.00000027,2,0,0,1,1,0,0,0,0,1,0.666666666,0.666666666,0.666666666,0.5844458738962809,13172
"Total","Kyle Crick","2 Tms",3,5,0,2,0,0,0,0,0,0,0,0,0,0.5,0.5,0.5,0.43480363488197327,13182
"Total","Adalberto Mejia","MIN",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13188
"Total","Jordan Weems","WSN",3,3,9,1,1,0,1,1,0,0,0,0,0,0.333333333,0.333333333,0.666666666,0.41458745797475177,13190
"Total","Joe Biagini","3 Tms",12,14,4.50000001,2,0,0,2,2,0,1,0,0,3,0.153846153,0.214285714,0.153846153,0.17499302540506637,13194
"Total","Warwick Saupold","DET",5,7,36,3,2,0,5,4,0,1,0,0,2,0.5,0.571428571,0.833333333,0.5762856432369777,13211
"Total","Michael Fulmer","3 Tms",7,9,3.85714286,2,0,0,1,1,0,0,0,0,3,0.25,0.222222222,0.25,0.19626523388756645,13218
"Total","Louis Head","MIA",1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,13259
"Total","Ross Stripling","2 Tms",4,6,6.75000002,2,0,0,1,1,0,0,0,0,2,0.333333333,0.333333333,0.333333333,0.29320085048675537,13273
"Total","Matt Carasiti","COL",2,6,45,2,1,1,5,5,0,2,0,0,0,0.666666666,0.666666666,1.666666666,0.698745330174764,13276
"Total","Jesse Hahn","KCR",1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,13287
"Total","Danny Coulombe","3 Tms",12,13,2.45454545,1,0,0,2,1,0,3,0,0,3,0.111111111,0.307692307,0.111111111,0.2278496347940885,13293
"Total","Jake Barrett","ARI",5,6,0,1,0,0,0,0,0,0,0,0,2,0.25,0.166666666,0.25,0.14640902479489645,13322
"Total","James Pazos","2 Tms",5,5,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,13323
"Total","Adrian Sampson","CHC",1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,13339
"Total","Luis Cessa","2 Tms",4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13345
"Total","Hoby Milner","2 Tms",10,12,13.49999997,2,1,0,5,5,1,1,0,0,3,0.222222222,0.272727272,0.666666666,0.3629921566356312,13346
"Total","Cam Bedrosian","2 Tms",9,11,15.42857152,1,0,0,5,4,0,1,1,1,3,0.111111111,0.272727272,0.111111111,0.1598746657371521,13360
"Total","Dylan Floro","4 Tms",8,12,36.00000018,4,0,0,8,8,1,1,0,0,5,0.4,0.454545454,0.7,0.4780742580240423,13394
"Total","Sam Selman","LAA",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13397
"Total","R.J. Alvarez","OAK",1,0,18,0,0,0,2,2,0,0,0,0,0,0,0,0,0,13401
"Total","Felix Pena","LAA",2,2,27.00000027,1,0,0,1,1,0,0,0,0,0,0.5,0.5,0.5,0.4412629008293152,13403
"Total","Angel Nesbitt","DET",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13415
"Total","Chris Beck","CHW",5,6,5.39999999,0,0,0,1,1,0,1,1,0,0,0,0.166666666,0,0,13418
"Total","Matt Koch","ARI",1,3,27.00000027,1,0,0,1,1,0,0,0,1,0,0.5,0.666666666,0.5,0.5296077330907186,13420
"Total","Drew VerHagen","2 Tms",13,15,5.4,1,0,0,3,3,1,3,1,0,4,0.083333333,0.266666666,0.333333333,0.23981004527636937,13424
"Total","Pat Light","MIN",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13427
"Total","Pierce Johnson","3 Tms",6,7,10.80000004,2,0,0,2,2,1,0,0,0,4,0.333333333,0.285714285,0.833333333,0.4156976853098188,13435
"Total","Mike Morin","2 Tms",6,10,27.00000011,3,0,0,5,5,0,1,0,1,1,0.5,0.555555555,0.5,0.4485122627682156,13442
"Total","Taylor Rogers","2 Tms",11,13,2.7,4,0,0,1,1,0,0,0,0,2,0.363636363,0.307692307,0.363636363,0.270654192337623,13449
"Total","Eddie Butler","3 Tms",5,7,94.49999953,4,0,0,7,7,0,1,0,0,0,0.8,0.714285714,0.8,0.6009394185883659,13453
"Total","Lucas Sims","2 Tms",11,17,9.00000003,3,1,0,3,3,0,5,0,0,5,0.272727272,0.470588235,0.363636363,0.38149650307262645,13470
"Total","Daniel Norris","3 Tms",6,8,16.20000016,1,0,0,3,3,0,2,0,0,0,0.25,0.428571428,0.25,0.32297047546931673,13475
"Total","Sam Tuivailala","STL",2,2,0,0,0,0,0,0,0,1,0,0,0,0,0.5,0,0.3464970290660858,13485
"Total","Brandon Brennan","SEA",2,3,26.99999987,1,0,0,2,2,0,0,0,0,0,0.5,0.333333333,0.5,0.2898690899213155,13527
"Total","Matt Bowman","STL",10,14,18,4,1,0,6,6,1,1,0,0,1,0.333333333,0.384615384,0.666666666,0.43789708614349365,13528
"Total","Andrew Triggs","SFG",1,1,9,0,0,0,1,1,0,1,0,0,0,0,1,0,0.6988112926483154,13533
"Total","Richard Rodriguez","3 Tms",9,8,3.37500001,1,0,0,2,1,1,0,0,0,1,0.125,0.125,0.5,0.24244201183319092,13549
"Total","Steven Okert","2 Tms",9,10,18,4,1,0,4,4,0,0,0,0,4,0.4,0.4,0.5,0.38827361464500426,13580
"Total","Robert Stephenson","3 Tms",13,18,3.85714286,3,0,0,2,2,0,2,0,0,6,0.1875,0.277777777,0.1875,0.22379257612758213,13594
"Total","Chad Smith","OAK",1,3,54.00000054,1,0,0,2,2,0,1,0,0,0,0.5,0.666666666,0.5,0.5225556294123331,13604
"Total","Shawn Morimando","2 Tms",2,1,27.00000027,0,0,0,1,1,0,0,0,0,1,0,0,0,0,13606
"Total","Carl Edwards Jr.","2 Tms",13,15,2.25,2,0,0,1,1,0,3,0,0,4,0.166666666,0.333333333,0.166666666,0.2554314931233724,13607
"Total","Taylor Guerrieri","TEX",1,2,0,1,0,1,1,0,0,0,0,0,0,0.5,0.5,1.5,0.7645077109336853,13616
"Total","Jakob Junis","2 Tms",3,2,53.99999973,1,0,0,4,4,1,0,0,0,0,0.5,0.5,2,0.9899427890777588,13619
"Total","Clay Holmes","2 Tms",6,8,0,1,0,0,0,0,0,1,0,0,4,0.166666666,0.285714285,0.166666666,0.2230462602206639,13649
"Total","Tayler Scott","BAL",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13652
"Total","Jharel Cotton","TEX",2,1,27,1,0,0,3,3,0,0,0,0,0,1,1,1,0.8790553212165833,13654
"Total","Corey Oswalt","NYM",1,3,36,3,2,0,4,4,0,0,0,0,0,1,1,1.666666666,1.12469349304835,13677
"Total","John Gant","3 Tms",6,10,4.5,1,0,0,1,1,0,1,0,0,3,0.111111111,0.2,0.111111111,0.1570771872997284,13684
"Total","Nick Goody","3 Tms",10,11,7.71428573,2,0,0,2,2,2,2,0,0,2,0.25,0.4,1,0.5351917505264282,13685
"Total","Sal Romano","CIN",1,2,0,1,0,0,0,0,0,0,0,0,1,0.5,0.5,0.5,0.43480363488197327,13690
"Total","Robert Gsellman","NYM",5,8,13.49999993,3,1,0,2,2,0,1,0,0,2,0.5,0.5,0.666666666,0.4570120871067047,13696
"Total","Jake Faria","2 Tms",5,7,20.2499999,3,1,1,3,3,0,0,0,0,2,0.428571428,0.428571428,0.857142857,0.5233854310853141,13699
"Total","Joey Krehbiel","BAL",5,6,0,0,0,0,0,0,0,1,0,0,1,0,0.166666666,0,0.11528609196345012,13707
"Total","Kyle Barraclough","3 Tms",11,12,0,0,0,0,0,0,0,1,0,0,5,0,0.083333333,0,0.05746079981327057,13713
"Total","Tyler Duffey","MIN",11,14,18.00000006,4,1,1,6,6,0,1,1,0,4,0.307692307,0.357142857,0.538461538,0.35026803383460414,13758
"Total","Chris Stratton","4 Tms",10,15,21.00000007,5,2,0,8,7,0,2,0,0,1,0.384615384,0.466666666,0.538461538,0.43638841311136883,13761
"Total","Dominic Leone","6 Tms",17,22,7.71428573,3,0,0,4,4,0,5,0,0,8,0.1875,0.38095238,0.1875,0.29035453569321407,13763
"Total","Roberto Osuna","TOR",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13764
"Total","JT Chargois","4 Tms",10,10,6.75000002,1,1,0,2,2,0,0,0,0,4,0.1,0.1,0.2,0.1242019534111023,13767
"Total","Daniel Stumpf","DET",7,12,10.12500003,3,2,0,3,3,0,2,0,0,3,0.333333333,0.416666666,0.555555555,0.3959839642047882,13780
"Total","Tyler Wagner","ARI",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13796
"Total","Matt Strahm","4 Tms",15,16,0,1,0,0,0,0,0,0,0,0,6,0.066666666,0.066666666,0.066666666,0.05883505344390869,13799
"Total","Austin Adams","4 Tms",9,12,6.75000002,2,0,0,2,2,0,0,0,2,5,0.25,0.363636363,0.25,0.29091645912690595,13801
"Total","Alec Mills","2 Tms",3,8,63,5,2,1,7,7,0,0,0,0,0,0.625,0.625,1.125,0.732440173625946,13834
"Total","Paul Sewald","2 Tms",11,13,4.90909092,1,0,0,2,2,0,1,0,0,2,0.111111111,0.166666666,0.111111111,0.13069878021876016,13892
"Total","Chris Flexen","2 Tms",4,7,36,3,1,0,4,4,0,1,0,0,1,0.5,0.571428571,0.666666666,0.5236078926495144,13896
"Total","Scott Oberg","COL",12,15,11.25,4,2,0,5,5,0,0,0,0,4,0.307692307,0.266666666,0.461538461,0.2834418455759684,13911
"Total","Brent Suter","2 Tms",9,16,6.75000002,3,0,0,2,2,0,4,0,1,2,0.3,0.5,0.3,0.3848990723490715,13942
"Total","Tim Peterson","NYM",2,4,0,2,0,0,0,0,0,0,0,0,1,0.666666666,0.666666666,0.666666666,0.5863538185755411,13946
"Total","Ryan Dull","OAK",8,8,22.50000011,1,0,0,5,5,1,1,0,0,1,0.2,0.285714285,0.8,0.38134502513068064,13974
"Total","Ryan Garton","2 Tms",2,2,54.00000054,1,0,0,2,2,1,0,0,0,0,0.5,0.5,2,0.9697680473327637,14016
"Total","Mike Hauschild","TEX",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14033
"Total","Michael Ynoa","CHW",1,3,18,3,0,0,4,2,0,0,0,0,0,1,1,1,0.8766688108444214,14093
"Total","Branden Kline","BAL",2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,14101
"Total","Miguel Almonte","KCR",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14139
"Total","Chris Mazza","TBR",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14151
"Total","Kyle Zimmer","KCR",7,11,40.5000001,4,1,0,6,6,1,3,0,0,1,0.5,0.636363636,1,0.639518445188349,14169
"Total","Shae Simmons","SEA",1,2,27.00000027,0,0,0,1,1,0,0,0,0,0,0,0,0,0,14200
"Total","Josh Hader","MIL",5,5,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,14212
"Total","Dario Alvarez","TEX",4,4,0,1,0,0,1,0,0,0,0,0,0,0.333333333,0.25,0.333333333,0.21961353719234467,14239
"Total","Ray Black","SFG",2,2,27.00000027,1,0,0,1,1,0,0,0,0,0,0.5,0.5,0.5,0.4397653639316559,14244
"Total","Brian Johnson","BOS",2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14272
