Season,Name,Tm,IP,TBF,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,FIP,xFIP,playerId
"Total","Dereck Rodriguez","2 Tms",0.1,2,0,0,0,27.00000027,0,0,0,0.5,3.00000003,0,2.5,42.22426758657834,9.191884902114236,14509
"Total","Thyago Vieira","CHW",1,5,9,9,1,0,0.2,0.2,0,0,1,0,0,4.178290875574174,7.481521071811738,14510
"Total","Jose Leclerc","TEX",12.1,51,14.59459459,3.64864865,4,0,0.39215686,0.09803922,0.29411765,0.25,1.2972973,0.45833333,0.55555556,1.630854398714922,2.9436477942172634,14524
"Total","Jorge Lopez","5 Tms",8,30,5.62500001,3.375,1.66666667,1.125,0.16666667,0.1,0.06666667,0.260869565,1.125,0.23809524,0.13157895,4.723454201177188,4.62910051776638,14527
"Total","Carlos Estevez","COL",11.1,54,8.73529411,3.97058823,2.2,1.58823529,0.2037037,0.09259259,0.11111111,0.34090909,1.76470588,0.37142857,0.32967033,5.116968316430034,4.866787817496849,14542
"Total","Jose Ruiz","2 Tms",7,31,7.7142857,3.85714285,2,1.28571428,0.19354839,0.09677419,0.09677419,0.259259259,1.42857143,0.3,0.3125,5.024817427779506,5.8658738266897394,14552
"Total","James Hoyt","2 Tms",5,18,9,3.6,2.5,0,0.27777778,0.11111111,0.16666667,0.066666666,0.6,0.1,0.5,2.9681609471938057,4.836652492513363,14605
"Total","Rowan Wick","2 Tms",7.2,26,4.69565218,3.52173913,1.33333333,0,0.15384615,0.11538462,0.03846154,0.238095238,1.04347826,0.27777778,0.77777778,3.678120026773646,5.028788870973887,14646
"Total","Konner Wade","BAL",0.1,1,0,0,0,0,0,0,0,0,0,0,1,3.1700341224670407,3.1700341224670407,14655
"Total","Chi Chi Gonzalez","2 Tms",0.2,2,13.50000014,0,1,0,0.5,0,0.5,0,0,0,1,0.19431702474853507,0.19431702474853507,14663
"Total","Jandel Gustave","3 Tms",5.1,17,1.6875,1.6875,1,0,0.05882353,0.05882353,0,0.333333333,1.125,0.33333333,0.5,3.3558065564670656,4.414058902899071,14665
"Total","Dillon Maples","CHC",2.2,11,16.87499998,10.12499999,1.66666667,0,0.45454545,0.27272727,0.18181818,0,1.125,0,0.75,3.9169355144546283,4.578571311098392,14672
"Total","Duane Underwood Jr.","2 Tms",10,46,7.2,4.5,1.6,0,0.17391304,0.10869565,0.06521739,0.405405405,2,0.45454545,0.05,3.0708770672747576,4.1174870292613,14677
"Total","Andres Machado","WSN",7.1,26,7.36363637,4.90909091,1.5,0,0.23076923,0.15384615,0.07692308,0.157894736,0.95454545,0.1875,0.28571429,3.177507699623037,4.979400489014824,14681
"Total","Luis Perdomo","2 Tms",3.2,17,4.9090909,4.9090909,1,2.45454545,0.11764706,0.11764706,0,0.2,1.36363636,0.16666667,-0.55555556,7.258790918426525,5.202094875168468,14682
"Total","Keone Kela","3 Tms",9.2,36,11.17241379,0.93103448,12,1.86206896,0.33333333,0.02777778,0.30555556,0.228571428,0.93103448,0.28571429,0,3.6642257853298736,2.4569286764218266,14696
"Total","Severino Gonzalez","PHI",1,3,27,0,3,0,1,0,1,0,0,0,1,-2.8534396171569822,-2.8534396171569822,14697
"Total","Jonathan Aro","BOS",1.1,5,0,0,0,0,0,0,0,0.4,1.5,0.4,0,3.1335937500000006,5.347104816457116,14699
"Total","Anthony Banda","4 Tms",4.2,13,3.85714285,0,2,0,0.15384615,0,0.15384615,0.181818181,0.42857143,0.2,0.66666667,2.935088467847633,4.67960521500435,14706
"Total","Brady Lail","SEA",0.1,1,27.00000027,0,1,0,1,0,1,0,0,0,1,-2.808580744661865,-2.808580744661865,14707
"Total","Edwin Diaz","2 Tms",3.2,12,12.2727273,2.45454546,5,0,0.41666667,0.08333333,0.33333333,0.09090909,0.54545455,0.16666667,1,1.25489856197442,2.6754719752200185,14710
"Total","Jamie Callahan","NYM",0.2,2,0,0,0,0,0,0,0,0,0,0,1,3.1576396942138674,5.825849129329584,14711
"Total","Ty Buttrey","LAA",5.1,24,6.75,8.43750001,0.8,1.6875,0.16666667,0.20833333,-0.04166667,0.176470588,1.5,0.14285714,0.45454545,6.952551736798187,7.424139005728559,14719
"Total","Jose Manuel Fernandez","TOR",0.1,1,0,0,0,0,0,0,0,0,0,0,1,3.160431575775147,3.160431575775147,14733
"Total","Tyler Olson","3 Tms",2.1,12,0,3.85714286,0,3.85714286,0,0.08333333,-0.08333333,0.4,2.14285715,0.3,0.83333333,10.028244002004833,6.869684081217716,14741
"Total","Wes Parsons","2 Tms",2.2,5,0,0,0,0,0,0,0,0.2,0.375,0.2,1,3.2073122382666295,3.953264445863975,14764
"Total","Julio Urias","LAD",2.1,8,3.85714286,3.85714286,1,0,0.125,0.125,0,0.142857142,0.85714286,0.16666667,0.5,3.6393537391522184,7.023310610591384,14765
"Total","Emilio Pagan","5 Tms",12.2,53,5.68421052,2.84210526,2,1.42105263,0.1509434,0.0754717,0.0754717,0.270833333,1.34210526,0.28205128,0.35211268,4.920765678077054,5.729897456640771,14771
"Total","Brad Goldberg","CHW",1.1,5,0,13.50000003,0,0,0,0.4,-0.4,0.333333333,2.25000001,0.33333333,0.66666667,7.657639705463867,7.657639705463867,14776
"Total","Ryan Eades","MIN",0.1,1,27.00000027,0,1,0,1,0,1,0,0,0,1,-2.785990584291992,-2.785990584291992,14808
"Total","Buck Farmer","2 Tms",14.2,69,9.81818182,6.13636363,1.6,0.61363636,0.23188406,0.14492754,0.08695652,0.314814814,1.84090909,0.4,0.43478261,4.339439693739854,5.506343080891141,14814
"Total","Dylan Covey","3 Tms",2,9,4.5,0,1,0,0.11111111,0,0.11111111,0.333333333,1.5,0.375,0.66666667,2.204388252877345,3.9943366567126417,14825
"Total","Bobby Wahl","2 Tms",0.2,4,13.49999993,13.49999993,1,0,0.25,0.25,0,0.333333333,2.99999999,0.5,1,4.65875643934173,4.65875643934173,14832
"Total","Michael Lorenzen","2 Tms",17.2,70,7.64150943,2.03773585,3.75,3.05660377,0.21428571,0.05714286,0.15714286,0.317460317,1.35849057,0.31111111,-0.38461538,6.56572285159239,3.457209715312456,14843
"Total","Matt Dermody","TOR",1.1,3,0,0,0,0,0,0,0,0,0,0,1,3.1576396942138674,4.491744421777511,14844
"Total","Joe Mantiply","ARI",5.1,28,3.375,1.6875,2,1.6875,0.07142857,0.03571429,0.03571429,0.478260869,2.25,0.43478261,0,5.976668294152349,4.7559426196334345,14857
"Total","Zack Godley","2 Tms",3.2,12,7.36363636,0,3,0,0.25,0,0.25,0.09090909,0.27272727,0.125,0.5,2.372307925607244,4.542350703947102,14862
"Total","Nick Rumbelow","SEA",0.2,5,26.99999987,0,2,13.49999993,0.4,0,0.4,0.6,4.49999998,1,0,16.69257824817057,0.17638715368138547,14867
"Total","Sam Moll","OAK",2.1,11,7.71428573,3.85714286,2,0,0.18181818,0.09090909,0.09090909,0.142857142,0.85714286,0.2,0.6,6.6173690979878765,8.034527746255348,14874
"Total","Caleb Smith","2 Tms",6.2,26,12.14999999,1.35,9,2.7,0.34615385,0.03846154,0.30769231,0.136363636,0.6,0.09090909,0.23809524,6.1377326831058205,4.184571602410687,14875
"Total","Taylor Williams","3 Tms",3.1,15,5.40000001,2.7,2,0,0.13333333,0.06666667,0.06666667,0.285714285,1.5,0.33333333,0.4,2.864490604064104,4.384768302432297,14899
"Total","Jason Hursh","ATL",0.1,1,0,0,0,0,0,0,0,0,0,0,1,3.1576396942138674,3.1576396942138674,14914
"Total","Ben Lively","CIN",0,1,0,0,0,0,0,0,0,0,0,0,1,3.2550403594970705,3.2550403594970705,14932
"Total","Jose Torres","SDP",2.2,10,6.74999999,3.375,2,3.375,0.2,0.1,0.1,0.111111111,0.75,0,0,7.657639688588867,6.784953862364871,14957
"Total","Reyes Moronta","4 Tms",8,31,6.75,5.625,1.2,1.125,0.19354839,0.16129032,0.03225807,0.153846153,1.125,0.15789474,0.52631579,5.187104495425835,5.339703561921731,14966
"Total","Tyler Webb","STL",5,21,5.4,5.4,1,0,0.14285714,0.14285714,0,0.3125,1.6,0.33333333,0.5,3.7979100227442544,5.7749310702172085,14974
"Total","Chad Kuhl","2 Tms",3.1,16,16.20000002,5.40000001,3,10.80000001,0.375,0.125,0.25,0.384615384,2.1,0.25,-3.57142857,17.00403663102805,4.546585334638866,14975
"Total","Giovanny Gallegos","2 Tms",10,44,12.60000001,3.6,3.5,2.7,0.31818182,0.09090909,0.22727273,0.256410256,1.4,0.31818182,0.83333333,5.79230109317011,3.860533052369438,14986
"Total","Scott Barlow","2 Tms",11.1,47,11.9117647,4.76470588,2.5,0.79411765,0.31914894,0.12765957,0.19148936,0.23076923,1.32352941,0.32,0.66176471,3.2807265112744806,3.247928380571167,14993
"Total","Jairo Labourt","DET",0.2,2,0,13.49999993,0,0,0,0.5,-0.5,0,1.49999999,0,1,7.657639671713867,7.657639671713867,14996
"Total","Luis Santos","TOR",0.2,1,0,0,0,0,0,0,0,0,0,0,1,3.1604315757751467,5.637854210566207,15006
"Total","Yacksel Rios","3 Tms",2.1,12,11.57142859,11.57142859,1,0,0.25,0.25,0,0.25,2.14285715,0.4,0.66666667,5.736382236083923,6.444217279146024,15007
"Total","Kyle Finnegan","WSN",7.1,28,11.04545455,6.13636364,1.8,2.45454546,0.32142857,0.17857143,0.14285714,0.181818181,1.22727273,0.16666667,0.80645161,6.31416917642995,3.877862636415574,15009
"Total","Corey Knebel","3 Tms",7,24,14.14285714,2.57142857,5.5,0,0.45833333,0.08333333,0.375,0.047619047,0.42857143,0.1,1,1.2938354787755575,1.821356026795648,15010
"Total","Alex Reyes","STL",2.1,8,15.42857145,7.71428573,2,0,0.5,0.25,0.25,0,0.85714286,0,0,2.325157287001452,4.030190902539991,15015
"Total","Victor Alcantara","DET",5.1,22,8.43750001,0,5,5.0625,0.22727273,0,0.22727273,0.38095238,1.5,0.35714286,0.78947368,8.62789465530871,4.918559137714778,15028
"Total","Kyle Crockett","2 Tms",2.2,10,6.75000002,3.37500001,2,0,0.2,0.1,0.1,0.375,1.5,0.42857143,0.5,2.773649925697183,4.017605870677881,15033
"Total","Chase De Jong","2 Tms",3,8,3.00000001,0,1,0,0.125,0,0.125,0,0,0,1,2.4666330049001415,5.526850788021793,15036
"Total","Tim Mayza","TOR",12,39,7.49999999,1.5,5,0,0.25641026,0.05128205,0.20512821,0.216216216,0.83333333,0.2962963,0.4,2.022385563717073,2.717631300968499,15042
"Total","Lou Trivino","2 Tms",9.2,32,5.5862069,2.79310345,2,0,0.1875,0.09375,0.09375,0.178571428,0.82758621,0.2173913,0.75,2.8731455242216777,4.066599352853393,15043
"Total","Trevor Gott","6 Tms",13.1,63,7.42500001,2.025,3.66666667,0.675,0.17460317,0.04761905,0.12698413,0.357142857,1.725,0.40425532,0.30973451,3.397537851550201,4.718210086646131,15046
"Total","Austin Voth","WSN",3.1,12,5.39999999,5.39999999,1,0,0.16666667,0.16666667,0,0.333333333,1.5,0.375,0.6,3.758513497071713,5.790550228125075,15047
"Total","Silvino Bracho","3 Tms",4,22,13.5,6.75,2,4.5,0.27272727,0.13636364,0.13636364,0.421052631,2.75,0.54545455,0,8.898750479927722,4.8599648639918005,15051
"Total","Jaime Schultz","2 Tms",1,3,0,9,0,0,0,0.33333333,-0.33333333,0,1,0,1,6.196150175908981,7.847765274027763,15066
"Total","Yency Almonte","2 Tms",11.2,47,9.25714285,3.85714286,2.4,0.77142857,0.25531915,0.10638298,0.14893617,0.25,1.28571429,0.33333333,0.38461538,4.043141610023495,4.576590409889937,15068
"Total","Kyle McGowin","WSN",0.2,2,0,0,0,0,0,0,0,0,0,0,1,3.170034122467041,5.816577299117558,15071
"Total","Matt Marksberry","ATL",1.2,9,16.19999997,5.39999999,3,0,0.33333333,0.11111111,0.22222222,0.285714285,1.8,0.5,0.75,3.13359375,4.904402595197053,15089
"Total","Hunter Wood","2 Tms",4.1,19,8.30769231,2.07692308,4,2.07692308,0.21052632,0.05263158,0.15789474,0.333333333,1.61538462,0.38461538,0.17857143,5.043677815638855,6.556247363501894,15091
"Total","Rob Zastryzny","4 Tms",4.1,15,4.15384617,4.15384617,1,0,0.13333333,0.13333333,0,0.153846153,0.92307693,0.18181818,0.25,3.6646694859132873,5.561415099006316,15094
"Total","Ben Heller","2 Tms",2.2,7,6.75000002,0,2,0,0.28571429,0,0.28571429,0.142857142,0.375,0.2,1,1.6983873926452466,1.6983873926452469,15100
"Total","Luke Farrell","4 Tms",2,11,22.50000011,4.50000002,5,0,0.45454545,0.09090909,0.36363636,0.3,2.00000001,0.6,0.75,-0.341268803286074,0.5409122644192421,15101
"Total","Collin Wiles","OAK",0.1,1,0,0,0,0,0,0,0,0,0,0,1,3.1124310016632077,3.1124310016632077,15106
"Total","Jimmie Sherfy","2 Tms",2,9,13.5,9,1.5,0,0.33333333,0.22222222,0.11111111,0.2,1.5,0.25,0.66666667,3.172096760999069,3.99790431005846,15118
"Total","Tyler Danish","2 Tms",1,3,9,0,1,0,0.33333333,0,0.33333333,0,0,0,1,1.1284311928738524,4.2604156949509555,15126
"Total","Drew Anderson","PHI",0.2,8,13.49999993,26.99999987,0.5,0,0.125,0.25,-0.125,0.666666666,8.99999996,0.8,0,9.15875641684173,14.304388486748508,15130
"Total","Jake Newberry","KCR",3,15,6,9,0.66666667,9,0.13333333,0.2,-0.06666667,0.333333333,2.33333333,0.14285714,-0.35714286,17.848400624558668,7.918375181123953,15136
"Total","Ashton Goudeau","2 Tms",2.1,8,3.85714286,0,1,0,0.125,0,0.125,0.5,1.71428572,0.57142857,0.25,2.286085250249506,2.286085250249506,15139
"Total","Justin Topa","2 Tms",4.2,16,13.49999999,1.92857143,7,0,0.4375,0.0625,0.375,0.266666666,1.07142857,0.5,0.4,0.8786224008115231,1.2329120621191985,15145
"Total","Jimmy Yacabonis","2 Tms",2,12,4.5,9,0.5,4.5,0.08333333,0.16666667,-0.08333333,0.555555555,3.5,0.5,0,11.651035539389184,7.8192449878459485,15157
"Total","Braden Shipley","ARI",0.1,1,0,0,0,0,0,0,0,0,0,0,1,3.1500281810500415,8.10487352495484,15158
"Total","Daniel Wright","LAA",0.2,1,0,0,0,0,0,0,0,0,0,0,1,3.1576396942138674,3.1576396942138674,15179
"Total","Glenn Sparkman","2 Tms",2.1,15,7.71428573,0,2,0,0.13333333,0,0.13333333,0.615384615,3.42857143,0.61538462,-0.125,1.4644804384955734,6.202336301171652,15200
"Total","Tyler Bashlor","2 Tms",2.2,11,10.12500003,3.37500001,3,6.75000002,0.27272727,0.09090909,0.18181818,0.3,1.5,0.2,-0.83333333,11.803749237144196,4.245912706145928,15203
"Total","Kevin McGowan","NYM",1,3,0,0,0,0,0,0,0,0,0,0,1,3.1576396942138674,8.494058591127395,15215
"Total","Aaron Slegers","3 Tms",2.1,9,3.85714286,3.85714286,1,3.85714286,0.11111111,0.11111111,0,0.25,1.28571429,0.16666667,0,9.180655746857648,6.780540819713321,15231
"Total","Cody Reed","2 Tms",2.1,9,11.57142859,3.85714286,3,3.85714286,0.33333333,0.11111111,0.22222222,0.25,1.28571429,0.25,0.625,7.460082911782482,4.0666699763099246,15232
"Total","Alan Busenitz","2 Tms",1.1,11,6.75000002,6.75000002,1,6.75000002,0.09090909,0.09090909,0,0.6,5.25000001,0.625,0.71428571,13.683385827393149,10.319031730079791,15239
"Total","Kevin McCarthy","KCR",12.1,45,5.10810811,2.18918919,2.33333333,0.72972973,0.15555556,0.06666667,0.08888889,0.3,1.21621622,0.32352941,0.29411765,3.8254028373697175,3.5059797231575938,15240
"Total","Cole Sulser","4 Tms",6.1,27,12.78947369,7.10526316,1.8,0,0.33333333,0.18518519,0.14814815,0.227272727,1.57894737,0.38461538,0.8,2.6935563937263547,3.581070954039643,15256
"Total","Shane Carle","ATL",4,15,6.75,0,3,0,0.2,0,0.2,0.266666666,1,0.33333333,0.5,1.6648964007249036,2.90360772431399,15258
"Total","Keynan Middleton","5 Tms",7,31,6.42857144,2.57142858,2.5,2.57142858,0.16129032,0.06451613,0.09677419,0.310344827,1.57142857,0.31818182,0.24390244,6.320682732214225,4.626046387012385,15264
"Total","Jacob Rhame","NYM",2,7,0,4.50000002,0,0,0,0.14285714,-0.14285714,0.2,1.00000001,0.16666667,0.5,4.668895919628088,7.20991417993755,15267
"Total","Zac Reininger","DET",2.2,11,3.375,0,1,0,0.09090909,0,0.09090909,0.272727272,1.125,0.3,0.66666667,2.443219793802862,3.8085276596232354,15285
"Total","Adam Cimber","4 Tms",15,49,3,1.2,2.5,1.2,0.10204082,0.04081633,0.06122449,0.239130434,0.86666667,0.225,-0.39215686,4.640426673836723,3.9051570076284645,15288
"Total","Austin Pruitt","2 Tms",6.2,28,2.7,1.35,2,2.7,0.07142857,0.03571429,0.03571429,0.44,1.8,0.39130435,-0.32608696,6.911924777513987,5.476652074166778,15290
"Total","Steven Brault","2 Tms",4.1,17,6.23076924,6.23076924,1,0,0.17647059,0.17647059,0,0.214285714,1.38461539,0.27272727,1,3.8436432696713756,4.635278977301086,15291
"Total","Steve Hathaway","ARI",0.1,3,0,0,0,27.00000027,0,0,0,0.666666666,6.00000006,0.5,-5,42.146560772843024,13.140164963999311,15293
"Total","Donnie Hart","2 Tms",4.1,17,2.07692308,4.15384616,0.5,0,0.05882353,0.11764706,-0.05882353,0.357142857,1.61538462,0.35714286,0.57142857,4.081300922291792,5.697151610561731,15306
"Total","Kevin Herget","2 Tms",1.2,5,5.40000002,0,1,0,0.2,0,0.2,0,0,0,1,2.0265184833014294,3.9067511855674235,15369
"Total","Andrew Heaney","3 Tms",1,7,18.00000018,9.00000009,2,0,0.28571429,0.14285714,0.14285714,0.333333333,3.00000003,0.5,0,2.1791684845424397,3.943530628774883,15423
"Total","Matthew Boyd","2 Tms",1,3,9,0,1,0,0.33333333,0,0.33333333,0,0,0,1,1.1238074619427136,2.7894082088127545,15440
"Total","Zack Weiss","2 Tms",1.1,5,20.25000005,0,3,0,0.6,0,0.6,0,0,0,1,-1.351916670395719,0.8686374410931474,15444
"Total","Mike Mayers","2 Tms",9.1,34,9.64285715,1.92857143,5,0.96428571,0.29411765,0.05882353,0.23529412,0.233333333,0.96428571,0.3,0,3.370728683524967,3.660733630984356,15451
"Total","Nick Pivetta","2 Tms",2,11,4.5,4.5,1,9,0.09090909,0.09090909,0,0.5,3,0.42857143,0,16.741363398165664,7.215993970067463,15454
"Total","Ricardo Rodriguez","TEX",0.1,2,0,27.00000027,0,0,0,0.5,-0.5,0,3.00000003,0,0,12.158337754598953,17.113183098503754,15458
"Total","Jose De Leon","3 Tms",2,14,13.5,13.5,1,0,0.21428571,0.21428571,0,0.363636363,3.5,0.5,0.28571429,4.716592184881883,6.425449125151353,15463
"Total","Antonio Senzatela","COL",1,5,27,0,3,0,0.6,0,0.6,0.4,2,1,-0.5,-2.8414296786083457,-2.8414296786083457,15488
"Total","Kohl Stewart","MIN",1.1,4,0,0,0,0,0,0,0,0,0,0,1,5.450615006450251,5.450615006450251,15502
"Total","Hunter Harvey","2 Tms",8,26,6.75,1.125,6,0,0.23076923,0.03846154,0.19230769,0.136363636,0.5,0.15789474,0,2.0588744898548037,3.6956004035880476,15507
"Total","Kendall Graveman","3 Tms",6.2,22,13.49999999,5.4,2.5,0,0.45454545,0.18181818,0.27272727,0,0.6,0,1,1.9904042011407006,3.055598443055718,15514
"Total","Eric Yardley","MIL",1,6,0,9,0,9,0,0.16666667,-0.16666667,0.4,3,0.25,0,19.180726718902587,11.473813098669051,15538
"Total","Tyler Rogers","SFG",12,49,8.25,0.75,11,1.5,0.2244898,0.02040816,0.20408163,0.255319148,1.08333333,0.29411765,0.35714286,4.008900899346723,3.773633366978222,15541
"Total","Mark Leiter Jr.","3 Tms",6.2,25,13.49999999,1.35,10,4.05,0.4,0.04,0.36,0.25,1.05,0.27272727,-0.71428571,6.490888148115512,2.14746241222079,15551
"Total","Chad Green","2 Tms",14.1,54,8.79069767,2.51162791,3.5,0.62790698,0.25925926,0.07407407,0.18518519,0.1875,0.90697674,0.23529412,0.3968254,3.1745688438322905,3.6124986859897863,15552
"Total","Nick Wittgren","4 Tms",13,51,11.07692308,2.07692308,5.33333333,0,0.31372549,0.05882353,0.25490196,0.244444444,1.07692308,0.36666667,0.6875,1.8683245439027878,3.2156849760507678,15594
"Total","Ariel Hernandez","CIN",0,3,0,18,0,0,0,0.66666667,-0.66666667,1,3,1,0.33333333,9.157639694213866,9.157639694213866,15603
"Total","Phillips Valdez","BOS",1.2,8,5.39999999,5.39999999,1,0,0.125,0.125,0,0.333333333,1.8,0.4,1,5.5670675708186215,6.4552892114171705,15605
"Total","Dillon Overton","SEA",0.1,5,0,0,0,27.00000027,0,0,0,0.8,12.00000012,0.75,-0.38461538,42.157640084213874,19.16689654504702,15627
"Total","Yefry Ramirez","2 Tms",1,4,18,0,2,9,0.5,0,0.5,0.25,1,0,2.5,12.178290875574174,1.1674967575274136,15655
"Total","Dalier Hinojosa","PHI",1.1,8,13.50000003,6.75000002,2,0,0.25,0.125,0.125,0.428571428,3.00000001,0.6,1,2.3835937481250005,4.597104814582116,15671
"Total","Miguel Castro","6 Tms",21,72,6.85714286,4.71428571,1.45454545,1.71428571,0.22222222,0.15277778,0.06944445,0.133333333,0.9047619,0.09756098,0.29850746,5.70276453980545,4.4258495991019675,15684
"Total","Jimmy Cordero","3 Tms",4.1,22,10.38461542,8.30769233,1.25,0,0.22727273,0.18181818,0.04545455,0.294117647,2.07692308,0.38461538,0.22222222,3.6647364997330665,5.317798103358762,15690
"Total","Brad Keller","KCR",2,13,18,9,2,0,0.30769231,0.15384615,0.15384615,0.454545454,3.5,0.71428571,0.28571429,2.1444313843244993,2.8846160863036596,15734
"Total","Joe Jimenez","2 Tms",13.2,62,6.58536586,2.63414634,2.5,1.31707317,0.16129032,0.06451613,0.09677419,0.339285714,1.68292683,0.37777778,0.56603774,4.7164236401285615,4.790606708479943,15761
"Total","Devin Williams","MIL",5,18,14.4,1.8,8,0,0.44444444,0.05555556,0.38888889,0.176470588,0.8,0.33333333,0.75,0.58263454430484,1.3211633115329666,15816
"Total","Zack Littell","3 Tms",5.2,20,7.94117648,0,5,3.17647059,0.25,0,0.25,0.2,0.70588235,0.15384615,0.83333333,5.994028537902377,2.971920271394319,15823
"Total","Paul Fry","BAL",6.2,31,9.45000001,5.40000001,1.75,1.35,0.22580645,0.12903226,0.09677419,0.333333333,1.95,0.42105263,0.25862069,4.841869296326853,3.7195588154741746,15832
"Total","Adam Plutko","2 Tms",2.2,11,3.375,3.375,1,6.74999999,0.09090909,0.09090909,0,0.5,2.25,0.42857143,0.3125,13.290884022582684,5.488755907353227,15846
"Total","Jesen Therrien","PHI",1,8,9,0,1,9,0.125,0,0.125,0.625,5,0.66666667,0.55555556,14.157639694213866,1.1576396942138674,15853
"Total","Wander Suero","2 Tms",8,36,6.75,4.5,1.5,4.5,0.16666667,0.11111111,0.05555556,0.333333333,1.75,0.27272727,-0.71428571,9.702904589967705,6.855896495776155,15855
"Total","Stephen Tarpley","2 Tms",2,8,13.50000007,0,3,0,0.375,0,0.375,0.25,1.00000001,0.4,0,0.2013147840543592,1.165455643650969,15859
"Total","Sean Manaea","SFG",0.2,4,13.49999993,0,1,0,0.25,0,0.25,0.5,2.99999999,0.66666667,0,0.25504037449706995,2.7350679930221107,15873
"Total","Luis Severino","NYY",1.1,5,6.75000002,0,1,0,0.2,0,0.2,0.2,0.75,0.25,-1,1.6524288139550103,1.6524288139550105,15890
"Total","Lewis Thorpe","MIN",0.1,1,0,0,0,0,0,0,0,0,0,0,1,3.2140094757080084,9.181627181243904,15906
"Total","Victor Arano","2 Tms",5.2,25,11.11764707,3.17647059,3.5,0,0.28,0.08,0.2,0.333333333,1.5882353,0.46666667,0.6,2.2529946428697922,4.000898759789601,15915
"Total","Cody Ege","LAA",0.1,2,27.00000027,0,1,0,0.5,0,0.5,0.5,3.00000003,1,1,-2.8534396771569823,-2.8534396771569823,15928
"Total","Ryne Stanek","3 Tms",15.2,63,8.04255319,3.44680851,2.33333333,0.57446808,0.22222222,0.0952381,0.12698413,0.272727272,1.34042553,0.33333333,0.40816327,3.359006037596098,4.825001381359935,15947
"Total","Keury Mella","ARI",0.2,2,13.49999993,0,1,0,0.5,0,0.5,0,0,0,1,0.19141933033813485,3.083841880203739,15964
"Total","Odrisamer Despaigne","4 Tms",4.2,25,0,1.92857143,0,0,0,0.04,-0.04,0.4,1.92857143,0.36363636,0.18181818,5.071556284773635,7.798782265532751,16017
"Total","Stefan Crichton","2 Tms",4.2,23,3.85714286,5.78571429,0.66666667,1.92857143,0.08695652,0.13043478,-0.04347826,0.5,2.57142858,0.47058824,0.37735849,7.040297500153628,7.4358568627214945,16058
"Total","Nick Burdi","2 Tms",0.2,3,13.50000014,0,1,0,0.33333333,0,0.33333333,0.5,1.50000002,0.5,0,0.23452488760253853,5.194580199053449,16074
"Total","Edubray Ramos","PHI",8.2,38,8.3076923,3.11538461,2.66666667,1.03846154,0.21052632,0.07894737,0.13157895,0.314285714,1.61538461,0.38461538,-0.07936508,3.846471811883993,4.137983809352401,16086
"Total","Zach Thompson","MIA",0.1,4,0,0,0,0,0,0,0,0.75,9.00000009,0.75,0.66666667,3.1700341224670407,13.756206987861699,16094
"Total","Cy Sneed","HOU",0.1,1,27.00000027,0,1,0,1,0,1,0,0,0,1,-2.785990584291992,-2.785990584291992,16106
"Total","Daniel Ponce de Leon","STL",1.2,6,0,10.79999998,0,0,0,0.33333333,-0.33333333,0,1.2,0,0,6.7661930965787604,9.942044918086935,16110
"Total","Jordan Romano","TOR",2.2,8,10.12500003,3.37500001,3,0,0.375,0.125,0.25,0,0.375,0,1,2.069694945363863,2.7928005882535563,16122
"Total","Chris Ellis","TBR",0.1,2,27.00000027,27.00000027,1,0,0.5,0.5,0,0,3.00000003,0,1,6.170034152467041,6.170034152467041,16125
"Total","John Curtiss","6 Tms",3.2,18,12.27272726,4.9090909,2.5,2.45454545,0.27777778,0.11111111,0.16666667,0.25,1.63636363,0.3,0.2173913,5.651451429294685,4.0794002293694485,16128
"Total","David Hess","BAL",1.2,7,0,0,0,5.39999999,0,0,0,0.666666666,2.4,0.5,0.38461538,11.014009460108008,6.794580056062697,16130
"Total","Justin Shafer","2 Tms",3,10,6,3,2,0,0.2,0.1,0.1,0.333333333,1.33333333,0.42857143,0.75,2.8781661245809005,4.204303379216394,16132
"Total","Brandon Leibrandt","MIA",0.1,1,0,0,0,0,0,0,0,0,0,0,1,3.1914193153381354,3.1914193153381354,16135
"Total","Carlos Rodon","CHW",0.2,2,0,0,0,0,0,0,0,0,0,0,1,3.1335937500000006,7.560615849711565,16137
"Total","Eric Skoglund","KCR",0.2,4,13.50000014,0,1,0,0.25,0,0.25,0.5,3.00000003,0.66666667,0.5,0.1872204957415775,3.171029348509525,16155
"Total","Jace Fry","CHW",5.1,22,11.81249999,6.74999999,1.75,0,0.31818182,0.18181818,0.13636364,0.117647058,1.125,0.18181818,0,2.806970093954628,4.212729667042861,16159
"Total","Brandon Woodruff","MIL",1.1,5,0,0,0,0,0,0,0,0.2,0.75,0.2,1,3.1604315757751467,4.399142902461011,16162
"Total","Justin Anderson","LAA",5,17,10.8,3.6,3,0,0.35294118,0.11764706,0.23529412,0.066666666,0.6,0.11111111,0.33333333,1.9711471557617186,2.6993113517761227,16201
"Total","Brandon Finnegan","KCR",0.1,3,0,0,0,0,0,0,0,0.666666666,6.00000006,0.66666667,0,3.13359375,3.13359375,16208
"Total","Jake Reed","LAD",0.1,2,0,0,0,0,0,0,0,0.5,3.00000003,0.5,0,3.1124310016632077,7.553539257949252,16209
