Season,Name,Tm,G,TBF,ERA,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG,OBP,SLG,wOBA,playerId
"Total","Ian Krol","2 Tms",7,9,0,0,0,0,0,0,0,2,0,0,1,0,0.222222222,0,0.1535920633210076,10066
"Total","Caleb Thielbar","MIN",6,5,10.80000004,0,0,0,2,2,0,0,0,0,1,0,0,0,0,10078
"Total","Brad Boxberger","4 Tms",48,67,10.43181817,14,4,1,18,17,3,9,3,0,14,0.24137931,0.343283582,0.5,0.3455494474619627,10133
"Total","Ryan Weber","4 Tms",10,17,15,8,2,1,8,5,0,0,0,0,3,0.470588235,0.470588235,0.705882352,0.49623580890543323,10160
"Total","Nick Franklin","TBR",1,2,54.00000054,1,0,0,2,2,1,0,0,0,0,0.5,0.5,2,1.0326471328735352,10166
"Total","Jose Ramirez","ATL",5,9,45,4,1,0,5,5,1,2,0,0,1,0.571428571,0.666666666,1.142857142,0.7057088481055366,10171
"Total","Jacob Turner","3 Tms",3,5,9.00000009,1,1,0,1,1,0,1,0,0,1,0.25,0.4,0.5,0.38757737874984743,10185
"Total","Shelby Miller","3 Tms",7,9,0,1,0,0,2,0,0,1,0,0,2,0.125,0.222222222,0.125,0.17394557264116076,10197
"Total","Tucker Barnhart","2 Tms",2,2,27.00000027,1,0,0,1,1,0,0,0,0,0,0.5,0.5,0.5,0.44192540645599365,10200
"Total","Aaron Northcraft","SDP",1,2,27.00000027,0,0,0,1,1,0,1,0,0,1,0,0.5,0,0.34585827589035034,10218
"Total","Aroldis Chapman","5 Tms",147,191,6.26086956,24,4,0,35,32,1,24,3,3,75,0.146341463,0.267015706,0.18902439,0.21404784537376242,10233
"Total","Bryan Morris","2 Tms",7,12,18.00000009,3,1,0,4,4,0,3,0,0,2,0.333333333,0.5,0.444444444,0.4235180268685023,10234
"Total","Rafael Martin","WSN",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10258
"Total","Alexi Ogando","3 Tms",7,6,13.50000003,1,0,0,3,2,0,0,0,0,0,0.166666666,0.166666666,0.166666666,0.14640902479489645,10261
"Total","Justin Marks","TBR",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10265
"Total","Tanner Scheppers","TEX",4,5,0,0,0,0,0,0,0,1,1,0,1,0,0.2,0,0,10267
"Total","Josh Smoker","2 Tms",4,5,0,1,1,0,0,0,0,0,0,0,0,0.2,0.2,0.4,0.24945497512817383,10285
"Total","Ryan Tepera","4 Tms",23,29,10.5,8,1,0,7,7,0,3,0,0,5,0.307692307,0.379310344,0.346153846,0.32689642906188965,10291
"Total","Chad Bell","DET",1,2,0,0,0,0,0,0,0,1,0,0,1,0,0.5,0,0.3464970290660858,10297
"Total","Roman Mendez","TEX",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10307
"Total","Erasmo Ramirez","3 Tms",4,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10314
"Total","Michael Tonkin","2 Tms",13,13,12.27272726,2,0,0,5,5,2,0,0,0,5,0.153846153,0.153846153,0.615384615,0.3064601237957294,10315
"Total","Juan Minaya","2 Tms",19,22,20.76923079,7,2,0,10,10,1,1,0,1,4,0.35,0.409090909,0.6,0.42681423913348804,10341
"Total","Aaron Loup","4 Tms",23,25,19.28571431,8,1,0,12,10,0,2,1,1,8,0.363636363,0.44,0.409090909,0.36776042232910794,10343
"Total","Robbie Erlin","SDP",3,3,13.50000014,1,0,0,1,1,0,0,0,0,0,0.333333333,0.333333333,0.333333333,0.2898690899213155,10354
"Total","Brooks Pounders","3 Tms",6,7,20.25000005,3,1,0,3,3,1,0,0,0,0,0.428571428,0.428571428,1,0.5866701688085284,10387
"Total","Mychal Givens","4 Tms",42,55,17.1818182,8,1,1,22,21,1,13,2,1,12,0.195121951,0.4,0.341463414,0.3288190151160618,10430
"Total","Shawn Tolleson","TEX",33,40,7.44827586,6,0,0,9,8,2,4,2,0,12,0.166666666,0.25,0.333333333,0.23627457493229917,10481
"Total","Yoervis Medina","SEA",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10498
"Total","Hunter Cervenka","2 Tms",2,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,10510
"Total","Dean Kiekhefer","2 Tms",3,5,0,1,0,0,0,0,0,2,1,0,0,0.333333333,0.6,0.333333333,0.3925356864929199,10529
"Total","Jake Petricka","2 Tms",7,7,20.25000005,3,0,0,4,3,2,0,0,0,1,0.428571428,0.428571428,1.285714285,0.7035300816808429,10534
"Total","Jimmy Nelson","LAD",2,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,10547
"Total","Daniel Webb","CHW",2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10558
"Total","Addison Reed","3 Tms",23,33,10.80000001,9,1,1,8,8,1,4,2,0,4,0.310344827,0.393939393,0.517241379,0.3697644068348792,10586
"Total","Chad Bettis","COL",4,6,9,0,0,0,1,1,0,2,0,0,1,0,0.333333333,0,0.22997068365414938,10587
"Total","Scott Alexander","3 Tms",11,15,23.62500006,5,0,0,8,7,0,0,0,1,2,0.357142857,0.4,0.357142857,0.34117019176483154,10591
"Total","Seth Rosin","PHI",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10606
"Total","Madison Younginer","ATL",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10636
"Total","Adam Liberatore","LAD",4,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,10637
"Total","Carlos Perez","OAK",1,2,0,0,0,0,0,0,0,1,0,0,0,0,0.5,0,0.3479514420032501,10642
"Total","Andrew Bellatti","2 Tms",5,6,6.75000002,1,1,0,2,1,0,0,0,0,3,0.166666666,0.166666666,0.333333333,0.20729372898737589,10657
"Total","Tyler Thornburg","4 Tms",21,29,12.70588235,8,2,0,14,8,2,4,1,0,8,0.32,0.413793103,0.64,0.4340060459715979,10688
"Total","Ryan LaMarre","BOS",1,2,0,1,0,0,0,0,0,0,0,0,0,0.5,0.5,0.5,0.43922707438468933,10700
"Total","Scott Copeland","TOR",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10706
"Total","Drew Hutchison","3 Tms",3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10732
"Total","Trevor Rosenthal","5 Tms",54,67,6.89361702,9,1,0,16,12,0,10,2,0,22,0.157894736,0.283582089,0.175438596,0.21246535502947295,10745
"Total","Shane Greene","2 Tms",40,53,8.99999999,8,0,0,16,11,2,11,3,0,11,0.19047619,0.358490566,0.333333333,0.2954233574867249,10756
"Total","Corey Dickerson","STL",1,3,0,1,0,0,0,0,0,1,0,0,0,0.5,0.666666666,0.5,0.5241982539494833,10762
"Total","Tyler Cravy","MIL",1,1,9,1,0,0,1,1,0,0,0,0,0,1,1,1,0.8784541487693787,10770
"Total","Josh Edgin","NYM",2,3,0,0,0,0,0,0,0,1,0,0,1,0,0.333333333,0,0.23099801937739053,10796
"Total","Jedd Gyorko","STL",2,3,0,0,0,0,0,0,0,0,0,1,1,0,0.333333333,0,0.2400583028793335,10816
"Total","Michael Mariot","PHI",2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10835
"Total","Asher Wojciechowski","BAL",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10836
"Total","Adam Kolarek","3 Tms",11,14,12.00000004,4,2,0,4,4,0,1,0,0,2,0.307692307,0.357142857,0.461538461,0.35150920493262156,10843
"Total","Chasen Shreve","5 Tms",21,27,3.00000001,5,0,0,2,2,0,5,1,0,9,0.227272727,0.37037037,0.227272727,0.2753279140362373,10855
"Total","Perci Garner","CLE",1,1,9,0,0,0,1,1,0,1,0,0,0,0,1,0,0.6906120181083679,10887
"Total","Christian Bergman","COL",3,5,27.00000027,2,1,0,2,2,0,1,0,0,1,0.5,0.6,0.75,0.564787483215332,10925
"Total","Josh A. Smith","4 Tms",11,17,15,6,0,0,5,5,0,2,1,0,3,0.4,0.470588235,0.4,0.37190987914800644,10946
"Total","Jake Buchanan","CIN",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10962
"Total","Chase Whitley","TBR",4,3,13.49999993,0,0,0,2,1,0,0,0,0,1,0,0,0,0,10982
"Total","Chris Rearick","SDP",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11050
"Total","Casey Lawrence","2 Tms",4,7,27,3,1,0,4,3,0,1,0,0,2,0.5,0.571428571,0.666666666,0.528410051550184,11121
"Total","Vince Velasquez","2 Tms",3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11189
"Total","Grant Dayton","ATL",1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,11203
"Total","Adam Eaton","LAA",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11205
"Total","Casey Sadler","3 Tms",7,9,4.5,3,2,0,4,1,0,0,0,0,3,0.333333333,0.333333333,0.555555555,0.37379522456063163,11209
"Total","Kevin Chapman","HOU",1,1,9,1,1,0,1,1,0,0,0,0,0,1,1,2,1.242019534111023,11240
"Total","Mike Freeman","SEA",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11241
"Total","Aaron Barrett","WSN",2,3,27.00000027,1,0,0,1,1,0,0,0,1,1,0.5,0.666666666,0.5,0.532984713713328,11243
"Total","Rob Rasmussen","SEA",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11250
"Total","Aaron Altherr","PHI",1,1,9,1,0,0,1,1,0,0,0,0,0,1,1,1,0.8696072697639465,11270
"Total","Bryan Holaday","2 Tms",2,3,0,1,0,0,0,0,0,0,0,0,0,0.333333333,0.333333333,0.333333333,0.29417526721954346,11287
"Total","Zach Neal","OAK",4,4,9,1,0,0,1,1,0,0,0,0,2,0.25,0.25,0.25,0.21961353719234467,11294
"Total","Tyler Lyons","3 Tms",4,4,18,1,0,0,2,2,1,0,0,0,0,0.25,0.25,1,0.48488402366638184,11334
"Total","Sean Nolin","WSN",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11341
"Total","Brett Eibner","MIA",1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,11369
"Total","Tyrell Jenkins","ATL",1,2,0,0,0,0,0,0,0,1,0,0,0,0,0.5,0,0.34530600905418396,11378
"Total","Tommy Kahnle","3 Tms",16,21,3.85714286,4,1,0,2,2,0,3,2,0,6,0.222222222,0.333333333,0.277777777,0.24033569348485848,11384
"Total","A.J. Achter","2 Tms",5,6,5.40000002,1,0,0,1,1,0,0,0,0,0,0.166666666,0.166666666,0.166666666,0.14640902479489645,11387
"Total","Danny Barnes","TOR",5,6,0,0,0,0,0,0,0,1,0,0,1,0,0.166666666,0,0.11492159962654114,11388
"Total","Jose Quintana","LAA",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11423
"Total","Drew Pomeranz","3 Tms",5,5,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,11426
"Total","Brandon Workman","2 Tms",28,34,10.56521737,7,1,0,10,9,1,5,1,0,9,0.24137931,0.352941176,0.379310344,0.3139865452593023,11428
"Total","A.J. Schugel","2 Tms",4,4,0,0,0,0,0,0,0,1,0,0,0,0,0.25,0,0.17265300452709198,11432
"Total","Jesse Biddle","ATL",5,5,0,1,0,0,0,0,0,0,0,0,1,0.2,0.2,0.2,0.17581106424331666,11437
"Total","Johnny Barbato","2 Tms",2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11440
"Total","Matt Grace","WSN",10,12,6.75000002,3,1,0,3,2,0,0,0,1,1,0.272727272,0.333333333,0.363636363,0.31043046712875366,11449
"Total","Sammy Solis","WSN",11,15,27.00000004,5,0,0,10,7,1,1,0,1,4,0.384615384,0.466666666,0.615384615,0.46407612164815265,11457
"Total","A.J. Cole","3 Tms",7,8,3.85714286,1,1,0,1,1,0,0,0,0,5,0.125,0.125,0.25,0.15590935945510864,11467
"Total","Bryan Mitchell","2 Tms",5,6,5.40000002,1,0,0,1,1,0,0,0,0,3,0.166666666,0.166666666,0.166666666,0.14658845464388529,11479
"Total","Joely Rodriguez","3 Tms",8,7,0,2,1,0,2,0,0,1,0,0,1,0.333333333,0.428571428,0.5,0.40384139333452496,11487
"Total","Michael A. Taylor","KCR",1,3,27.00000027,1,0,0,1,1,0,1,0,0,1,0.5,0.666666666,0.5,0.5241982539494833,11489
"Total","Aaron Sanchez","TOR",1,3,18,2,0,0,2,2,0,1,1,0,0,1,1,1,0.8808238506317139,11490
"Total","Jeff Ferrell","DET",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11506
"Total","Brandon Cunniff","ATL",2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11509
"Total","Josh Osich","4 Tms",8,9,9.00000005,2,1,0,4,2,0,2,0,0,1,0.285714285,0.444444444,0.428571428,0.3899073733223809,11528
"Total","Dayan Diaz","HOU",4,5,18,1,0,0,3,2,0,0,0,0,3,0.2,0.2,0.2,0.17533376216888427,11543
"Total","Jose Dominguez","2 Tms",3,4,9,1,0,0,1,1,0,0,0,0,2,0.25,0.25,0.25,0.21961353719234467,11571
"Total","Jose Urena","MIA",6,8,10.80000004,2,0,0,2,2,0,1,0,0,0,0.285714285,0.375,0.285714285,0.30590035021305084,11589
"Total","Deck McGuire","TOR",1,2,27.00000027,1,0,0,1,1,0,0,0,0,0,0.5,0.5,0.5,0.4397653639316559,11596
"Total","Yolmer Sanchez","BOS",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11602
"Total","Dovydas Neverauskas","PIT",5,5,13.50000003,1,0,0,2,2,1,0,0,0,1,0.2,0.2,0.8,0.39582366943359376,11604
"Total","Brandon Drury","NYM",1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.6917165517807007,11615
"Total","Mike Kickham","2 Tms",2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,11618
"Total","Heath Hembree","5 Tms",24,31,18.47368422,9,4,0,14,13,1,3,1,0,8,0.321428571,0.387096774,0.571428571,0.39584755698839824,11632
"Total","Mayckol Guaipe","SEA",1,2,0,0,0,0,0,0,0,0,0,1,0,0,0.5,0,0.35906514525413513,11663
"Total","Jameson Taillon","CHC",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11674
"Total","Carlos Martinez","STL",17,26,8.43749999,5,2,0,5,5,0,5,1,0,6,0.238095238,0.384615384,0.333333333,0.3133575558662415,11682
"Total","Josh Lucas","OAK",4,5,13.49999993,2,2,0,2,1,0,0,0,0,0,0.4,0.4,0.8,0.49890995025634766,11686
"Total","Tayron Guerrero","2 Tms",7,9,13.50000003,2,0,0,3,2,0,3,0,0,1,0.333333333,0.555555555,0.333333333,0.4253794617123074,11691
"Total","Nick Kingham","PIT",2,3,0,0,0,0,0,0,0,1,0,0,1,0,0.333333333,0,0.23009816805521646,11694
"Total","Sam Dyson","3 Tms",50,67,10.92857144,16,3,0,18,17,0,8,2,2,8,0.280701754,0.388059701,0.333333333,0.3186953352047847,11710
"Total","Erik Goeddel","2 Tms",7,8,9,0,0,0,2,2,0,2,1,0,2,0,0.25,0,0.09865885972976685,11712
"Total","Matt Harvey","2 Tms",2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11713
"Total","Justin Grimm","CHC",12,15,0,0,0,0,0,0,0,3,0,0,8,0,0.2,0,0.13812240362167358,11720
"Total","Luke Jackson","3 Tms",32,39,8.30769229,10,0,0,9,8,1,3,0,0,4,0.277777777,0.333333333,0.361111111,0.3043779379282242,11752
"Total","Kyle Ryan","2 Tms",9,8,13.5,1,0,0,3,3,0,1,0,0,3,0.142857142,0.25,0.142857142,0.19660253822803497,11753
"Total","Justin Nicolino","MIA",3,3,0,0,0,0,1,0,0,1,0,0,0,0,0.333333333,0,0.23099801937739053,11754
"Total","Drew Smyly","TEX",1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,11760
"Total","Angel Sanchez","PIT",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11776
"Total","Hansel Robles","4 Tms",43,56,14.65714287,14,3,0,19,19,2,8,1,0,14,0.291666666,0.392857142,0.479166666,0.37080603946339,11801
"Total","Hector Neris","2 Tms",79,112,12.34285714,26,5,0,33,32,4,14,3,3,25,0.27368421,0.383928571,0.452631578,0.35766668658737744,11804
"Total","Alberto Baldonado","WSN",1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0.8790553212165833,11812
"Total","Steve Delabar","TOR",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11827
"Total","Chris Martin","5 Tms",20,23,11.11764707,5,1,0,7,7,1,1,1,0,4,0.227272727,0.260869565,0.409090909,0.2641213211146268,11847
"Total","Jason Adam","4 Tms",14,22,10.38461539,4,1,0,7,5,1,4,1,1,6,0.235294117,0.409090909,0.470588235,0.3719749308767773,11861
"Total","Brett Bochy","SFG",1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,11867
"Total","Hanser Alberto","4 Tms",7,8,0,0,0,0,0,0,0,1,0,0,0,0,0.125,0,0.0860929936170578,11902
"Total","Michael Feliz","3 Tms",19,22,14.4,6,2,0,8,8,0,1,0,0,10,0.285714285,0.318181818,0.38095238,0.30385010079904035,11903
"Total","David Rollins","SEA",4,7,45,3,2,0,5,5,0,1,0,0,2,0.5,0.571428571,0.833333333,0.5834252749170575,11928
"Total","Taylor Cole","LAA",2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,11964
"Total","Matt Andriese","4 Tms",14,19,4.15384617,4,3,0,3,2,0,2,1,0,9,0.235294117,0.315789473,0.411764705,0.29434121979607475,12022
"Total","Brian Flynn","KCR",3,2,54.00000054,1,0,0,3,2,0,0,0,0,0,0.5,0.5,0.5,0.4397653639316559,12027
"Total","J.R. Graham","MIN",4,5,0,1,1,0,0,0,0,0,0,0,0,0.2,0.2,0.4,0.25125410556793215,12042
"Total","Scott McGough","ARI",10,12,9,1,1,0,3,3,0,2,0,0,5,0.1,0.25,0.2,0.21963067849477133,12056
"Total","Felipe Vazquez","2 Tms",58,75,7.13207547,10,3,0,14,14,1,12,2,0,23,0.158730158,0.293333333,0.253968253,0.2457919904630478,12076
"Total","Branden Pinder","NYY",2,3,27.00000027,1,0,0,1,1,0,1,0,0,0,0.5,0.666666666,0.5,0.5225556294123331,12093
"Total","Yimi Garcia","3 Tms",22,25,11.11764707,4,0,0,7,7,2,4,2,0,5,0.19047619,0.32,0.476190476,0.31085987194724707,12095
"Total","Parker Markel","PIT",2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,12106
"Total","Jason Garcia","BAL",3,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,12143
"Total","David Goforth","MIL",7,9,13.5,3,0,0,3,3,0,0,0,0,2,0.333333333,0.333333333,0.333333333,0.2928180495897929,12166
"Total","Domingo Tapia","3 Tms",3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12178
"Total","Cody Allen","2 Tms",87,111,10.7260274,21,2,0,31,29,4,17,2,0,38,0.223404255,0.342342342,0.372340425,0.3118986197567861,12183
"Total","Akeel Morris","LAA",2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12185
"Total","Keith Hessler","SDP",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12220
"Total","Cody Hall","2 Tms",2,5,27.00000027,1,1,0,2,2,0,2,1,0,0,0.333333333,0.6,0.666666666,0.4831578880548477,12232
"Total","Seth Maness","STL",4,5,6.75000002,1,0,0,1,1,0,0,0,0,0,0.2,0.2,0.2,0.17616477012634277,12235
"Total","Dan Winkler","2 Tms",11,12,6.00000002,2,0,0,2,2,1,1,0,0,4,0.181818181,0.25,0.454545454,0.29256528119246167,12237
"Total","Matt Tracy","NYY",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12240
"Total","Ryan Sherriff","TBR",1,2,27.00000027,1,1,0,1,1,0,0,0,0,0,0.5,0.5,1,0.6208232641220093,12249
"Total","Nefi Ogando","PHI",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12253
"Total","Colton Murray","PHI",3,6,40.50000041,4,1,0,3,3,0,0,0,0,1,0.666666666,0.666666666,0.833333333,0.6462303300698599,12264
"Total","Aaron Brooks","3 Tms",5,8,94.50000095,4,1,0,7,7,1,1,0,1,0,0.666666666,0.75,1.333333333,0.7912289574742317,12272
"Total","Leonel Campos","2 Tms",3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12277
"Total","Cory Spangenberg","SDP",2,4,81.00000081,3,1,0,3,3,0,0,0,0,0,0.75,0.75,1,0.7515840828418732,12294
"Total","Evan Marshall","2 Tms",7,10,16.19999997,3,1,0,5,3,0,2,1,0,2,0.375,0.5,0.5,0.4095300965838962,12297
"Total","Chris Bassitt","OAK",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12304
"Total","Colin Rea","CHC",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12317
"Total","Jacob Barnes","5 Tms",19,23,3,2,2,0,2,2,0,3,2,0,5,0.1,0.217391304,0.2,0.15145556415830339,12323
"Total","Jace Peterson","MIL",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12325
"Total","Kevin Quackenbush","SDP",6,8,5.39999999,0,0,0,1,1,0,3,2,0,2,0,0.375,0,0.11447383960088094,12360
"Total","Spencer Patton","3 Tms",8,8,15.42857152,1,0,0,4,4,1,0,0,0,3,0.125,0.125,0.5,0.2518448531627655,12361
"Total","John Cornely","ATL",1,1,27,1,0,0,3,3,1,0,0,0,0,1,1,4,2.0652942657470703,12364
"Total","Nick Tropeano","SFG",1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,12385
"Total","Taylor Motter","TBR",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12399
"Total","Kevin Pillar","NYM",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12434
"Total","Seth Lugo","NYM",19,23,10.38461537,7,1,0,8,5,0,3,1,0,5,0.35,0.434782608,0.4,0.3579783168706027,12447
"Total","Chasen Bradford","2 Tms",10,12,6.74999999,3,0,0,2,2,0,1,0,0,4,0.272727272,0.333333333,0.272727272,0.2776321868101756,12452
"Total","Drew Rucinski","MIN",1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0.8766688108444214,12499
"Total","Taylor Hill","WSN",1,2,27.00000027,1,0,0,1,1,0,0,0,0,1,0.5,0.5,0.5,0.44041192531585693,12515
"Total","Cory Mazzoni","2 Tms",5,9,36,4,2,0,7,4,2,2,0,0,2,0.571428571,0.666666666,1.714285714,0.8819508883688185,12537
"Total","Drew Gagnon","NYM",1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,12545
"Total","Tony Cingrani","2 Tms",13,22,21.60000002,6,2,0,8,8,0,5,1,1,2,0.375,0.545454545,0.5,0.45169583956400555,12555
"Total","Jack Leathersich","NYM",2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12562
"Total","Blake Treinen","3 Tms",67,85,9.16071428,19,3,0,22,19,1,8,2,1,17,0.253333333,0.333333333,0.333333333,0.2884654598992045,12572
"Total","Nick Ramirez","3 Tms",4,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,12575
"Total","DJ Johnson","COL",4,8,94.49999953,4,1,1,7,7,0,1,0,1,1,0.666666666,0.75,1.166666666,0.7368005737662315,12578
"Total","Adam Morgan","2 Tms",12,14,4.90909092,2,0,0,2,2,1,1,0,0,5,0.153846153,0.214285714,0.384615384,0.2577978926045554,12580
"Total","Mike Wright Jr.","2 Tms",8,9,18,3,0,0,4,4,1,0,0,0,3,0.333333333,0.333333333,0.666666666,0.4196782840622796,12586
"Total","Nate Karns","TBR",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12638
"Total","Roenis Elias","3 Tms",15,19,7.36363638,6,0,0,8,3,2,2,1,0,3,0.352941176,0.421052631,0.705882352,0.44765106836954754,12673
"Total","Phil Klein","TEX",3,4,9,1,0,0,1,1,0,0,0,0,1,0.25,0.25,0.25,0.21961353719234467,12675
"Total","Ryne Harper","2 Tms",8,10,27.00000004,3,0,0,7,7,2,0,0,0,2,0.3,0.3,0.9,0.4840762495994568,12680
"Total","Tyler Wilson","BAL",2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12691
"Total","Trevor Bauer","CLE",2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,12703
"Total","Adrian Houser","MIL",2,3,0,0,0,0,0,0,0,1,0,0,0,0,0.333333333,0,0.22984319925308228,12718
"Total","Nick Martinez","2 Tms",6,5,5.40000002,0,0,0,1,1,0,0,0,0,0,0,0,0,0,12730
"Total","Rafael Montero","4 Tms",26,35,10.12500001,6,1,1,10,9,0,5,0,0,7,0.2,0.314285714,0.3,0.2802257146154131,12760
"Total","Chris Devenski","2 Tms",11,14,12,2,0,0,4,4,1,2,0,1,5,0.181818181,0.357142857,0.454545454,0.3512387105396816,12763
"Total","Sonny Gray","NYY",1,2,0,0,0,0,0,0,0,1,0,0,0,0,0.5,0,0.3447647988796234,12768
"Total","Jairo Diaz","COL",17,25,10.38461539,5,0,0,8,5,0,6,0,2,3,0.294117647,0.52,0.294117647,0.40059728384017945,12774
"Total","John Brebbia","2 Tms",21,25,6.75,5,3,0,4,4,0,4,1,0,7,0.238095238,0.36,0.38095238,0.3127266888817151,12777
"Total","Sam Gaviglio","TOR",1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,12778
"Total","Andy Burns","LAD",1,1,18,1,0,0,2,2,1,0,0,0,0,1,1,4,2.006518602371216,12779
"Total","Sean Gilmartin","2 Tms",3,5,0,2,0,0,0,0,0,0,0,0,0,0.4,0.4,0.4,0.35232954025268554,12781
"Total","Taylor Davis","CHC",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12782
"Total","Burch Smith","3 Tms",5,9,16.19999997,4,1,0,3,3,0,1,0,0,2,0.5,0.555555555,0.625,0.5084623959329393,12784
"Total","Raul Alcantara","OAK",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12790
"Total","Cody Anderson","CLE",2,3,27.00000027,1,1,0,1,1,0,1,0,0,0,0.5,0.666666666,1,0.6356528997421265,12799
"Total","Noe Ramirez","3 Tms",9,13,22.50000011,3,1,0,6,5,0,2,0,2,1,0.333333333,0.538461538,0.444444444,0.44778393323604876,12800
"Total","Chris Reed","MIA",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12801
"Total","Matt Wisler","5 Tms",11,11,10.80000001,1,0,0,4,4,1,0,0,0,4,0.09090909,0.09090909,0.363636363,0.17998959801413797,12804
"Total","Mike Clevinger","CLE",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12808
"Total","Andrew Kittredge","TBR",13,16,2.07692308,1,1,0,1,1,0,1,0,0,3,0.066666666,0.125,0.133333333,0.12193791195750237,12828
"Total","Matt Purke","CHW",4,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,12831
"Total","Elvis Araujo","PHI",3,5,18,1,0,0,2,2,0,1,0,0,2,0.25,0.4,0.25,0.31381323337554934,12854
"Total","Shawn Armstrong","5 Tms",19,24,8.43750001,3,0,0,5,5,0,4,0,1,6,0.157894736,0.333333333,0.157894736,0.2552964935700099,12857
"Total","Matt Barnes","2 Tms",44,55,8.52631579,9,3,0,13,12,0,8,4,0,21,0.191489361,0.309090909,0.255319148,0.23041276838265212,12863
"Total","Andrew McKirahan","ATL",2,4,13.49999993,1,0,0,1,1,0,1,1,0,2,0.333333333,0.5,0.333333333,0.2936079502105713,12870
