Season,Name,Tm,IP,TBF,GB/FB,LD%,GB%,FB%,IFFB%,HR/FB,IFH%,BUH%,Pull%,Cent%,Oppo%,Soft%,Med%,Hard%,playerId
"Total","Austin Adams","4 Tms",10.2,54,1,0.166666666,0.416666666,0.416666666,0,0,0.1,0,0.45833333,0.25,0.29166667,0.25,0.5,0.25,13801
"Total","Walker Lockett","3 Tms",1.1,7,4,0.166666666,0.666666666,0.166666666,0,0,0,0,0.5,0.16666667,0.33333333,0,0.5,0.5,13804
"Total","Kevin Plawecki","2 Tms",0.2,2,0,0,0,1,0,0,0,0,0,1,0,0,0,1,13807
"Total","Chris O'Grady","MIA",0.1,6,1,0.333333333,0.333333333,0.333333333,0,0,0,0,0.5,0.33333333,0.16666667,0.16666667,0.33333333,0.5,13818
"Total","Alec Mills","2 Tms",3.2,14,0.75,0.222222222,0.333333333,0.444444444,0.5,0,0,0,0.22222222,0.44444444,0.33333333,0.33333333,0.44444444,0.22222222,13834
"Total","Matt Duffy","KCR",0.1,3,0,0.5,0,0.5,0,1,0,0,1,0,0,0,0,1,13836
"Total","Anthony Bemboom","LAA",0.2,6,1,0.6,0.2,0.2,0,0,1,0,0.6,0.4,0,0,0.4,0.6,13854
"Total","Ian Thomas","LAD",1,3,3,0,1,0,0,0,0.333333333,0,0,0.33333333,0.66666667,0.66666667,0.33333333,0,13881
"Total","Paul Sewald","2 Tms",31.2,129,0.487804878,0.186666666,0.266666666,0.546666666,0.073170731,0.121951219,0.1,0,0.36,0.37333333,0.26666667,0.17333333,0.44,0.38666667,13892
"Total","Chris Flexen","2 Tms",6,26,0.4,0.176470588,0.235294117,0.588235294,0.3,0.2,0.25,0,0.35294118,0.29411765,0.35294118,0.47058824,0.35294118,0.17647059,13896
"Total","Scott Oberg","COL",30.1,124,1.72,0.227272727,0.488636363,0.284090909,0.08,0.12,0.023255813,0,0.375,0.30681818,0.31818182,0.17045455,0.44318182,0.38636364,13911
"Total","Dietrich Enns","2 Tms",3,12,3,0.2,0.6,0.2,0,0,0.166666666,0,0.3,0.5,0.2,0,0.5,0.5,13932
"Total","Brent Suter","2 Tms",19.1,76,2.125,0.122807017,0.596491228,0.280701754,0.125,0.1875,0.058823529,0,0.38333333,0.41666667,0.2,0.2,0.53333333,0.26666667,13942
"Total","Tim Peterson","NYM",3,13,0.166666666,0.3,0.1,0.6,0,0.333333333,0,0,0.3,0.1,0.6,0,0.7,0.3,13946
"Total","Ryan Dull","OAK",19,71,0.708333333,0.163265306,0.346938775,0.489795918,0.041666666,0.083333333,0,0,0.42857143,0.26530612,0.30612245,0.10204082,0.55102041,0.34693878,13974
"Total","Ryan Garton","2 Tms",5,26,1.8,0.263157894,0.47368421,0.263157894,0,0.4,0.111111111,0,0.15789474,0.63157895,0.21052632,0.15789474,0.52631579,0.31578947,14016
"Total","Mike Hauschild","TEX",0.1,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,14033
"Total","Raudel Lazo","MIA",0.2,2,1,0,1,0,0,0,0,0,1,0,0,0,1,0,14077
"Total","Michael Wacha","2 Tms",1.2,6,3,0.5,0.5,0,0,0,0,0,0.16666667,0.66666667,0.16666667,0.16666667,0.66666667,0.16666667,14078
"Total","Michael Ynoa","CHW",8,37,0.6,0.238095238,0.285714285,0.476190476,0.1,0,0,0,0.52380952,0.19047619,0.28571429,0.19047619,0.52380952,0.28571429,14093
"Total","Branden Kline","BAL",3,13,0.333333333,0.5,0.125,0.375,0,0.333333333,0,0,0,0.625,0.375,0,0.375,0.625,14101
"Total","Kevin Gausman","2 Tms",3,13,5,0.4,0.5,0.1,0,0,0,0,0.5,0.4,0.1,0.2,0.3,0.5,14107
"Total","Albert Almora Jr.","NYM",0.1,2,0,0,0,1,0,0.5,0,0,0,1,0,0,0,1,14109
"Total","Lance McCullers Jr.","HOU",0.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14120
"Total","Tim Lopes","SEA",0.1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,14137
"Total","Miguel Almonte","2 Tms",3,12,3.5,0.1,0.7,0.2,0,0,0.142857142,0,0.3,0.4,0.3,0.3,0.4,0.3,14139
"Total","Daniel Robertson","2 Tms",1.1,5,3,0.2,0.6,0.2,0,0,0,0,0.4,0.6,0,0,0.2,0.8,14145
"Total","Chris Mazza","2 Tms",3.2,15,0.666666666,0.166666666,0.333333333,0.5,0,0,0,0,0.33333333,0.25,0.41666667,0.16666667,0.58333333,0.25,14151
"Total","Rob Whalen","SEA",0.1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,14165
"Total","Kyle Zimmer","KCR",7.2,30,1.8,0.222222222,0.5,0.277777777,0,0.2,0,0,0.55555556,0.27777778,0.16666667,0.11111111,0.72222222,0.16666667,14169
"Total","Shae Simmons","2 Tms",0.2,3,0,0,0,1,0,0,0,0,0,1,0,0.5,0,0.5,14200
"Total","Josh Hader","2 Tms",19.2,76,0.1,0.266666666,0.066666666,0.666666666,0.2,0.15,0,0,0.12903226,0.35483871,0.51612903,0.16129032,0.48387097,0.35483871,14212
"Total","Dario Alvarez","3 Tms",6,26,1.666666666,0.111111111,0.555555555,0.333333333,0,0.166666666,0,0,0.38888889,0.38888889,0.22222222,0.11111111,0.72222222,0.16666667,14239
"Total","Austin Maddox","BOS",1.1,5,1,0.5,0.5,0,0,0,0,0,0.5,0.5,0,0.5,0,0.5,14241
"Total","Ray Black","2 Tms",3.2,18,0.142857142,0.2,0.1,0.7,0,0.428571428,0,0,0.5,0.2,0.3,0.2,0.5,0.3,14244
"Total","Brian Johnson","BOS",4.1,15,0.8,0.25,0.333333333,0.416666666,0,0,0,0,0.33333333,0.33333333,0.33333333,0.16666667,0.5,0.33333333,14272
"Total","Luke Bard","3 Tms",4,13,2,0,0.666666666,0.333333333,0,0,0,0,0.5,0.16666667,0.33333333,0,1,0,14288
"Total","Wandy Peralta","3 Tms",30.1,127,2.5,0.166666666,0.595238095,0.238095238,0.05,0.15,0.14,0,0.41176471,0.42352941,0.16470588,0.23529412,0.49411765,0.27058824,14295
"Total","Frankie Montas","2 Tms",3.1,18,1,0.333333333,0.333333333,0.333333333,0,0.25,0,0,0.08333333,0.75,0.16666667,0.08333333,0.5,0.41666667,14309
"Total","Wilmer Difo","PIT",0.1,5,0,0.666666666,0,0.333333333,0,1,0,0,0.66666667,0.33333333,0,0,0.33333333,0.66666667,14320
"Total","Joel Payamps","5 Tms",19.2,76,0.73076923,0.117647058,0.372549019,0.509803921,0.153846153,0.076923076,0.263157894,0,0.39215686,0.31372549,0.29411765,0.17647059,0.50980392,0.31372549,14332
"Total","Williams Jerez","3 Tms",2.2,10,0.5,0.5,0.166666666,0.333333333,0,0,0,0,0,0.66666667,0.33333333,0.16666667,0.83333333,0,14338
"Total","Caleb Frare","CHW",1.2,8,0,0.666666666,0,0.333333333,0,0,0,0,0.33333333,0.66666667,0,0,1,0,14353
"Total","Ty Blach","2 Tms",9.1,38,1.222222222,0.259259259,0.407407407,0.333333333,0.111111111,0.111111111,0.09090909,0,0.35714286,0.46428571,0.17857143,0.10714286,0.42857143,0.46428571,14361
"Total","Jake Thompson","PHI",1.1,8,0,0.6,0,0.4,0,0,0,0,0.6,0.4,0,0,0.2,0.8,14371
"Total","Tyler Glasnow","PIT",4,17,2,0.142857142,0.571428571,0.285714285,0,0,0,0,0.14285714,0.57142857,0.28571429,0,1,0,14374
"Total","Amir Garrett","2 Tms",26,105,1.705882352,0.206896551,0.5,0.293103448,0.294117647,0.058823529,0.103448275,1,0.3559322,0.38983051,0.25423729,0.20338983,0.47457627,0.3220339,14375
"Total","Jake Smith","SDP",1.1,4,1,0.333333333,0.333333333,0.333333333,0,0,0,0,0.33333333,0.33333333,0.33333333,0.33333333,0.33333333,0.33333333,14379
"Total","Wei-Chung Wang","OAK",1,3,1,0,0.5,0.5,0,0,0,0,0.5,0,0.5,1,0,0,14382
"Total","Yohander Mendez","TEX",1.1,5,0.333333333,0,0.25,0.75,0.333333333,0,0,0,0,0.5,0.5,0.5,0.5,0,14391
"Total","Yunior Marte","2 Tms",8.1,34,3.333333333,0.315789473,0.526315789,0.157894736,0,0.333333333,0,0,0.47368421,0.36842105,0.15789474,0.21052632,0.47368421,0.31578947,14416
"Total","Jackson Stephens","2 Tms",8.1,37,1.571428571,0.307692307,0.423076923,0.269230769,0.285714285,0.142857142,0.09090909,0,0.40740741,0.40740741,0.18518519,0.25925926,0.51851852,0.22222222,14420
"Total","Kyuji Fujikawa","TEX",0.1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,14443
"Total","Hyun Jin Ryu","LAD",0.1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,14444
"Total","Chris Smith","TOR",0.2,2,2,0,1,0,0,0,0,0,0,0.5,0.5,0.5,0.5,0,14449
"Total","Adam Conley","2 Tms",10,42,3,0.259259259,0.555555555,0.185185185,0,0.2,0.066666666,0,0.37037037,0.44444444,0.18518519,0.18518519,0.44444444,0.37037037,14457
"Total","Jose A. Valdez","4 Tms",5,22,0.5,0.0625,0.3125,0.625,0,0.3,0,0,0.4375,0.1875,0.375,0,0.375,0.625,14470
"Total","J.B. Wendelken","2 Tms",11.2,51,1,0.135135135,0.432432432,0.432432432,0.1875,0.0625,0.0625,0,0.37837838,0.45945946,0.16216216,0.18918919,0.54054054,0.27027027,14506
"Total","Randy Rosario","3 Tms",5.1,25,1.75,0.266666666,0.466666666,0.266666666,0,0.25,0.142857142,0,0.33333333,0.46666667,0.2,0.13333333,0.46666667,0.4,14508
"Total","Dereck Rodriguez","3 Tms",1.2,8,0.166666666,0,0.142857142,0.857142857,0,0.5,0,0,0.42857143,0.28571429,0.28571429,0.14285714,0.28571429,0.57142857,14509
"Total","Thyago Vieira","CHW",2.2,12,1.25,0.181818181,0.454545454,0.363636363,0,0.25,0,0,0.54545455,0.36363636,0.09090909,0.18181818,0.36363636,0.45454545,14510
"Total","Jose Leclerc","TEX",26,104,0.72,0.173076923,0.346153846,0.48076923,0.2,0.08,0,0,0.40384615,0.32692308,0.26923077,0.17307692,0.55769231,0.26923077,14524
"Total","Jorge Lopez","5 Tms",16.2,70,2.181818181,0.186046511,0.558139534,0.255813953,0,0.181818181,0.041666666,0,0.34883721,0.44186047,0.20930233,0.25581395,0.44186047,0.30232558,14527
"Total","Carlos Estevez","2 Tms",40.1,174,0.590163934,0.191666666,0.3,0.508333333,0.049180327,0.163934426,0.083333333,0,0.3,0.35833333,0.34166667,0.19166667,0.44166667,0.36666667,14542
"Total","Dakota Bacus","WSN",0.1,3,0,0,0,1,0,0,0,0,0,1,0,0,0,1,14545
"Total","Jesmuel Valentin","PHI",0.1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,14548
"Total","Jose Ruiz","2 Tms",19.2,83,0.92,0.238095238,0.365079365,0.396825396,0.08,0.08,0,0,0.3968254,0.28571429,0.31746032,0.15873016,0.49206349,0.34920635,14552
"Total","Carlos Tocci","TEX",0.1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,14558
"Total","James Hoyt","4 Tms",6.1,31,0.2,0.142857142,0.142857142,0.714285714,0,0.1,0,0,0.42857143,0.28571429,0.28571429,0.14285714,0.35714286,0.5,14605
"Total","Rowan Wick","2 Tms",15.2,61,1.272727272,0.285714285,0.4,0.314285714,0.272727272,0.09090909,0.071428571,0,0.28571429,0.31428571,0.4,0.2,0.6,0.2,14646
"Total","Konner Wade","BAL",1,6,1,0.333333333,0.333333333,0.333333333,0,0,0,0,0.33333333,0.33333333,0.33333333,0,0.66666667,0.33333333,14655
"Total","Chi Chi Gonzalez","2 Tms",1.1,7,1,0.2,0.4,0.4,0,0.5,0,0,0.2,0.4,0.4,0.2,0.4,0.4,14663
"Total","Jandel Gustave","3 Tms",7,24,2,0.142857142,0.571428571,0.285714285,0.5,0,0.25,0,0.35714286,0.35714286,0.28571429,0.28571429,0.57142857,0.14285714,14665
"Total","Dillon Maples","CHC",5.1,27,1.5,0.166666666,0.5,0.333333333,0,0.25,0,0,0.33333333,0.16666667,0.5,0.16666667,0.5,0.33333333,14672
"Total","Duane Underwood Jr.","2 Tms",12,58,1.111111111,0.173913043,0.434782608,0.391304347,0,0.055555555,0.05,0,0.43478261,0.41304348,0.15217391,0.15217391,0.56521739,0.2826087,14677
"Total","Andres Machado","2 Tms",9.2,33,1.555555555,0.041666666,0.583333333,0.375,0.111111111,0.111111111,0.071428571,0,0.33333333,0.33333333,0.33333333,0.20833333,0.45833333,0.33333333,14681
"Total","Luis Perdomo","2 Tms",7.1,30,2.8,0.136363636,0.636363636,0.227272727,0,0.2,0,0,0.54545455,0.27272727,0.18181818,0.13636364,0.59090909,0.27272727,14682
"Total","Harold Castro","2 Tms",1.1,4,3,0,0.75,0.25,0,0,0,0,0.25,0.75,0,0.25,0.25,0.5,14691
"Total","Keone Kela","3 Tms",19.2,82,0.8,0.134615384,0.384615384,0.48076923,0.2,0.04,0,0,0.40384615,0.38461538,0.21153846,0.25,0.57692308,0.17307692,14696
"Total","Severino Gonzalez","PHI",2.2,11,0.2,0.142857142,0.142857142,0.714285714,0.2,0,0,0,0.28571429,0.28571429,0.42857143,0.42857143,0.28571429,0.28571429,14697
"Total","Jonathan Aro","BOS",0.1,3,0,0,0,1,0,0.333333333,0,0,0,0.66666667,0.33333333,0,0.33333333,0.66666667,14699
"Total","Anthony Banda","6 Tms",6,23,0.285714285,0.181818181,0.181818181,0.636363636,0.142857142,0,0,0,0.27272727,0.45454545,0.27272727,0.18181818,0.45454545,0.36363636,14706
"Total","Brady Lail","SEA",1.2,7,2,0,0.666666666,0.333333333,1,0,0,0,0.66666667,0,0.33333333,0.33333333,0.33333333,0.33333333,14707
"Total","Edwin Diaz","2 Tms",15.2,58,0.916666666,0.178571428,0.392857142,0.428571428,0,0.166666666,0.181818181,0,0.35714286,0.53571429,0.10714286,0.07142857,0.57142857,0.35714286,14710
"Total","Jamie Callahan","NYM",1,6,3,0,0.75,0.25,0,0,0,0,0,0.75,0.25,0,1,0,14711
"Total","Ty Buttrey","LAA",17,76,1.235294117,0.269230769,0.403846153,0.326923076,0.176470588,0.176470588,0.047619047,0,0.38461538,0.26923077,0.34615385,0.09615385,0.38461538,0.51923077,14719
"Total","Jose Manuel Fernandez","2 Tms",0.1,5,1,0.666666666,0.333333333,0,0,0,0,0,0.66666667,0,0.33333333,0.33333333,0,0.66666667,14733
"Total","Brett Phillips","TBR",1.2,9,0.6,0.111111111,0.333333333,0.555555555,0,0.4,0,0,0.33333333,0.55555556,0.11111111,0,0.44444444,0.55555556,14735
"Total","Tyler Olson","2 Tms",5.1,28,1,0.157894736,0.421052631,0.421052631,0,0,0,0,0.73684211,0.15789474,0.10526316,0.21052632,0.36842105,0.42105263,14741
"Total","Wes Parsons","2 Tms",3,11,0.5,0.142857142,0.285714285,0.571428571,0,0,0,0,0.28571429,0.28571429,0.42857143,0.28571429,0.28571429,0.42857143,14764
"Total","Julio Urias","LAD",5,16,1.25,0.1,0.5,0.4,0,0.25,0,0,0.4,0.3,0.3,0.3,0.4,0.3,14765
"Total","Emilio Pagan","5 Tms",43.1,160,0.383333333,0.178217821,0.227722772,0.594059405,0.1,0.166666666,0,0,0.35643564,0.33663366,0.30693069,0.17821782,0.53465347,0.28712871,14771
"Total","Yu Chang","TBR",0.2,3,1,0.333333333,0.333333333,0.333333333,0,1,0,0,0.33333333,0,0.66666667,0,0.66666667,0.33333333,14773
"Total","Brad Goldberg","CHW",2,8,2.5,0,0.714285714,0.285714285,0,0,0,0,0.28571429,0.28571429,0.42857143,0.14285714,0.71428571,0.14285714,14776
"Total","Ryan Eades","2 Tms",1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14808
"Total","Barrett Astin","CIN",0.1,4,2,0,0.666666666,0.333333333,0,1,0.5,0,0.33333333,0.33333333,0.33333333,0.33333333,0.33333333,0.33333333,14812
"Total","Buck Farmer","2 Tms",36.1,136,0.813953488,0.161290322,0.376344086,0.462365591,0.093023255,0.186046511,0,0,0.37634409,0.35483871,0.2688172,0.11827957,0.46236559,0.41935484,14814
"Total","Mark Appel","PHI",1,3,1,0,0.5,0.5,0,0,0,0,0,0.5,0.5,0,0,1,14823
"Total","Dylan Covey","3 Tms",6.2,27,5,0.294117647,0.588235294,0.117647058,0,0,0,0,0.38888889,0.33333333,0.27777778,0.38888889,0.44444444,0.16666667,14825
"Total","Bobby Wahl","3 Tms",1.1,9,0,0.5,0,0.5,0.333333333,0.333333333,0,0,0.5,0.16666667,0.33333333,0.33333333,0.33333333,0.33333333,14832
"Total","Michael Lorenzen","CIN",40.2,168,2.24137931,0.210084033,0.546218487,0.243697478,0.103448275,0.034482758,0.03076923,0,0.33613445,0.36134454,0.30252101,0.15966387,0.54621849,0.29411765,14843
"Total","Matt Dermody","2 Tms",2.2,15,0.8,0.181818181,0.363636363,0.454545454,0,0.4,0,0,0.45454545,0.36363636,0.18181818,0,0.45454545,0.54545455,14844
"Total","Joe Mantiply","2 Tms",14.2,62,3,0.234042553,0.574468085,0.191489361,0.111111111,0,0.074074074,0,0.4893617,0.23404255,0.27659574,0.21276596,0.55319149,0.23404255,14857
"Total","Kyle Martin","BOS",0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,1,14860
"Total","Zack Godley","3 Tms",6.2,22,2.666666666,0.214285714,0.571428571,0.214285714,0,0,0.125,0,0.5,0.28571429,0.21428571,0.42857143,0.35714286,0.21428571,14862
"Total","Nick Rumbelow","2 Tms",3.1,14,0.6,0,0.375,0.625,0,0.2,0,0,0.375,0.25,0.375,0,0.375,0.625,14867
"Total","Sam Moll","2 Tms",9.1,42,1.25,0.25,0.416666666,0.333333333,0.25,0,0.3,0,0.33333333,0.25,0.41666667,0.125,0.625,0.25,14874
"Total","Caleb Smith","2 Tms",11.1,43,0.19047619,0.21875,0.125,0.65625,0.19047619,0.142857142,0,0,0.53125,0.25,0.21875,0.1875,0.375,0.4375,14875
"Total","Taylor Williams","4 Tms",7.2,29,1.5,0.25,0.45,0.3,0,0.166666666,0,0,0.3,0.4,0.3,0.25,0.25,0.5,14899
"Total","Jason Hursh","ATL",0.2,3,0,1,0,0,0,0,0,0,0,1,0,0,1,0,14914
"Total","Ben Lively","2 Tms",1.1,6,3,0,0.75,0.25,0,0,0,0,0.5,0.25,0.25,0.5,0.5,0,14932
"Total","Jose Torres","SDP",5,17,2.666666666,0.083333333,0.666666666,0.25,0,0,0,0,0.33333333,0.58333333,0.08333333,0.16666667,0.66666667,0.16666667,14957
"Total","Rookie Davis","PIT",1,4,0,0.5,0,0.5,0,1,0,0,1,0,0,0,0.5,0.5,14962
"Total","Reyes Moronta","3 Tms",11.2,45,0.769230769,0.148148148,0.37037037,0.481481481,0,0.076923076,0.1,0,0.37037037,0.40740741,0.22222222,0.25925926,0.37037037,0.37037037,14966
"Total","Victor Caratini","2 Tms",0.2,2,1,0,0.5,0.5,0,0,0,0,0,0,1,0.5,0.5,0,14968
"Total","Tyler Webb","4 Tms",10.2,39,0.692307692,0.12,0.36,0.52,0.076923076,0,0,0,0.24,0.44,0.32,0.12,0.6,0.28,14974
"Total","Chad Kuhl","2 Tms",1.2,7,0.333333333,0.333333333,0.166666666,0.5,0,0,0,0,0.33333333,0.33333333,0.33333333,0.16666667,0.66666667,0.16666667,14975
"Total","Giovanny Gallegos","2 Tms",40,156,0.75510204,0.148514851,0.366336633,0.485148514,0.081632653,0.122448979,0.027027027,0,0.3960396,0.3960396,0.20792079,0.18811881,0.45544554,0.35643564,14986
"Total","Scott Barlow","2 Tms",30,129,1.027777777,0.13095238,0.44047619,0.428571428,0.111111111,0.083333333,0.135135135,0,0.45238095,0.35714286,0.19047619,0.21428571,0.41666667,0.36904762,14993
"Total","Jairo Labourt","DET",0.2,2,1,0,0.5,0.5,0,0,0,0,0,1,0,0,1,0,14996
"Total","Luis Santos","TOR",1,4,0,0,0,1,0,0,0,0,1,0,0,1,0,0,15006
"Total","Yacksel Rios","4 Tms",9.2,34,1,0.04347826,0.478260869,0.478260869,0.09090909,0.09090909,0,0,0.33333333,0.29166667,0.375,0.16666667,0.5,0.33333333,15007
"Total","Kyle Finnegan","WSN",21.1,85,1.705882352,0.245901639,0.475409836,0.278688524,0.176470588,0,0.068965517,0,0.26229508,0.45901639,0.27868852,0.1147541,0.60655738,0.27868852,15009
"Total","Corey Knebel","3 Tms",24.2,110,1.619047619,0.225352112,0.478873239,0.295774647,0.095238095,0.142857142,0.147058823,0,0.38028169,0.33802817,0.28169014,0.16901408,0.54929577,0.28169014,15010
"Total","Alex Reyes","STL",5.1,21,2.5,0.125,0.625,0.25,0,0,0,0,0.5,0.375,0.125,0.25,0.5,0.25,15015
"Total","Victor Alcantara","DET",8.2,35,1.333333333,0.086956521,0.52173913,0.391304347,0.111111111,0,0.083333333,0,0.65217391,0.17391304,0.17391304,0.13043478,0.60869565,0.26086957,15028
"Total","Kyle Crockett","2 Tms",3,12,6,0.222222222,0.666666666,0.111111111,0,0,0,0,0.33333333,0.44444444,0.22222222,0.22222222,0.44444444,0.33333333,15033
"Total","Chase De Jong","2 Tms",9.1,40,0.909090909,0.192307692,0.384615384,0.423076923,0,0.272727272,0,0,0.5,0.42307692,0.07692308,0.07692308,0.65384615,0.26923077,15036
"Total","German Marquez","COL",0.1,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,15038
"Total","Tim Mayza","TOR",27,110,1.85,0.173913043,0.536231884,0.289855072,0.05,0.35,0.081081081,0,0.43661972,0.25352113,0.30985915,0.18309859,0.46478873,0.35211268,15042
"Total","Lou Trivino","2 Tms",25,116,0.896551724,0.225352112,0.366197183,0.408450704,0.137931034,0.103448275,0.115384615,0,0.3943662,0.29577465,0.30985915,0.22535211,0.36619718,0.4084507,15043
"Total","Trevor Gott","6 Tms",15,54,1.818181818,0.162162162,0.54054054,0.297297297,0.09090909,0,0.1,0,0.32432432,0.40540541,0.27027027,0.16216216,0.54054054,0.2972973,15046
"Total","Austin Voth","2 Tms",5.2,27,2.25,0.315789473,0.47368421,0.210526315,0,0.25,0,0,0.31578947,0.36842105,0.31578947,0.05263158,0.57894737,0.36842105,15047
"Total","Johnny Field","TBR",0.1,2,0,0,0,1,0,0,0,0,0,0,1,0,1,0,15048
"Total","Silvino Bracho","3 Tms",5.1,20,0.142857142,0.384615384,0.076923076,0.538461538,0.142857142,0,0,0,0.14285714,0.5,0.35714286,0.14285714,0.57142857,0.28571429,15051
"Total","Jaime Schultz","2 Tms",1.1,8,0,0.428571428,0,0.571428571,0,0.25,0,0,0.14285714,0.14285714,0.71428571,0,0.57142857,0.42857143,15066
"Total","Yency Almonte","2 Tms",19,72,3.666666666,0.125,0.6875,0.1875,0,0.111111111,0.03030303,0,0.47916667,0.33333333,0.1875,0.1875,0.54166667,0.27083333,15068
"Total","Kyle McGowin","WSN",6.1,27,1.166666666,0.315789473,0.368421052,0.315789473,0,0.333333333,0,0,0.36842105,0.47368421,0.15789474,0.15789474,0.52631579,0.31578947,15071
"Total","Matt Marksberry","ATL",3,11,1,0.2,0.4,0.4,0,0,0,0,0.4,0.4,0.2,0.2,0.6,0.2,15089
"Total","Hunter Wood","2 Tms",4.2,19,0.5,0.142857142,0.285714285,0.571428571,0,0.125,0.25,0,0.21428571,0.21428571,0.57142857,0.21428571,0.5,0.28571429,15091
"Total","Rob Zastryzny","4 Tms",2.2,15,1,0.2,0.4,0.4,0,0.25,0,0,0.4,0.4,0.2,0.2,0.3,0.5,15094
"Total","Ben Heller","2 Tms",4.1,19,1,0,0.5,0.5,0.166666666,0.166666666,0,0,0.58333333,0.25,0.16666667,0.16666667,0.5,0.33333333,15100
"Total","Luke Farrell","4 Tms",5.2,26,0.5,0.210526315,0.263157894,0.526315789,0,0.2,0,0,0.47368421,0.36842105,0.15789474,0.10526316,0.47368421,0.42105263,15101
"Total","Collin Wiles","OAK",0.1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,15106
"Total","Jimmie Sherfy","2 Tms",4.1,16,1.333333333,0.3,0.4,0.3,0,0.666666666,0,0,0.4,0.4,0.2,0,0.7,0.3,15118
"Total","Tyler Danish","2 Tms",3.2,21,1.2,0.266666666,0.4,0.333333333,0.2,0.2,0,0,0.26666667,0.4,0.33333333,0.2,0.46666667,0.33333333,15126
"Total","Drew Anderson","PHI",1.1,7,1,0.666666666,0.166666666,0.166666666,0,0,1,0,0.5,0.33333333,0.16666667,0,0.66666667,0.33333333,15130
"Total","Jake Newberry","KCR",4.1,14,1.333333333,0,0.571428571,0.428571428,0.333333333,0.333333333,0,0,0.71428571,0.14285714,0.14285714,0.14285714,0.42857143,0.42857143,15136
"Total","Ashton Goudeau","2 Tms",3.1,18,2,0.142857142,0.571428571,0.285714285,0,0.25,0,0,0.57142857,0.14285714,0.28571429,0,0.42857143,0.57142857,15139
"Total","Justin Topa","2 Tms",10,39,2.375,0.181818181,0.575757575,0.242424242,0,0.125,0,0,0.39393939,0.39393939,0.21212121,0.24242424,0.51515152,0.24242424,15145
"Total","Jimmy Yacabonis","5 Tms",6.2,33,1,0.111111111,0.444444444,0.444444444,0.125,0.25,0,0,0.44444444,0.38888889,0.16666667,0.22222222,0.61111111,0.16666667,15157
"Total","Braden Shipley","ARI",1,3,1,0,0.5,0.5,0,0,0,0,1,0,0,0.5,0.5,0,15158
"Total","Mitch Garver","MIN",0.1,2,0,0.5,0,0.5,0,0,0,0,0,1,0,0,0,1,15161
"Total","Luiz Gohara","ATL",1,3,0,0.333333333,0,0.666666666,0,0,0,0,0,1,0,0,0.66666667,0.33333333,15166
"Total","Daniel Wright","LAA",1.1,3,1,0.333333333,0.333333333,0.333333333,0,0,0,0,0.33333333,0.66666667,0,0,0.33333333,0.66666667,15179
"Total","Glenn Sparkman","KCR",3.1,10,0.4,0.125,0.25,0.625,0.2,0,0,0,0,0.5,0.5,0.25,0.375,0.375,15200
"Total","Tyler Bashlor","2 Tms",5,21,0.571428571,0.153846153,0.307692307,0.538461538,0,0.285714285,0,0,0.61538462,0.23076923,0.15384615,0,0.76923077,0.23076923,15203
"Total","Kevin McGowan","NYM",0.1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,15215
"Total","Aaron Slegers","2 Tms",4.1,19,3.333333333,0.133333333,0.666666666,0.2,0,0.333333333,0.1,0,0.53333333,0.33333333,0.13333333,0.2,0.46666667,0.33333333,15231
"Total","Cody Reed","2 Tms",6,24,3,0.142857142,0.642857142,0.214285714,0,0,0.222222222,0,0.42857143,0.35714286,0.21428571,0.35714286,0.35714286,0.28571429,15232
"Total","Alan Busenitz","2 Tms",6,21,1,0.066666666,0.466666666,0.466666666,0,0.142857142,0,0,0.26666667,0.26666667,0.46666667,0.13333333,0.6,0.26666667,15239
"Total","Kevin McCarthy","KCR",17,65,2.25,0.170212765,0.574468085,0.255319148,0.083333333,0.083333333,0.074074074,0,0.5106383,0.34042553,0.14893617,0.19148936,0.46808511,0.34042553,15240
"Total","Cole Sulser","3 Tms",13,54,0.933333333,0.216216216,0.378378378,0.405405405,0.066666666,0.066666666,0.071428571,0,0.35135135,0.40540541,0.24324324,0.16216216,0.59459459,0.24324324,15256
"Total","Shane Carle","2 Tms",6,31,1.333333333,0.333333333,0.38095238,0.285714285,0.333333333,0.166666666,0,0,0.52380952,0.23809524,0.23809524,0.14285714,0.42857143,0.42857143,15258
"Total","Keynan Middleton","5 Tms",19.1,67,1.214285714,0.295454545,0.386363636,0.318181818,0.142857142,0.071428571,0.058823529,0,0.45454545,0.22727273,0.31818182,0.13636364,0.59090909,0.27272727,15264
"Total","Jacob Rhame","NYM",3.2,21,0.571428571,0.214285714,0.285714285,0.5,0,0.285714285,0,0,0.35714286,0.35714286,0.28571429,0.07142857,0.57142857,0.35714286,15267
