Season,Name,Tm,IP,TBF,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,FIP,xFIP,playerId
"Total","Amir Garrett","2 Tms",4.2,19,5.78571428,7.71428571,0.75,0,0.15789474,0.21052632,-0.05263158,0.133333333,1.28571428,0.16666667,-0.33333333,4.476053649232128,6.659736368248368,14375
"Total","Wei-Chung Wang","2 Tms",1.1,2,0,0,0,0,0,0,0,0,0,0,1,3.214009475708008,3.214009475708008,14382
"Total","Yohander Mendez","TEX",0.1,3,27.00000027,27.00000027,1,0,0.33333333,0.33333333,0,0.5,6.00000006,1,0.5,6.214009505708009,6.214009505708009,14391
"Total","Robinson Leyer","BOS",0,2,0,0,0,9,0,0,0,1,2,1,-3.33333333,16.191419315338134,5.119701024889946,14399
"Total","Yunior Marte","2 Tms",2.2,11,0,6.75000002,0,0,0,0.18181818,-0.18181818,0.222222222,1.5,0.22222222,0.75,5.433735686205139,7.7191581791031005,14416
"Total","Jackson Stephens","2 Tms",1.1,5,0,6.75000002,0,0,0,0.2,-0.2,0,0.75,0,1,5.38573332377909,5.38573332377909,14420
"Total","Adam Conley","MIA",4.1,14,0,2.07692308,0,0,0,0.07142857,-0.07142857,0.25,0.92307692,0.23076923,-1.5,3.877467530141879,5.938988391326777,14457
"Total","Daniel Camarena","SDP",0,1,0,0,0,0,0,0,0,1,1,1,-1,3.170034122467041,3.170034122467041,14467
"Total","Jose A. Valdez","LAA",0.2,4,0,13.49999993,0,13.49999993,0,0.25,-0.25,0.666666666,4.49999998,0.5,-0.625,27.153207849652233,10.32141738226795,14470
"Total","J.B. Wendelken","2 Tms",5,16,1.8,1.8,1,0,0.0625,0.0625,0,0.2,0.8,0.21428571,-0.75,3.364631796226706,4.428713273493533,14506
"Total","Randy Rosario","2 Tms",0.1,2,0,0,0,0,0,0,0,1,3.00000003,0.5,-1,3.1681785106077913,8.953023697111677,14508
"Total","Thyago Vieira","CHW",0.2,3,13.50000014,0,1,0,0.33333333,0,0.33333333,0,0,0,1,0.1872204957415775,2.6646431676939772,14510
"Total","Jose Leclerc","TEX",8.2,34,13.49999998,3.11538461,4.33333333,0,0.38235294,0.08823529,0.29411765,0.24137931,1.15384615,0.4375,0.5,1.8974644771830718,3.384328132727735,14524
"Total","Jorge Lopez","5 Tms",4.1,18,6.23076925,6.23076925,1,2.07692308,0.16666667,0.16666667,0,0.272727272,1.38461539,0.18181818,-0.2173913,6.91775041397376,5.980473570879871,14527
"Total","Carlos Estevez","COL",6.2,33,10.79999999,4.05,2.66666667,1.35,0.24242424,0.09090909,0.15151515,0.346153846,1.8,0.38095238,-0.09433962,4.070216464534335,4.151545974854626,14542
"Total","Jose Ruiz","2 Tms",3.2,18,9.81818181,4.9090909,2,2.45454545,0.22222222,0.11111111,0.11111111,0.333333333,1.90909091,0.4,0.15151515,7.0051916001122905,5.833422337108065,14552
"Total","James Hoyt","2 Tms",4,13,11.25000003,2.25000001,5,0,0.38461538,0.07692308,0.30769231,0.083333333,0.5,0.14285714,0,1.4179762876063102,2.3821171447925678,14605
"Total","Rowan Wick","2 Tms",5,17,5.4,3.6,1.5,0,0.17647059,0.11764706,0.05882353,0.23076923,1,0.27272727,0.66666667,3.742121140183612,5.062433097781344,14646
"Total","Konner Wade","BAL",0.1,1,0,0,0,0,0,0,0,0,0,0,1,3.1700341224670407,3.1700341224670407,14655
"Total","Chi Chi Gonzalez","2 Tms",0.2,2,13.50000014,0,1,0,0.5,0,0.5,0,0,0,1,0.19431702474853507,0.19431702474853507,14663
"Total","Jandel Gustave","3 Tms",2.2,9,0,3.37500001,0,0,0,0.11111111,-0.11111111,0.285714285,1.125,0.25,0,4.298291668222125,5.04424387581947,14665
"Total","Dillon Maples","CHC",0.2,4,13.49999993,13.49999993,1,0,0.25,0.25,0,0,1.49999999,0,0.5,9.170034092467041,11.816577269117559,14672
"Total","Duane Underwood Jr.","2 Tms",5,31,8.99999998,5.39999999,1.66666667,0,0.16129032,0.09677419,0.06451613,0.5,2.99999999,0.52173913,-0.26666667,2.970881987078189,4.4151556020532965,14677
"Total","Andres Machado","WSN",4,15,9,4.5,2,0,0.26666667,0.13333333,0.13333333,0.2,1,0.22222222,-0.25,2.700653127948075,5.192940357694655,14681
"Total","Luis Perdomo","2 Tms",1.1,10,13.49999993,13.49999993,1,6.74999997,0.2,0.2,0,0.375,3.74999998,0.4,-0.55555556,14.438645318450995,7.290826818623758,14682
"Total","Keone Kela","2 Tms",6,22,12,0,8,3,0.36363636,0,0.36363636,0.227272727,0.83333333,0.25,-1.81818182,4.815624215891395,1.8069826028649352,14696
"Total","Severino Gonzalez","PHI",0.1,1,27.00000027,0,1,0,1,0,1,0,0,0,1,-2.8534396771569823,-2.8534396771569823,14697
"Total","Jonathan Aro","BOS",1,3,0,0,0,0,0,0,0,0.333333333,1,0.33333333,-1,3.13359375,4.609267790615559,14699
"Total","Anthony Banda","2 Tms",2.1,7,3.85714285,0,1,0,0.14285714,0,0.14285714,0,0,0,0,3.5772849684555714,4.919564036939247,14706
"Total","Brady Lail","SEA",0.1,1,27.00000027,0,1,0,1,0,1,0,0,0,1,-2.808580744661865,-2.808580744661865,14707
"Total","Edwin Diaz","2 Tms",2,6,18.00000009,0,4,0,0.66666667,0,0.66666667,0,0,0,1,-0.8364392799320064,0.9351449417059134,14710
"Total","Jamie Callahan","NYM",0.2,2,0,0,0,0,0,0,0,0,0,0,1,3.1576396942138674,5.825849129329584,14711
"Total","Ty Buttrey","LAA",3.2,15,7.36363638,4.90909092,1.5,2.45454546,0.2,0.13333333,0.06666667,0.181818181,1.09090909,0.11111111,-0.38461538,6.74279822212921,6.343721949262767,14719
"Total","Jose Manuel Fernandez","TOR",0.1,1,0,0,0,0,0,0,0,0,0,0,1,3.160431575775147,3.160431575775147,14733
"Total","Tyler Olson","3 Tms",2,8,0,4.50000002,0,0,0,0.125,-0.125,0.166666666,1.00000001,0.14285714,1,4.673446588601135,6.662652480500404,14741
"Total","Wes Parsons","ATL",0.2,1,0,0,0,0,0,0,0,0,0,0,1,3.214009475708008,3.214009475708008,14764
"Total","Julio Urias","LAD",1,5,0,9,0,0,0,0.2,-0.2,0.25,2,0.25,0.5,6.206479422326684,12.113172895784974,14765
"Total","Emilio Pagan","5 Tms",7,32,5.14285714,1.28571429,4,0,0.125,0.03125,0.09375,0.3,1.42857143,0.33333333,0.2,2.4677289531438014,4.891402067750114,14771
"Total","Brad Goldberg","CHW",0.2,3,0,26.99999987,0,0,0,0.66666667,-0.66666667,0,2.99999999,0,0.5,12.157639649213866,12.157639649213866,14776
"Total","Buck Farmer","2 Tms",8.2,45,9.34615385,7.26923077,1.28571429,1.03846154,0.2,0.15555556,0.04444445,0.382352941,2.30769231,0.44444444,0.25510204,5.375871593969386,6.200945909675164,14814
"Total","Dylan Covey","2 Tms",1,4,9.00000009,0,1,0,0.25,0,0.25,0.25,1.00000001,0.33333333,0,1.188620102273763,2.840235216908696,14825
"Total","Bobby Wahl","NYM",0.1,2,27.00000027,27.00000027,1,0,0.5,0.5,0,0,3.00000003,0,1,6.160431605775147,6.160431605775147,14832
"Total","Michael Lorenzen","CIN",6.2,35,8.10000002,4.05000001,2,2.70000001,0.17142857,0.08571429,0.08571429,0.419354838,2.40000001,0.45833333,-0.45454545,6.616808780711265,4.080071707862083,14843
"Total","Joe Mantiply","ARI",2.1,15,3.85714286,0,1,3.85714286,0.06666667,0,0.06666667,0.545454545,2.57142858,0.41666667,-1.07142857,9.153408440619243,6.363178319959321,14857
"Total","Zack Godley","2 Tms",1,4,18,0,2,0,0.5,0,0.5,0.25,1,0.5,0,-0.8309565864268156,1.1582492955264239,14862
"Total","Nick Rumbelow","SEA",0.2,4,26.99999987,0,2,13.49999993,0.5,0,0.5,0.5,2.99999999,1,-1.66666667,16.69257824817057,0.17638715368138547,14867
"Total","Sam Moll","OAK",1.1,6,13.50000003,6.75000002,2,0,0.33333333,0.16666667,0.16666667,0.2,1.5,0.33333333,0,2.430780702024936,4.910808339150184,14874
"Total","Caleb Smith","2 Tms",3,13,9,0,3,3,0.23076923,0,0.23076923,0.2,0.66666667,0.16666667,0.27777778,8.481067808517139,6.405553069758734,14875
"Total","Taylor Williams","MIL",1.2,9,5.39999999,5.39999999,1,0,0.11111111,0.11111111,0,0.25,1.8,0.28571429,0,3.7604315745751467,4.751400631464477,14899
"Total","Jason Hursh","ATL",0.1,1,0,0,0,0,0,0,0,0,0,0,1,3.1576396942138674,3.1576396942138674,14914
"Total","Ben Lively","CIN",0,0,0,0,0,0,0,0,0,0,0,0,1,3.2550403594970705,3.2550403594970705,14932
"Total","Jose Torres","SDP",2,8,9,4.5,2,4.5,0.25,0.125,0.125,0.142857142,1,0,0,9.157639694213866,6.21525229215622,14957
"Total","Reyes Moronta","3 Tms",3.1,17,10.80000001,13.50000001,0.8,2.7,0.23529412,0.29411765,-0.05882353,0.166666666,2.1,0.14285714,0.35714286,9.197239142686062,7.087524434334262,14966
"Total","Tyler Webb","STL",2.2,13,3.37500001,6.75000002,0.5,0,0.07692308,0.15384615,-0.07692308,0.444444444,2.25000001,0.4,0.33333333,4.7018153229027355,6.939671945694771,14974
"Total","Chad Kuhl","2 Tms",2,9,22.5,9,2.5,4.5,0.55555556,0.22222222,0.33333333,0.166666666,1.5,0,-1.875,7.726704947012051,2.9910670736008718,14975
"Total","Giovanny Gallegos","2 Tms",6,26,12.00000002,3.00000001,4,3.00000001,0.30769231,0.07692308,0.23076923,0.217391304,1.16666667,0.23076923,0.76923077,6.3692948528185385,4.1327989593677446,14986
"Total","Scott Barlow","2 Tms",7.1,30,9.81818181,7.36363636,1.33333333,0,0.26666667,0.2,0.06666667,0.136363636,1.22727273,0.1875,0.55555556,3.454755735145054,4.6800825816548155,14993
"Total","Jairo Labourt","DET",0.2,2,0,13.49999993,0,0,0,0.5,-0.5,0,1.49999999,0,1,7.657639671713867,7.657639671713867,14996
"Total","Yacksel Rios","3 Tms",2,7,9,9,1,0,0.28571429,0.28571429,0,0,1,0,0,4.165766323947979,4.99157387300737,15007
"Total","Kyle Finnegan","WSN",4,16,4.49999999,11.24999997,0.4,2.24999999,0.125,0.3125,-0.1875,0.1,1.5,0,0.86956522,9.16554681155561,7.507894296056435,15009
"Total","Corey Knebel","MIL",3.2,11,14.72727271,0,6,0,0.54545455,0,0.54545455,0,0,0,1,-0.12445348100471554,-0.12445348100471554,15010
"Total","Alex Reyes","STL",0.2,4,13.50000014,27.00000027,0.5,0,0.25,0.5,-0.25,0,3.00000003,0,0,9.16902204778027,12.152830900548217,15015
"Total","Victor Alcantara","DET",3.2,13,12.27272726,0,5,2.45454545,0.38461538,0,0.38461538,0.25,0.81818182,0.28571429,1,4.00271317670641,3.5281823746061263,15028
"Total","Kyle Crockett","2 Tms",2,7,9,4.5,2,0,0.28571429,0.14285714,0.14285714,0.2,1,0.25,0,2.6519957436311548,3.4778032926905458,15033
"Total","Chase De Jong","2 Tms",2,6,0,0,0,0,0,0,0,0,0,0,1,3.1437340099041133,6.993875986557052,15036
"Total","Tim Mayza","TOR",5.2,19,7.94117648,3.17647059,2.5,0,0.26315789,0.10526316,0.15789474,0.117647058,0.70588235,0.16666667,-0.25,2.4713365266419576,3.0464851807767492,15042
"Total","Lou Trivino","OAK",4,17,4.5,4.5,1,0,0.11764706,0.11764706,0,0.285714285,1.5,0.30769231,0.66666667,3.6770113468847354,5.084518062391051,15043
"Total","Trevor Gott","6 Tms",9,44,8.00000002,2,4,1,0.18181818,0.04545455,0.13636364,0.384615384,1.88888889,0.42424242,0.06410256,3.5072035762098643,4.623672449496276,15046
"Total","Austin Voth","WSN",2,9,9,9,1,0,0.22222222,0.22222222,0,0.333333333,2,0.4,0.5,4.160433602429074,5.924795729017895,15047
"Total","Silvino Bracho","ARI",1.1,11,20.25000005,13.50000003,1.5,6.75000002,0.27272727,0.18181818,0.09090909,0.555555555,5.25000001,0.8,-0.35714286,12.90200178674374,5.592862023160942,15051
"Total","Jaime Schultz","2 Tms",0.2,2,0,13.49999993,0,0,0,0.5,-0.5,0,1.49999999,0,1,7.681862713312585,7.681862713312585,15066
"Total","Yency Almonte","2 Tms",4.2,25,9.64285714,5.78571428,1.66666667,0,0.2,0.12,0.08,0.35,2.14285714,0.46666667,0.25,4.264970679881587,6.59123727032236,15068
"Total","Matt Marksberry","ATL",1.1,8,13.50000003,6.75000002,2,0,0.25,0.125,0.125,0.333333333,2.25000001,0.5,0.75,4.6335937537500005,6.847104820207116,15089
"Total","Hunter Wood","2 Tms",2,10,0,0,0,0,0,0,0,0.4,2,0.4,0,3.205079825808494,9.998505020727602,15091
"Total","Rob Zastryzny","3 Tms",1.2,8,10.80000004,10.80000004,1,0,0.25,0.25,0,0.166666666,1.80000001,0.25,0,4.4070383599616685,6.2872710622276635,15094
"Total","Ben Heller","NYY",0.1,2,27.00000027,0,1,0,0.5,0,0.5,0.5,3.00000003,1,1,-2.842360365786133,-2.842360365786133,15100
"Total","Luke Farrell","4 Tms",1,5,18.00000018,9.00000009,2,0,0.4,0.2,0.2,0.25,2.00000002,0.5,0.5,2.1770605464835375,3.94142269071598,15101
"Total","Jimmie Sherfy","2 Tms",1.2,7,16.20000006,5.40000002,3,0,0.42857143,0.14285714,0.28571429,0.25,1.2,0.33333333,0.5,1.3725092815153759,2.363478344350521,15118
"Total","Tyler Danish","2 Tms",0.2,2,13.50000014,0,1,0,0.5,0,0.5,0,0,0,1,0.13643125871917672,2.6138539306715765,15126
"Total","Drew Anderson","PHI",0.2,8,13.49999993,26.99999987,0.5,0,0.125,0.25,-0.125,0.666666666,8.99999996,0.8,0,9.15875641684173,14.304388486748508,15130
"Total","Jake Newberry","KCR",2,11,9,13.5,0.66666667,9,0.18181818,0.27272727,-0.09090909,0.375,3,0.25,0,18.67671392222915,8.292469875123839,15136
"Total","Ashton Goudeau","COL",1.1,3,0,0,0,0,0,0,0,0.333333333,0.75,0.33333333,-2,3.1519251585006716,3.1519251585006716,15139
"Total","Justin Topa","2 Tms",3,8,9.00000003,3.00000001,3,0,0.375,0.125,0.25,0.142857142,0.66666667,0.25,-0.5,2.2321258672061894,2.7832431203599532,15145
"Total","Jimmy Yacabonis","2 Tms",1.1,8,6.75000002,6.75000002,1,6.75000002,0.125,0.125,0,0.666666666,3.75000001,0.6,-0.27777778,13.647733488202078,6.565942918954366,15157
"Total","Braden Shipley","ARI",0,0,0,0,0,0,0,0,0,0,0,0,1,3.1465603828430178,3.1465603828430178,15158
"Total","Glenn Sparkman","2 Tms",1.1,7,6.75000002,0,1,0,0.14285714,0,0.14285714,0.6,2.25000001,0.5,-1.66666667,1.6789698427617405,5.793390583668415,15200
"Total","Tyler Bashlor","2 Tms",1.1,6,13.50000003,0,2,13.50000003,0.33333333,0,0.33333333,0.333333333,1.5,0,3.75,19.681573026740548,4.565899964744012,15203
"Total","Kevin McGowan","NYM",0.1,1,0,0,0,0,0,0,0,0,0,0,1,3.1576396942138674,8.494058644491584,15215
"Total","Aaron Slegers","3 Tms",1,6,9.00000009,9.00000009,1,9.00000009,0.16666667,0.16666667,0,0.4,3.00000003,0.33333333,0,17.173031184006348,9.644481243832658,15231
"Total","Cody Reed","2 Tms",0.2,3,13.50000014,13.50000014,1,0,0.33333333,0.33333333,0,0,1.50000002,0,1,4.665232864121094,7.1426555360734945,15232
"Total","Alan Busenitz","2 Tms",0.1,6,27.00000027,27.00000027,1,0,0.16666667,0.16666667,0,0.8,15.00000015,1,0.8,6.184083801528237,11.144139112979147,15239
"Total","Kevin McCarthy","KCR",7.2,29,3.52173913,2.34782609,1.5,1.17391304,0.10344828,0.06896552,0.03448276,0.32,1.30434783,0.30434783,-0.11627907,4.878047077991845,3.9333363897196163,15240
"Total","Cole Sulser","3 Tms",4,14,13.5,2.25,6,0,0.42857143,0.07142857,0.35714286,0.23076923,1,0.42857143,0.5,0.9014795342056461,1.8246404932408042,15256
"Total","Shane Carle","ATL",1.2,6,5.39999999,0,1,0,0.16666667,0,0.16666667,0.166666666,0.6,0.2,-1,1.9604315781751467,3.942369691953809,15258
"Total","Keynan Middleton","5 Tms",3.2,19,7.36363638,4.90909092,1.5,4.90909092,0.15789474,0.10526316,0.05263158,0.352941176,2.18181819,0.33333333,0,10.28438733186468,5.5364038106786815,15264
"Total","Jacob Rhame","NYM",0.2,3,0,0,0,0,0,0,0,0.333333333,1.49999999,0.33333333,0,3.1604315757751467,8.115276845357267,15267
"Total","Zac Reininger","DET",2,6,0,0,0,0,0,0,0,0,0,0,1,3.189886866738116,4.184489807714735,15285
"Total","Adam Cimber","4 Tms",8.2,31,3.11538462,2.07692308,1.5,1.03846154,0.09677419,0.06451613,0.03225806,0.321428571,1.26923077,0.32,-0.41666667,4.677678449080124,3.7488259125813777,15288
"Total","Austin Pruitt","2 Tms",4,17,4.5,2.25,2,2.25,0.11764706,0.05882353,0.05882353,0.428571428,1.75,0.38461538,-0.89285714,6.155617527088162,4.927759140154358,15290
"Total","Steven Brault","2 Tms",2,8,4.5,9,0.5,0,0.125,0.25,-0.125,0.166666666,1.5,0.2,1,5.141188891667184,6.030592041152772,15291
"Total","Steve Hathaway","ARI",0,2,0,0,0,9,0,0,0,1,2,1,-5,16.146560382843017,4.8121611297130595,15293
"Total","Donnie Hart","BAL",2.1,10,0,7.71428573,0,0,0,0.2,-0.2,0.285714285,1.71428572,0.25,0.25,5.726582040370552,8.013618713743545,15306
"Total","Kevin Herget","2 Tms",1,3,9,0,1,0,0.33333333,0,0.33333333,0,0,0,1,1.207503907361147,2.6878733113194677,15369
"Total","Andrew Heaney","2 Tms",0,3,0,9,0,0,0,0.33333333,-0.33333333,0.5,2,0.5,-0.5,6.212537240982056,7.865888994932175,15423
"Total","Matthew Boyd","SEA",0.1,1,27.00000027,0,1,0,1,0,1,0,0,0,1,-2.887569058336793,-2.887569058336793,15440
"Total","Zack Weiss","2 Tms",1,4,27,0,3,0,0.75,0,0.75,0,0,0,1,-2.8400325462008693,-1.3596631422425487,15444
"Total","Mike Mayers","2 Tms",5,22,14.4,3.6,4,0,0.36363636,0.09090909,0.27272727,0.315789473,1.6,0.5,0,1.1662835200455492,2.8737170417931384,15451
"Total","Nick Pivetta","2 Tms",1.1,6,6.74999997,0,1,13.49999993,0.16666667,0,0.16666667,0.5,2.24999999,0.33333333,-15,21.234524827602538,4.466443138370467,15454
"Total","Ricardo Rodriguez","TEX",0.1,2,0,27.00000027,0,0,0,0.5,-0.5,0,3.00000003,0,0,12.158337754598953,17.113183098503754,15458
"Total","Jose De Leon","3 Tms",1.2,11,16.20000006,16.20000006,1,0,0.27272727,0.27272727,0,0.375,3.60000001,0.6,0.33333333,5.008902556974295,5.008902556974295,15463
"Total","Antonio Senzatela","COL",0.2,3,26.99999987,0,2,0,0.66666667,0,0.66666667,0.333333333,1.49999999,1,-1,-2.842360275786133,-2.842360275786133,15488
"Total","Kohl Stewart","MIN",0.1,1,0,0,0,0,0,0,0,0,0,0,1,3.2140094757080084,3.2140094757080084,15502
"Total","Hunter Harvey","2 Tms",5,17,7.19999999,1.8,4,0,0.23529412,0.05882353,0.17647059,0.153846153,0.6,0.16666667,-0.33333333,2.178179647592967,3.4866540992597326,15507
"Total","Kendall Graveman","3 Tms",4.1,15,12.46153847,8.30769231,1.5,0,0.4,0.26666667,0.13333333,0,0.92307692,0,1,3.1735719240934572,3.9601837201239585,15514
"Total","Eric Yardley","MIL",0.1,2,0,27.00000027,0,0,0,0.5,-0.5,0,3.00000003,0,0,12.186073107160459,12.18607310716046,15538
"Total","Tyler Rogers","SFG",5,25,10.8,1.8,6,1.8,0.24,0.04,0.2,0.304347826,1.6,0.375,0.13157895,4.575444253213995,4.298131834395521,15541
"Total","Mark Leiter Jr.","3 Tms",3.1,14,18.90000002,0,7,5.40000001,0.5,0,0.5,0.285714285,1.2,0.4,-2.5,6.798299408573289,0.5239523443603669,15551
"Total","Chad Green","2 Tms",8.1,31,10.8,3.24,3.33333333,0,0.32258065,0.09677419,0.22580645,0.214285714,1.08,0.33333333,0.22222222,1.860701931381693,2.713736459024695,15552
"Total","Nick Wittgren","4 Tms",7.1,30,11.04545457,3.68181819,3,0,0.3,0.1,0.2,0.2,1.09090909,0.29411765,0.55555556,2.3574806394099825,3.5235469948240854,15594
"Total","Ariel Hernandez","CIN",0,3,0,18,0,0,0,0.66666667,-0.66666667,1,3,1,0.33333333,9.157639694213866,9.157639694213866,15603
"Total","Phillips Valdez","BOS",1.2,6,5.39999999,5.39999999,1,0,0.16666667,0.16666667,0,0,0.6,0,1,5.5670675708186215,6.4552892114171705,15605
"Total","Dillon Overton","SEA",0.1,4,0,0,0,27.00000027,0,0,0,0.75,9.00000009,0.66666667,-1.25,42.157640084213874,19.16689654504702,15627
"Total","Yefry Ramirez","2 Tms",0.2,2,27.00000027,0,2,0,1,0,1,0,0,0,1,-2.8127795342584228,-2.8127795342584228,15655
"Total","Dalier Hinojosa","PHI",1,4,9,0,1,0,0.25,0,0.25,0.25,1,0.33333333,1,1.1335937500000002,4.084941831231117,15671
"Total","Miguel Castro","5 Tms",12,43,6.75,7.5,0.9,2.25,0.20930233,0.23255814,-0.02325581,0.15625,1.25,0.0952381,0.18518519,7.4239875915657425,5.289937728321647,15684
"Total","Jimmy Cordero","3 Tms",2.1,14,7.71428573,15.42857145,0.5,0,0.14285714,0.28571429,-0.14285714,0.222222222,2.57142858,0.25,0,6.649117440622254,9.719088985152439,15690
"Total","Brad Keller","KCR",1.2,10,16.20000006,5.40000002,3,0,0.3,0.1,0.2,0.444444444,3.00000001,0.66666667,0,1.3508314538103594,2.2390530997382383,15734
"Total","Joe Jimenez","2 Tms",8.2,38,8.3076923,2.07692308,4,2.07692308,0.21052632,0.05263158,0.15789474,0.323529411,1.5,0.36,0.17857143,5.374086579018144,4.359274407949258,15761
"Total","Devin Williams","MIL",2.2,10,16.87499998,3.375,5,0,0.5,0.1,0.4,0.222222222,1.125,0.5,0.66666667,0.5441497119032457,1.267255352081293,15816
"Total","Zack Littell","SFG",2.2,9,6.74999999,0,2,3.375,0.22222222,0,0.22222222,0.111111111,0.375,0,1,6.5234329479738555,3.6333403439988947,15823
"Total","Paul Fry","BAL",3.1,18,8.10000003,8.10000003,1,2.70000001,0.16666667,0.16666667,0,0.333333333,2.40000001,0.36363636,-0.3030303,7.9830422355548425,5.738421267115624,15832
"Total","Adam Plutko","2 Tms",0.2,3,0,0,0,13.49999993,0,0,0,0.666666666,2.99999999,0.5,-1.66666667,22.65883073593706,5.6572319412501155,15846
"Total","Jesen Therrien","PHI",1,6,9,0,1,0,0.16666667,0,0.16666667,0.5,3,0.6,0.66666667,1.1576396942138674,1.1576396942138674,15853
"Total","Wander Suero","2 Tms",4,24,11.25,9,1.25,9,0.20833333,0.16666667,0.04166667,0.388888888,2.75,0.27272727,-1.48148148,16.708850600972482,8.29944972063572,15855
"Total","Stephen Tarpley","2 Tms",1.1,5,13.50000003,0,2,0,0.4,0,0.4,0.2,0.75,0.33333333,-1,0.2083619281578959,1.6545732139372828,15859
"Total","Sean Manaea","SFG",0.2,3,13.49999993,0,1,0,0.33333333,0,0.33333333,0.333333333,1.49999999,0.5,-1,0.25504037449706995,0.25504037449706995,15873
"Total","Luis Severino","NYY",1,4,9,0,1,0,0.25,0,0.25,0.25,1,0.33333333,-1,1.1465603828430178,1.1465603828430178,15890
"Total","Lewis Thorpe","MIN",0.1,1,0,0,0,0,0,0,0,0,0,0,1,3.2140094757080084,9.181627181243904,15906
"Total","Victor Arano","2 Tms",3.1,15,8.10000001,5.40000001,1.5,0,0.2,0.13333333,0.06666667,0.272727272,1.5,0.33333333,0.33333333,4.036989022124249,6.512941490432436,15915
"Total","Cody Ege","LAA",0.1,1,27.00000027,0,1,0,1,0,1,0,0,0,1,-2.8534396771569823,-2.8534396771569823,15928
"Total","Ryne Stanek","3 Tms",6.2,33,6.75,6.75,1,1.35,0.15151515,0.15151515,0,0.384615384,2.25,0.40909091,0.14705882,5.874440203753675,6.784747080941392,15947
"Total","Keury Mella","ARI",0.1,1,27.00000027,0,1,0,1,0,1,0,0,0,1,-2.808580744661865,-2.808580744661865,15964
"Total","Odrisamer Despaigne","4 Tms",3.1,16,0,2.70000001,0,0,0,0.0625,-0.0625,0.333333333,1.50000001,0.28571429,-0.33333333,4.944147975467812,8.762264358348586,16017
"Total","Stefan Crichton","2 Tms",3,14,3,6,0.5,0,0.07142857,0.14285714,-0.07142857,0.5,2.33333333,0.45454545,0.14285714,4.518890995512123,8.291297474235014,16058
"Total","Nick Burdi","CHC",0.1,1,0,0,0,0,0,0,0,0,0,0,1,3.2550403594970705,8.215095670947981,16074
"Total","Edubray Ramos","PHI",3.1,20,10.80000001,5.40000001,2,2.7,0.2,0.1,0.1,0.444444444,3,0.53846154,-0.58139535,6.474623623820716,5.238029614674824,16086
"Total","Zach Thompson","MIA",0.1,2,0,0,0,0,0,0,0,0.5,3.00000003,0.5,1,3.1700341224670407,13.756206987861699,16094
"Total","Daniel Ponce de Leon","STL",1.1,4,0,6.74999997,0,0,0,0.25,-0.25,0,0.75,0,-1,5.415232837871094,8.061776014521609,16110
"Total","Jordan Romano","TOR",1.2,4,5.40000002,0,1,0,0.25,0,0.25,0,0,0,1,2.000696368265719,3.157665398624682,16122
"Total","Chris Ellis","TBR",0.1,1,27.00000027,0,1,0,1,0,1,0,0,0,1,-2.8299659375329598,-2.8299659375329598,16125
"Total","John Curtiss","5 Tms",2.1,11,11.57142859,3.85714286,3,3.85714286,0.27272727,0.09090909,0.18181818,0.2,1.28571429,0.16666667,-1.25,7.470633090375166,4.173860465157842,16128
"Total","David Hess","BAL",1.2,3,0,0,0,0,0,0,0,0,0,0,1,3.214009475708008,5.601056529277802,16130
"Total","Justin Shafer","TOR",1.1,4,0,0,0,0,0,0,0,0.5,1.5,0.5,0.5,3.214009475708008,4.705913890902698,16132
"Total","Brandon Leibrandt","MIA",0.1,1,0,0,0,0,0,0,0,0,0,0,1,3.1914193153381354,3.1914193153381354,16135
"Total","Carlos Rodon","CHW",0.2,2,0,0,0,0,0,0,0,0,0,0,1,3.1335937500000006,7.560615849711565,16137
"Total","Eric Skoglund","KCR",0.2,3,13.50000014,0,1,0,0.33333333,0,0.33333333,0.333333333,1.50000002,0.5,0,0.1872204957415775,3.171029348509525,16155
"Total","Jace Fry","CHW",1.2,7,16.19999997,16.19999997,1,0,0.42857143,0.42857143,0,0,1.8,0,-1,4.973520882202421,4.973520882202421,16159
"Total","Brandon Woodruff","MIL",0.2,2,0,0,0,0,0,0,0,0,0,0,1,3.1604315757751467,5.637854210566207,16162
"Total","Justin Anderson","LAA",2.2,11,10.12500003,6.75000002,1.5,0,0.27272727,0.18181818,0.09090909,0.111111111,1.125,0.16666667,0.33333333,3.1671288132165243,3.7864844765594565,16201
"Total","Brandon Finnegan","KCR",0.1,2,0,0,0,0,0,0,0,0.5,3.00000003,0.5,-1,3.13359375,3.13359375,16208
"Total","Jake Reed","LAD",0.1,2,0,0,0,0,0,0,0,0.5,3.00000003,0.5,0,3.1124310016632077,7.553539257949252,16209
"Total","Brett Graves","MIA",0.2,2,0,0,0,0,0,0,0,0.5,1.49999999,0.5,1,3.1604315757751467,3.1604315757751467,16218
"Total","Tejay Antone","CIN",1.1,5,0,0,0,0,0,0,0,0.2,0.75,0.2,0,3.180726718902588,7.39642085709345,16233
"Total","Kyle Freeland","COL",0.1,1,27.00000027,0,1,0,1,0,1,0,0,0,1,-2.842360365786133,-2.842360365786133,16256
"Total","Aaron Bummer","CHW",13.1,60,12.15,6.075,2,0,0.3,0.15,0.15,0.28,1.725,0.42424242,0.43478261,2.5227314113070882,3.2023138035288,16258
