Season,Name,Tm,IP,TBF,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,FIP,xFIP,playerId
"Total","Tyler Webb","STL",4,19,4.5,4.5,1,4.5,0.10526316,0.10526316,0,0.294117647,1.75,0.23076923,0,10.191486803675533,8.06757129901135,14974
"Total","Chad Kuhl","2 Tms",3,16,9,3,3,0,0.1875,0.0625,0.125,0.357142857,2,0.45454545,0.28571429,3.1983695348103844,6.57907995780309,14975
"Total","Giovanny Gallegos","2 Tms",14.2,56,10.43181819,0.61363636,17,2.45454546,0.30357143,0.01785714,0.28571429,0.236363636,0.95454545,0.26470588,0.23809524,4.634992286953554,3.1091771095671255,14986
"Total","Scott Barlow","2 Tms",13.1,56,12.14999999,4.05,3,1.35,0.32142857,0.10714286,0.21428571,0.204081632,1.2,0.27586207,0.14084507,4.018954187225998,4.095192574265926,14993
"Total","Luis Santos","TOR",0.1,1,27.00000027,0,1,0,1,0,1,0,0,0,1,-2.8395684842248534,-2.8395684842248534,15006
"Total","Yacksel Rios","4 Tms",4.1,18,8.30769231,2.07692308,4,0,0.22222222,0.05555556,0.16666667,0.235294117,1.15384615,0.30769231,0.2,2.012278489875715,4.406537616711731,15007
"Total","Kyle Finnegan","WSN",9.1,41,11.57142859,5.78571429,2,0,0.29268293,0.14634146,0.14634146,0.228571428,1.5,0.34782609,0.64285714,2.5218032112223643,3.6256082167530597,15009
"Total","Corey Knebel","3 Tms",9,32,12,2,6,0,0.375,0.0625,0.3125,0.1,0.55555556,0.16666667,0.8,1.1508798652397383,3.3455052379277137,15010
"Total","Alex Reyes","STL",1.2,8,16.20000006,0,3,5.40000002,0.375,0,0.375,0.375,1.80000001,0.5,0,7.382688539191252,1.9331810722962524,15015
"Total","Victor Alcantara","DET",4.1,21,2.07692308,4.15384616,0.5,2.07692308,0.04761905,0.0952381,-0.04761905,0.368421052,2.07692308,0.35294118,0.26315789,7.11214338015807,6.251569804595463,15028
"Total","Kyle Crockett","2 Tms",2.1,10,15.42857145,0,4,3.85714286,0.4,0,0.4,0.3,1.28571429,0.4,-3.125,5.291829884636346,0.35283303784444664,15033
"Total","Chase De Jong","2 Tms",4.2,20,9.64285714,3.85714285,2.5,0,0.25,0.1,0.15,0.277777777,1.5,0.38461538,0.71428571,2.271932912403648,4.55643777992638,15036
"Total","Tim Mayza","TOR",11.1,52,11.9117647,7.94117647,1.5,0.79411765,0.28846154,0.19230769,0.09615385,0.219512195,1.67647059,0.32,0.53763441,4.59842917560049,4.165373860907652,15042
"Total","Lou Trivino","2 Tms",11.1,47,10.32352941,4.76470588,2.16666667,0.79411765,0.27659574,0.12765957,0.14893617,0.175,1.14705882,0.23076923,0.79365079,3.879605686941585,4.439624820772512,15043
"Total","Trevor Gott","6 Tms",15.1,75,8.80434783,6.45652174,1.36363636,1.17391304,0.2,0.14666667,0.05333333,0.285714285,1.89130435,0.34782609,0.36764706,5.2573519461347376,5.505503946127431,15046
"Total","Austin Voth","2 Tms",3,17,6,6,1,0,0.11764706,0.11764706,0,0.4,2.66666667,0.46153846,0.25,3.8333452329110704,6.6792845363489395,15047
"Total","Silvino Bracho","3 Tms",6,23,10.5,3,3.5,0,0.30434783,0.08695652,0.21739131,0.142857142,0.83333333,0.21428571,0.6,1.821616562166737,4.584990859735933,15051
"Total","Jaime Schultz","2 Tms",1.1,5,13.50000003,0,2,0,0.4,0,0.4,0.2,0.75,0.33333333,-1,0.1738260431579035,2.9044417850384594,15066
"Total","Yency Almonte","2 Tms",13,61,5.53846154,4.84615385,1.14285714,0.69230769,0.13114754,0.1147541,0.01639344,0.259259259,1.61538462,0.28888889,0.45918367,4.574192983637197,5.574797836671216,15068
"Total","Kyle McGowin","WSN",1.1,4,13.50000003,0,2,0,0.5,0,0.5,0,0,0,1,0.17003411496704102,1.4933057132168364,15071
"Total","Matt Marksberry","ATL",1,6,18,9,2,0,0.33333333,0.16666667,0.16666667,0.2,2,0.33333333,-2,2.140077066421509,3.6157511070370676,15089
"Total","Hunter Wood","3 Tms",4.1,18,10.38461539,4.15384616,2.5,2.07692308,0.27777778,0.11111111,0.16666667,0.25,1.38461539,0.3,0,5.266942950133242,4.406369374570635,15091
"Total","Rob Zastryzny","4 Tms",2,10,4.5,4.5,1,0,0.1,0.1,0,0.333333333,2,0.375,0.25,3.6750370187710786,6.068573474700358,15094
"Total","Ben Heller","2 Tms",1,6,0,9.00000009,0,0,0,0.16666667,-0.16666667,0.4,3.00000003,0.4,0.66666667,6.17396344945934,9.606121536702215,15100
"Total","Luke Farrell","4 Tms",3,13,6.00000002,6.00000002,1,0,0.15384615,0.15384615,0,0.272727272,1.66666667,0.33333333,0.4,3.829165519199745,6.203520604857792,15101
"Total","Collin Wiles","OAK",0.1,2,27.00000027,0,1,0,0.5,0,0.5,0.5,3.00000003,1,0,-2.887569058336793,1.5535391979492514,15106
"Total","Jimmie Sherfy","2 Tms",2.2,9,6.74999999,3.375,2,0,0.22222222,0.11111111,0.11111111,0.125,0.75,0.16666667,0,2.793482494757965,5.408578674982828,15118
"Total","Tyler Danish","2 Tms",2.1,9,3.85714286,0,1,0,0.11111111,0,0.11111111,0.222222222,0.85714286,0.25,0.5,2.262145368110219,2.262145368110219,15126
"Total","Drew Anderson","2 Tms",1.1,6,0,0,0,0,0,0,0,0.333333333,1.5,0.33333333,0,3.1762266873128717,4.414938013998737,15130
"Total","Jake Newberry","KCR",4.2,16,9.64285716,1.92857143,5,0,0.3125,0.0625,0.25,0.133333333,0.64285714,0.2,0.33333333,1.6907196568814158,3.2380163278938285,15136
"Total","Ashton Goudeau","2 Tms",0.2,2,0,0,0,0,0,0,0,0,0,0,1,3.1700341224670407,3.1700341224670407,15139
"Total","Justin Topa","2 Tms",4,16,4.5,0,2,0,0.125,0,0.125,0.2,0.75,0.23076923,1,2.9825527390502495,3.809228616025309,15145
"Total","Jimmy Yacabonis","3 Tms",2.1,18,11.57142859,11.57142859,1,0,0.16666667,0.16666667,0,0.5,4.28571429,0.63636364,0.45454545,5.753028757535275,8.854851962039012,15157
"Total","Braden Shipley","ARI",0.1,1,0,0,0,0,0,0,0,0,0,0,1,3.160431575775147,3.160431575775147,15158
"Total","Luiz Gohara","ATL",0.1,1,27.00000027,0,1,0,1,0,1,0,0,0,1,-2.8395684842248534,-2.8395684842248534,15166
"Total","Daniel Wright","LAA",0.1,1,0,0,0,0,0,0,0,0,0,0,1,3.1576396942138674,3.1576396942138674,15179
"Total","Glenn Sparkman","2 Tms",2.2,15,6.74999999,3.375,2,0,0.13333333,0.06666667,0.06666667,0.357142857,2.25,0.41666667,0.5,2.80491644300351,4.766733405222254,15200
"Total","Tyler Bashlor","2 Tms",3.1,16,10.80000001,8.10000001,1.33333333,0,0.25,0.1875,0.0625,0.166666666,1.5,0.25,0.66666667,4.379603720899488,8.151827136172166,15203
"Total","Kevin McGowan","NYM",0.2,5,13.49999993,26.99999987,0.5,13.49999993,0.2,0.4,-0.2,0.333333333,4.49999998,0,1,28.65763956671387,14.494058534445301,15215
"Total","Aaron Slegers","3 Tms",3.1,14,5.40000002,2.70000001,2,0,0.14285714,0.07142857,0.07142857,0.23076923,1.2,0.27272727,0.5,2.8820254790625937,2.8820254790625937,15231
"Total","Cody Reed","2 Tms",2,10,4.5,0,1,4.5,0.1,0,0.1,0.4,2,0.375,0.38461538,8.676161479927954,5.819653888024744,15232
"Total","Alan Busenitz","2 Tms",3.2,19,2.45454546,9.81818184,0.25,0,0.05263158,0.21052632,-0.15789474,0.333333333,2.45454546,0.35714286,0.44444444,5.8947822619656165,8.21683532476845,15239
"Total","Kevin McCarthy","KCR",9.2,50,5.58620689,7.44827586,0.75,0.93103448,0.12,0.16,-0.04,0.292682926,2.06896552,0.32352941,0.35714286,6.07392417212988,5.311513158119531,15240
"Total","Cole Sulser","3 Tms",6.2,22,5.40000001,0,4,0,0.18181818,0,0.18181818,0.09090909,0.3,0.11111111,-0.5,1.955279575570471,3.2516678557684364,15256
"Total","Shane Carle","ATL",3.2,12,2.45454546,2.45454546,1,0,0.08333333,0.08333333,0,0.09090909,0.54545455,0.1,-1,3.4380295671341505,4.789351013506465,15258
"Total","Keynan Middleton","5 Tms",10,41,8.1,3.6,2.25,0,0.2195122,0.09756098,0.12195122,0.216216216,1.2,0.28571429,0.58333333,2.5831009705960595,3.621498729795202,15264
"Total","Jacob Rhame","NYM",2,8,9.00000005,0,2,4.50000002,0.25,0,0.25,0.25,1.00000001,0.2,0,7.668895934628089,4.640921507643009,15267
"Total","Zac Reininger","DET",1.1,8,6.74999997,6.74999997,1,0,0.125,0.125,0,0.428571428,2.99999999,0.5,0,3.9249418630195496,6.655557584420487,15285
"Total","Adam Cimber","4 Tms",13.2,58,4.6097561,3.95121951,1.16666667,0.65853659,0.12068966,0.10344828,0.01724138,0.23076923,1.31707317,0.25,0.84337349,4.413823097197632,5.966668759505772,15288
"Total","Austin Pruitt","2 Tms",7,33,5.14285714,2.57142857,2,1.28571428,0.12121212,0.06060606,0.06060606,0.29032258,1.57142857,0.30769231,0.3125,4.7400068624257425,4.225391172026999,15290
"Total","Steven Brault","2 Tms",2.2,18,10.12499999,13.49999998,0.75,3.375,0.16666667,0.22222222,-0.05555556,0.285714285,3,0.3,0.15151515,10.276777210915055,7.307540900329878,15291
"Total","Steve Hathaway","ARI",1,4,9,0,1,0,0.25,0,0.25,0.25,1,0.33333333,1,1.1465603828430178,1.1465603828430178,15293
"Total","Donnie Hart","2 Tms",4,20,9,4.5,2,2.25,0.2,0.1,0.1,0.294117647,1.75,0.33333333,0.45454545,6.660032661711231,4.299435811196819,15306
"Total","Kevin Herget","2 Tms",2,7,4.5,0,1,0,0.14285714,0,0.14285714,0.285714285,1,0.33333333,0.5,2.231272133429109,4.624808589358388,15369
"Total","Andrew Heaney","3 Tms",1,5,9,0,1,9,0.2,0,0.2,0.4,2,0.33333333,0,14.169567974550144,6.067651259047405,15423
"Total","Matthew Boyd","2 Tms",0.2,3,0,13.50000014,0,0,0,0.33333333,-0.33333333,0,1.50000002,0,1,7.629495737253113,10.127896882542187,15440
"Total","Zack Weiss","2 Tms",2,8,18,9,2,0,0.5,0.25,0.25,0,1,0,1,2.1837356805801393,2.1837356805801393,15444
"Total","Mike Mayers","2 Tms",10.1,48,5.22580645,4.35483871,1.2,0.87096774,0.125,0.10416667,0.02083333,0.325581395,1.83870968,0.36111111,0.39772727,4.713129857762502,5.094919608996198,15451
"Total","Nick Pivetta","2 Tms",1.2,9,16.20000006,10.80000004,1.5,0,0.33333333,0.22222222,0.11111111,0.285714285,2.40000001,0.5,0,3.2423161507416287,5.3912962374387075,15454
"Total","Ricardo Rodriguez","TEX",1,5,0,0,0,0,0,0,0,0.4,2,0.4,0.5,3.1585703213916543,6.588991718481612,15458
"Total","Jose De Leon","3 Tms",2.1,14,11.57142859,7.71428573,1.5,7.71428573,0.21428571,0.14285714,0.07142857,0.363636363,2.57142858,0.33333333,-1.42857143,15.6304596534447,7.3694956652601125,15463
"Total","Antonio Senzatela","COL",1.1,10,6.74999997,20.2499999,0.33333333,6.74999997,0.1,0.3,-0.2,0.428571428,4.49999998,0.4,0.65217391,18.159035559994507,9.647746926140037,15488
"Total","Kohl Stewart","MIN",1,3,9,0,1,0,0.33333333,0,0.33333333,0,0,0,1,1.1961501759089805,1.1961501759089805,15502
"Total","Hunter Harvey","2 Tms",8,31,12.37500002,4.50000001,2.75,0,0.35483871,0.12903226,0.22580645,0.111111111,0.875,0.1875,0.57142857,1.9416488512030297,2.574399210426499,15507
"Total","Kendall Graveman","3 Tms",6.1,34,5.68421054,12.78947371,0.44444444,0,0.11764706,0.26470588,-0.14705882,0.208333333,2.21052632,0.25,0.53333333,6.668509003756359,7.964001657914896,15514
"Total","Eric Yardley","MIL",2.1,15,0,3.85714286,0,0,0,0.06666667,-0.06666667,0.5,3.42857143,0.5,0.625,4.464913492690195,5.977223889069629,15538
"Total","Tyler Rogers","SFG",12.2,64,7.81578947,4.97368421,1.57142857,1.42105263,0.171875,0.109375,0.0625,0.277777777,1.7368421,0.30952381,0.47169811,5.628666346314516,5.058323480250908,15541
"Total","Mark Leiter Jr.","3 Tms",9.1,40,11.57142856,0.96428571,12,0.96428571,0.3,0.025,0.275,0.236842105,1.07142857,0.32,0.625,2.667038910895672,2.15481365748796,15551
"Total","Chad Green","2 Tms",19,71,10.89473684,2.36842105,4.6,0.47368421,0.32394366,0.07042254,0.25352113,0.138461538,0.7368421,0.19512195,0.51470588,2.3831706829368926,3.360476807617924,15552
"Total","Nick Wittgren","4 Tms",17.2,89,10.18867924,6.62264151,1.53846154,0,0.2247191,0.14606742,0.07865169,0.297297297,1.98113208,0.40740741,0.37837838,3.455893351799034,5.192545151341351,15594
"Total","Ariel Hernandez","CIN",0.1,1,0,0,0,0,0,0,0,0,0,0,1,3.1576396942138674,8.494058644491584,15603
"Total","Phillips Valdez","2 Tms",2,8,9,9,1,0,0.25,0.25,0,0.166666666,1.5,0.25,0,4.174891225555283,4.174891225555283,15605
"Total","Dillon Overton","SEA",0.2,2,0,0,0,0,0,0,0,0,0,0,1,3.1576396942138674,3.1576396942138674,15627
"Total","Yefry Ramirez","2 Tms",2,8,9,4.5,2,0,0.25,0.125,0.125,0.142857142,1,0.2,0,2.6872205257415773,4.338835623860359,15655
"Total","Dalier Hinojosa","PHI",1.2,6,5.39999999,0,1,0,0.16666667,0,0.16666667,0,0,0,1,1.9335937524000002,2.8189981749985265,15671
"Total","Miguel Castro","6 Tms",22,87,7.77272727,3.68181818,2.11111111,0,0.2183908,0.10344828,0.11494253,0.192307692,1.09090909,0.25423729,0.5,2.6840062567679523,4.429155042180264,15684
"Total","Ronald Herrera","NYY",0.1,2,27.00000027,0,1,27.00000027,0.5,0,0.5,0.5,3.00000003,0,2.5,36.157640024213876,2.494058584491585,15688
"Total","Jimmy Cordero","3 Tms",4,19,11.25000003,4.50000001,2.5,2.25000001,0.26315789,0.10526316,0.15789474,0.25,1.5,0.3,-1.07142857,6.215691566053486,3.875896805222004,15690
"Total","Brad Keller","KCR",2,9,13.5,4.5,3,0,0.33333333,0.11111111,0.22222222,0.25,1.5,0.4,0.66666667,1.6444313843244993,2.4702389333838903,15734
"Total","Joe Jimenez","2 Tms",14.2,64,9.20454545,4.90909091,1.875,0.61363636,0.234375,0.125,0.109375,0.2,1.29545455,0.25641026,0.32258065,3.8680585635298,5.611102942216247,15761
"Total","Devin Williams","MIL",2.2,16,16.87499998,6.74999999,2.5,0,0.3125,0.125,0.1875,0.25,1.875,0.42857143,0.14285714,3.9417205562764592,4.687672761076484,15816
"Total","Zack Littell","3 Tms",6.1,29,5.68421053,1.42105263,4,5.68421053,0.13793103,0.03448276,0.10344828,0.357142857,1.73684211,0.3,-0.37037037,10.598503169444284,5.791657530954387,15823
"Total","Paul Fry","BAL",12,55,8.25,6,1.375,0.75,0.2,0.14545455,0.05454546,0.2,1.41666667,0.24242424,0.45454545,4.931777747491736,4.781907335688412,15832
"Total","Adam Plutko","2 Tms",2,10,4.5,4.5,1,0,0.1,0.1,0,0.333333333,2,0.375,0.5,3.67736334793391,6.323906537817142,15846
"Total","Jesen Therrien","PHI",0.2,4,13.49999993,0,1,13.49999993,0.25,0,0.25,0.5,2.99999999,0.5,-5,19.65763961171387,2.8258491443295846,15853
"Total","Wander Suero","WSN",8.1,38,11.87999999,6.47999999,1.83333333,0,0.28947368,0.15789474,0.13157895,0.225806451,1.56,0.35,0.35714286,3.0656945611180957,3.6934759893105955,15855
"Total","Stephen Tarpley","2 Tms",3.1,13,10.80000001,2.7,4,0,0.30769231,0.07692308,0.23076923,0.181818181,0.9,0.28571429,0.75,2.601034879040486,3.19779664422322,15859
"Total","Sean Manaea","SFG",1.2,7,10.79999998,0,2,0,0.28571429,0,0.28571429,0.285714285,1.2,0.4,0,0.8550403642970705,3.8310735154552185,15873
"Total","Luis Severino","NYY",1.2,6,16.20000006,5.40000002,3,0,0.5,0.16666667,0.33333333,0,0.6,0,1,1.3512551235396546,3.3499760277785873,15890
"Total","Victor Arano","2 Tms",6,22,6,0,4,1.5,0.18181818,0,0.18181818,0.227272727,0.83333333,0.23529412,0.27777778,3.9697642644199926,4.02563282797269,15915
"Total","Cody Ege","LAA",0.1,1,27.00000027,0,1,0,1,0,1,0,0,0,1,-2.8534396771569823,-2.8534396771569823,15928
"Total","Ryne Stanek","3 Tms",17.2,77,13.24528302,4.0754717,3.25,1.52830189,0.33766234,0.1038961,0.23376623,0.235294117,1.35849057,0.33333333,0.76923077,3.9692840682560644,4.028566863401951,15947
"Total","Keury Mella","2 Tms",0.2,5,13.50000014,13.50000014,1,0,0.2,0.2,0,0.5,4.50000005,0.66666667,0.66666667,4.675925460556641,4.675925460556641,15964
"Total","Odrisamer Despaigne","4 Tms",2.2,15,3.37500001,13.50000003,0.25,0,0.06666667,0.26666667,-0.2,0.272727272,2.62500001,0.3,0.28571429,6.896786532189974,7.521386813827741,16017
"Total","Stefan Crichton","2 Tms",6,23,10.5,3,3.5,0,0.30434783,0.08695652,0.21739131,0.142857142,0.83333333,0.21428571,0.8,1.8569883293519072,2.8414372415949556,16058
"Total","Nick Burdi","2 Tms",0.2,4,13.50000014,0,1,13.50000014,0.25,0,0.25,0.5,3.00000003,0.5,0,19.73452508260254,6.202142593138435,16074
"Total","Edubray Ramos","PHI",11.1,48,13.49999999,4.76470588,2.83333333,0.79411765,0.35416667,0.125,0.22916667,0.166666666,1.14705882,0.25,0.51724138,2.8922624112861577,3.298222185951749,16086
"Total","Zach Thompson","MIA",0.1,1,0,0,0,0,0,0,0,0,0,0,1,3.1700341224670407,3.1700341224670407,16094
"Total","Cy Sneed","HOU",0.2,2,0,0,0,0,0,0,0,0,0,0,1,3.214009475708008,3.214009475708008,16106
"Total","Daniel Ponce de Leon","STL",1.2,7,5.40000002,5.40000002,1,0,0.14285714,0.14285714,0,0.166666666,1.2,0.2,1,3.776908686135608,8.078635843292316,16110
"Total","Jordan Romano","TOR",2.1,12,11.57142859,3.85714286,3,0,0.25,0.08333333,0.16666667,0.363636363,2.14285715,0.5,0.6,1.8967120833276172,3.4090224797070503,16122
"Total","Chris Ellis","TBR",0.1,1,27.00000027,0,1,0,1,0,1,0,0,0,1,-2.8299659375329598,-2.8299659375329598,16125
"Total","John Curtiss","6 Tms",5.1,20,10.12500001,0,6,1.6875,0.3,0,0.3,0.2,0.75,0.23076923,-0.38461538,3.3820578277746276,2.22587490928574,16128
"Total","David Hess","BAL",1,3,9.00000009,0,1,0,0.33333333,0,0.33333333,0,0,0,1,1.188620102273763,1.188620102273763,16130
"Total","Justin Shafer","2 Tms",2.2,14,10.12500003,13.50000003,0.75,0,0.21428571,0.28571429,-0.07142857,0.2,2.25000001,0.28571429,0.5,5.461185711307952,6.93024356179499,16132
"Total","Brandon Leibrandt","MIA",0.1,1,0,0,0,0,0,0,0,0,0,0,1,3.1914193153381354,8.97626450184202,16135
"Total","Carlos Rodon","CHW",1,6,9,0,1,0,0.16666667,0,0.16666667,0.5,3,0.6,0.33333333,1.1528689382532935,6.485106397972475,16137
"Total","Eric Skoglund","KCR",0.2,2,0,0,0,0,0,0,0,0.5,1.50000002,0.5,1,3.1872205257415778,3.1872205257415778,16155
"Total","Jace Fry","CHW",6.2,29,8.10000001,4.05,2,1.35,0.20689655,0.10344828,0.10344828,0.192307692,1.2,0.21052632,0.15151515,4.680928712774778,3.493234185868394,16159
"Total","Brandon Woodruff","MIL",1.2,9,16.19999997,5.39999999,3,0,0.33333333,0.11111111,0.22222222,0.375,2.4,0.6,0.5,1.3604315793751467,2.3514006362644775,16162
"Total","Chandler Shepherd","BAL",0.1,3,0,27.00000027,0,0,0,0.33333333,-0.33333333,0.5,6.00000006,0.5,1,12.21400956570801,12.214009565708011,16166
"Total","Justin Anderson","LAA",8,29,10.125,5.625,1.8,0,0.31034483,0.17241379,0.13793103,0.041666666,0.75,0.06666667,1,2.798826050758362,3.8310854870826008,16201
"Total","Brandon Finnegan","KCR",0.1,1,27.00000027,0,1,0,1,0,1,0,0,0,1,-2.8664063100000003,-2.8664063100000003,16208
"Total","Jake Reed","LAD",0.2,2,13.49999993,0,1,0,0.5,0,0.5,0,0,0,1,0.1124310166632081,0.1124310166632081,16209
"Total","Brett Graves","MIA",1,4,0,0,0,0,0,0,0,0.25,1,0.25,0,3.1604315757751467,4.812046673893929,16218
"Total","Tejay Antone","CIN",2,7,27,4.5,6,0,0.85714286,0.14285714,0.71428572,0,0.5,0,1,-1.3228374798736189,-1.3228374798736189,16233
"Total","Kyle Freeland","COL",0.1,1,0,0,0,0,0,0,0,0,0,0,1,3.1576396942138674,8.494058644491584,16256
"Total","Aaron Bummer","CHW",23,103,10.56521739,5.47826087,1.92857143,0,0.26213592,0.13592233,0.12621359,0.220930232,1.43478261,0.3220339,0.30555556,3.0517099947292405,3.6850000328898966,16258
"Total","Sam Howard","2 Tms",5.1,24,10.12500001,1.6875,6,3.375,0.25,0.04166667,0.20833333,0.272727272,1.3125,0.28571429,-1.34615385,6.931362181321898,4.52929700516648,16265
"Total","A.J. Ladwig","MIA",0,0,0,0,0,0,0,0,0,0,0,0,1,3.112431001663208,3.112431001663208,16266
"Total","Sam Clay","WSN",2,14,9,13.5,0.66666667,0,0.14285714,0.21428571,-0.07142857,0.4,3.5,0.5,0.125,7.170034122467041,9.816577312350272,16279
"Total","Jesus Tinoco","2 Tms",1.1,6,0,6.74999997,0,0,0,0.16666667,-0.16666667,0.2,1.49999999,0.2,0.5,5.413220227435608,6.905124631441016,16300
"Total","Gerardo Reyes","2 Tms",2.1,15,7.71428569,7.71428569,1,7.71428569,0.13333333,0.13333333,0,0.384615384,2.99999999,0.33333333,-0.23809524,15.243317215532219,7.787294193015305,16306
"Total","Austen Williams","WSN",0.1,1,0,0,0,0,0,0,0,0,0,0,1,3.160431575775147,8.115276919679946,16309
"Total","Alex McRae","2 Tms",1,6,0,9.00000009,0,9.00000009,0,0.16666667,-0.16666667,0.4,3.00000003,0.25,0.625,19.181491884650068,11.58667491536274,16317
"Total","Ricardo Pinto","PHI",1.1,4,6.75000002,0,1,0,0.25,0,0.25,0,0,0,1,1.6576396904638673,4.325849145591155,16318
"Total","Eduardo Paredes","LAA",1,3,9,0,1,0,0.33333333,0,0.33333333,0,0,0,1,1.1595009485973597,2.811116046716142,16344
"Total","Gabriel Moya","MIN",0.2,4,13.49999993,0,1,13.49999993,0.25,0,0.25,0.5,2.99999999,0.5,-1.66666667,19.660431493275148,5.115276860357266,16348
"Total","Ryan Borucki","3 Tms",5.2,19,3.1764706,0,2,0,0.10526316,0,0.10526316,0.105263157,0.35294118,0.11764706,-0.5,2.4722429507484485,4.851021952704801,16350
"Total","Ryan Castellani","OAK",0.1,1,0,0,0,0,0,0,0,0,0,0,1,3.1124310016632077,7.553539257949252,16377
"Total","Brad Wieck","2 Tms",2.1,10,3.85714286,3.85714286,1,3.85714286,0.1,0.1,0,0.25,1.28571429,0.16666667,-0.38461538,10.493441578564166,6.627046614714951,16390
"Total","Reynaldo Lopez","4 Tms",10.2,48,12.65625001,6.75,1.875,0,0.3125,0.16666667,0.14583333,0.2,1.5,0.32,0.5625,2.646385033108724,4.010114728819248,16400
"Total","Yonny Chirinos","TBR",1.2,5,0,0,0,0,0,0,0,0,0,0,1,3.198275089377447,6.173266247038876,16401
"Total","Victor Gonzalez","LAD",3.2,14,9.81818184,2.45454546,4,0,0.28571429,0.07142857,0.21428571,0.23076923,1.09090909,0.33333333,0,1.8160697044450338,2.748173491741297,16408
"Total","Sergio Alcantara","CHC",0.1,1,0,0,0,0,0,0,0,0,0,0,1,3.1700341224670407,8.46312055516437,16417
"Total","Blake Taylor","HOU",6.1,24,9.94736843,4.2631579,2.33333333,1.42105263,0.29166667,0.125,0.16666667,0.095238095,0.78947368,0.07692308,0.55555556,4.425567190950543,4.285102234053467,16418
"Total","Chih-Wei Hu","TBR",1,3,0,0,0,0,0,0,0,0,0,0,1,3.1604315757751467,6.463661772012711,16419
"Total","Scott Blewett","KCR",0.1,1,27.00000027,0,1,0,1,0,1,0,0,0,1,-2.808580744661865,-2.808580744661865,16427
"Total","Foster Griffin","TOR",0.1,1,27.00000027,0,1,0,1,0,1,0,0,0,1,-2.887569058336793,-2.887569058336793,16432
"Total","James Norwood","2 Tms",2.1,13,3.85714285,19.28571423,0.2,0,0.07692308,0.38461538,-0.30769231,0.25,2.99999999,0.28571429,0.71428571,8.726596428166916,11.629227340794738,16440
"Total","Matt Wotherspoon","BAL",0.1,1,0,0,0,0,0,0,0,0,0,0,1,3.2140094757080084,3.2140094757080084,16452
"Total","Conner Greene","BAL",1.1,6,6.75000002,6.75000002,1,0,0.16666667,0.16666667,0,0.2,1.5,0.25,0.5,3.9200341243420413,3.920034124342041,16455
"Total","Joe Harvey","2 Tms",0.2,3,0,0,0,0,0,0,0,0.333333333,1.50000002,0.33333333,-2,3.2140094757080084,9.181627181243904,16459
"Total","Brent Honeywell","SDP",1.2,9,10.79999998,10.79999998,1,0,0.22222222,0.22222222,0,0.285714285,2.4,0.4,0.25,4.4550403570970705,5.447051407483119,16466
"Total","Trevor Oaks","KCR",0.1,1,0,0,0,0,0,0,0,0,0,0,1,3.160431575775147,3.160431575775147,16468
"Total","Ryan Yarbrough","3 Tms",3.2,15,9.81818181,2.45454545,4,0,0.26666667,0.06666667,0.2,0.285714285,1.36363636,0.4,0.4,1.8359425470018553,2.829367355890567,16502
"Total","Dan Altavilla","2 Tms",7.1,37,2.45454546,7.36363637,0.33333333,2.45454546,0.05405405,0.16216216,-0.10810811,0.29032258,2.04545455,0.25925926,0.49180328,8.622448225780413,8.79521281366768,16507
"Total","Nick Gardewine","TEX",0.1,4,0,0,0,27.00000027,0,0,0,0.5,6.00000006,0.33333333,-5,42.157640084213874,13.830477594769302,16513
"Total","Harrison Musgrave","COL",1.1,5,0,6.75000002,0,0,0,0.2,-0.2,0,0.75,0,1,5.410431581400147,9.126565561457742,16532
"Total","Dusten Knight","2 Tms",1.1,6,13.50000003,6.75000002,2,0,0.33333333,0.16666667,0.16666667,0.2,1.5,0.33333333,0.5,2.3768317798811602,3.4871088356255937,16537
"Total","Austin Gomber","2 Tms",2,13,4.5,13.5,0.33333333,4.5,0.07692308,0.23076923,-0.15384615,0.4,3.5,0.375,0.35714286,13.14676053529182,8.952937488309532,16561
"Total","Erik Swanson","2 Tms",10.1,38,6.09677419,1.74193548,3.5,0.87096774,0.18421053,0.05263158,0.13157895,0.194444444,0.87096774,0.21428571,0.39473684,3.672818905943793,4.971675789827607,16587
"Total","Jonathan Holder","NYY",5,27,12.60000003,5.40000001,2.33333333,1.8,0.25925926,0.11111111,0.14814815,0.375,2.4,0.5,0.28301887,4.776291659675144,4.085794549000212,16588
"Total","Bryan Abreu","HOU",6.2,30,5.4,5.4,1,1.35,0.13333333,0.13333333,0,0.23076923,1.5,0.23809524,0.81395349,5.734388588533603,5.518891344491905,16609
"Total","J.P. Feyereisen","2 Tms",5.1,18,8.43750001,0,5,0,0.27777778,0,0.27777778,0.055555555,0.1875,0.07692308,0,1.2806333411212094,3.489861362663367,16610
"Total","Kyle Bird","TEX",0.2,4,13.49999993,13.49999993,1,13.49999993,0.25,0.25,0,0.333333333,2.99999999,0,0,24.21400937070801,7.697818276218823,16618
"Total","Jeff Brigham","2 Tms",7,24,11.57142857,1.28571429,9,0,0.375,0.04166667,0.33333333,0.130434782,0.57142857,0.21428571,0.25,1.0586900914934643,2.049997316039624,16631
"Total","Ryan Thompson","2 Tms",5,22,10.8,7.2,1.5,1.8,0.27272727,0.18181818,0.09090909,0.058823529,1,0,-0.2173913,6.384434382201585,4.764051039101037,16647
