Season,Name,Tm,IP,TBF,GB/FB,LD%,GB%,FB%,IFFB%,HR/FB,IFH%,BUH%,Pull%,Cent%,Oppo%,Soft%,Med%,Hard%,playerId
"Total","Jeremy Bleich","OAK",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9069
"Total","Kirby Yates","4 Tms",10,41,1,0.2,0.4,0.4,0,0.1,0,0,0.44,0.32,0.24,0.12,0.64,0.24,9073
"Total","Zach Putnam","CHW",3.1,14,5,0.142857142,0.714285714,0.142857142,0,0,0.2,0,0.42857143,0.42857143,0.14285714,0,0.85714286,0.14285714,9080
"Total","Brad Hand","8 Tms",20,91,0.842105263,0.239130434,0.347826086,0.413043478,0.052631578,0.105263157,0.125,0,0.5,0.2826087,0.2173913,0.17391304,0.47826087,0.34782609,9111
"Total","Gregory Infante","CHW",3.1,11,0.666666666,0.285714285,0.285714285,0.428571428,0,0,0,0,0.42857143,0.57142857,0,0.14285714,0.71428571,0.14285714,9119
"Total","TJ House","CLE",0.1,2,0,0,0,1,0,0,0,0,0,1,0,0,1,0,9121
"Total","Nathan Eovaldi","2 Tms",2,7,1.5,0,0.6,0.4,0,0,0,0,0.2,0.6,0.2,0.2,0.4,0.4,9132
"Total","Casey Kelly","2 Tms",0.2,4,2,0,0.666666666,0.333333333,0,0,0,0,0.66666667,0,0.33333333,0,0,1,9174
"Total","Kyle Lobstein","3 Tms",1.2,8,1.333333333,0.125,0.5,0.375,0.333333333,0.666666666,0,0,0.25,0.625,0.125,0.25,0.375,0.375,9178
"Total","Koji Uehara","CHC",1.1,6,3,0.2,0.6,0.2,0,0,0,0,0.2,0.6,0.2,0.2,0.8,0,9227
"Total","Alex Wilson","2 Tms",17,69,1.052631578,0.22,0.4,0.38,0.105263157,0.105263157,0.05,0,0.38,0.38,0.24,0.26,0.52,0.22,9239
"Total","Simon Castro","2 Tms",0.2,2,1,0,0.5,0.5,0,0,0,0,0.5,0,0.5,0.5,0,0.5,9243
"Total","David Carpenter","ATL",1,4,0,0,0,1,0,0.333333333,0,0,0.33333333,0.33333333,0.33333333,0,0.33333333,0.66666667,9244
"Total","Rob Scahill","3 Tms",4.1,22,2.333333333,0.333333333,0.466666666,0.2,0,0,0,0,0.53333333,0,0.46666667,0.13333333,0.53333333,0.33333333,9286
"Total","Buddy Baumann","2 Tms",2.1,13,0.666666666,0,0.4,0.6,0,0,0,0,0.2,0.2,0.6,0,0.6,0.4,9309
"Total","Patrick Corbin","ARI",1,3,1,0.5,0.5,0,0,0,0,0,0.5,0,0.5,0,0.5,0.5,9323
"Total","Jared Hughes","5 Tms",19.1,90,3.9,0.140350877,0.684210526,0.175438596,0.3,0.1,0.025641025,0,0.47368421,0.33333333,0.19298246,0.35087719,0.31578947,0.33333333,9325
"Total","Brandon Morrow","2 Tms",2.1,8,5,0.285714285,0.714285714,0,0,0,0.2,0,0.42857143,0,0.57142857,0.14285714,0.71428571,0.14285714,9346
"Total","Josh Tomlin","2 Tms",3.2,16,1.5,0.285714285,0.428571428,0.285714285,0,0,0,0,0.28571429,0.35714286,0.35714286,0,0.71428571,0.28571429,9388
"Total","Kris Medlen","KCR",0.1,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,9417
"Total","Zac Rosscup","3 Tms",4.2,18,2,0.25,0.5,0.25,0,0,0,0,0.375,0.375,0.25,0,0.625,0.375,9419
"Total","Doug Fister","WSN",0.1,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,9425
"Total","Dallas Keuchel","2 Tms",1,9,5,0.375,0.625,0,0,0,0.2,0,0.75,0.125,0.125,0.375,0.25,0.375,9434
"Total","Ryan Buchter","5 Tms",13.2,51,0.35,0.15625,0.21875,0.625,0.2,0.1,0,0,0.375,0.25,0.375,0.3125,0.3125,0.375,9456
"Total","Dan Straily","2 Tms",1.1,8,0.666666666,0.166666666,0.333333333,0.5,0.333333333,0,0,0,0.33333333,0.33333333,0.33333333,0.16666667,0.5,0.33333333,9460
"Total","George Kontos","3 Tms",12.2,45,1.454545454,0.15625,0.5,0.34375,0,0,0,0,0.4375,0.25,0.3125,0.15625,0.65625,0.1875,9486
"Total","Jeremy Jeffress","3 Tms",19.2,79,2.6,0.25,0.541666666,0.208333333,0,0,0.115384615,0,0.29166667,0.4375,0.27083333,0.22916667,0.5,0.27083333,9490
"Total","Bud Norris","3 Tms",4.1,14,2,0.1,0.6,0.3,0,0,0,0,0.5,0.2,0.3,0.2,0.5,0.3,9492
"Total","Austin Bibens-Dirkx","TEX",0.2,3,0,0,0,1,0,0,0,0,1,0,0,0,0,1,9559
"Total","Brian Moran","MIA",0.2,5,0,0.5,0,0.5,0,0,0,0,1,0,0,0,0,1,9646
"Total","Michael Blazek","MIL",5.2,30,0.666666666,0.285714285,0.285714285,0.428571428,0,0.111111111,0,0,0.47619048,0.33333333,0.19047619,0.0952381,0.61904762,0.28571429,9654
"Total","Vidal Nuno","4 Tms",4.2,16,1.25,0,0.555555555,0.444444444,0.25,0,0,0,0.77777778,0,0.22222222,0.22222222,0.55555556,0.22222222,9674
"Total","Louis Coleman","3 Tms",5.2,25,0.571428571,0.214285714,0.285714285,0.5,0.142857142,0,0,0,0.28571429,0.5,0.21428571,0.35714286,0.35714286,0.28571429,9720
"Total","Burke Badenhop","CIN",6,30,2.4,0.19047619,0.571428571,0.238095238,0,0.2,0,0,0.23809524,0.42857143,0.33333333,0,0.76190476,0.23809524,9736
"Total","David Hale","3 Tms",1.2,7,0.666666666,0.166666666,0.333333333,0.5,0,0.333333333,0,0,0.5,0.33333333,0.16666667,0.33333333,0.16666667,0.5,9756
"Total","Joe Kelly","3 Tms",20.2,90,3.636363636,0.177419354,0.64516129,0.177419354,0.272727272,0.09090909,0.05,0,0.25806452,0.46774194,0.27419355,0.29032258,0.43548387,0.27419355,9761
"Total","Garrett Richards","2 Tms",1.2,7,2,0,0.666666666,0.333333333,0,0,0.5,0,0.5,0.33333333,0.16666667,0.16666667,0.5,0.33333333,9784
"Total","Rex Brothers","3 Tms",3.1,15,6,0.125,0.75,0.125,0,1,0.166666666,0,0.625,0.25,0.125,0.375,0.375,0.25,9794
"Total","Murphy Smith","TOR",0.1,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,9812
"Total","Sergio Romo","8 Tms",9.1,43,0.5,0.375,0.208333333,0.416666666,0.1,0.1,0.2,0,0.375,0.5,0.125,0.20833333,0.54166667,0.25,9817
"Total","Chaz Roe","3 Tms",9.2,45,2,0.423076923,0.384615384,0.192307692,0,0,0.2,0,0.38461538,0.30769231,0.30769231,0.03846154,0.61538462,0.34615385,9866
"Total","Michael Kirkman","MIL",0.1,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,9877
"Total","Travis Wood","2 Tms",6.1,28,1.25,0.142857142,0.476190476,0.38095238,0.125,0.125,0.1,0,0.57142857,0.14285714,0.28571429,0.19047619,0.52380952,0.28571429,9884
"Total","Mike Broadway","SFG",0.2,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,9894
"Total","Chris Rusin","COL",8,28,2.4,0,0.705882352,0.294117647,0.2,0,0,0,0.58823529,0.29411765,0.11764706,0.52941176,0.41176471,0.05882353,9895
"Total","Chris Volstad","CHW",0.2,6,3,0,0.75,0.25,0,1,0.333333333,0,0.75,0,0.25,0.25,0.25,0.5,9901
"Total","Pedro Villarreal","CIN",1.2,5,4,0,0.8,0.2,1,0,0,0,0.4,0.2,0.4,0.2,0.6,0.2,9904
"Total","A.J. Morris","CIN",0.1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,9919
"Total","Bobby Parnell","2 Tms",1.1,7,1,0,0.5,0.5,0,0.5,0,0,0,0.25,0.75,0,0.5,0.5,9926
"Total","Brandon Kintzler","6 Tms",13,58,2.222222222,0.216216216,0.54054054,0.243243243,0.222222222,0.111111111,0.05,0,0.35135135,0.43243243,0.21621622,0.18918919,0.45945946,0.35135135,9939
"Total","Todd Redmond","TOR",0.1,2,1,0.5,0.5,0,0,0,0,0,1,0,0,0,0.5,0.5,9943
"Total","Mike Dunn","2 Tms",14,63,0.866666666,0.243243243,0.351351351,0.405405405,0.066666666,0.133333333,0,0,0.40540541,0.24324324,0.35135135,0.08108108,0.54054054,0.37837838,9948
"Total","Tom Wilhelmsen","3 Tms",6.2,32,0.4,0.192307692,0.23076923,0.576923076,0.133333333,0.066666666,0,0,0.30769231,0.34615385,0.34615385,0.11538462,0.5,0.38461538,9975
"Total","Mike Minor","KCR",3.1,13,0.6,0.2,0.3,0.5,0,0,0,0,0.5,0.1,0.4,0.1,0.7,0.2,10021
"Total","Christian Bethancourt","SDP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10028
"Total","Patrick Schuster","2 Tms",1,4,3,0,1,0,0,0,0,0,1,0,0,0.66666667,0,0.33333333,10029
"Total","Keyvius Sampson","CIN",0.2,4,1,0.333333333,0.333333333,0.333333333,0,0,0,0,0.66666667,0.33333333,0,0.33333333,0.33333333,0.33333333,10039
"Total","Ashur Tolliver","2 Tms",1,3,1,0.5,0.5,0,0,0,0,0,0.5,0.5,0,0,0.5,0.5,10044
"Total","Tyler Matzek","ATL",8,36,0.8,0.052631578,0.421052631,0.526315789,0.1,0.1,0,0,0.36842105,0.36842105,0.26315789,0.05263158,0.57894737,0.36842105,10058
"Total","Brooks Raley","4 Tms",10.2,52,1.3,0.178571428,0.464285714,0.357142857,0.1,0.2,0.076923076,0,0.42857143,0.39285714,0.17857143,0.14285714,0.64285714,0.21428571,10061
"Total","Ian Krol","2 Tms",8.1,35,0.818181818,0.166666666,0.375,0.458333333,0,0.181818181,0,0,0.33333333,0.45833333,0.20833333,0,0.58333333,0.41666667,10066
"Total","Caleb Cotham","2 Tms",3,14,1,0.272727272,0.363636363,0.363636363,0,0,0,0,0.45454545,0.45454545,0.09090909,0.36363636,0.36363636,0.27272727,10075
"Total","Caleb Thielbar","MIN",11.1,41,0.785714285,0.137931034,0.379310344,0.48275862,0.142857142,0.071428571,0,0,0.48275862,0.31034483,0.20689655,0.24137931,0.51724138,0.24137931,10078
"Total","Kyle Gibson","2 Tms",0.1,2,1,0,1,0,0,0,0,0,0,0,1,0,1,0,10123
"Total","Brad Boxberger","5 Tms",18.2,83,0.916666666,0.206896551,0.379310344,0.413793103,0.166666666,0.166666666,0.045454545,0,0.31034483,0.4137931,0.27586207,0.18965517,0.48275862,0.32758621,10133
"Total","Manny Barreda","BAL",0.1,2,0,0,0,1,0,0,0,0,0,1,0,0,0,1,10148
"Total","Ryan Weber","4 Tms",4.2,23,2.5,0.125,0.625,0.25,0,0.25,0.2,0,0.3125,0.5,0.1875,0.1875,0.5,0.3125,10160
"Total","Jose Ramirez","3 Tms",7.1,34,1.125,0.19047619,0.428571428,0.38095238,0.125,0,0,0,0.14285714,0.38095238,0.47619048,0.19047619,0.42857143,0.38095238,10171
"Total","Jacob Turner","3 Tms",0.2,3,3,0,1,0,0,0,0.333333333,0,0.66666667,0.33333333,0,0,0.66666667,0.33333333,10185
"Total","Shelby Miller","4 Tms",2,14,3,0.333333333,0.5,0.166666666,0,0,0,0,0.33333333,0.66666667,0,0.5,0.16666667,0.33333333,10197
"Total","Aroldis Chapman","3 Tms",3.1,9,2,0,1,0,0,0,0,0,0.5,0.5,0,0,1,0,10233
"Total","Bryan Morris","2 Tms",4.1,20,3.333333333,0,0.769230769,0.23076923,0,0,0,0,0.30769231,0.53846154,0.15384615,0.15384615,0.69230769,0.15384615,10234
"Total","Rafael Martin","WSN",1.2,7,0,1,0,0,0,0,0,0,0,1,0,0,0,1,10258
"Total","Alexi Ogando","2 Tms",5.2,28,0.4,0.125,0.25,0.625,0.2,0.4,0,0,0.5625,0.3125,0.125,0.125,0.375,0.5,10261
"Total","Justin Marks","TBR",0.1,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,10265
"Total","Tanner Scheppers","TEX",1.2,9,0.5,0.4,0.2,0.4,0,0,0,0,0.4,0.4,0.2,0,0.6,0.4,10267
"Total","Josh Smoker","3 Tms",3.2,16,0.75,0.125,0.375,0.5,0,0.25,0,0,0.25,0.625,0.125,0.125,0.625,0.25,10285
"Total","Francisco Arcia","LAA",0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,10286
"Total","Ryan Tepera","5 Tms",21,92,0.863636363,0.211538461,0.365384615,0.423076923,0.181818181,0.045454545,0,0,0.26923077,0.44230769,0.28846154,0.25,0.51923077,0.23076923,10291
"Total","Chad Bell","DET",1,4,2,0,0.666666666,0.333333333,0,0,0,0,0.66666667,0.33333333,0,0,0.66666667,0.33333333,10297
"Total","Jarred Cosart","MIA",0.1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,10304
"Total","Roman Mendez","TEX",0.1,2,0,1,0,0,0,0,0,0,0,1,0,0,1,0,10307
"Total","Erasmo Ramirez","4 Tms",14.1,59,0.95,0.071428571,0.452380952,0.476190476,0.25,0.1,0.105263157,0,0.30952381,0.28571429,0.4047619,0.23809524,0.52380952,0.23809524,10314
"Total","Michael Tonkin","2 Tms",6.1,27,1.666666666,0.111111111,0.555555555,0.333333333,0,0.5,0,0,0.5,0.33333333,0.16666667,0.05555556,0.61111111,0.33333333,10315
"Total","Edwin Escobar","ARI",1.2,7,3,0,0.75,0.25,0,0,0,0,0.25,0.5,0.25,0.25,0.25,0.5,10337
"Total","Juan Minaya","2 Tms",8.1,31,0.625,0.235294117,0.294117647,0.470588235,0.375,0,0.2,0,0.47058824,0.11764706,0.41176471,0.23529412,0.52941176,0.23529412,10341
"Total","Aaron Loup","5 Tms",15.1,70,1.266666666,0.260869565,0.413043478,0.326086956,0.066666666,0.133333333,0.052631578,0,0.2826087,0.32608696,0.39130435,0.17391304,0.54347826,0.2826087,10343
"Total","John Ryan Murphy","ARI",0.1,2,1,0,0.5,0.5,0,0,0,0,1,0,0,0,0.5,0.5,10346
"Total","Robbie Erlin","2 Tms",4.2,15,0.4,0,0.285714285,0.714285714,0,0,0,0,0.42857143,0,0.57142857,0.14285714,0.42857143,0.42857143,10354
"Total","Carlos Contreras","CIN",1,5,1,0,1,0,0,0,0,0,1,0,0,0,1,0,10386
"Total","Brooks Pounders","4 Tms",2.1,7,0.333333333,0,0.25,0.75,0,0,0,0,0,0.75,0.25,0.5,0.25,0.25,10387
"Total","Mychal Givens","5 Tms",26.2,110,1.25,0.224137931,0.431034482,0.344827586,0.25,0,0.04,0,0.43103448,0.29310345,0.27586207,0.25862069,0.4137931,0.32758621,10430
"Total","Taylor Jordan","WSN",0.2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10466
"Total","Shawn Tolleson","TEX",1.2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10481
"Total","Yoervis Medina","2 Tms",1,12,0,0.714285714,0,0.285714285,0,0,0,0,0.14285714,0.42857143,0.42857143,0.28571429,0.57142857,0.14285714,10498
"Total","Preston Claiborne","TEX",0.1,3,0,0.333333333,0,0.666666666,0,0,0,0,0,0.33333333,0.66666667,0,0.33333333,0.66666667,10500
"Total","Hunter Cervenka","2 Tms",5,18,1,0,0.5,0.5,0.333333333,0,0,0,0.5,0.08333333,0.41666667,0.41666667,0.41666667,0.16666667,10510
"Total","Dean Kiekhefer","STL",0.2,3,1,0,0.5,0.5,0,0,0,0,0,1,0,0,1,0,10529
"Total","Jake Petricka","4 Tms",9.2,43,2,0.16,0.56,0.28,0.142857142,0,0,0,0.48,0.32,0.2,0.24,0.36,0.4,10534
"Total","Jimmy Nelson","2 Tms",1.2,5,0,0,0,1,0.5,0,0,0,0,0,1,0.5,0.5,0,10547
"Total","Daniel Webb","CHW",2.1,10,3,0.428571428,0.428571428,0.142857142,0,0,0,0,0.28571429,0.42857143,0.28571429,0,0.42857143,0.57142857,10558
"Total","Addison Reed","4 Tms",11.2,48,0.888888888,0.37037037,0.296296296,0.333333333,0,0,0,0,0.2962963,0.44444444,0.25925926,0.18518519,0.62962963,0.18518519,10586
"Total","Chad Bettis","COL",1,4,3,0,0.75,0.25,0,0,0,0,0.5,0.25,0.25,0,0.75,0.25,10587
"Total","Scott Alexander","3 Tms",13.2,55,5.4,0.2,0.675,0.125,0.2,0,0.074074074,0,0.375,0.375,0.25,0.2,0.475,0.325,10591
"Total","Madison Younginer","ATL",1.1,7,1,0.5,0.25,0.25,0,0,0,0,0.25,0.75,0,0.25,0.5,0.25,10636
"Total","Adam Liberatore","LAD",6.1,27,2.5,0.176470588,0.588235294,0.235294117,0.25,0,0.1,0,0.29411765,0.41176471,0.29411765,0.47058824,0.29411765,0.23529412,10637
"Total","Andrew Bellatti","3 Tms",5.1,24,0.625,0.1875,0.3125,0.5,0.25,0,0.2,0,0.4375,0.4375,0.125,0.3125,0.4375,0.25,10657
"Total","Tyler Thornburg","4 Tms",6,22,2,0.181818181,0.545454545,0.272727272,0,0.666666666,0.166666666,0,0.54545455,0.36363636,0.09090909,0,0.63636364,0.36363636,10688
"Total","Scott Copeland","NYM",0.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10706
"Total","Drew Hutchison","2 Tms",1,6,0.25,0.166666666,0.166666666,0.666666666,0.25,0,0,0,0.16666667,0.33333333,0.5,0.33333333,0.33333333,0.33333333,10732
"Total","Trevor Rosenthal","4 Tms",2,10,1,0,0.5,0.5,0,0.5,0,0,0,0.25,0.75,0.25,0.5,0.25,10745
"Total","Shane Greene","3 Tms",10,40,1.5,0.117647058,0.529411764,0.352941176,0,0.166666666,0,0,0.35294118,0.41176471,0.23529412,0.11764706,0.64705882,0.23529412,10756
"Total","Tyler Cravy","MIL",1.2,4,2,0,1,0,0,0,0,0,1,0,0,0.5,0.5,0,10770
"Total","Josh Edgin","NYM",2.1,12,1.333333333,0.222222222,0.444444444,0.333333333,0.333333333,0,0,0,0.22222222,0.33333333,0.44444444,0.22222222,0.33333333,0.44444444,10796
"Total","Mike Foltynewicz","2 Tms",0.2,4,1,0,0.5,0.5,0,0,0,0,0,0.5,0.5,0,1,0,10811
"Total","R.J. Alaniz","2 Tms",0.2,2,1,0,0.5,0.5,0,0,0,0,0.5,0,0.5,0.5,0.5,0,10819
"Total","Michael Mariot","3 Tms",0.2,8,0.25,0.375,0.125,0.5,0.25,0.5,0,0,0.625,0.25,0.125,0.125,0.375,0.5,10835
"Total","Asher Wojciechowski","3 Tms",1.1,7,1,0.333333333,0.333333333,0.333333333,0,1,0,0,0.66666667,0.33333333,0,0,0.33333333,0.66666667,10836
"Total","Adam Kolarek","3 Tms",6,25,4,0.117647058,0.705882352,0.176470588,0,0,0,0,0.35294118,0.35294118,0.29411765,0.05882353,0.47058824,0.47058824,10843
"Total","Chasen Shreve","5 Tms",18,80,0.818181818,0.166666666,0.375,0.458333333,0.045454545,0.318181818,0.055555555,0,0.41666667,0.3125,0.27083333,0.14583333,0.45833333,0.39583333,10855
"Total","Christian Bergman","2 Tms",2.1,12,0.75,0.125,0.375,0.5,0.25,0.25,0,0,0.375,0.625,0,0.25,0.375,0.375,10925
"Total","Ken Roberts","COL",1,3,0.5,0,0.333333333,0.666666666,0,0,0,0,0,0.66666667,0.33333333,0,1,0,10938
"Total","Josh A. Smith","4 Tms",4.1,21,1,0.23076923,0.384615384,0.384615384,0,0,0,0,0.53846154,0.38461538,0.07692308,0.15384615,0.53846154,0.30769231,10946
"Total","Jake Buchanan","2 Tms",1.1,9,5,0.285714285,0.714285714,0,0,0,0.2,0,0.57142857,0.14285714,0.28571429,0.14285714,0.57142857,0.28571429,10962
"Total","Tim Adleman","CIN",1,3,1,0,0.5,0.5,0,0,0,0,0,0,1,0,0.5,0.5,10968
"Total","Ryan O'Rourke","MIN",2.1,8,1.5,0,0.6,0.4,0,0.5,0,0,0.6,0.4,0,0.2,0.2,0.6,10976
"Total","Chase Whitley","2 Tms",4.1,18,1.5,0.166666666,0.5,0.333333333,0.5,0,0.166666666,0,0.5,0.25,0.25,0.25,0.58333333,0.16666667,10982
"Total","Ben Rowen","LAA",0.1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,10983
"Total","Kevin Shackelford","CIN",1,4,2,0,0.666666666,0.333333333,1,0,0,0,0.33333333,0.33333333,0.33333333,0.33333333,0,0.66666667,11012
"Total","Chris Rearick","SDP",0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,11050
"Total","Mickey Jannis","BAL",0.1,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,11071
"Total","Casey Lawrence","3 Tms",4.2,18,0.5,0.307692307,0.23076923,0.461538461,0.333333333,0,0,0,0.23076923,0.53846154,0.23076923,0.30769231,0.53846154,0.15384615,11121
"Total","Vince Velasquez","2 Tms",2.1,12,0.666666666,0.285714285,0.285714285,0.428571428,0.333333333,0,0,0,0.28571429,0.42857143,0.28571429,0.14285714,0.42857143,0.42857143,11189
"Total","C.J. Riefenhauser","TBR",1,2,1,0,1,0,0,0,0,0,0,1,0,0,1,0,11193
"Total","Grant Dayton","2 Tms",4.2,21,0.8,0.181818181,0.363636363,0.454545454,0,0.2,0.25,0,0.18181818,0.45454545,0.36363636,0.36363636,0.18181818,0.45454545,11203
"Total","Casey Sadler","4 Tms",4,18,2,0.076923076,0.615384615,0.307692307,0.25,0.25,0.375,0,0.53846154,0.30769231,0.15384615,0.23076923,0.23076923,0.53846154,11209
"Total","Aaron Barrett","WSN",2.1,13,0.75,0,0.428571428,0.571428571,0,0,0.333333333,0,0.42857143,0.42857143,0.14285714,0,0.71428571,0.28571429,11243
"Total","Rob Rasmussen","SEA",1.1,4,0,0,0,1,0.5,0,0,0,0,0.5,0.5,0.5,0.5,0,11250
"Total","Jonathan Schoop","DET",0.1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,11265
"Total","Lisalverto Bonilla","CIN",0,2,0,0,0,1,0,1,0,0,1,0,0,0,0,1,11266
"Total","Bryan Holaday","TEX",0.1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,11287
"Total","Zach Neal","OAK",4,19,0.5,0.2,0.266666666,0.533333333,0.125,0.125,0,0,0.53333333,0.2,0.26666667,0.26666667,0.53333333,0.2,11294
"Total","Tyler Lyons","3 Tms",6.1,30,1.666666666,0.2,0.5,0.3,0.166666666,0,0,0,0.55,0.25,0.2,0.2,0.45,0.35,11334
"Total","Sean Nolin","2 Tms",1.2,6,0.666666666,0,0.4,0.6,0,0,0,0,0,0.6,0.4,0,0.8,0.2,11341
"Total","Brett Eibner","MIA",0.1,4,0,1,0,0,0,0,0,0,0.33333333,0.33333333,0.33333333,0,0.66666667,0.33333333,11369
"Total","Tommy Kahnle","4 Tms",15,67,1.23076923,0.236842105,0.421052631,0.342105263,0.153846153,0.076923076,0,0,0.28947368,0.52631579,0.18421053,0.18421053,0.52631579,0.28947368,11384
"Total","A.J. Achter","LAA",0.2,2,0,1,0,0,0,0,0,0,0,0,1,0,0.5,0.5,11387
"Total","Danny Barnes","TOR",8,31,0.833333333,0.083333333,0.416666666,0.5,0.083333333,0,0,0,0.5,0.25,0.25,0.08333333,0.66666667,0.25,11388
"Total","Alex Wimmers","MIN",1,5,1,0,1,0,0,0,0,0,0.5,0.5,0,0,0.5,0.5,11394
"Total","Danny Burawa","ATL",0.2,2,1,0,1,0,0,0,0,0,1,0,0,1,0,0,11397
"Total","Jose Quintana","3 Tms",1.1,8,1,0,0.5,0.5,0,0.5,0,0,0.5,0.25,0.25,0.25,0.25,0.5,11423
"Total","Anthony Ranaudo","TEX",0.1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,11424
"Total","Drew Pomeranz","4 Tms",5.1,27,1.8,0.263157894,0.47368421,0.263157894,0.4,0,0.111111111,0,0.31578947,0.36842105,0.31578947,0.31578947,0.42105263,0.26315789,11426
"Total","Brandon Workman","2 Tms",7.1,35,3,0.238095238,0.571428571,0.19047619,0,0,0.166666666,0,0.52380952,0.33333333,0.14285714,0.14285714,0.42857143,0.42857143,11428
"Total","A.J. Schugel","2 Tms",4.1,20,2.333333333,0.166666666,0.583333333,0.25,0.333333333,0,0.142857142,0,0.41666667,0.25,0.33333333,0.16666667,0.75,0.08333333,11432
"Total","Jesse Biddle","3 Tms",5.2,22,1.666666666,0.384615384,0.384615384,0.23076923,0,0,0,0,0.23076923,0.53846154,0.23076923,0.07692308,0.69230769,0.23076923,11437
"Total","Johnny Barbato","2 Tms",2.2,11,1,0,0.5,0.5,0,0,0,0,1,0,0,0.25,0.5,0.25,11440
"Total","Matt Grace","WSN",8,31,1.666666666,0.238095238,0.476190476,0.285714285,0.333333333,0.166666666,0,0,0.28571429,0.28571429,0.42857143,0.28571429,0.52380952,0.19047619,11449
"Total","Sammy Solis","WSN",5.2,27,1,0.263157894,0.368421052,0.368421052,0.142857142,0.142857142,0,0,0.36842105,0.42105263,0.21052632,0.10526316,0.52631579,0.36842105,11457
"Total","A.J. Cole","4 Tms",5.1,24,1,0.294117647,0.352941176,0.352941176,0.166666666,0,0.166666666,0,0.52941176,0.29411765,0.17647059,0.23529412,0.41176471,0.35294118,11467
"Total","Zach Lee","SDP",0.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11468
"Total","Bryan Mitchell","3 Tms",3,12,6,0.222222222,0.666666666,0.111111111,0,0,0,0,0.55555556,0.11111111,0.33333333,0.22222222,0.44444444,0.33333333,11479
"Total","Joely Rodriguez","5 Tms",11,45,4.25,0.086956521,0.739130434,0.173913043,0,0,0.117647058,0,0.60869565,0.26086957,0.13043478,0.13043478,0.73913043,0.13043478,11487
"Total","Aaron Sanchez","2 Tms",1,4,0,0,0,1,0,0,0,0,0,1,0,0,1,0,11490
"Total","Jeff Ferrell","DET",1,6,4,0.2,0.8,0,0,0,0,0,0.2,0.4,0.4,0.2,0.4,0.4,11506
"Total","Brandon Cunniff","ATL",3,14,0,0.375,0,0.625,0,0.2,0,0,0,0.5,0.5,0.25,0.5,0.25,11509
"Total","Josh Osich","4 Tms",12.2,59,1.142857142,0.210526315,0.421052631,0.368421052,0,0.285714285,0.125,0,0.44736842,0.34210526,0.21052632,0.15789474,0.44736842,0.39473684,11528
"Total","Dayan Diaz","2 Tms",1.1,7,1.5,0.166666666,0.5,0.333333333,0,0,0.333333333,0,0.33333333,0.33333333,0.33333333,0,0.83333333,0.16666667,11543
"Total","Jose Dominguez","SDP",2,9,0.5,0.25,0.25,0.5,0,0,0,0,0.5,0.25,0.25,0,0.5,0.5,11571
"Total","Jose Urena","3 Tms",2,8,4,0.166666666,0.666666666,0.166666666,0,0,0,0,0.66666667,0.33333333,0,0,0.5,0.5,11589
"Total","Deck McGuire","3 Tms",1,5,1,0,0.5,0.5,0,0,0,0,0.5,0.5,0,0.5,0.5,0,11596
"Total","Dovydas Neverauskas","PIT",4,19,0.833333333,0.153846153,0.384615384,0.461538461,0.166666666,0.333333333,0,0,0.30769231,0.30769231,0.38461538,0.07692308,0.46153846,0.46153846,11604
"Total","Mike Kickham","BOS",0.1,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,11618
"Total","Heath Hembree","6 Tms",18.1,74,0.714285714,0.25,0.3125,0.4375,0.047619047,0,0.066666666,0,0.27083333,0.39583333,0.33333333,0.14583333,0.5,0.35416667,11632
"Total","Mayckol Guaipe","SEA",1,4,1,0,0.5,0.5,0,0,0,0,0.25,0.5,0.25,0.25,0.25,0.5,11663
"Total","Jameson Taillon","CHC",0.1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,11674
"Total","Carlos Martinez","STL",2.1,9,5,0.142857142,0.714285714,0.142857142,0,0,0,0,0.42857143,0.57142857,0,0.14285714,0.42857143,0.42857143,11682
"Total","Josh Lucas","BAL",1,4,4,0,1,0,0,0,0.25,0,0.75,0.25,0,0.25,0.75,0,11686
