Season,Name,Tm,IP,TBF,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,FIP,xFIP,playerId
"Total","Trevor Richards","TOR",0.1,1,0,0,0,0,0,0,0,0,0,0,1,3.1124310016632077,3.1124310016632077,19309
"Total","Richard Lovelady","KCR",0.1,3,0,27.00000027,0,0,0,0.33333333,-0.33333333,0.5,6.00000006,0.5,1,12.17003421246704,12.170034212467042,19337
"Total","Hector Velazquez","BOS",0,2,0,0,0,0,0,0,0,1,1,1,1,6.214009475708008,6.214009475708008,19341
"Total","A.J. Puk","MIA",0.1,1,0,0,0,0,0,0,0,0,0,0,1,3.2550403594970705,3.2550403594970705,19343
"Total","Michael Rucker","CHC",0,0,0,0,0,0,0,0,0,0,0,0,1,3.1412325620651247,3.1412325620651247,19454
"Total","Kyle Funkhouser","DET",0.2,4,0,0,0,13.49999993,0,0,0,0.75,4.49999998,0.66666667,-3.125,22.675380323204863,5.821923597355379,19456
"Total","Andrew Vasquez","MIN",0,0,0,0,0,0,0,0,0,0,0,0,1,3.1604315757751467,3.1604315757751467,19482
"Total","Stephen Nogosek","NYM",0.2,1,0,0,0,0,0,0,0,0,0,0,1,3.25504035949707,3.25504035949707,19545
"Total","Geoff Hartlieb","PIT",0.2,1,0,0,0,0,0,0,0,0,0,0,1,3.191419315338135,3.191419315338135,19558
"Total","Bernardo Flores Jr.","STL",0,0,0,0,0,0,0,0,0,0,0,0,1,3.170034122467041,3.170034122467041,19561
"Total","Cionel Perez","BAL",0.1,1,0,0,0,0,0,0,0,0,0,0,1,3.2550403594970705,3.2550403594970705,19614
"Total","Jordan Hicks","STL",0.1,2,27.00000027,0,1,0,0.5,0,0.5,0.5,3.00000003,1,0,-2.8395684842248534,-2.8395684842248534,19618
"Total","Patrick Murphy","WSN",0.1,1,27.00000027,0,1,0,1,0,1,0,0,0,1,-2.887569058336793,-2.887569058336793,19712
"Total","Kodi Whitley","STL",0.1,1,0,0,0,0,0,0,0,0,0,0,1,3.1700341224670407,3.1700341224670407,19731
"Total","Jonathan Loaisiga","NYY",0.1,1,0,0,0,0,0,0,0,0,0,0,1,3.1700341224670407,3.1700341224670407,19753
"Total","Reiver Sanmartin","CIN",0,2,0,0,0,0,0,0,0,1,2,1,0,3.2550403594970705,3.2550403594970705,19754
"Total","Bryan Baker","BAL",0.2,1,0,0,0,0,0,0,0,0,0,0,1,3.1694747449678844,5.649502363492925,19804
"Total","David McKay","DET",0,0,0,0,0,0,0,0,0,0,0,0,1,3.214009475708008,3.214009475708008,19814
"Total","Riley Smith","ARI",0,1,0,0,0,0,0,0,0,1,1,1,-1,3.170034122467041,3.170034122467041,19826
"Total","Darwinzon Hernandez","BOS",0,0,0,0,0,0,0,0,0,0,0,0,1,3.214009475708008,3.214009475708008,19848
"Total","Kevin Ginkel","ARI",1,3,9,0,1,0,0.33333333,0,0.33333333,0,0,0,1,1.1508330823911068,2.6312024863494274,19876
"Total","Joel Kuhnel","CIN",0.2,2,0,13.49999993,0,0,0,0.5,-0.5,0,1.49999999,0,0,7.669474722467884,7.669474722467884,19995
"Total","Calvin Faucher","TBR",0,2,0,9,0,9,0,0.5,-0.5,1,2,0,-5,19.112431001663207,7.592800405621529,20116
"Total","James Karinchak","CLE",0.1,2,0,0,0,27.00000027,0,0,0,0.5,3.00000003,0,1,42.25504074949708,13.17515098239889,20151
"Total","Nate Pearson","TOR",0.1,1,27.00000027,0,1,0,1,0,1,0,0,0,1,-2.74495970050293,-2.74495970050293,20160
"Total","Chad Smith","COL",0.1,3,0,54.00000054,0,0,0,0.66666667,-0.66666667,0,6.00000006,0,1,21.112431181663208,25.553539437949254,20190
"Total","Garrett Whitlock","BOS",0,0,0,0,0,0,0,0,0,0,0,0,1,3.170034122467041,3.170034122467041,20191
"Total","Ben Bowden","COL",0,0,0,0,0,0,0,0,0,0,0,0,1,3.170034122467041,3.170034122467041,20198
"Total","Eli Morgan","CLE",0.1,1,0,0,0,0,0,0,0,0,0,0,1,3.1124310016632077,7.553539257949252,20203
"Total","Jhonathan Diaz","LAA",0.1,2,27.00000027,27.00000027,1,0,0.5,0.5,0,0,3.00000003,0,0,6.25504038949707,6.25504038949707,20298
"Total","Andres Munoz","SEA",0.1,1,0,0,0,0,0,0,0,0,0,0,1,3.1124310016632077,3.1124310016632077,20373
"Total","Tyler Zuber","KCR",0.1,0,0,0,0,0,0,0,0,0,0,0,1,3.1700341224670407,3.1700341224670407,20379
"Total","Kyle Nelson","ARI",0.1,1,0,0,0,0,0,0,0,0,0,0,1,3.148083340854281,3.148083340854281,20515
"Total","Nick Sandlin","CLE",0.1,1,0,0,0,0,0,0,0,0,0,0,1,3.1700341224670407,3.1700341224670407,20517
"Total","Oliver Ortega","LAA",0.1,1,27.00000027,0,1,0,1,0,1,0,0,0,1,-2.887569058336793,-2.887569058336793,21025
"Total","Emmanuel Clase","2 Tms",0.2,3,27.00000027,0,2,0,0.66666667,0,0.66666667,0,0,0,1,-2.8079782609124764,-2.8079782609124764,21032
"Total","Alexis Diaz","CIN",0,1,0,0,0,0,0,0,0,0,0,0,1,3.112431001663208,3.112431001663208,21132
"Total","Lucas Gilbreath","COL",0.1,2,0,0,0,0,0,0,0,0,0,0,1,3.1124310016632077,7.553539257949252,21290
"Total","Thaddeus Ward","WSN",0.1,1,0,0,0,0,0,0,0,0,0,0,1,3.2550403594970705,3.2550403594970705,21513
"Total","Elvis Peguero","MIL",0.1,1,0,0,0,0,0,0,0,0,0,0,1,3.2550403594970705,3.2550403594970705,21652
"Total","Mason Thompson","WSN",0.2,1,0,0,0,0,0,0,0,0,0,0,1,3.170034122467041,3.170034122467041,21850
"Total","Alex Speas","TEX",0,1,0,9,0,0,0,1,-1,0,1,0,0,6.2550403594970705,6.2550403594970705,21859
"Total","Gregory Santos","CHW",0.2,2,0,0,0,0,0,0,0,0,0,0,1,3.25504035949707,3.25504035949707,21894
"Total","Max Castillo","KCR",0,0,0,0,0,0,0,0,0,0,0,0,1,3.112431001663208,3.112431001663208,21956
"Total","Camilo Doval","SFG",0.2,1,0,0,0,0,0,0,0,0,0,0,1,3.170034122467041,3.170034122467041,21992
"Total","Luis Frias","ARI",0,1,0,0,0,0,0,0,0,1,1,1,-2,3.2550403594970705,3.2550403594970705,21997
"Total","John King","TEX",1,2,9,0,1,0,0.5,0,0.5,0,0,0,1,1.1599674537991307,1.1599674537991307,22051
"Total","Dylan Coleman","KCR",0,0,0,0,0,0,0,0,0,0,0,0,1,3.112431001663208,3.112431001663208,22276
"Total","Mason Englert","DET",0.1,1,0,0,0,0,0,0,0,0,0,0,1,3.2550403594970705,8.215095670947981,22288
"Total","Colin Holderman","NYM",0,1,0,0,0,0,0,0,0,1,1,1,-1,3.112431001663208,3.112431001663208,22361
"Total","Josh Winckowski","BOS",0.2,1,0,0,0,0,0,0,0,0,0,0,1,3.25504035949707,3.25504035949707,22387
"Total","Cody Bolton","PIT",0.2,1,0,0,0,0,0,0,0,0,0,0,1,3.25504035949707,3.25504035949707,23265
"Total","Packy Naughton","STL",0.1,1,0,0,0,0,0,0,0,0,0,0,1,3.1124310016632077,7.553539257949252,23292
"Total","Codi Heuer","CHW",0,0,0,0,0,0,0,0,0,0,0,0,1,3.170034122467041,3.170034122467041,23293
"Total","Collin Snider","KCR",0.1,1,0,0,0,0,0,0,0,0,0,0,1,3.1124310016632077,3.1124310016632077,23307
"Total","Brandon Hughes","CHC",0,1,0,0,0,0,0,0,0,1,1,1,1,3.112431001663208,3.112431001663208,23460
"Total","Ron Marinaccio","NYY",0.1,1,0,0,0,0,0,0,0,0,0,0,1,3.1124310016632077,3.1124310016632077,23488
"Total","Brett de Geus","2 Tms",0.2,3,0,0,0,0,0,0,0,0,0,0,-2,7.6700341674670405,10.316577383815705,23592
"Total","Ray Kerr","SDP",0.1,1,0,0,0,0,0,0,0,0,0,0,1,3.1124310016632077,7.553539257949252,23809
"Total","Alex Vesia","LAD",0.1,1,27.00000027,0,1,0,1,0,1,0,0,0,1,-2.74495970050293,-2.74495970050293,25007
"Total","Lane Ramsey","CHW",0.1,1,0,0,0,0,0,0,0,0,0,0,1,3.2550403594970705,8.215095670947981,25071
"Total","Abner Uribe","MIL",0,0,0,0,0,0,0,0,0,0,0,0,1,3.2550403594970705,3.2550403594970705,25327
"Total","Nick Mears","2 Tms",0.1,1,0,0,0,0,0,0,0,0,0,0,1,3.23378880039895,8.526875233096279,25376
"Total","Kevin Kelly","TBR",0.1,1,27.00000027,0,1,0,1,0,1,0,0,0,1,-2.74495970050293,-2.74495970050293,25679
"Total","Matt Brash","SEA",1,4,0,0,0,0,0,0,0,0.5,1,0.25,1,3.2550403594970705,6.5617438673973085,25756
"Total","Hunter Brown","HOU",0.1,1,27.00000027,0,1,0,1,0,1,0,0,0,1,-2.887569058336793,-2.887569058336793,25880
"Total","Yennier Cano","MIN",0.2,2,0,0,0,0,0,0,0,0,0,0,1,3.112431001663208,5.332985096497918,25911
"Total","Andre Pallante","STL",0,1,0,0,0,9,0,0,0,1,1,0,2.5,16.25504035949707,4.9083921134471895,26108
"Total","Spencer Strider","ATL",0,1,0,0,0,0,0,0,0,1,1,1,-1,3.112431001663208,3.112431001663208,27498
"Total","Hirokazu Sawamura","BOS",0.1,1,0,0,0,0,0,0,0,1,3.00000003,1,-1,3.1700341224670407,3.1700341224670407,27515
"Total","Cody Bradford","TEX",0.1,1,0,0,0,0,0,0,0,0,0,0,1,3.2550403594970705,8.215095670947981,27597
"Total","Carson Spiers","CIN",0,1,0,0,0,0,0,0,0,1,1,1,-2,3.2550403594970705,4.9083921134471895,27685
