Season,Name,Tm,IP,TBF,GB/FB,LD%,GB%,FB%,IFFB%,HR/FB,IFH%,BUH%,Pull%,Cent%,Oppo%,Soft%,Med%,Hard%,playerId
"Total","Juan Nicasio","3 Tms",3,10,2,0.4,0.4,0.2,0,0,0,0,0.28571429,0.42857143,0.28571429,0.14285714,0.85714286,0,7731
"Total","Wily Peralta","2 Tms",0.2,3,0,0.5,0,0.5,0,0,0,0,1,0,0,0,0.5,0.5,7738
"Total","Bobby LaFromboise","PIT",0.1,2,0,0,0,1,0,0,0,0,1,0,0,0,1,0,7758
"Total","Shawn Kelley","4 Tms",2,7,0.25,0.166666666,0.166666666,0.666666666,0,0,0,0,0.33333333,0.33333333,0.33333333,0.16666667,0.33333333,0.5,7773
"Total","Richard Bleier","4 Tms",3.1,9,4,0.2,0.8,0,0,0,0,0,0.375,0.125,0.5,0.125,0.75,0.125,7803
"Total","Hunter Strickland","4 Tms",1.1,4,2,0.333333333,0.666666666,0,0,0,0,0,0.33333333,0.66666667,0,0.33333333,0.33333333,0.33333333,7836
"Total","Jerry Blevins","NYM",1,4,0,0,0,1,0,0,0,0,0,1,0,0,0,1,7841
"Total","Andrew Albers","MIN",0.1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,7853
"Total","Christian Friedrich","COL",0.2,3,1,0.5,0.5,0,0,0,0,0,0.33333333,0.33333333,0.33333333,0,0.66666667,0.33333333,7942
"Total","Cory Gearrin","3 Tms",4,15,3,0.2,0.6,0.2,0,0,0,0,0.4,0.5,0.1,0.1,0.7,0.2,7947
"Total","Frank Herrmann","PHI",0.2,2,0,0.5,0,0.5,0,0,0,0,0.5,0.5,0,0.5,0.5,0,7960
"Total","Anthony Bass","3 Tms",2.1,9,5,0.142857142,0.714285714,0.142857142,0,0,0.2,0,0.5,0.375,0.125,0,0.875,0.125,7982
"Total","Marcus Walden","BOS",1.2,8,1.666666666,0,0.625,0.375,0,0.333333333,0,0,0.25,0.5,0.25,0.125,0.5,0.375,8004
"Total","Will Smith","MIL",0.1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,8048
"Total","Dan Jennings","3 Tms",3,11,3.5,0,0.777777777,0.222222222,0,0,0.142857142,0,0.22222222,0.66666667,0.11111111,0.44444444,0.55555556,0,8073
"Total","Bryan Shaw","3 Tms",1.1,9,1.5,0.375,0.375,0.25,0,0.5,0,0,0.5,0.375,0.125,0.125,0.625,0.25,8110
"Total","Yovani Gallardo","CIN",0.1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,8173
"Total","Kevin Siegrist","STL",0.1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,8180
"Total","Steven Wright","BOS",0.1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,8185
"Total","David Robertson","2 Tms",0.2,3,1,0,0.5,0.5,0,0,0,0,1,0,0,0,0.5,0.5,8241
"Total","J.P. Howell","2 Tms",0.1,7,1,0.333333333,0.333333333,0.333333333,0,0,1,1,0,0.75,0.25,0.25,0,0.75,8245
"Total","Paolo Espino","WSN",0.1,2,0,0.5,0,0.5,0,0,0,0,0.5,0.5,0,0,1,0,8246
"Total","Ross Ohlendorf","2 Tms",0.2,3,0,0,0,1,0,1,0,0,0.5,0.5,0,0.5,0,0.5,8268
"Total","Tony Sipp","HOU",1.1,6,1,0,0.5,0.5,0,0,1,0,0.25,0.25,0.5,0.5,0.25,0.25,8280
"Total","JC Ramirez","2 Tms",0.2,4,1,0,0.5,0.5,0,1,0,0,0.5,0.5,0,0,0,1,8302
"Total","Lucas Luetge","2 Tms",1.1,5,2,0.25,0.5,0.25,0,0,0,0,0.75,0.25,0,0,1,0,8337
"Total","AJ Ramos","NYM",0.2,2,0,0.5,0,0.5,0,0,0,0,0.5,0,0.5,0,0.5,0.5,8350
"Total","Daniel Descalso","ARI",0.1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,8392
"Total","Steve Geltz","TBR",0.1,2,0,0,0,1,0,1,0,0,1,0,0,0,0,1,8402
"Total","Deolis Guerra","3 Tms",1.2,5,0,0,0,1,0,0,0,0,0.5,0.5,0,0,0,1,8410
"Total","Michael Brady","OAK",1.1,4,0.5,0,0.333333333,0.666666666,0,0.5,0,0,0.66666667,0,0.33333333,0,0.33333333,0.66666667,8461
"Total","Buddy Boshers","MIN",1,3,0,0,0,1,0,0,0,0,0,0.33333333,0.66666667,0,1,0,8490
"Total","Danny Farquhar","2 Tms",1,3,0,0,0,1,0,0,0,0,0.66666667,0,0.33333333,0,1,0,8501
"Total","Rob Wooten","MIL",0.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8532
"Total","Justin Miller","3 Tms",2.1,6,1,0.2,0.4,0.4,0,0,0,0,0.4,0.6,0,0,0.4,0.6,8580
"Total","Dustin McGowan","MIA",3,10,0.4,0.125,0.25,0.625,0,0,0,0,0.44444444,0.33333333,0.22222222,0.22222222,0.66666667,0.11111111,8600
"Total","Tanner Roark","WSN",1,5,2,0.333333333,0.666666666,0,0,0,0,0,0.66666667,0,0.33333333,0.66666667,0.33333333,0,8753
"Total","Andrew Cashner","BOS",0.1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,8782
"Total","Oliver Drake","3 Tms",2,7,1,0.2,0.4,0.4,0.5,0,0,0,0.4,0.2,0.4,0.2,0.4,0.4,8823
"Total","Antonio Bastardo","PIT",1,3,0,0,0,1,0,0,0,0,0,1,0,0,1,0,8844
"Total","Ryan Cook","BOS",0.2,3,0,0.5,0,0.5,0,0,0,0,0,0.5,0.5,0,1,0,8855
"Total","Matt Reynolds","ARI",0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,8887
"Total","Arquimedes Caminero","PIT",0.1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,8992
"Total","Cesar Valdez","BAL",0.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9013
"Total","Adam Warren","NYY",0.1,2,0,0.5,0,0.5,0,1,0,0,0,0.5,0.5,0,0.5,0.5,9029
"Total","Jeanmar Gomez","2 Tms",0.2,2,0,0,0,1,0,0,0,0,0,1,0,0,1,0,9033
"Total","J.J. Hoover","CIN",0.1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,9037
"Total","John Axford","2 Tms",0.1,3,0,0.5,0,0.5,0,0,0,0,0.5,0,0.5,0,1,0,9059
"Total","Zach Putnam","CHW",1,5,0,0.666666666,0,0.333333333,0,0,0,0,0.33333333,0,0.66666667,0,0.33333333,0.66666667,9080
"Total","Brad Hand","4 Tms",2.2,13,4,0.375,0.5,0.125,0,0,0.25,0,0.625,0.125,0.25,0.125,0.625,0.25,9111
"Total","Gregory Infante","CHW",0.1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,9119
"Total","Nathan Eovaldi","BOS",0.1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,9132
"Total","Casey Kelly","ATL",0.2,4,0,0.666666666,0,0.333333333,0,0,0,0,0,0.33333333,0.66666667,0,1,0,9174
"Total","Kyle Lobstein","PIT",0.2,2,1,0,0.5,0.5,0,0,0,0,0.5,0,0.5,0.5,0,0.5,9178
"Total","Alex Wilson","DET",2,6,3,0.2,0.6,0.2,0,0,0,0,0.6,0.2,0.2,0,0.8,0.2,9239
"Total","Simon Castro","COL",0.1,3,2,0,1,0,0,0,0.5,0,1,0,0,0.5,0,0.5,9243
"Total","Rob Scahill","MIL",0,2,1,0.5,0.5,0,0,0,0,0,0,0.5,0.5,0,0,1,9286
"Total","Buddy Baumann","SDP",0.1,3,0,0.666666666,0,0.333333333,1,0,0,0,0.66666667,0.33333333,0,0.33333333,0.33333333,0.33333333,9309
"Total","Jared Hughes","4 Tms",3.1,14,3,0.111111111,0.666666666,0.222222222,1,0,0.166666666,1,0.4,0.4,0.2,0.4,0.4,0.2,9325
"Total","Brock Holt","WSN",0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,9345
"Total","Brandon Morrow","LAD",0.1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,9346
"Total","Josh Tomlin","2 Tms",1,5,3,0,0.75,0.25,0,1,0,0,0.75,0.25,0,0,0.5,0.5,9388
"Total","Doug Fister","WSN",0.1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,9425
"Total","Ryan Buchter","2 Tms",0.2,3,1,0,0.5,0.5,0,0,1,0,0,0.66666667,0.33333333,0,0.66666667,0.33333333,9456
"Total","George Kontos","SFG",2,7,1,0.2,0.4,0.4,0,0,0,0,0.6,0.2,0.2,0.2,0.6,0.2,9486
"Total","Jeremy Jeffress","2 Tms",2.2,9,6,0,0.857142857,0.142857142,1,0,0,0,0.75,0.25,0,0.375,0.625,0,9490
"Total","Bud Norris","3 Tms",0.2,4,2,0,1,0,0,0,0.5,0,0.5,0.5,0,0,0.5,0.5,9492
"Total","Michael Blazek","MIL",1,4,1,0,0.5,0.5,0,1,0,0,1,0,0,0,0.5,0.5,9654
"Total","Vidal Nuno","2 Tms",2.1,10,2.5,0.125,0.625,0.25,0.5,0,0,0,0.5,0.25,0.25,0.25,0.625,0.125,9674
"Total","Louis Coleman","2 Tms",1.2,7,1,0.2,0.4,0.4,0.5,0,0,0,0.6,0.2,0.2,0.2,0.4,0.4,9720
"Total","Burke Badenhop","CIN",0.1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,9736
"Total","David Hale","2 Tms",0.2,2,1,0,0.5,0.5,0,0,0,0,1,0,0,0,1,0,9756
"Total","Joe Kelly","3 Tms",1.2,6,2,0.25,0.5,0.25,0,1,0,0,1,0,0,0,0.5,0.5,9761
"Total","Garrett Richards","TEX",0.2,2,2,0,1,0,0,0,0,0,0.5,0,0.5,0,0.5,0.5,9784
"Total","Rex Brothers","CHC",0.2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9794
"Total","Miles Mikolas","STL",0.1,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,9803
"Total","Murphy Smith","TOR",0.1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,9812
"Total","Sergio Romo","3 Tms",1.2,9,0.5,0.4,0.2,0.4,0,0.5,0,0,0.6,0.4,0,0.4,0.4,0.2,9817
"Total","Chaz Roe","3 Tms",1.1,9,1,0.333333333,0.333333333,0.333333333,0,0,0,1,0.42857143,0.42857143,0.14285714,0,0.71428571,0.28571429,9866
"Total","Travis Wood","2 Tms",2.1,7,1,0,0.5,0.5,0,0,0,0,0,0.5,0.5,0,0,1,9884
"Total","Chris Rusin","2 Tms",2.1,7,1,0.2,0.4,0.4,0,0,0,0,0.4,0.6,0,0.2,0.6,0.2,9895
"Total","Chris Volstad","CHW",0.2,2,1,0,1,0,0,0,0,0,1,0,0,0,0,1,9901
"Total","Pedro Villarreal","CIN",0.2,4,0,0.5,0,0.5,0,0,0,0,0.5,0.5,0,0,1,0,9904
"Total","Bobby Parnell","NYM",0.1,2,0,0,0,1,0,0,0,1,0.5,0.5,0,0,1,0,9926
"Total","Brandon Kintzler","2 Tms",1,4,0.5,0,0.333333333,0.666666666,0.5,0.5,0,0,1,0,0,0.66666667,0,0.33333333,9939
"Total","Todd Redmond","TOR",0.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9943
"Total","Mike Dunn","2 Tms",1.1,7,0.5,0.5,0.166666666,0.333333333,0,0,0,0,0.33333333,0.33333333,0.33333333,0.16666667,0.33333333,0.5,9948
"Total","Tom Wilhelmsen","3 Tms",1,5,2,0.25,0.5,0.25,0,1,0,0,0.4,0.2,0.4,0,0.6,0.4,9975
"Total","Mike Minor","KCR",1.1,4,0.5,0,0.333333333,0.666666666,0,0,0,0,0,0.5,0.5,0.25,0.5,0.25,10021
"Total","Patrick Schuster","PHI",0.1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,10029
"Total","Tyler Matzek","ATL",1.1,4,1,0,0.5,0.5,0,0,0,0,0,0.5,0.5,0,0,1,10058
"Total","Brooks Raley","2 Tms",1.2,4,2,0,1,0,0,0,0,0,0.5,0.5,0,0,1,0,10061
"Total","Ian Krol","2 Tms",1,6,0.5,0.4,0.2,0.4,0,0,0,0,0.5,0.16666667,0.33333333,0.16666667,0.5,0.33333333,10066
"Total","Caleb Cotham","CIN",0.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10075
"Total","Caleb Thielbar","MIN",1.1,5,1,0.666666666,0.333333333,0,0,0,0,0,0.66666667,0.33333333,0,0,0.33333333,0.66666667,10078
"Total","Brad Boxberger","2 Tms",0.2,4,0,0,0,1,0,0,0,0,0,1,0,0,0,1,10133
"Total","Ryan Weber","ATL",0.1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,10160
"Total","Jose Ramirez","ATL",0.2,2,0,1,0,0,0,0,0,0,0,0.5,0.5,0,0.5,0.5,10171
"Total","Jacob Turner","MIA",0.1,3,0,0.5,0,0.5,0,0,0,0,0.5,0,0.5,0,0,1,10185
"Total","Shelby Miller","2 Tms",0.1,4,0,0,0,1,0,0,0,0,0,0,1,0,1,0,10197
"Total","Aroldis Chapman","NYY",0.1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10233
"Total","Bryan Morris","2 Tms",1,4,2,0,0.666666666,0.333333333,0,0,0,0,0.66666667,0.33333333,0,0,0.66666667,0.33333333,10234
"Total","Rafael Martin","WSN",0.1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,10258
"Total","Alexi Ogando","BOS",0.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10261
"Total","Tanner Scheppers","TEX",0.1,2,1,0,1,0,0,0,0,0,1,0,0,0,1,0,10267
"Total","Josh Smoker","NYM",1.1,6,1,0.333333333,0.333333333,0.333333333,0,0,0,1,0.5,0.5,0,0.75,0.25,0,10285
"Total","Ryan Tepera","2 Tms",1.2,7,0.5,0.25,0.25,0.5,0,0,0,0,0.25,0.75,0,0.25,0.25,0.5,10291
"Total","Chad Bell","DET",1.1,5,3,0,0.75,0.25,0,0,0,0,0.75,0.25,0,0,0.75,0.25,10297
"Total","Roman Mendez","TEX",0.1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,10307
"Total","Erasmo Ramirez","3 Tms",2.1,10,2,0.142857142,0.571428571,0.285714285,0,0,0.25,0,0.55555556,0.33333333,0.11111111,0.22222222,0.55555556,0.22222222,10314
"Total","Michael Tonkin","2 Tms",2.2,8,1,0.2,0.4,0.4,0,0,0,0,0.4,0.6,0,0,0.6,0.4,10315
"Total","Juan Minaya","CHW",1.1,5,0.5,0,0.333333333,0.666666666,0,0,0,0,0.33333333,0.33333333,0.33333333,0,0.33333333,0.66666667,10341
"Total","Aaron Loup","4 Tms",4,16,3,0.2,0.6,0.2,0,0.5,0,0,0.54545455,0.18181818,0.27272727,0.18181818,0.63636364,0.18181818,10343
"Total","Robbie Erlin","SDP",1.2,6,3,0.2,0.6,0.2,0,0,0.333333333,0,0.8,0,0.2,0.2,0.6,0.2,10354
"Total","Brooks Pounders","COL",0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,10387
"Total","Mychal Givens","3 Tms",3.2,16,0.5,0.4,0.2,0.4,0.25,0.25,0,0,0.2,0.3,0.5,0.1,0.5,0.4,10430
"Total","Hunter Cervenka","MIA",0.2,2,0,0,0,1,0,0,0,0,0.5,0,0.5,0,1,0,10510
"Total","Dean Kiekhefer","STL",0.1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,10529
"Total","Jake Petricka","3 Tms",1.2,7,1.5,0,0.6,0.4,0,0,0,0,0.33333333,0.5,0.16666667,0,0.66666667,0.33333333,10534
"Total","Daniel Webb","CHW",0.1,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,10558
"Total","Addison Reed","ARI",0.1,2,0,1,0,0,0,0,0,0,0,1,0,1,0,0,10586
"Total","Chad Bettis","COL",1.1,4,2,0.25,0.5,0.25,0,1,0,0,0.25,0.25,0.5,0.5,0.25,0.25,10587
"Total","Scott Alexander","3 Tms",2,9,2,0.142857142,0.571428571,0.285714285,0,0,0.25,0,0.14285714,0.57142857,0.28571429,0.14285714,0.71428571,0.14285714,10591
"Total","Madison Younginer","ATL",0.1,2,1,0,1,0,0,0,1,0,0,0.5,0.5,0.5,0.5,0,10636
"Total","Adam Liberatore","LAD",0.1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,10637
"Total","Andrew Bellatti","2 Tms",1,3,1,0,1,0,0,0,0,0,0,1,0,0,0,1,10657
"Total","Tyler Thornburg","3 Tms",1.1,8,2,0.4,0.4,0.2,0,0,0,0,0.4,0.2,0.4,0.2,0.4,0.4,10688
"Total","Drew Hutchison","PHI",0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,10732
"Total","Shane Greene","DET",0.1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,10756
"Total","Tyler Cravy","MIL",0.2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10770
"Total","Josh Edgin","NYM",1,3,2,0,1,0,0,0,0,0,1,0,0,0,0.5,0.5,10796
"Total","R.J. Alaniz","CIN",0.1,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,10819
"Total","Adam Kolarek","2 Tms",1,4,4,0,1,0,0,0,0.25,0,0.5,0.25,0.25,0,1,0,10843
"Total","Chasen Shreve","5 Tms",3.1,15,0.75,0.222222222,0.333333333,0.444444444,0,0.25,0,0,0.44444444,0.44444444,0.11111111,0.11111111,0.77777778,0.11111111,10855
"Total","Perci Garner","CLE",0.1,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,10887
"Total","Christian Bergman","COL",1,3,1,0.5,0.5,0,0,0,0,0,0.5,0.5,0,0,0.5,0.5,10925
"Total","Ken Roberts","PHI",0.1,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,10938
"Total","Josh A. Smith","3 Tms",1.1,3,0,0,0,1,0,0,0,0,0,0.5,0.5,0,0.5,0.5,10946
"Total","Jake Buchanan","HOU",0.1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,10962
"Total","Ryan O'Rourke","MIN",0.1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,10976
"Total","Chase Whitley","TBR",0.2,2,1,0,1,0,0,0,0,0,0,0.5,0.5,0.5,0.5,0,10982
"Total","Ben Rowen","MIL",0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,10983
"Total","Casey Lawrence","2 Tms",1.2,5,2,0,1,0,0,0,0,0,1,0,0,0,1,0,11121
"Total","Mike Bolsinger","TOR",0.1,2,0,0,0,1,0,0,0,0,0,1,0,0,0,1,11137
"Total","Vince Velasquez","PHI",0.1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11189
"Total","Grant Dayton","LAD",0.1,2,0,0.5,0,0.5,0,0,0,0,0.5,0,0.5,0,1,0,11203
"Total","Casey Sadler","2 Tms",1.2,6,0,0.25,0,0.75,0.666666666,0,0,0,0.75,0,0.25,0.5,0.5,0,11209
"Total","Kevin Chapman","HOU",0.1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,11240
"Total","Aaron Barrett","WSN",0.2,3,1,0.5,0.5,0,0,0,0,1,0.33333333,0.33333333,0.33333333,0.33333333,0.66666667,0,11243
"Total","Lisalverto Bonilla","CIN",0.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11266
"Total","Tyler Lyons","STL",0.1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,11334
"Total","Pat Dean","MIN",0.2,2,0,1,0,0,0,0,0,0,1,0,0,0,0,1,11350
"Total","Brandon Cumpton","TOR",0.1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,11366
"Total","Tommy Kahnle","NYY",2,9,2,0.6,0.4,0,0,0,0,0,0,1,0,0.2,0.4,0.4,11384
"Total","A.J. Achter","MIN",0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,11387
"Total","Danny Barnes","TOR",2,9,2,0,0.666666666,0.333333333,1,0,0,0,0.5,0.33333333,0.16666667,0.66666667,0.16666667,0.16666667,11388
"Total","Alex Wimmers","MIN",0.1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,11394
"Total","Danny Burawa","ATL",0.1,2,0,0,0,1,0,0,0,0,0,0,1,0,1,0,11397
"Total","Jose Quintana","CHC",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11423
"Total","Anthony Ranaudo","TEX",0.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11424
"Total","Drew Pomeranz","2 Tms",0.2,2,0,0,0,1,0,0,0,0,1,0,0,0,0.5,0.5,11426
"Total","Brandon Workman","BOS",1,6,2,0.5,0.333333333,0.166666666,0,0,0,0,0.5,0.33333333,0.16666667,0.16666667,0.5,0.33333333,11428
"Total","A.J. Schugel","PIT",1.1,5,2,0.25,0.5,0.25,0,0,0,0,0.75,0.25,0,0,0.25,0.75,11432
"Total","Jesse Biddle","ATL",1,5,1,0.333333333,0.333333333,0.333333333,0,0,0,0,0,0.33333333,0.66666667,0,0.66666667,0.33333333,11437
"Total","Johnny Barbato","2 Tms",1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11440
"Total","Matt Grace","WSN",1.1,7,3,0.2,0.6,0.2,0,0,0,0,0.8,0.2,0,0.4,0.4,0.2,11449
"Total","Sammy Solis","WSN",0.2,3,0,0,0,1,0,0,0,0,0,0,1,0,0,1,11457
"Total","A.J. Cole","2 Tms",0.1,2,1,0,0.5,0.5,0,1,0,0,0.5,0.5,0,0,0.5,0.5,11467
"Total","Bryan Mitchell","SDP",0.1,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,11479
"Total","Robbie Ray","TOR",0.1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,11486
"Total","Joely Rodriguez","2 Tms",1.1,4,1,0,0.5,0.5,0,0,0,0,1,0,0,0,1,0,11487
"Total","Parker Bridwell","LAA",0.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11502
"Total","Jeff Ferrell","DET",0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,11506
"Total","Josh Osich","3 Tms",1.1,5,1,0,0.5,0.5,1,0,1,0,0.5,0,0.5,0.5,0.5,0,11528
"Total","Jose Dominguez","SDP",0.2,3,2,0,0.666666666,0.333333333,0,0,0,0,0.33333333,0.33333333,0.33333333,0,0.66666667,0.33333333,11571
"Total","Jose Urena","MIA",0.2,2,1,0.5,0.5,0,0,0,0,0,0.5,0.5,0,0,1,0,11589
"Total","Deck McGuire","LAA",0.2,3,2,0,1,0,0,0,0,0,0,1,0,0,1,0,11596
"Total","Dovydas Neverauskas","PIT",0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,11604
"Total","Heath Hembree","4 Tms",2,6,3,0,1,0,0,0,0,0,0.66666667,0,0.33333333,0.33333333,0.66666667,0,11632
"Total","Mayckol Guaipe","SEA",0,4,2,0.333333333,0.666666666,0,0,0,0,0,0,1,0,0,1,0,11663
"Total","Josh Lucas","2 Tms",1,3,2,0,0.666666666,0.333333333,0,0,0,0,0.66666667,0.33333333,0,0,0,1,11686
"Total","Nick Kingham","2 Tms",0.2,2,1,0,1,0,0,0,0,0,0,1,0,1,0,0,11694
"Total","Sam Dyson","SFG",0.2,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,11710
"Total","Erik Goeddel","NYM",1,3,1,0,0.5,0.5,0,0,0,0,0.5,0.5,0,0,0.5,0.5,11712
"Total","Justin Grimm","2 Tms",2.1,9,1.333333333,0,0.571428571,0.428571428,0.333333333,0,0,0,0.25,0.25,0.5,0.25,0.75,0,11720
"Total","Carlos Ramirez","2 Tms",1,3,2,0,0.666666666,0.333333333,0,0,0,0,0,0.66666667,0.33333333,0,0.66666667,0.33333333,11743
"Total","Luke Jackson","3 Tms",4.1,15,0.4,0.125,0.25,0.625,0,0,0,0,0.2,0.5,0.3,0.1,0.6,0.3,11752
"Total","Kyle Ryan","2 Tms",2.1,8,3,0.2,0.6,0.2,0,0,0,0,0.66666667,0.16666667,0.16666667,0,0.66666667,0.33333333,11753
"Total","Drew Smyly","CHC",0.2,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,11760
"Total","Hansel Robles","3 Tms",4,17,2.5,0.222222222,0.555555555,0.222222222,0,0,0.2,0.5,0.27272727,0.45454545,0.27272727,0.27272727,0.36363636,0.36363636,11801
"Total","Hector Neris","2 Tms",1.2,11,4,0.428571428,0.571428571,0,0,0,0.25,0,0.57142857,0.28571429,0.14285714,0.14285714,0.71428571,0.14285714,11804
"Total","Alberto Baldonado","WSN",0.1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,11812
"Total","Steve Delabar","TOR",0.1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,11827
"Total","Chris Martin","3 Tms",2,7,2,0,0.666666666,0.333333333,0,0,0,0,0,0.66666667,0.33333333,0,1,0,11847
"Total","Jason Adam","4 Tms",2.1,8,3,0.2,0.6,0.2,0,0,0,0,0.2,0.4,0.4,0,0.8,0.2,11861
"Total","Michael Feliz","3 Tms",1.1,5,0.5,0.25,0.25,0.5,1,0,0,0,0.25,0.5,0.25,0.5,0.5,0,11903
"Total","David Rollins","SEA",0.2,5,2,0.5,0.5,0,0,0,0,1,0.2,0.2,0.6,0.6,0.2,0.2,11928
"Total","Taylor Cole","LAA",0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11964
"Total","Matt Andriese","TBR",0.2,3,0,0,0,1,0,0,0,0,0,0,1,0,1,0,12022
"Total","Brian Flynn","KCR",1.1,3,3,0,1,0,0,0,0,0,0.33333333,0.66666667,0,0,0.33333333,0.66666667,12027
"Total","J.R. Graham","MIN",0.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12042
"Total","Scott McGough","ARI",0.1,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,12056
"Total","Yimi Garcia","2 Tms",3,10,1,0.2,0.4,0.4,0.5,0,0,0,0.5,0.33333333,0.16666667,0.5,0.5,0,12095
"Total","Parker Markel","PIT",0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,12106
"Total","David Goforth","MIL",0.2,2,1,0,0.5,0.5,1,0,0,0,0.5,0,0.5,1,0,0,12166
"Total","Domingo Tapia","2 Tms",0.2,3,0,0,0,1,0,0,0,0,0,0,1,0,1,0,12178
"Total","Keith Hessler","ARI",0.1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,12220
"Total","Seth Maness","STL",0.2,2,1,0.5,0.5,0,0,0,0,0,0.5,0,0.5,0,1,0,12235
"Total","Dan Winkler","CHC",0.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12237
"Total","Ryan Sherriff","2 Tms",0.2,3,1,0,0.5,0.5,1,0,1,0,0.5,0,0.5,1,0,0,12249
"Total","Colton Murray","PHI",0.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12264
"Total","Aaron Brooks","OAK",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12272
"Total","Leonel Campos","TOR",0.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12277
"Total","Evan Marshall","2 Tms",1.1,5,0.5,0,0.333333333,0.666666666,0,0.5,0,0,0,0.66666667,0.33333333,0,0.66666667,0.33333333,12297
"Total","Colin Rea","MIL",0.1,3,1,0,0.5,0.5,0,0,1,0,0.5,0.5,0,0,0,1,12317
"Total","Jacob Barnes","5 Tms",3,10,2,0.142857142,0.571428571,0.285714285,0,0.5,0.25,0,0.5,0.375,0.125,0.5,0.375,0.125,12323
"Total","Kevin Quackenbush","SDP",1.2,7,1,0.5,0.5,0,0,0,0,0,0.5,0.25,0.25,0,0.75,0.25,12360
"Total","Spencer Patton","3 Tms",0.1,5,1,0.5,0.25,0.25,0,1,0,0,0.75,0.25,0,0,0.25,0.75,12361
