Season,Name,Tm,IP,TBF,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,FIP,xFIP,playerId
"Total","Aaron Loup","2 Tms",2,5,9,4.5,2,0,0.4,0.2,0.2,0,0.5,0,1,2.650833082103092,2.650833082103092,10343
"Total","Brooks Pounders","COL",0,0,0,0,0,0,0,0,0,0,0,0,1,3.1604315757751467,3.1604315757751467,10387
"Total","Mychal Givens","BAL",1.1,4,6.75000002,0,1,0,0.25,0,0.25,0.333333333,0.75,0.33333333,1,1.6513086554015939,2.900509218677126,10430
"Total","Hunter Cervenka","MIA",0.1,1,27.00000027,0,1,0,1,0,1,0,0,0,1,-2.8534396771569823,-2.8534396771569823,10510
"Total","Jake Petricka","CHW",0.1,2,0,0,0,27.00000027,0,0,0,0.5,3.00000003,0,7.5,42.14331911465658,8.140121015234723,10534
"Total","Jimmy Nelson","MIL",0,1,0,0,0,0,0,0,0,1,1,1,1,3.214009475708008,3.214009475708008,10547
"Total","Addison Reed","2 Tms",0.2,2,27.00000027,0,2,0,1,0,1,0,0,0,1,-2.8479000214715575,-2.8479000214715575,10586
"Total","Chad Bettis","COL",0,2,0,0,0,0,0,0,0,1,1,1,-1,6.214009475708008,6.214009475708008,10587
"Total","Scott Alexander","SFG",0.2,2,13.49999993,0,1,0,0.5,0,0.5,0,0,0,1,0.25504037449706995,0.25504037449706995,10591
"Total","Madison Younginer","ATL",0,1,0,0,0,0,0,0,0,1,1,1,1,3.1465603828430178,4.812161129713059,10636
"Total","Andrew Bellatti","PHI",0.1,1,0,0,0,0,0,0,0,0,0,0,1,3.1124310016632077,7.553539257949252,10657
"Total","Tyler Thornburg","MIL",0.1,1,0,0,0,0,0,0,0,0,0,0,1,3.13359375,7.560615916116898,10688
"Total","Shane Greene","DET",0,0,0,0,0,0,0,0,0,0,0,0,1,3.1576396942138674,3.1576396942138674,10756
"Total","Josh Edgin","NYM",0,1,0,0,0,0,0,0,0,1,1,1,1,3.1576396942138674,3.1576396942138674,10796
"Total","Adam Kolarek","2 Tms",1,3,0,9,0,0,0,0.33333333,-0.33333333,0,1,0,-3,6.17122033429093,6.17122033429093,10843
"Total","Chasen Shreve","3 Tms",1.2,7,10.80000004,5.40000002,2,0,0.28571429,0.14285714,0.14285714,0.2,1.2,0.25,0.5,2.5578145001707404,4.501836208269455,10855
"Total","Ryan O'Rourke","MIN",0,0,0,0,0,0,0,0,0,0,0,0,1,3.1465603828430178,3.1465603828430178,10976
"Total","Casey Lawrence","2 Tms",0.1,2,0,0,0,0,0,0,0,1,3.00000003,0.5,1,3.230690193358895,8.567109143636614,11121
"Total","Vince Velasquez","HOU",0.1,1,0,0,0,0,0,0,0,0,0,0,1,3.13359375,3.13359375,11189
"Total","Grant Dayton","LAD",0.1,1,0,0,0,0,0,0,0,0,0,0,1,3.146560382843018,8.143362673421164,11203
"Total","Casey Sadler","CHC",0,1,0,0,0,9,0,0,0,1,1,0,2.5,16.191419315338134,5.119701024889946,11209
"Total","Tyler Lyons","NYY",0,2,0,0,0,0,0,0,0,1,1,1,0,6.191419315338135,6.191419315338135,11334
"Total","Tommy Kahnle","NYY",0.2,3,27.00000027,0,2,0,0.66666667,0,0.66666667,0.333333333,1.50000002,1,-1,-2.8127795342584228,-0.335356862306023,11384
"Total","A.J. Achter","LAA",0.2,1,0,0,0,0,0,0,0,0,0,0,1,3.1465603828430178,3.1465603828430178,11387
"Total","Danny Barnes","TOR",0.2,2,0,0,0,0,0,0,0,0,0,0,1,3.159035634994507,5.636458306946906,11388
"Total","Danny Burawa","ATL",0.1,1,0,0,0,0,0,0,0,0,0,0,1,3.13359375,7.560615916116898,11397
"Total","Jose Quintana","CHC",0,0,0,0,0,0,0,0,0,0,0,0,1,3.191419315338135,3.191419315338135,11423
"Total","Anthony Ranaudo","TEX",0,1,0,0,0,0,0,0,0,1,1,1,-1,3.13359375,3.13359375,11424
"Total","Drew Pomeranz","MIL",0.1,1,0,0,0,0,0,0,0,0,0,0,1,3.2140094757080084,3.2140094757080084,11426
"Total","Brandon Workman","BOS",0.1,1,0,0,0,0,0,0,0,0,0,0,1,3.160431575775147,3.160431575775147,11428
"Total","A.J. Schugel","PIT",0.1,1,0,0,0,0,0,0,0,0,0,0,1,3.1576396942138674,3.1576396942138674,11432
"Total","Jesse Biddle","ATL",1,4,0,9,0,0,0,0.25,-0.25,0.333333333,2,0.33333333,-1.5,6.188820950174222,7.840436048293004,11437
"Total","Johnny Barbato","NYY",0.1,1,27.00000027,0,1,0,1,0,1,0,0,0,1,-2.8534396771569823,-2.8534396771569823,11440
"Total","Matt Grace","WSN",0.2,3,0,0,0,0,0,0,0,0,0,0,0,7.714009453208008,7.714009453208008,11449
"Total","Sammy Solis","WSN",0.1,1,0,0,0,0,0,0,0,0,0,0,1,3.1403032063934657,3.1403032063934657,11457
"Total","A.J. Cole","TOR",0,1,0,0,0,0,0,0,0,1,1,1,1,3.191419315338135,3.191419315338135,11467
"Total","Joely Rodriguez","BOS",0.1,1,0,0,0,0,0,0,0,0,0,0,1,3.2550403594970705,3.2550403594970705,11487
"Total","Brandon Cunniff","ATL",0,0,0,0,0,0,0,0,0,0,0,0,1,3.1465603828430178,3.1465603828430178,11509
"Total","Josh Osich","SFG",0,0,0,0,0,0,0,0,0,0,0,0,1,3.1576396942138674,3.1576396942138674,11528
"Total","Jose Dominguez","SDP",0.1,1,0,0,0,0,0,0,0,0,0,0,1,3.146560382843018,8.143362673421164,11571
"Total","Jose Urena","MIA",0,2,0,0,0,9,0,0,0,1,2,1,-3.33333333,16.146560382843017,4.812161129713059,11589
"Total","Dovydas Neverauskas","PIT",0.1,3,0,0,0,0,0,0,0,1,3.00000003,0.5,-0.5,12.21400956570801,24.1492449767798,11604
"Total","Heath Hembree","3 Tms",0.1,3,0,27.00000027,0,27.00000027,0,0.33333333,-0.33333333,0.5,6.00000006,0,-3.33333333,51.139870265234705,22.548595837056638,11632
"Total","Mayckol Guaipe","SEA",1,2,0,0,0,0,0,0,0,0,0,0,1,3.13359375,4.609267790615559,11663
"Total","Tayron Guerrero","MIA",0.1,1,27.00000027,0,1,0,1,0,1,0,0,0,1,-2.8395684842248534,-2.8395684842248534,11691
"Total","Sam Dyson","SFG",0.1,1,27.00000027,0,1,0,1,0,1,0,0,0,1,-2.785990584291992,-2.785990584291992,11710
"Total","Erik Goeddel","NYM",0.2,3,0,0,0,0,0,0,0,0.666666666,2.99999999,0.66666667,-0.5,3.1480213164994657,7.575043416211031,11712
"Total","Justin Grimm","CHC",0.1,1,0,0,0,0,0,0,0,0,0,0,1,3.146560382843018,8.143362673421164,11720
"Total","Carlos Ramirez","TOR",0.2,1,0,0,0,0,0,0,0,0,0,0,1,3.1576396942138674,5.825849129329584,11743
"Total","Luke Jackson","2 Tms",0.2,4,13.50000014,13.50000014,1,0,0.25,0.25,0,0.333333333,3.00000003,0.5,0,4.727354064848735,4.727354064848735,11752
"Total","Kyle Ryan","DET",0,0,0,0,0,0,0,0,0,0,0,0,1,3.1465603828430178,3.1465603828430178,11753
"Total","Hansel Robles","3 Tms",1,5,18.00000018,18.00000018,1,0,0.4,0.4,0,0,2.00000002,0,-1.5,5.1375664194486035,6.789181534083537,11801
"Total","Hector Neris","2 Tms",0.2,3,13.49999993,0,1,0,0.33333333,0,0.33333333,0.333333333,1.49999999,0.5,1,0.18217240894456443,2.6622000274696047,11804
"Total","Steve Delabar","TOR",0.1,1,0,0,0,0,0,0,0,0,0,0,1,3.13359375,7.560615916116898,11827
"Total","Chris Martin","2 Tms",0.2,2,13.50000014,0,1,0,0.5,0,0.5,0,0,0,1,0.13643125871917672,0.13643125871917672,11847
"Total","Jason Adam","CHC",0.1,1,27.00000027,0,1,0,1,0,1,0,0,0,1,-2.808580744661865,-2.808580744661865,11861
"Total","Taylor Cole","LAA",0.2,1,0,0,0,0,0,0,0,0,0,0,1,3.1604315757751467,3.1604315757751467,11964
"Total","Matt Andriese","BOS",0,1,0,0,0,0,0,0,0,1,1,1,0,3.170034122467041,4.934396249055863,12022
"Total","Brian Flynn","KCR",0.1,1,0,0,0,0,0,0,0,0,0,0,1,3.160431575775147,3.160431575775147,12027
"Total","Scott McGough","ARI",0.2,1,0,0,0,0,0,0,0,0,0,0,1,3.25504035949707,3.25504035949707,12056
"Total","Yimi Garcia","3 Tms",1,4,18.00000018,0,2,0,0.5,0,0.5,0,0,0,1,2.2201563735144045,4.148438102349033,12095
"Total","Domingo Tapia","KCR",0.1,1,27.00000027,0,1,0,1,0,1,0,0,0,1,-2.8299659375329598,-2.8299659375329598,12178
"Total","Seth Maness","STL",0,1,0,0,0,0,0,0,0,1,1,1,1,3.13359375,4.609267790615559,12235
"Total","Dan Winkler","ATL",1,2,9,0,1,0,0.5,0,0.5,0,0,0,1,1.1585703213916543,1.1585703213916543,12237
"Total","Ryan Sherriff","BOS",0.1,1,0,0,0,0,0,0,0,0,0,0,1,3.2550403594970705,8.215095670947981,12249
"Total","Evan Marshall","CHW",0.2,4,0,0,0,0,0,0,0,1,4.50000005,0.75,0,3.192021799087524,5.838565015436188,12297
"Total","Jacob Barnes","KCR",0,0,0,0,0,0,0,0,0,0,0,0,1,3.214009475708008,3.214009475708008,12323
"Total","Jace Peterson","MIL",0.1,1,27.00000027,0,1,0,1,0,1,0,0,0,1,-2.8299659375329598,-2.8299659375329598,12325
"Total","Kevin Quackenbush","SDP",0,1,0,0,0,0,0,0,0,1,1,1,1,3.1465603828430178,3.1465603828430178,12360
"Total","Spencer Patton","TEX",0,1,0,0,0,9,0,0,0,1,1,0,1,16.13359375,4.609267790615559,12361
"Total","Chasen Bradford","NYM",1,4,9,9,1,0,0.25,0.25,0,0,1,0,0,4.157639694213867,4.157639694213867,12452
"Total","Drew Rucinski","MIA",0.1,1,27.00000027,0,1,0,1,0,1,0,0,0,1,-2.8395684842248534,-2.8395684842248534,12499
"Total","Jack Leathersich","NYM",0,0,0,0,0,0,0,0,0,0,0,0,1,3.13359375,3.13359375,12562
"Total","Blake Treinen","3 Tms",1.2,4,10.80000004,0,2,0,0.5,0,0.5,0.25,0.6,0.5,1,0.7617741487087013,0.7617741487087009,12572
"Total","Nick Ramirez","DET",1,2,0,0,0,0,0,0,0,0,0,0,1,3.214009475708008,3.214009475708008,12575
"Total","Adam Morgan","2 Tms",1,3,0,0,0,0,0,0,0,0.5,1,0.33333333,-1,3.1622364839078094,4.813851582026592,12580
"Total","Mike Wright Jr.","BAL",0.1,1,0,0,0,0,0,0,0,0,0,0,1,3.160431575775147,8.115276919679946,12586
"Total","Phil Klein","TEX",0,0,0,0,0,0,0,0,0,0,0,0,1,3.13359375,3.13359375,12675
"Total","Ryne Harper","WSN",0.1,1,27.00000027,0,1,0,1,0,1,0,0,0,1,-2.8299659375329598,-2.8299659375329598,12680
"Total","Nick Martinez","SDP",1.1,4,0,0,0,0,0,0,0,0.25,0.75,0.25,0,3.183735680580139,3.183735680580139,12730
"Total","Rafael Montero","NYM",0,0,0,0,0,0,0,0,0,0,0,0,1,3.1576396942138674,3.1576396942138674,12760
"Total","Chris Devenski","2 Tms",0.2,2,0,0,0,0,0,0,0,0,0,0,1,3.200800371170044,5.680828026895499,12763
"Total","John Brebbia","2 Tms",0.1,1,0,0,0,0,0,0,0,0,0,0,1,3.20301563748022,8.49610207017755,12777
"Total","Sam Gaviglio","TOR",0,1,0,9,0,0,0,1,-1,0,1,0,-1,6.214009475708008,6.214009475708008,12778
"Total","Burch Smith","KCR",0.1,1,0,0,0,0,0,0,0,0,0,0,1,3.160431575775147,8.115276919679946,12784
"Total","Noe Ramirez","LAA",1.1,5,20.25000005,0,3,6.75000002,0.6,0,0.6,0.25,0.75,0,2.5,8.417480553347707,1.3524031414379585,12800
"Total","Matt Wisler","2 Tms",0.1,3,0,0,0,0,0,0,0,0.5,3.00000003,0.33333333,0,3.1676334858120723,13.4155652624142,12804
"Total","Andrew Kittredge","TBR",0.1,1,27.00000027,0,1,0,1,0,1,0,0,0,1,-2.8371678475698854,-2.8371678475698854,12828
"Total","Shawn Armstrong","2 Tms",0.1,2,0,0,0,27.00000027,0,0,0,1,3.00000003,0,12.5,42.18750930008159,14.109971959522277,12857
"Total","Matt Barnes","BOS",0.1,3,0,0,0,0,0,0,0,1,6.00000006,0.66666667,-0.5,3.164165687605048,8.160967978183194,12863
"Total","Tony Zych","SEA",0.1,2,0,0,0,0,0,0,0,0.5,3.00000003,0.5,1,3.1576396942138674,8.494058644491584,12876
"Total","Alex Claudio","3 Tms",1.1,6,6.75000007,6.75000007,1,0,0.16666667,0.16666667,0,0.25,1.50000002,0.25,-2.5,3.915986531826778,5.250091269396208,12890
"Total","Logan Verrett","2 Tms",0.2,3,13.50000014,0,1,0,0.33333333,0,0.33333333,0.333333333,1.50000002,0.5,1,0.13359371999999992,0.13359371999999992,12905
"Total","Archie Bradley","LAA",0.1,1,27.00000027,0,1,0,1,0,1,0,0,0,1,-2.887569058336793,-2.887569058336793,12918
"Total","Gabriel Ynoa","BAL",1,5,9,0,1,0,0.2,0,0.2,0.2,1,0.25,-2,1.214009475708008,1.214009475708008,12938
"Total","Andrew Faulkner","TEX",0,0,0,0,0,0,0,0,0,0,0,0,1,3.1465603828430178,3.1465603828430178,12982
"Total","Andrew Chafin","3 Tms",1.1,4,13.50000003,0,2,0,0.5,0,0.5,0.25,0.75,0.5,-1,0.1704242870297339,0.17042428702973433,12988
"Total","Colten Brewer","SDP",0.1,1,0,0,0,0,0,0,0,0,0,0,1,3.160431575775147,8.115276919679946,12997
"Total","Robby Scott","BOS",0.1,1,0,0,0,0,0,0,0,0,0,0,1,3.146560382843018,8.143362673421164,13042
"Total","Wei-Yin Chen","MIA",0,0,0,0,0,0,0,0,0,0,0,0,1,3.214009475708008,3.214009475708008,13071
"Total","Derek Law","2 Tms",0.1,2,0,0,0,0,0,0,0,1,3.00000003,0.5,0,3.1124310016632077,7.553539257949252,13133
"Total","Frank Garces","SDP",0.1,1,0,0,0,0,0,0,0,0,0,0,1,3.13359375,7.560615916116898,13144
"Total","Kyle Crick","CHW",0.1,1,0,0,0,0,0,0,0,0,0,0,1,3.1124310016632077,7.553539257949252,13182
"Total","Adalberto Mejia","LAA",0,3,0,9,0,0,0,0.33333333,-0.33333333,0.5,2,0.5,0,6.214009475708008,6.214009475708008,13188
"Total","Jordan Weems","WSN",0.2,2,13.49999993,0,1,0,0.5,0,0.5,0,0,0,1,0.25504037449706995,2.7350679930221107,13190
"Total","Joe Biagini","TOR",2,5,4.5,0,1,0,0.2,0,0.2,0,0,0,1,2.151184113843513,2.151184113843513,13194
"Total","Warwick Saupold","DET",1,3,9,0,1,0,0.33333333,0,0.33333333,0,0,0,1,1.1585703213916543,2.8101854195104363,13211
"Total","Michael Fulmer","2 Tms",0.2,3,13.50000014,0,1,0,0.33333333,0,0.33333333,0,0,0,1,4.712537255982055,7.359080472330721,13218
"Total","Matt Carasiti","COL",0,1,0,9,0,0,0,1,-1,0,1,0,0,6.146560382843018,6.146560382843018,13276
"Total","Danny Coulombe","3 Tms",1,4,18.00000018,0,2,0,0.5,0,0.5,0.5,2.00000002,1,-0.5,-0.8501124863364735,-0.8501124863364735,13293
"Total","Jake Barrett","ARI",0,1,0,0,0,0,0,0,0,1,1,1,1,3.1465603828430178,3.1465603828430178,13322
"Total","James Pazos","SEA",1,4,27,0,3,0,0.75,0,0.75,0.25,1,1,-2,-2.8404990514026403,-2.8404990514026403,13323
"Total","Adrian Sampson","TEX",0.1,2,27.00000027,0,1,0,0.5,0,0.5,0,0,0,1,-2.785990584291992,-2.785990584291992,13339
"Total","Luis Cessa","NYY",0.1,1,27.00000027,0,1,0,1,0,1,0,0,0,1,-2.7916381243421045,-2.7916381243421045,13345
"Total","Hoby Milner","3 Tms",0.1,2,0,0,0,27.00000027,0,0,0,0.5,3.00000003,0,2.5,42.21386020704024,8.173915128491151,13346
"Total","Cam Bedrosian","LAA",1.1,4,13.49999993,0,2,0,0.5,0,0.5,0.25,0.75,0.5,-1,0.15349599430908212,0.15349599430908212,13360
"Total","R.J. Alvarez","OAK",0,0,0,0,0,0,0,0,0,0,0,0,1,3.13359375,3.13359375,13401
"Total","Angel Nesbitt","DET",0.1,1,0,0,0,0,0,0,0,0,0,0,1,3.13359375,3.13359375,13415
"Total","Chris Beck","CHW",1.2,3,5.39999999,0,1,0,0.33333333,0,0.33333333,0,0,0,1,1.9532079720522328,1.9532079720522328,13418
"Total","Matt Koch","2 Tms",0.1,4,0,27.00000027,0,0,0,0.25,-0.25,1,12.00000012,1,0.25,12.244782728626738,17.20483804007765,13420
"Total","Drew VerHagen","2 Tms",1.1,4,6.75000002,0,1,0,0.25,0,0.25,0.5,1.5,0.66666667,-0.5,1.7108727179455834,2.9495840446314485,13424
"Total","Pierce Johnson","2 Tms",0.2,4,27.00000027,13.50000014,2,0,0.5,0.25,0.25,0.333333333,3.00000003,1,-2.5,1.6672522097488105,1.6672522097488105,13435
"Total","Mike Morin","LAA",0.1,1,0,0,0,0,0,0,0,0,0,0,1,3.1368354081864416,8.133637698764588,13442
"Total","Taylor Rogers","MIN",0.1,1,0,0,0,0,0,0,0,0,0,0,1,3.1583376645989523,8.113183008503752,13449
"Total","Eddie Butler","2 Tms",1,3,0,9,0,0,0,0.33333333,-0.33333333,0,1,0,1,6.151184113774157,7.802799211892939,13453
"Total","Lucas Sims","2 Tms",1.2,8,10.80000004,0,2,5.40000002,0.25,0,0.25,0.428571428,1.80000001,0.4,-1.25,8.599390576362,3.873146781374032,13470
"Total","Brandon Brennan","2 Tms",0.2,1,0,0,0,0,0,0,0,0,0,0,1,3.196419334358851,3.196419334358851,13527
"Total","Matt Bowman","2 Tms",1.1,4,0,0,0,0,0,0,0,0.5,0.75,0.25,1,3.1717321394817093,5.997741282240044,13528
"Total","Richard Rodriguez","PIT",0.1,1,0,0,0,0,0,0,0,0,0,0,1,3.160431575775147,8.115276919679946,13549
"Total","Steven Okert","MIA",0.1,1,0,0,0,0,0,0,0,0,0,0,1,3.2550403594970705,8.215095670947981,13580
"Total","Robert Stephenson","3 Tms",2,5,4.50000002,0,1,0,0.2,0,0.2,0,0,0,1,2.1757333148278466,3.9105209664575646,13594
"Total","Carl Edwards Jr.","2 Tms",1.1,4,6.75000002,0,1,0,0.25,0,0.25,0.25,0.75,0.33333333,-1,1.6525777573410048,2.8912890840268695,13607
"Total","Jakob Junis","SFG",0.1,1,0,0,0,0,0,0,0,0,0,0,1,3.2550403594970705,8.215095670947981,13619
"Total","Clay Holmes","PIT",0,0,0,0,0,0,0,0,0,0,0,0,1,3.170034122467041,3.170034122467041,13649
"Total","Tayler Scott","SDP",0,1,0,0,0,0,0,0,0,1,1,1,-2,3.112431001663208,4.592800405621529,13652
"Total","Jharel Cotton","2 Tms",0.2,3,0,0,0,0,0,0,0,0.5,1.50000002,0.33333333,-1,3.1412325620651242,5.361786690208147,13654
"Total","John Gant","2 Tms",0.2,1,0,0,0,0,0,0,0,0,0,0,1,3.1509921074046527,3.1509921074046527,13684
"Total","Nick Goody","CLE",1.1,4,6.75000002,0,1,0,0.25,0,0.25,0.333333333,0.75,0.33333333,-2,1.6717321357317092,3.1636365509264,13685
"Total","Robert Gsellman","NYM",0.1,2,0,0,0,0,0,0,0,0.5,3.00000003,0.5,0,3.160431575775147,3.160431575775147,13696
"Total","Jake Faria","2 Tms",0.1,1,0,0,0,0,0,0,0,0,0,0,1,3.20301563748022,3.20301563748022,13699
"Total","Joey Krehbiel","BAL",0,1,0,0,0,0,0,0,0,1,1,1,1,3.112431001663208,3.112431001663208,13707
"Total","Kyle Barraclough","BOS",0.1,2,0,0,0,0,0,0,0,0.5,3.00000003,0.5,0,3.2550403594970705,8.215095670947981,13713
"Total","Tyler Duffey","MIN",0.1,1,27.00000027,0,1,0,1,0,1,0,0,0,1,-2.808580744661865,-2.808580744661865,13758
"Total","Chris Stratton","4 Tms",1.1,7,0,0,0,6.74999997,0,0,0,0.6,2.24999999,0.33333333,-1.875,12.930296992111202,8.177131074191593,13761
"Total","Dominic Leone","3 Tms",1.2,4,10.80000004,0,2,0,0.5,0,0.5,0,0,0,1,0.777678193862533,1.7686472566976783,13763
"Total","Roberto Osuna","TOR",0.1,1,0,0,0,0,0,0,0,0,0,0,1,3.13359375,7.560615916116898,13764
"Total","JT Chargois","LAD",0,0,0,0,0,0,0,0,0,0,0,0,1,3.214009475708008,3.214009475708008,13767
"Total","Daniel Stumpf","DET",0.1,1,0,0,0,0,0,0,0,0,0,0,1,3.160431575775147,8.115276919679946,13780
"Total","Alec Mills","CHC",0.1,1,27.00000027,0,1,0,1,0,1,0,0,0,1,-2.8299659375329598,-2.8299659375329598,13834
"Total","Paul Sewald","NYM",0.2,3,0,13.49999993,0,0,0,0.33333333,-0.33333333,0,1.49999999,0,-3,7.677907444347892,13.014326314579325,13892
"Total","Scott Oberg","COL",0.2,3,0,0,0,0,0,0,0,1,1.50000002,0.33333333,0,3.159035634994507,8.304667782085765,13911
"Total","Brent Suter","COL",0.1,1,0,0,0,0,0,0,0,0,0,0,1,3.2550403594970705,3.2550403594970705,13942
"Total","Ryan Dull","OAK",0.2,1,0,0,0,0,0,0,0,0,0,0,1,3.1576396942138674,3.1576396942138674,13974
"Total","Ryan Garton","TBR",0.1,2,27.00000027,27.00000027,1,0,0.5,0.5,0,0,3.00000003,0,1,6.1465604128430185,6.1465604128430185,14016
"Total","Miguel Almonte","KCR",0.1,1,0,0,0,0,0,0,0,0,0,0,1,3.1576396942138674,8.494058644491584,14139
"Total","Ray Black","MIL",0,0,0,0,0,0,0,0,0,0,0,0,1,3.214009475708008,3.214009475708008,14244
"Total","Brian Johnson","BOS",0,1,0,0,0,9,0,0,0,1,1,0,7.5,16.214009475708007,5.203215357661247,14272
"Total","Wandy Peralta","CIN",1,2,9,0,1,0,0.5,0,0.5,0,0,0,1,1.1604315757751467,1.1604315757751467,14295
"Total","Frankie Montas","2 Tms",0.1,4,27.00000027,27.00000027,1,0,0.25,0.25,0,0.666666666,9.00000009,1,0.66666667,6.151628238205486,6.151628238205486,14309
"Total","Caleb Frare","CHW",0,1,0,0,0,0,0,0,0,1,1,1,-2,3.1604315757751467,3.1604315757751467,14353
"Total","Ty Blach","SFG",0,1,0,0,0,0,0,0,0,1,1,1,-1,3.214009475708008,5.203215357661247,14361
"Total","Tyler Glasnow","PIT",0.2,1,0,0,0,0,0,0,0,0,0,0,1,3.1604315757751467,3.1604315757751467,14374
"Total","Amir Garrett","2 Tms",1.2,7,16.20000006,10.80000004,1.5,0,0.42857143,0.28571429,0.14285714,0,1.2,0,1,3.1812738417328568,3.1812738417328568,14375
"Total","Wei-Chung Wang","OAK",0,2,0,0,0,9,0,0,0,1,2,1,0,16.214009475708007,5.203215357661247,14382
"Total","Yohander Mendez","TEX",0,0,0,0,0,0,0,0,0,0,0,0,1,3.1465603828430178,3.1465603828430178,14391
"Total","Yunior Marte","SFG",0,1,0,0,0,0,0,0,0,1,1,1,-1,3.112431001663208,3.112431001663208,14416
"Total","Adam Conley","MIA",1,3,18,0,2,0,0.66666667,0,0.66666667,0,0,0,1,-0.8217091244258259,0.8299059736929562,14457
"Total","J.B. Wendelken","OAK",0.1,2,0,0,0,27.00000027,0,0,0,0.5,3.00000003,0,2.5,42.19141970533814,14.761109688345908,14506
"Total","Randy Rosario","CHC",0,1,0,9,0,0,0,1,-1,0,1,0,-2,6.160431575775147,6.160431575775147,14508
"Total","Dereck Rodriguez","ATL",0.1,1,0,0,0,0,0,0,0,0,0,0,1,3.2550403594970705,3.2550403594970705,14509
"Total","Jose Leclerc","TEX",0.1,4,0,27.00000027,0,0,0,0.25,-0.25,1,9.00000009,0.66666667,0.33333333,12.197147292618228,22.190751873774524,14524
"Total","Jose Ruiz","CHW",3,9,6.00000002,3.00000001,2,0,0.22222222,0.11111111,0.11111111,0.142857142,0.66666667,0.16666667,0,2.848778093140681,4.0053031922996185,14552
"Total","James Hoyt","HOU",0,1,0,0,0,0,0,0,0,1,1,1,1,3.1576396942138674,3.1576396942138674,14605
"Total","Rowan Wick","2 Tms",0.2,2,0,0,0,13.49999993,0,0,0,0.5,1.49999999,0,7.5,22.641231248572772,5.618653980863831,14646
"Total","Dillon Maples","CHC",0,1,0,0,0,0,0,0,0,0,0,0,1,6.160431575775147,6.160431575775147,14672
"Total","Duane Underwood Jr.","PIT",0.1,1,27.00000027,0,1,0,1,0,1,0,0,0,1,-2.887569058336793,-2.887569058336793,14677
"Total","Andres Machado","WSN",0.1,1,27.00000027,0,1,0,1,0,1,0,0,0,1,-2.8299659375329598,-2.8299659375329598,14681
"Total","Luis Perdomo","SDP",0.1,1,27.00000027,0,1,0,1,0,1,0,0,0,1,-2.785990584291992,-2.785990584291992,14682
"Total","Keone Kela","TEX",0,0,0,0,0,0,0,0,0,0,0,0,1,3.1576396942138674,3.1576396942138674,14696
"Total","Anthony Banda","PIT",0,2,0,0,0,0,0,0,0,1,2,1,0.5,3.112431001663208,4.592800405621529,14706
"Total","Ty Buttrey","LAA",0.1,2,0,0,0,0,0,0,0,0.5,3.00000003,0.5,1,3.2140094757080084,3.2140094757080084,14719
"Total","Jose Manuel Fernandez","TOR",0,0,0,0,0,0,0,0,0,0,0,0,1,3.1604315757751467,3.1604315757751467,14733
"Total","Wes Parsons","2 Tms",0.1,2,0,0,0,0,0,0,0,1,3.00000003,0.5,0,3.214009475708008,9.181627181243904,14764
"Total","Julio Urias","LAD",0,1,0,9,0,0,0,1,-1,0,1,0,-1,6.214009475708008,6.214009475708008,14765
"Total","Emilio Pagan","2 Tms",0.1,2,0,0,0,0,0,0,0,0.5,3.00000003,0.5,0,3.1999170304401656,8.536335980717883,14771
"Total","Buck Farmer","2 Tms",3,7,6,0,2,0,0.28571429,0,0.28571429,0.166666666,0.33333333,0.2,-1,1.8572116216023768,2.412411870559057,14814
"Total","Michael Lorenzen","2 Tms",0.1,4,0,54.00000054,0,0,0,0.5,-0.5,0.5,9.00000009,0.5,0.33333333,21.186031235351855,21.18603123535186,14843
"Total","Joe Mantiply","ARI",0.2,3,0,0,0,0,0,0,0,0.5,1.50000002,0.33333333,1,3.1412325620651242,5.361786690208147,14857
"Total","Sam Moll","OAK",0.1,1,27.00000027,0,1,0,1,0,1,0,0,0,1,-2.887569058336793,-2.887569058336793,14874
"Total","Taylor Williams","MIL",0.1,2,27.00000027,0,1,0,0.5,0,0.5,0.5,3.00000003,1,0,-2.8395684842248534,-2.8395684842248534,14899
"Total","Jose Torres","SDP",0.1,1,0,0,0,0,0,0,0,0,0,0,1,3.146560382843018,8.143362673421164,14957
"Total","Reyes Moronta","SFG",0.1,1,27.00000027,0,1,0,1,0,1,0,0,0,1,-2.842360365786133,-2.842360365786133,14966
"Total","Tyler Webb","STL",0.1,3,0,27.00000027,0,0,0,0.33333333,-0.33333333,1,9.00000009,1,-0.66666667,12.18102805069483,12.181028050694831,14974
"Total","Chad Kuhl","WSN",0,1,0,0,0,0,0,0,0,1,1,1,-1,3.2550403594970705,3.2550403594970705,14975
"Total","Giovanny Gallegos","STL",1,2,9,0,1,0,0.5,0,0.5,0,0,0,1,1.214009475708008,3.2032153576612474,14986
"Total","Scott Barlow","2 Tms",1,5,18,0,2,0,0.4,0,0.4,0.4,2,0.66666667,-0.5,-0.7654750823974608,-0.7654750823974608,14993
"Total","Yacksel Rios","PIT",0.1,2,27.00000027,0,1,0,0.5,0,0.5,0,0,0,1,6.214009505708009,6.214009505708009,15007
"Total","Kyle Finnegan","WSN",0,1,0,0,0,9,0,0,0,1,1,0,2.5,16.191419315338134,5.119701024889946,15009
"Total","Corey Knebel","2 Tms",1,2,0,0,0,0,0,0,0,0,0,0,1,3.1265395006249452,4.606908904583266,15010
