Season,Name,Tm,G,TBF,ERA,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG,OBP,SLG,wOBA,playerId
"Total","Matt Grace","WSN",2,3,13.49999993,0,0,0,1,1,0,0,0,1,0,0,0.333333333,0,0.23973864316940308,11449
"Total","Sammy Solis","WSN",2,1,54.00000054,0,0,0,2,2,0,0,0,0,0,0,0,0,0,11457
"Total","A.J. Cole","TOR",1,1,0,1,0,1,0,0,0,0,0,0,0,1,1,3,1.5581209659576416,11467
"Total","Joely Rodriguez","BOS",1,1,27.00000027,0,0,0,1,1,0,0,0,0,0,0,0,0,0,11487
"Total","Brandon Cunniff","ATL",1,0,27,0,0,0,3,3,0,0,0,0,0,0,0,0,0,11509
"Total","Josh Osich","SFG",1,0,27,0,0,0,3,3,0,0,0,0,0,0,0,0,0,11528
"Total","Jose Dominguez","SDP",2,1,54.00000054,0,0,0,2,2,0,0,0,0,0,0,0,0,0,11571
"Total","Jose Urena","MIA",1,2,36,2,0,0,4,4,1,0,0,0,0,1,1,2.5,1.4466064870357513,11589
"Total","Dovydas Neverauskas","PIT",2,3,81.00000081,1,1,0,3,3,0,0,0,1,0,1,0.666666666,2,0.6452933748563131,11604
"Total","Heath Hembree","3 Tms",4,3,108.00000108,1,0,0,4,4,1,1,0,0,0,0.5,0.666666666,2,0.9207653204600016,11632
"Total","Mayckol Guaipe","SEA",2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11663
"Total","Tayron Guerrero","MIA",1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,11691
"Total","Sam Dyson","SFG",1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,11710
"Total","Erik Goeddel","NYM",3,3,40.4999998,2,1,0,3,3,0,0,0,0,0,0.666666666,0.666666666,1,0.7123647928237915,11712
"Total","Justin Grimm","CHC",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11720
"Total","Carlos Ramirez","TOR",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11743
"Total","Luke Jackson","2 Tms",3,4,13.50000014,1,0,0,2,1,0,1,0,0,1,0.333333333,0.5,0.333333333,0.39460979402065277,11752
"Total","Kyle Ryan","DET",1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,11753
"Total","Hansel Robles","3 Tms",5,5,45.00000045,0,0,0,5,5,0,2,0,0,2,0,0.4,0,0.2771976232528687,11801
"Total","Hector Neris","2 Tms",3,3,0,1,1,0,0,0,0,0,0,0,1,0.333333333,0.333333333,0.666666666,0.4187568426132202,11804
"Total","Steve Delabar","TOR",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11827
"Total","Chris Martin","2 Tms",2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,11847
"Total","Jason Adam","CHC",1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,11861
"Total","Taylor Cole","LAA",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11964
"Total","Matt Andriese","BOS",1,1,0,1,1,0,1,0,0,0,0,0,0,1,1,2,1.2416465282440186,12022
"Total","Brian Flynn","KCR",1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12027
"Total","Scott McGough","ARI",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12056
"Total","Yimi Garcia","3 Tms",3,4,0,0,0,0,0,0,0,0,0,1,2,0,0.25,0,0.1798039823770523,12095
"Total","Domingo Tapia","KCR",1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,12178
"Total","Seth Maness","STL",1,1,0,1,1,0,0,0,0,0,0,0,0,1,1,2,1.2562705278396606,12235
"Total","Dan Winkler","ATL",2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,12237
"Total","Ryan Sherriff","BOS",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12249
"Total","Evan Marshall","CHW",4,4,40.50000041,3,0,0,3,3,0,0,0,0,0,1,0.75,1,0.6522054523229599,12297
"Total","Jacob Barnes","KCR",1,0,18,0,0,0,2,2,0,0,0,0,0,0,0,0,0,12323
"Total","Jace Peterson","MIL",1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,12325
"Total","Kevin Quackenbush","SDP",1,1,0,1,1,0,0,0,0,0,0,0,0,1,1,2,1.242019534111023,12360
"Total","Spencer Patton","TEX",1,1,9,1,0,0,1,1,1,0,0,0,0,1,1,4,2.0652942657470703,12361
"Total","Chasen Bradford","NYM",2,4,9,0,0,0,1,1,0,1,0,0,1,0,0.25,0,0.1732485145330429,12452
"Total","Drew Rucinski","MIA",1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,12499
"Total","Jack Leathersich","NYM",1,0,9,0,0,0,1,1,0,0,0,0,0,0,0,0,0,12562
"Total","Blake Treinen","3 Tms",4,4,0,1,0,0,0,0,0,0,0,0,2,0.25,0.25,0.25,0.21916720271110535,12572
"Total","Nick Ramirez","DET",2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12575
"Total","Adam Morgan","2 Tms",3,3,18,1,0,0,2,2,0,0,0,0,0,0.5,0.333333333,0.5,0.29222293694814044,12580
"Total","Mike Wright Jr.","BAL",1,1,27.00000027,0,0,0,1,1,0,0,0,0,0,0,0,0,0,12586
"Total","Phil Klein","TEX",1,0,9,0,0,0,1,1,0,0,0,0,0,0,0,0,0,12675
"Total","Ryne Harper","WSN",1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,12680
"Total","Nick Martinez","SDP",3,4,6.74999997,1,0,0,1,1,0,0,0,0,0,0.25,0.25,0.25,0.2206340730190277,12730
"Total","Rafael Montero","NYM",1,0,9,0,0,0,1,1,0,0,0,0,0,0,0,0,0,12760
"Total","Chris Devenski","2 Tms",2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12763
"Total","John Brebbia","2 Tms",2,1,54.00000054,0,0,0,2,2,0,0,0,0,0,0,0,0,0,12777
"Total","Sam Gaviglio","TOR",1,1,18,0,0,0,2,2,0,1,0,0,0,0,1,0,0.6902945041656494,12778
"Total","Burch Smith","KCR",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12784
"Total","Noe Ramirez","LAA",5,5,13.50000003,1,0,0,2,2,1,0,0,0,3,0.25,0.2,1,0.40616569519042967,12800
"Total","Matt Wisler","2 Tms",2,3,0,1,0,0,1,0,0,0,0,0,0,0.5,0.333333333,0.5,0.29301844040552777,12804
"Total","Andrew Kittredge","TBR",2,1,27.00000027,0,0,0,1,1,0,0,0,0,1,0,0,0,0,12828
"Total","Shawn Armstrong","2 Tms",3,2,162.00000162,1,0,0,6,6,1,0,0,0,0,1,0.5,4,0.9697680473327637,12857
"Total","Matt Barnes","BOS",3,3,81.00000081,2,0,1,3,3,0,0,0,0,0,1,0.666666666,2,0.8158941864967346,12863
"Total","Tony Zych","SEA",1,2,0,1,1,0,0,0,0,0,0,0,0,0.5,0.5,1,0.6160841584205627,12876
"Total","Alex Claudio","3 Tms",7,6,47.25000047,1,0,0,7,7,0,1,0,0,1,0.25,0.333333333,0.25,0.26116055250167847,12890
"Total","Logan Verrett","2 Tms",3,3,0,1,0,0,0,0,0,0,0,0,1,0.333333333,0.333333333,0.333333333,0.2936079502105713,12905
"Total","Archie Bradley","LAA",1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,12918
"Total","Gabriel Ynoa","BAL",3,5,27,1,0,0,3,3,0,0,0,0,1,0.2,0.2,0.2,0.1739214539527893,12938
"Total","Andrew Faulkner","TEX",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12982
"Total","Andrew Chafin","3 Tms",5,4,13.50000003,1,1,0,2,2,0,0,0,0,2,0.25,0.25,0.5,0.31041163206100464,12988
"Total","Colten Brewer","SDP",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12997
"Total","Robby Scott","BOS",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13042
"Total","Wei-Yin Chen","MIA",2,0,18,0,0,0,3,2,0,0,0,0,0,0,0,0,0,13071
"Total","Derek Law","2 Tms",2,2,0,1,1,0,1,0,0,0,0,0,0,1,0.5,2,0.6307384967803955,13133
"Total","Frank Garces","SDP",1,1,27.00000027,0,0,0,1,1,0,0,0,0,0,0,0,0,0,13144
"Total","Kyle Crick","CHW",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13182
"Total","Adalberto Mejia","LAA",1,3,9,1,0,0,2,1,0,1,0,0,0,0.5,0.666666666,0.5,0.519967257976532,13188
"Total","Jordan Weems","WSN",2,2,13.49999993,0,0,0,1,1,0,0,0,0,1,0,0,0,0,13190
"Total","Joe Biagini","TOR",5,5,4.5,0,0,0,1,1,0,0,0,0,1,0,0,0,0,13194
"Total","Warwick Saupold","DET",3,3,9,0,0,0,1,1,0,0,0,0,1,0,0,0,0,13211
"Total","Michael Fulmer","2 Tms",2,3,0,0,0,0,0,0,0,0,0,1,1,0,0.333333333,0,0.24200167258580527,13218
"Total","Matt Carasiti","COL",1,1,9,0,0,0,1,1,0,1,0,0,0,0,1,0,0.6906120181083679,13276
"Total","Danny Coulombe","3 Tms",4,4,18.00000018,2,1,0,3,2,0,0,0,0,2,0.5,0.5,0.75,0.5303875654935837,13293
"Total","Jake Barrett","ARI",1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0.8784541487693787,13322
"Total","James Pazos","SEA",4,4,27,1,0,0,3,3,0,0,0,0,3,0.25,0.25,0.25,0.21916720271110535,13323
"Total","Adrian Sampson","TEX",1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,13339
"Total","Luis Cessa","NYY",3,1,108.00000108,0,0,0,4,4,0,0,0,0,1,0,0,0,0,13345
"Total","Hoby Milner","3 Tms",3,2,54.00000054,1,0,0,2,2,1,0,0,0,0,0.5,0.5,2,1.0020480155944824,13346
"Total","Cam Bedrosian","LAA",4,4,13.49999993,1,0,0,2,2,0,0,0,0,2,0.25,0.25,0.25,0.21988268196582794,13360
"Total","R.J. Alvarez","OAK",1,0,9,0,0,0,1,1,0,0,0,0,0,0,0,0,0,13401
"Total","Angel Nesbitt","DET",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13415
"Total","Chris Beck","CHW",5,3,10.79999998,0,0,0,2,2,0,0,0,0,1,0,0,0,0,13418
"Total","Matt Koch","2 Tms",2,4,81.00000081,3,1,0,3,3,0,1,0,0,0,1,1,1.333333333,0.9183178544044495,13420
"Total","Drew VerHagen","2 Tms",4,4,20.25000005,2,2,0,3,3,0,0,0,0,1,0.5,0.5,1,0.6227593123912811,13424
"Total","Pierce Johnson","2 Tms",5,4,94.50000095,1,1,0,7,7,0,1,0,0,2,0.333333333,0.5,0.666666666,0.48245468735694885,13435
"Total","Mike Morin","LAA",2,1,54.00000054,0,0,0,2,2,0,0,0,0,0,0,0,0,0,13442
"Total","Taylor Rogers","MIN",2,1,27.00000027,0,0,0,1,1,0,0,0,0,0,0,0,0,0,13449
"Total","Eddie Butler","2 Tms",2,3,0,0,0,0,0,0,0,1,0,0,0,0,0.333333333,0,0.22984319925308228,13453
"Total","Lucas Sims","2 Tms",7,8,27.00000011,3,0,0,5,5,1,0,0,0,2,0.428571428,0.375,0.857142857,0.4614599570631981,13470
"Total","Brandon Brennan","2 Tms",2,1,26.99999987,0,0,0,2,2,0,0,0,0,0,0,0,0,0,13527
"Total","Matt Bowman","2 Tms",4,4,0,1,0,0,0,0,0,0,0,0,0,0.5,0.25,0.5,0.21916720271110535,13528
"Total","Richard Rodriguez","PIT",1,1,27.00000027,0,0,0,1,1,0,0,0,0,0,0,0,0,0,13549
"Total","Steven Okert","MIA",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13580
"Total","Robert Stephenson","3 Tms",5,5,4.50000002,0,0,0,1,1,0,0,0,0,1,0,0,0,0,13594
"Total","Carl Edwards Jr.","2 Tms",4,4,13.50000003,1,1,0,2,2,0,0,0,0,1,0.25,0.25,0.5,0.31536924839019775,13607
"Total","Jakob Junis","SFG",1,1,27.00000027,0,0,0,1,1,0,0,0,0,0,0,0,0,0,13619
"Total","Clay Holmes","PIT",1,0,9,0,0,0,1,1,0,0,0,0,0,0,0,0,0,13649
"Total","Tayler Scott","SDP",1,1,18,1,1,0,3,2,0,0,0,0,0,1,1,2,1.261476993560791,13652
"Total","Jharel Cotton","2 Tms",2,3,27.00000027,1,0,0,2,2,0,0,0,0,0,0.5,0.333333333,0.5,0.29301844040552777,13654
"Total","John Gant","2 Tms",2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,13684
"Total","Nick Goody","CLE",4,4,20.25000005,1,1,0,3,3,0,0,0,0,1,0.333333333,0.25,0.666666666,0.30804207921028137,13685
"Total","Robert Gsellman","NYM",1,2,27.00000027,1,0,0,1,1,0,0,0,0,0,0.5,0.5,0.5,0.4397653639316559,13696
"Total","Jake Faria","2 Tms",2,1,81.00000081,0,0,0,3,3,0,0,0,0,0,0,0,0,0,13699
"Total","Joey Krehbiel","BAL",1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0.8838508129119873,13707
"Total","Kyle Barraclough","BOS",1,2,27.00000027,1,0,0,1,1,0,0,0,0,0,0.5,0.5,0.5,0.4412681460380554,13713
"Total","Tyler Duffey","MIN",1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,13758
"Total","Chris Stratton","4 Tms",6,7,40.4999998,3,0,0,6,6,1,0,0,0,0,0.6,0.428571428,1.2,0.5388282367161342,13761
"Total","Dominic Leone","3 Tms",4,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,13763
"Total","Roberto Osuna","TOR",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13764
"Total","JT Chargois","LAD",1,0,18,0,0,0,2,2,0,0,0,0,0,0,0,0,0,13767
"Total","Daniel Stumpf","DET",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13780
"Total","Alec Mills","CHC",2,1,27.00000027,0,0,0,1,1,0,0,0,0,1,0,0,0,0,13834
"Total","Paul Sewald","NYM",4,3,53.99999973,0,0,0,4,4,0,1,0,0,0,0,0.333333333,0,0.23099801937739053,13892
"Total","Scott Oberg","COL",3,3,13.50000014,1,0,0,1,1,0,0,0,0,0,1,0.333333333,1,0.29317690928777057,13911
"Total","Brent Suter","COL",1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,13942
"Total","Ryan Dull","OAK",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13974
"Total","Ryan Garton","TBR",1,2,0,0,0,0,0,0,0,1,0,0,1,0,0.5,0,0.34530600905418396,14016
"Total","Miguel Almonte","KCR",1,1,27.00000027,0,0,0,1,1,0,0,0,0,0,0,0,0,0,14139
"Total","Ray Black","MIL",1,0,9,0,0,0,1,1,0,0,0,0,0,0,0,0,0,14244
"Total","Brian Johnson","BOS",1,1,36,1,0,0,4,4,1,0,0,0,0,1,1,4,1.9395360946655273,14272
"Total","Wandy Peralta","CIN",3,2,9,0,0,0,1,1,0,0,0,0,1,0,0,0,0,14295
"Total","Frankie Montas","2 Tms",2,4,27.00000027,2,0,0,1,1,0,1,0,0,1,0.666666666,0.75,0.666666666,0.6126216799020767,14309
"Total","Caleb Frare","CHW",1,1,27,1,0,0,3,3,0,0,0,0,0,1,1,1,0.8795307278633118,14353
"Total","Ty Blach","SFG",1,1,18,1,1,0,2,2,0,0,0,0,0,1,1,2,1.21666419506073,14361
"Total","Tyler Glasnow","PIT",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14374
"Total","Amir Garrett","2 Tms",6,7,0,0,0,0,0,0,0,2,0,0,3,0,0.285714285,0,0.19763330050877162,14375
"Total","Wei-Chung Wang","OAK",1,2,18,2,0,0,2,2,1,0,0,0,0,1,1,2.5,1.404571682214737,14382
"Total","Yohander Mendez","TEX",1,0,18,0,0,0,2,2,0,0,0,0,0,0,0,0,0,14391
"Total","Yunior Marte","SFG",1,1,18,1,0,0,2,2,0,0,0,0,0,1,1,1,0.8838508129119873,14416
"Total","Adam Conley","MIA",4,3,9,0,0,0,1,1,0,0,0,0,2,0,0,0,0,14457
"Total","J.B. Wendelken","OAK",2,2,54.00000054,1,0,0,2,2,1,0,0,0,0,0.5,0.5,2,0.9895591735839844,14506
"Total","Randy Rosario","CHC",1,1,18,0,0,0,3,2,0,1,0,0,0,0,1,0,0.6895295977592468,14508
"Total","Dereck Rodriguez","ATL",1,1,27.00000027,0,0,0,1,1,0,0,0,0,0,0,0,0,0,14509
"Total","Jose Leclerc","TEX",2,4,54.00000054,2,1,0,2,2,0,1,0,0,0,1,0.75,1.5,0.7005597054958344,14524
"Total","Jose Ruiz","CHW",8,9,6.00000002,1,0,0,2,2,0,1,0,0,2,0.142857142,0.222222222,0.142857142,0.1744250257809957,14552
"Total","James Hoyt","HOU",1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0.8766688108444214,14605
"Total","Rowan Wick","2 Tms",2,2,53.99999973,1,0,0,4,4,1,0,0,0,0,0.5,0.5,2,1.0154142379760742,14646
"Total","Dillon Maples","CHC",1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.7201749086380005,14672
"Total","Duane Underwood Jr.","PIT",1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,14677
"Total","Andres Machado","WSN",1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,14681
"Total","Luis Perdomo","SDP",1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,14682
"Total","Keone Kela","TEX",1,0,18,0,0,0,2,2,0,0,0,0,0,0,0,0,0,14696
"Total","Anthony Banda","PIT",1,2,9,2,0,0,1,1,0,0,0,0,0,1,1,1,0.8838508129119873,14706
"Total","Ty Buttrey","LAA",1,2,0,1,0,0,0,0,0,0,0,0,0,0.5,0.5,0.5,0.43480363488197327,14719
"Total","Jose Manuel Fernandez","TOR",1,0,18,0,0,0,2,2,0,0,0,0,0,0,0,0,0,14733
"Total","Wes Parsons","2 Tms",2,2,27.00000027,1,0,0,1,1,0,0,0,0,0,1,0.5,1,0.43480363488197327,14764
"Total","Julio Urias","LAD",1,1,0,0,0,0,2,0,0,1,0,0,0,0,1,0,0.6902945041656494,14765
"Total","Emilio Pagan","2 Tms",3,2,27.00000027,1,0,0,1,1,0,0,0,0,0,0.5,0.5,0.5,0.43480363488197327,14771
"Total","Buck Farmer","2 Tms",6,7,6,1,0,0,2,2,0,0,0,0,2,0.166666666,0.142857142,0.166666666,0.12549344982419694,14814
"Total","Michael Lorenzen","2 Tms",3,4,54.00000054,1,0,0,2,2,0,2,0,0,0,0.5,0.75,0.5,0.5700370967388153,14843
"Total","Joe Mantiply","ARI",2,3,0,1,0,0,0,0,0,0,0,0,0,0.5,0.333333333,0.5,0.29301844040552777,14857
"Total","Sam Moll","OAK",1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,14874
"Total","Taylor Williams","MIL",1,2,27.00000027,1,0,0,1,1,0,0,0,0,1,0.5,0.5,0.5,0.4397653639316559,14899
"Total","Jose Torres","SDP",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14957
"Total","Reyes Moronta","SFG",1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,14966
"Total","Tyler Webb","STL",2,3,81.00000081,2,0,0,5,3,0,1,0,0,0,1,1,1,0.8134597142537435,14974
"Total","Chad Kuhl","WSN",1,1,9,1,0,0,2,1,0,0,0,0,0,1,1,1,0.8825362920761108,14975
"Total","Giovanny Gallegos","STL",2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,14986
"Total","Scott Barlow","2 Tms",4,5,18,2,1,0,3,2,0,0,0,0,2,0.4,0.4,0.6,0.42525973320007326,14993
"Total","Yacksel Rios","PIT",1,2,0,0,0,0,0,0,0,0,0,1,1,0,0.5,0,0.3596079647541046,15007
"Total","Kyle Finnegan","WSN",1,1,18,1,0,0,2,2,1,0,0,0,0,1,1,4,1.9791183471679688,15009
"Total","Corey Knebel","2 Tms",2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15010
"Total","Victor Alcantara","DET",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15028
"Total","Chase De Jong","PIT",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15036
"Total","Tim Mayza","TOR",7,7,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,15042
"Total","Lou Trivino","2 Tms",5,6,94.50000095,3,0,0,7,7,1,1,0,0,1,0.6,0.666666666,1.2,0.7471589942773184,15043
"Total","Trevor Gott","3 Tms",3,3,13.50000014,1,0,0,1,1,0,0,0,0,0,1,0.333333333,1,0.2941787640253703,15046
"Total","Austin Voth","WSN",2,3,18,1,0,0,2,2,0,0,0,0,0,0.5,0.333333333,0.5,0.29301844040552777,15047
"Total","Silvino Bracho","ARI",1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,15051
"Total","Yency Almonte","2 Tms",5,6,13.50000003,2,0,0,3,2,0,1,0,0,0,0.4,0.5,0.4,0.4080192744731903,15068
"Total","Kyle McGowin","WSN",1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,15071
"Total","Ben Heller","NYY",1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,15100
"Total","Luke Farrell","2 Tms",3,5,27.00000027,3,0,1,2,2,0,0,0,0,1,0.6,0.6,1,0.6677528381347656,15101
"Total","Jimmie Sherfy","ARI",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15118
"Total","Jimmy Yacabonis","BAL",1,2,0,0,0,0,0,0,0,1,0,0,0,0,0.5,0,0.3464970290660858,15157
"Total","Tyler Bashlor","NYM",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15203
"Total","Cody Reed","CIN",3,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,15232
"Total","Kevin McCarthy","KCR",1,2,0,2,1,0,0,0,0,0,0,0,0,1,1,1.5,1.0431357324123383,15240
"Total","Shane Carle","ATL",2,2,13.49999993,0,0,0,1,1,0,0,0,0,0,0,0,0,0,15258
"Total","Keynan Middleton","CHW",1,1,9,1,0,0,1,1,0,0,0,0,0,1,1,1,0.8825362920761108,15264
"Total","Zac Reininger","DET",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15285
"Total","Adam Cimber","SDP",2,3,13.49999993,0,0,0,1,1,0,0,0,1,1,0,0.333333333,0,0.2400583028793335,15288
"Total","Austin Pruitt","2 Tms",4,5,13.50000003,1,1,0,2,2,0,0,0,0,3,0.2,0.2,0.4,0.243332839012146,15290
"Total","Steven Brault","PIT",4,6,27,1,0,0,3,3,0,2,0,0,1,0.25,0.5,0.25,0.3764316538969676,15291
"Total","Donnie Hart","BAL",3,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,15306
"Total","Zack Weiss","LAA",1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,15444
"Total","Mike Mayers","2 Tms",4,3,81.00000081,2,1,0,3,3,0,0,0,0,1,0.666666666,0.666666666,1,0.7070590853691101,15451
"Total","Antonio Senzatela","COL",1,1,27.00000027,0,0,0,1,1,0,0,0,0,0,0,0,0,0,15488
"Total","Kohl Stewart","MIN",1,0,27,0,0,0,3,3,0,0,0,0,0,0,0,0,0,15502
"Total","Eric Yardley","MIL",1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,15538
"Total","Chad Girodo","TOR",1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.6906120181083679,15542
"Total","Mark Leiter Jr.","2 Tms",4,3,13.50000014,1,0,0,1,1,0,0,0,0,0,0.5,0.333333333,0.5,0.29317690928777057,15551
"Total","Chad Green","2 Tms",2,2,27,1,0,0,4,3,0,0,0,0,0,0.5,0.5,0.5,0.4412681460380554,15552
"Total","Nick Wittgren","3 Tms",4,3,67.49999966,2,1,0,5,5,0,0,0,0,0,0.666666666,0.666666666,1,0.704923669497172,15594
"Total","Phillips Valdez","TEX",1,0,9,0,0,0,1,1,0,0,0,0,0,0,0,0,0,15605
"Total","Yefry Ramirez","BAL",1,1,27.00000027,0,0,0,1,1,0,0,0,0,0,0,0,0,0,15655
"Total","Dalier Hinojosa","PHI",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15671
"Total","Miguel Castro","3 Tms",4,5,27,1,1,0,4,3,0,1,0,0,0,0.5,0.4,1,0.38569791316986085,15684
"Total","Jimmy Cordero","2 Tms",3,3,27.00000027,1,0,0,2,2,0,0,0,0,1,0.333333333,0.333333333,0.333333333,0.29317690928777057,15690
"Total","Brad Keller","KCR",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15734
"Total","Joe Jimenez","DET",3,4,108.00000108,1,0,0,4,4,0,2,0,0,0,0.5,0.75,0.5,0.5656221061944962,15761
"Total","Zack Littell","3 Tms",3,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,15823
"Total","Paul Fry","BAL",2,2,27,2,1,0,3,3,0,0,0,0,0,1,1,1.5,1.0478597581386566,15832
"Total","Adam Plutko","BAL",2,3,0,2,1,0,0,0,0,0,0,0,0,1,0.666666666,1.5,0.7069006164868673,15846
"Total","Wander Suero","WSN",1,2,0,1,0,0,0,0,0,0,0,0,1,0.5,0.5,0.5,0.4412629008293152,15855
"Total","Sean Manaea","SFG",1,0,9,0,0,0,1,1,0,0,0,0,0,0,0,0,0,15873
"Total","Victor Arano","WSN",2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15915
"Total","Ryne Stanek","2 Tms",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15947
"Total","Odrisamer Despaigne","BAL",1,0,9,0,0,0,1,1,0,0,0,0,0,0,0,0,0,16017
"Total","Cy Sneed","HOU",1,0,9,0,0,0,1,1,0,0,0,0,0,0,0,0,0,16106
"Total","Justin Shafer","TOR",1,0,9,0,0,0,1,1,0,0,0,0,0,0,0,0,0,16132
"Total","Jace Fry","CHW",1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,16159
"Total","Justin Anderson","LAA",3,1,36,1,1,0,4,4,0,0,0,0,0,1,1,2,1.21666419506073,16201
"Total","Tejay Antone","CIN",1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,16233
"Total","Aaron Bummer","CHW",5,5,13.50000003,0,0,0,2,2,0,1,0,0,2,0,0.2,0,0.13918057680130005,16258
"Total","Sam Howard","2 Tms",5,6,27.00000011,0,0,0,5,5,0,1,0,1,2,0,0.333333333,0,0.2356081704298655,16265
"Total","Jesus Tinoco","COL",2,1,27.00000027,0,0,0,1,1,0,0,0,0,0,0,0,0,0,16300
"Total","Alex McRae","PIT",1,1,27.00000027,0,0,0,1,1,0,0,0,0,0,0,0,0,0,16317
"Total","Ricardo Pinto","PHI",1,1,27.00000027,0,0,0,1,1,0,0,0,0,0,0,0,0,0,16318
"Total","Ryan Borucki","PIT",1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,16350
"Total","Brad Wieck","SDP",1,0,9,0,0,0,1,1,0,0,0,0,0,0,0,0,0,16390
"Total","Reynaldo Lopez","CHW",1,0,9,0,0,0,1,1,0,0,0,0,0,0,0,0,0,16400
"Total","Yonny Chirinos","TBR",2,2,0,1,0,0,0,0,0,0,0,0,0,0.5,0.5,0.5,0.4397653639316559,16401
"Total","Victor Gonzalez","LAD",2,1,81.00000081,0,0,0,3,3,0,0,0,0,1,0,0,0,0,16408
"Total","Blake Taylor","HOU",2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,16418
