Season,Name,Tm,IP,TBF,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,FIP,xFIP,playerId
"Total","Dallas Keuchel","MIN",0.1,2,0,27.00000027,0,0,0,0.5,-0.5,0,3.00000003,0,1,12.25504044949707,17.21509576094798,9434
"Total","Ryan Buchter","4 Tms",4.1,18,10.38461542,4.15384617,2.5,0,0.27777778,0.11111111,0.16666667,0.125,0.92307693,0.18181818,1,2.237302344451619,4.1788188094137055,9456
"Total","Dan Straily","BAL",0.1,1,27.00000027,0,1,0,1,0,1,0,0,0,1,-2.785990584291992,-2.785990584291992,9460
"Total","George Kontos","3 Tms",3.2,20,12.2727273,2.45454546,5,2.45454546,0.25,0.05,0.2,0.368421052,2.18181819,0.46153846,1,4.784931333200994,2.9452708600748885,9486
"Total","Jeremy Jeffress","3 Tms",15.1,69,12.32608695,4.10869565,3,0,0.30434783,0.10144928,0.20289855,0.229508196,1.36956522,0.35,1,1.9863292803040686,2.900045278346486,9490
"Total","Bud Norris","5 Tms",16,67,8.4375,1.6875,5,1.125,0.2238806,0.04477612,0.17910448,0.196721311,0.9375,0.22727273,1,4.0322456181026265,4.083583169428186,9492
"Total","Austin Bibens-Dirkx","TEX",1,4,27,0,3,0,0.75,0,0.75,0.25,1,1,1,-2.8404990514026403,-2.8404990514026403,9559
"Total","Michael Blazek","2 Tms",2.2,12,10.12500003,3.37500001,3,0,0.25,0.08333333,0.16666667,0.2,1.125,0.28571429,1,3.158890091301519,4.265645624530077,9654
"Total","Vidal Nuno","3 Tms",5.2,20,7.94117647,1.58823529,5,0,0.25,0.05,0.2,0.105263157,0.52941176,0.14285714,1,1.9136517139271119,3.6027918521907067,9674
"Total","Louis Coleman","3 Tms",2,7,0,0,0,0,0,0,0,0.142857142,0.5,0.14285714,1,3.151334873856857,5.547779816659048,9720
"Total","Burke Badenhop","CIN",1.1,8,6.75000002,6.75000002,1,6.75000002,0.125,0.125,0,0.428571428,3.00000001,0.4,1,13.63359377625,7.2038603515606745,9736
"Total","David Hale","2 Tms",2.2,10,10.12500003,0,3,0,0.3,0,0.3,0.2,0.75,0.28571429,1,0.9434946242238782,3.0970348385434665,9756
"Total","Joe Kelly","3 Tms",8.1,35,9.72000002,3.24000001,3,0,0.25714286,0.08571429,0.17142857,0.15625,0.96,0.2173913,1,2.0984030896800996,4.115982362913453,9761
"Total","Blake Smith","CHW",0.1,1,0,0,0,0,0,0,0,0,0,0,1,3.146560382843018,3.146560382843018,9780
"Total","Garrett Richards","3 Tms",3.1,11,8.10000001,0,3,0,0.27272727,0,0.27272727,0.09090909,0.3,0.125,1,1.3318504553895014,2.798556612096743,9784
"Total","Rex Brothers","3 Tms",1.1,6,13.49999993,6.74999997,2,0,0.33333333,0.16666667,0.16666667,0.2,1.49999999,0.33333333,1,2.4008755585530066,2.4008755585530066,9794
"Total","Sergio Romo","7 Tms",23.1,106,10.02857143,2.31428572,4.33333333,2.7,0.24528302,0.05660377,0.18867925,0.282828282,1.45714286,0.31818182,1,5.74312785501494,3.9364551722209153,9817
"Total","Chaz Roe","3 Tms",4.1,20,14.53846155,2.07692308,7,2.07692308,0.35,0.05,0.3,0.235294117,1.15384615,0.33333333,1,5.0156382134790025,4.109738345366728,9866
"Total","Travis Wood","2 Tms",6.2,26,8.10000001,4.05,2,1.35,0.23076923,0.11538462,0.11538462,0.086956521,0.75,0.0625,1,4.641279365121381,5.53540750756772,9884
"Total","Mike Broadway","SFG",1,7,0,9,0,0,0,0.14285714,-0.14285714,0.5,4,0.5,1,6.13359375,10.560615871846675,9894
"Total","Chris Rusin","COL",1.2,10,5.39999999,16.19999997,0.33333333,0,0.1,0.3,-0.2,0.285714285,2.99999999,0.33333333,1,7.356540576194151,8.347509633083481,9895
"Total","Chris Volstad","CHW",0,1,0,0,0,0,0,0,0,0,0,0,1,6.157639694213867,6.157639694213867,9901
"Total","Pedro Villarreal","CIN",0.1,5,0,0,0,0,0,0,0,0.8,12.00000012,0.8,1,3.13359375,3.13359375,9904
"Total","Bobby Parnell","2 Tms",1,6,9,18,0.5,0,0.16666667,0.33333333,-0.16666667,0.25,3,0.33333333,1,7.142238171895345,8.617912212510904,9926
"Total","Brandon Kintzler","6 Tms",21.2,92,6.64615385,0.41538462,16,0.41538462,0.17391304,0.01086957,0.16304348,0.269662921,1.15384615,0.31944444,1,2.6999905000083095,3.2554235139580836,9939
"Total","Todd Redmond","TOR",0,2,0,9,0,0,0,0.5,-0.5,1,2,1,1,6.13359375,6.13359375,9943
"Total","Mike Dunn","2 Tms",4.2,18,11.57142856,7.71428571,1.5,0,0.33333333,0.22222222,0.11111111,0,0.85714286,0,1,3.150803875914552,4.521322830736825,9948
"Total","Tom Wilhelmsen","3 Tms",4.2,21,13.50000002,5.78571429,2.33333333,0,0.33333333,0.14285714,0.19047619,0.222222222,1.5,0.36363636,1,2.070310390169615,3.4408293479287138,9975
"Total","Mike Minor","KCR",2,8,9,9,1,0,0.25,0.25,0,0,1,0,1,4.157639694213867,6.825849142670632,10021
"Total","Christian Bethancourt","SDP",0.1,2,27.00000027,0,1,0,0.5,0,0.5,0,0,0,1,-2.8451301936080724,-2.8451301936080724,10028
"Total","Patrick Schuster","OAK",0.1,1,27.00000027,0,1,0,1,0,1,0,0,0,1,-2.8534396771569823,-2.8534396771569823,10029
"Total","Chris Owings","KCR",0.1,1,0,0,0,0,0,0,0,0,0,0,1,3.2140094757080084,3.2140094757080084,10030
"Total","Keyvius Sampson","CIN",0,1,0,0,0,0,0,0,0,0,0,0,1,3.1465603828430178,3.1465603828430178,10039
"Total","Ashur Tolliver","BAL",0.1,1,27.00000027,0,1,0,1,0,1,0,0,0,1,-2.8534396771569823,-2.8534396771569823,10044
"Total","Wil Myers","SDP",0.1,1,0,0,0,0,0,0,0,0,0,0,1,3.1124310016632077,3.1124310016632077,10047
"Total","Tyler Matzek","ATL",2,6,0,0,0,0,0,0,0,0.166666666,0.5,0.16666667,1,3.167562000088414,6.636249683432301,10058
"Total","Brooks Raley","4 Tms",5,19,10.80000002,0,6,0,0.31578947,0,0.31578947,0.166666666,0.6,0.25,1,1.3686723513665668,2.940436772992876,10061
"Total","Ian Krol","2 Tms",1.2,10,5.39999999,5.39999999,1,0,0.1,0.1,0,0.444444444,2.99999999,0.5,1,3.747401939606056,4.74676238572936,10066
"Total","Caleb Cotham","NYY",0.2,2,0,0,0,0,0,0,0,0,0,0,1,3.1335937500000006,5.347104799855783,10075
"Total","Caleb Thielbar","MIN",2.1,14,11.57142864,3.85714288,3,3.85714288,0.21428571,0.07142857,0.14285714,0.461538461,3.00000002,0.55555556,1,7.457512423610741,3.9852623828395672,10078
"Total","Brad Boxberger","6 Tms",23.2,101,11.40845071,2.66197183,4.28571429,1.90140845,0.2970297,0.06930693,0.22772277,0.234042553,1.22535211,0.28813559,1,4.253152913168384,3.1719344768182696,10133
"Total","Manny Barreda","BAL",0.1,1,0,0,0,0,0,0,0,0,0,0,1,3.1700341224670407,8.46312055516437,10148
"Total","Ryan Weber","5 Tms",2.1,13,3.85714288,0,1,0,0.07692308,0,0.07692308,0.384615384,2.14285716,0.41666667,1,2.3104332931661986,3.019012620336703,10160
"Total","Jose Ramirez","ATL",0.2,5,26.99999987,26.99999987,1,0,0.4,0.4,0,0.333333333,4.49999998,1,1,6.156386681199674,6.156386681199674,10171
"Total","Jacob Turner","3 Tms",2.1,7,11.57142859,0,3,0,0.42857143,0,0.42857143,0,0,0,1,0.5834444417765701,2.1081355573585654,10185
"Total","Shelby Miller","4 Tms",2.1,11,3.85714286,7.71428573,0.5,0,0.09090909,0.18181818,-0.09090909,0.222222222,1.71428572,0.25,1,4.922719869247262,7.192395325284004,10197
"Total","Tucker Barnhart","CHC",0,2,0,0,0,0,0,0,0,1,2,1,1,3.2550403594970705,3.2550403594970705,10200
"Total","Aroldis Chapman","5 Tms",59.2,258,15.53631285,5.12849162,3.02941176,1.3575419,0.39922481,0.13178295,0.26744186,0.181818181,1.24022346,0.28440367,1,3.5334908246057175,2.9374262560574866,10233
"Total","Bryan Morris","MIA",1,10,18,18,1,18,0.2,0.2,0,0.5,6,0.5,1,31.142238171938565,10.13904041254869,10234
"Total","Randal Grichuk","COL",0.1,1,0,0,0,0,0,0,0,0,0,0,1,3.1124310016632077,3.1124310016632077,10243
"Total","Rafael Martin","WSN",1,4,9,0,1,9,0.25,0,0.25,0.25,1,0,1,14.13791596090445,4.27919074839005,10258
"Total","Alexi Ogando","2 Tms",3,18,18,9,2,6,0.33333333,0.16666667,0.16666667,0.4,3,0.57142857,1,10.80602336458249,3.1231393916595285,10261
"Total","Tanner Scheppers","TEX",1.1,5,6.74999997,0,1,0,0.2,0,0.2,0,0,0,1,1.6400770739215094,2.8892776278280374,10267
"Total","Josh Smoker","NYM",1,6,18,0,2,0,0.33333333,0,0.33333333,0.5,3,0.75,1,-0.8460534095394845,-0.8460534095394845,10285
"Total","Francisco Arcia","LAA",0.1,1,0,0,0,0,0,0,0,0,0,0,1,3.160431575775147,8.115276919679946,10286
"Total","Ryan Tepera","4 Tms",13.2,52,9.87804878,0.65853659,15,1.31707317,0.28846154,0.01923077,0.26923077,0.196078431,0.80487805,0.23529412,1,3.0793897861320425,3.0136598658727465,10291
"Total","Chad Bell","DET",0,2,0,9,0,0,0,0.5,-0.5,0,1,0,1,6.157639694213867,6.157639694213867,10297
"Total","Roman Mendez","2 Tms",1,6,18,0,2,9,0.33333333,0,0.33333333,0.5,3,0.66666667,1,12.13359375,3.560615871846676,10307
"Total","Erasmo Ramirez","4 Tms",7,29,7.7142857,1.28571428,6,2.57142857,0.20689655,0.03448276,0.17241379,0.222222222,1,0.21052632,1,6.023064993071779,3.7398311057575206,10314
"Total","Michael Tonkin","2 Tms",6.1,24,11.36842106,0,8,1.42105263,0.33333333,0,0.33333333,0.208333333,0.78947368,0.26666667,1,2.7060532216086544,1.9523876308473063,10315
"Total","Chad Jenkins","TOR",0.1,1,27.00000027,0,1,0,1,0,1,0,0,0,1,-2.8664063100000003,-2.8664063100000003,10326
"Total","Edwin Escobar","ARI",0.1,1,0,0,0,0,0,0,0,0,0,0,1,3.146560382843018,3.146560382843018,10337
"Total","Juan Minaya","2 Tms",6.1,31,8.52631579,4.2631579,2,4.2631579,0.19354839,0.09677419,0.09677419,0.321428571,1.89473684,0.31578947,1,8.843435977991357,5.152997749399386,10341
"Total","Aaron Loup","4 Tms",6.2,33,10.80000001,4.05,2.66666667,2.7,0.24242424,0.09090909,0.15151515,0.310344827,1.8,0.36842105,1,6.476540008413229,4.945809714681457,10343
"Total","John Ryan Murphy","PIT",0.1,1,0,0,0,0,0,0,0,0,0,0,1,3.1914193153381354,8.97626450184202,10346
"Total","Robbie Erlin","2 Tms",1.1,7,0,13.50000003,0,0,0,0.28571429,-0.28571429,0.2,2.25000001,0.2,1,7.647513898015445,8.88622522470131,10354
"Total","Carlos Contreras","CIN",0.2,3,0,13.49999993,0,0,0,0.33333333,-0.33333333,0,1.49999999,0,1,7.633593727500001,9.847104777355783,10386
"Total","Brooks Pounders","4 Tms",4,19,9.00000002,0,4,2.25000001,0.21052632,0,0.21052632,0.368421052,1.75,0.42857143,1,4.409342045696596,4.649356163507735,10387
"Total","Mychal Givens","5 Tms",19.1,85,11.17241379,4.18965517,2.66666667,2.79310345,0.28235294,0.10588235,0.17647059,0.22368421,1.34482759,0.23913043,1,6.122186242087021,4.441891307363945,10430
"Total","Shawn Tolleson","TEX",13.1,53,8.1,0,12,2.025,0.22641509,0,0.22641509,0.245283018,0.975,0.26315789,1,4.262159573470789,3.1791909375963745,10481
"Total","Yoervis Medina","2 Tms",0.2,3,13.50000014,0,1,0,0.33333333,0,0.33333333,0.333333333,1.50000002,0.5,1,0.13359371999999992,2.3471048030584485,10498
"Total","Hunter Cervenka","2 Tms",0,2,0,0,0,0,0,0,0,1,2,1,1,3.1465603828430178,3.1465603828430178,10510
"Total","Dean Kiekhefer","STL",1,6,0,9,0,0,0,0.16666667,-0.16666667,0.25,2,0.25,1,9.146560382843017,10.812161129713058,10529
"Total","Jake Petricka","4 Tms",3.2,14,2.45454546,0,1,0,0.07142857,0,0.07142857,0.214285714,0.81818182,0.23076923,1,2.618009323490468,3.099198995253219,10534
"Total","Jimmy Nelson","2 Tms",1,4,0,0,0,0,0,0,0,0.25,1,0.25,1,3.184692573400779,4.949054699989601,10547
"Total","Daniel Webb","CHW",0.1,2,0,27.00000027,0,0,0,0.5,-0.5,0,3.00000003,0,1,12.13359384,12.133593840000003,10558
"Total","Addison Reed","4 Tms",12.1,53,8.75675677,1.45945946,6,1.45945946,0.22641509,0.03773585,0.18867925,0.274509803,1.2972973,0.32432432,1,3.7990444138828683,4.408386210727135,10586
"Total","Chad Bettis","COL",1,8,9,0,1,0,0.125,0,0.125,0.625,5,0.71428571,1,1.1782908757527673,1.1782908757527673,10587
"Total","Scott Alexander","3 Tms",5.1,29,1.6875,1.6875,1,0,0.03448276,0.03448276,0,0.428571428,2.4375,0.44444444,1,3.3548791474572535,3.6315680302456013,10591
"Total","Adam Liberatore","LAD",3.1,13,5.39999999,0,2,0,0.15384615,0,0.15384615,0.23076923,0.9,0.27272727,1,1.9478492283851732,3.385716191190754,10637
"Total","Rob Brantly","CHW",0.1,2,0,0,0,27.00000027,0,0,0,0.5,3.00000003,0,1,42.157640084213874,8.494058644491584,10655
"Total","Andrew Bellatti","2 Tms",2.1,10,15.42857145,3.85714286,4,0,0.4,0.1,0.3,0.222222222,1.28571429,0.4,1,0.9929698707115397,2.335993226019476,10657
"Total","Tyler Thornburg","5 Tms",8.2,35,8.30769231,4.15384616,2,1.03846154,0.22857143,0.11428571,0.11428571,0.161290322,1.03846154,0.18181818,1,4.195550434399048,4.722465444869208,10688
"Total","Drew Hutchison","DET",0.1,1,0,0,0,0,0,0,0,0,0,0,1,3.1124310016632077,3.1124310016632077,10732
"Total","Trevor Rosenthal","5 Tms",22.2,95,13.89705883,1.19117647,11.66666667,0.39705882,0.36842105,0.03157895,0.33684211,0.260869565,1.19117647,0.41071429,1,1.0302795730905663,1.8087102502985157,10745
"Total","Shane Greene","3 Tms",27.1,111,10.86585366,2.30487805,4.71428571,1.64634146,0.2972973,0.06306306,0.23423423,0.194174757,0.98780488,0.23076923,1,4.016908800568606,3.605748375621608,10756
"Total","Tyler Cravy","MIL",0.1,3,0,27.00000027,0,0,0,0.33333333,-0.33333333,0.5,6.00000006,0.5,1,12.136835498186443,12.136835498186443,10770
"Total","Josh Edgin","NYM",0.1,1,0,0,0,0,0,0,0,0,0,0,1,3.1576396942138674,8.494058644491584,10796
"Total","Jedd Gyorko","STL",0,1,0,0,0,0,0,0,0,1,1,1,1,3.1604315757751467,3.1604315757751467,10816
"Total","R.J. Alaniz","CIN",0.1,1,27.00000027,0,1,0,1,0,1,0,0,0,1,-2.785990584291992,-2.785990584291992,10819
"Total","Michael Mariot","PHI",0,2,0,9,0,9,0,0.5,-0.5,1,2,0,1,19.146560382843017,7.812161129713059,10835
"Total","Asher Wojciechowski","3 Tms",0.1,4,0,27.00000027,0,0,0,0.25,-0.25,0.666666666,9.00000009,0.66666667,1,12.16181136003857,28.619494447097892,10836
"Total","Adam Kolarek","3 Tms",3.1,16,2.70000001,5.40000002,0.5,2.70000001,0.0625,0.125,-0.0625,0.285714285,1.80000001,0.25,1,8.260124322328977,6.684051499473954,10843
"Total","Chasen Shreve","4 Tms",9.2,43,13.03448277,4.65517242,2.8,0.93103448,0.3255814,0.11627907,0.20930233,0.210526315,1.34482759,0.30434783,1,3.1664159725280334,3.196892293469371,10855
"Total","Jared Hoying","TEX",0.1,1,0,0,0,0,0,0,0,0,0,0,1,3.146560382843018,8.143362673421164,10882
"Total","Christian Bergman","2 Tms",1,3,0,0,0,0,0,0,0,0,0,0,1,3.141609064657803,6.396089404244538,10925
"Total","Ken Roberts","COL",0.1,1,27.00000027,0,1,0,1,0,1,0,0,0,1,-2.8664063100000003,-2.8664063100000003,10938
"Total","Josh A. Smith","4 Tms",4.2,22,5.78571429,3.85714286,1.5,1.92857143,0.13636364,0.09090909,0.04545455,0.3,1.71428572,0.3125,1,5.970786187183302,5.58310711320207,10946
"Total","Jake Buchanan","2 Tms",0.2,2,27.00000027,0,2,0,1,0,1,0,0,0,1,-2.8599229935784916,-2.8599229935784916,10962
"Total","Tim Adleman","CIN",0.1,1,0,0,0,0,0,0,0,0,0,0,1,3.1576396942138674,8.494058644491584,10968
"Total","Ryan O'Rourke","MIN",1.1,4,0,0,0,0,0,0,0,0,0,0,1,3.1368354081864416,6.5995470379190895,10976
"Total","Chase Whitley","TBR",0.1,1,0,0,0,0,0,0,0,0,0,0,1,3.1576396942138674,3.1576396942138674,10982
"Total","Ben Rowen","2 Tms",1,4,9,0,1,0,0.25,0,0.25,0.25,1,0.33333333,1,1.1622095426706123,1.1622095426706123,10983
"Total","Kevin Shackelford","CIN",1.2,6,0,0,0,5.40000002,0,0,0,0.166666666,0.6,0,1,10.958198101722774,5.292765637826455,11012
"Total","Casey Lawrence","3 Tms",1.2,9,5.39999999,0,1,5.39999999,0.11111111,0,0.11111111,0.375,1.8,0.33333333,1,11.57276185274644,7.739764076393919,11121
"Total","A.J. Griffin","TEX",0.1,1,0,0,0,0,0,0,0,0,0,0,1,3.1576396942138674,3.1576396942138674,11132
"Total","Vince Velasquez","2 Tms",1,6,27,0,3,0,0.5,0,0.5,0.5,3,1,1,-2.85370950732712,-1.3733401033687995,11189
"Total","Grant Dayton","2 Tms",2.1,10,11.57142859,0,3,3.85714286,0.3,0,0.3,0.3,1.28571429,0.33333333,1,6.166708807449073,3.6116900190546475,11203
"Total","Casey Sadler","2 Tms",1.1,7,13.49999993,0,2,0,0.28571429,0,0.28571429,0.428571428,2.24999999,0.6,1,0.2140094907080079,1.7059138947134156,11209
"Total","Aaron Barrett","WSN",2,7,13.5,0,3,0,0.42857143,0,0.42857143,0.142857142,0.5,0.25,1,0.13359375000000018,1.6092677906155588,11243
"Total","Rob Rasmussen","SEA",0.1,2,0,0,0,0,0,0,0,0.5,3.00000003,0.5,1,3.13359375,7.560615916116898,11250
"Total","Aaron Altherr","PHI",0,1,0,0,0,0,0,0,0,1,1,1,1,3.214009475708008,5.203215357661247,11270
"Total","Whit Merrifield","TOR",0,2,0,0,0,0,0,0,0,1,1,1,1,6.112431001663208,6.112431001663208,11281
"Total","Zach Neal","OAK",1.2,7,10.79999998,0,2,0,0.28571429,0,0.28571429,0.285714285,1.2,0.4,1,0.789952378434815,0.789952378434815,11294
"Total","Tyler Lyons","3 Tms",3.2,13,9.81818181,0,4,0,0.30769231,0,0.30769231,0.153846153,0.54545454,0.22222222,1,0.9879702692596091,1.9273540081805014,11334
"Total","Pat Dean","MIN",0.1,1,27.00000027,0,1,0,1,0,1,0,0,0,1,-2.8534396771569823,-2.8534396771569823,11350
"Total","Tommy Kahnle","4 Tms",6.1,30,14.21052632,2.84210526,5,2.84210526,0.33333333,0.06666667,0.26666667,0.296296296,1.57894737,0.4,1,5.545958805051592,2.767441801251357,11384
"Total","A.J. Achter","2 Tms",1,6,0,9,0,0,0,0.16666667,-0.16666667,0.4,3,0.4,1,6.142238171938567,7.807838918808608,11387
"Total","Danny Barnes","TOR",2.2,9,6.75000002,3.37500001,2,0,0.22222222,0.11111111,0.11111111,0,0.375,0,1,2.78160376455794,5.449813219685227,11388
"Total","Tyler Holt","CIN",0.1,1,0,0,0,0,0,0,0,0,0,0,1,3.146560382843018,3.146560382843018,11391
"Total","Danny Burawa","ATL",0.1,1,27.00000027,0,1,0,1,0,1,0,0,0,1,-2.8664063100000003,-2.8664063100000003,11397
"Total","Ronald Torreyes","PHI",0.1,1,27.00000027,0,1,0,1,0,1,0,0,0,1,-2.8299659375329598,-2.8299659375329598,11400
"Total","Jose Quintana","LAA",0.1,1,0,0,0,0,0,0,0,0,0,0,1,3.1700341224670407,8.46312055516437,11423
"Total","Drew Pomeranz","4 Tms",4.1,14,8.30769229,0,4,0,0.28571429,0,0.28571429,0,0,0,1,1.310035103645933,1.9911154290360673,11426
"Total","Brandon Workman","2 Tms",11,48,13.09090909,4.09090909,3.2,1.63636364,0.33333333,0.10416667,0.22916667,0.232558139,1.36363636,0.32,1,4.007361429384482,2.794219569452103,11428
"Total","A.J. Schugel","PIT",2,9,9,4.5,2,0,0.22222222,0.11111111,0.11111111,0.25,1.5,0.33333333,1,2.6521000385284426,5.2071039348840715,11432
"Total","Jesse Biddle","ATL",2,9,4.5,4.5,1,0,0.11111111,0.11111111,0,0.375,2,0.42857143,1,3.6620320002077915,3.6620320002077915,11437
"Total","Johnny Barbato","3 Tms",1,6,9,9,1,9,0.16666667,0.16666667,0,0.4,3,0.33333333,1,17.15718908311783,5.935995382089007,11440
"Total","Matt Grace","WSN",4.1,18,2.07692307,2.07692307,1,2.07692307,0.05555556,0.05555556,0,0.1875,0.92307692,0.14285714,1,7.088612997967207,6.8232622169943085,11449
"Total","Sammy Solis","WSN",4.2,17,9.64285716,0,5,1.92857143,0.29411765,0,0.29411765,0.176470588,0.64285714,0.18181818,1,3.794693865993688,2.774114635559774,11457
"Total","A.J. Cole","3 Tms",2.1,8,15.42857145,3.85714286,4,0,0.5,0.125,0.375,0,0.42857143,0,1,1.0239658870837607,1.8503723352151176,11467
"Total","Bryan Mitchell","NYY",2,9,4.5,4.5,1,0,0.11111111,0.11111111,0,0.25,1.5,0.28571429,1,3.6456167221069338,5.121290762722492,11479
"Total","Joely Rodriguez","5 Tms",4.1,15,10.38461539,0,5,0,0.33333333,0,0.33333333,0.133333333,0.46153846,0.2,1,0.8600667781557787,1.2672272692202455,11487
"Total","Aaron Sanchez","TOR",0,2,0,9,0,0,0,0.5,-0.5,1,2,1,1,6.13359375,6.13359375,11490
"Total","Parker Bridwell","LAA",0.1,1,0,0,0,0,0,0,0,0,0,0,1,3.160431575775147,8.115276919679946,11502
"Total","Jeff Ferrell","DET",0.2,3,13.50000014,0,1,0,0.33333333,0,0.33333333,0.333333333,1.50000002,0.5,1,0.14561669210693395,2.3591277751653825,11506
"Total","Brandon Cunniff","ATL",1,4,9,9,1,0,0.25,0.25,0,0,1,0,1,4.140077066421509,4.140077066421509,11509
"Total","Josh Osich","4 Tms",4.2,20,13.49999999,0,7,1.92857143,0.35,0,0.35,0.263157894,1.07142857,0.36363636,1,3.6000371000414533,2.044917220544103,11528
"Total","Dayan Diaz","HOU",0.1,1,0,0,0,0,0,0,0,0,0,0,1,3.1576396942138674,3.1576396942138674,11543
"Total","Jose Dominguez","2 Tms",0.1,3,27.00000027,0,1,0,0.33333333,0,0.33333333,0.666666666,6.00000006,1,1,-2.8552920532615365,-2.8552920532615365,11571
"Total","Conor Mullee","NYY",0.1,1,27.00000027,0,1,0,1,0,1,0,0,0,1,-2.8534396771569823,-2.8534396771569823,11580
"Total","Jose Urena","2 Tms",2.1,11,7.71428569,0,2,0,0.18181818,0,0.18181818,0.272727272,1.28571428,0.33333333,1,1.4430820208199289,2.075513750705363,11589
"Total","Deck McGuire","3 Tms",1.1,4,13.50000003,0,2,0,0.5,0,0.5,0,0,0,1,0.1597335978900607,0.15973359789006114,11596
"Total","Yolmer Sanchez","CHW",0,1,0,0,0,0,0,0,0,1,1,1,1,3.191419315338135,3.191419315338135,11602
"Total","Dovydas Neverauskas","PIT",1.2,7,10.79999998,5.39999999,2,0,0.28571429,0.14285714,0.14285714,0.166666666,1.2,0.25,1,2.5794763338406836,4.71404388833696,11604
"Total","Brandon Drury","NYM",0.1,1,0,0,0,0,0,0,0,0,0,0,1,3.1700341224670407,3.1700341224670407,11615
"Total","Mike Kickham","BOS",0.1,1,27.00000027,0,1,0,1,0,1,0,0,0,1,-2.808580744661865,-2.808580744661865,11618
"Total","Heath Hembree","5 Tms",9,42,5.00000001,4.00000001,1.25,3.00000001,0.11904762,0.0952381,0.02380952,0.289473684,1.66666667,0.26666667,1,7.723986585470701,6.857424940593573,11632
"Total","Jameson Taillon","CHC",0.1,1,27.00000027,0,1,0,1,0,1,0,0,0,1,-2.74495970050293,-2.74495970050293,11674
"Total","Carlos Martinez","STL",7,32,11.57142857,2.57142857,4.5,0,0.28125,0.0625,0.21875,0.25,1.28571429,0.36842105,1,2.3492126328604566,3.4859017082623076,11682
"Total","Josh Lucas","2 Tms",0.2,2,13.50000014,0,1,0,0.5,0,0.5,0,0,0,1,0.18582455496093742,0.18582455496093742,11686
"Total","Tayron Guerrero","MIA",2.1,11,15.42857145,7.71428573,2,3.85714286,0.36363636,0.18181818,0.18181818,0.125,1.28571429,0,1,9.19104752713255,5.179970798576164,11691
"Total","Nick Kingham","2 Tms",0.1,3,0,0,0,0,0,0,0,0.666666666,6.00000006,0.66666667,1,3.214009475708008,9.181627181243904,11694
"Total","Sam Dyson","3 Tms",18.2,85,4.82142857,1.92857143,2.5,0.48214286,0.11764706,0.04705882,0.07058824,0.308641975,1.55357143,0.34285714,1,3.4205488085302056,3.3540358691549486,11710
"Total","Erik Goeddel","2 Tms",3.1,13,13.50000001,0,5,0,0.38461538,0,0.38461538,0.23076923,0.9,0.375,1,0.1516409367416518,1.6804475814584579,11712
"Total","Matt Harvey","NYM",0,1,0,0,0,0,0,0,0,1,1,1,1,3.1604315757751467,3.1604315757751467,11713
"Total","Justin Grimm","3 Tms",4.2,25,5.78571428,13.49999999,0.42857143,0,0.12,0.28,-0.16,0.176470588,2.14285714,0.21428571,1,7.0043607445948926,9.507583023654052,11720
"Total","Carlos Ramirez","2 Tms",0.2,2,0,0,0,0,0,0,0,0,0,0,1,3.159035634994507,5.827245110133366,11743
"Total","Luke Jackson","3 Tms",9,48,10.00000002,1,10,2,0.20833333,0.02083333,0.1875,0.413043478,2.22222223,0.5,1,4.521837587157025,2.8748203992659707,11752
"Total","Kyle Ryan","2 Tms",5,21,0,7.2,0,0,0,0.19047619,-0.19047619,0.117647058,1.2,0.11764706,1,5.574660555579364,6.600756689467131,11753
"Total","Justin Nicolino","MIA",0.1,2,0,0,0,0,0,0,0,0.5,3.00000003,0.5,1,3.1576396942138674,3.1576396942138674,11754
"Total","Drew Smyly","2 Tms",1,3,18,0,2,0,0.66666667,0,0.66666667,0,0,0,1,-0.7586366016291808,0.8947151523209382,11760
"Total","Myles Jaye","DET",0,1,0,0,0,0,0,0,0,0,0,0,1,6.157639694213867,6.157639694213867,11769
"Total","Angel Sanchez","PIT",0,1,0,0,0,0,0,0,0,1,1,1,1,3.1576396942138674,3.1576396942138674,11776
"Total","Hansel Robles","4 Tms",19.2,81,9.61016949,3.20338983,3,1.37288136,0.25925926,0.08641975,0.17283951,0.216216216,1.16949153,0.26,1,4.102939040635519,3.4302694883566525,11801
"Total","Hector Neris","2 Tms",40.1,168,10.04132231,1.56198347,6.42857143,2.00826446,0.26785714,0.04166667,0.22619048,0.226415094,1.0661157,0.25714286,1,4.511788322628808,3.5002838139287027,11804
"Total","Steve Delabar","TOR",1.2,7,10.79999998,5.39999999,2,0,0.28571429,0.14285714,0.14285714,0.333333333,1.8,0.5,1,2.5335937512,3.4189981737985264,11827
"Total","Chris Martin","6 Tms",9.1,45,9.64285717,0,10,0.96428572,0.22222222,0,0.22222222,0.355555555,1.71428572,0.44117647,1,2.443695529760655,2.5500873231435617,11847
"Total","Jason Adam","4 Tms",9,40,12,3,4,3,0.3,0.075,0.225,0.228571428,1.22222222,0.25,1,6.528472097744272,4.44615991780797,11861
"Total","Brett Bochy","SFG",0.1,1,0,0,0,0,0,0,0,0,0,0,1,3.13359375,7.560615916116898,11867
"Total","Enderson Franco","SFG",0.1,1,27.00000027,0,1,0,1,0,1,0,0,0,1,-2.785990584291992,-2.785990584291992,11896
