Season,Name,Tm,G,TBF,ERA,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG,OBP,SLG,wOBA,playerId
"Total","Kevin Jepsen","3 Tms",15,18,5.06249999,1,0,0,4,3,0,4,1,0,3,0.083333333,0.277777777,0.083333333,0.1732611060142517,6475
"Total","Steve Cishek","6 Tms",28,44,26.99999998,13,3,0,22,22,3,6,3,2,9,0.371428571,0.477272727,0.714285714,0.47717021442041163,6483
"Total","Blaine Hardy","DET",5,6,0,0,0,0,0,0,0,1,0,0,3,0,0.166666666,0,0.11510200301806132,6499
"Total","Robert Stock","2 Tms",3,4,0,1,0,0,1,0,0,0,0,0,2,0.333333333,0.25,0.333333333,0.2206314504146576,6576
"Total","Marc Rzepczynski","4 Tms",7,8,0,0,0,0,0,0,0,1,0,0,5,0,0.125,0,0.08662425726652145,6612
"Total","Brad Brach","5 Tms",28,38,14.53846153,10,3,0,18,14,0,4,1,0,8,0.3125,0.368421052,0.40625,0.3219682574272156,6627
"Total","Carlos Carrasco","CLE",1,1,18,1,0,0,2,2,0,0,0,0,0,1,1,1,0.8795307278633118,6632
"Total","Jim Henderson","NYM",2,3,0,0,0,0,0,0,0,1,0,0,2,0,0.333333333,0,0.23020400603612265,6653
"Total","Craig Kimbrel","6 Tms",81,100,9.72,13,0,0,28,27,1,12,2,2,40,0.158536585,0.27,0.195121951,0.2138712862316443,6655
"Total","Alex Colome","5 Tms",70,90,9,15,4,0,29,24,1,8,5,1,19,0.197368421,0.266666666,0.289473684,0.2171555196537691,6661
"Total","JB Shuck","CHW",1,1,27.00000027,0,0,0,1,1,0,0,0,0,0,0,0,0,0,6677
"Total","Miguel Socolovich","2 Tms",2,3,27.00000027,2,1,0,1,1,0,0,0,0,0,0.666666666,0.666666666,1,0.709366242090861,6697
"Total","Andrew Miller","3 Tms",22,26,4.69565218,6,1,0,6,4,0,0,0,0,11,0.24,0.23076923,0.28,0.21645991848065302,6785
"Total","Robbie Ross Jr.","BOS",6,8,3.85714286,2,0,0,1,1,0,0,0,0,1,0.25,0.25,0.25,0.2196865826845169,6819
"Total","Sam Freeman","3 Tms",8,10,36,3,0,0,8,8,1,1,1,0,1,0.428571428,0.4,0.857142857,0.418995373778873,6832
"Total","Jeff Manship","CLE",1,2,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,6865
"Total","Marcos Mateo","SDP",2,2,27.00000027,1,0,0,1,1,1,0,0,0,0,0.5,0.5,2,1.0326471328735352,6869
"Total","Collin Balester","CIN",2,4,26.99999987,2,1,0,2,2,0,0,0,0,0,0.666666666,0.5,1,0.5342735946178436,6883
"Total","Martin Maldonado","HOU",1,2,27.00000027,1,1,0,1,1,0,0,0,0,0,0.5,0.5,1,0.6218811869621277,6887
"Total","Chase Anderson","MIL",1,2,0,0,0,0,0,0,0,1,1,0,1,0,0.5,0,0,6895
"Total","Martin Perez","2 Tms",3,4,9.00000009,1,0,0,1,1,0,0,0,0,0,0.25,0.25,0.25,0.2197638303041458,6902
"Total","Eddie Gamboa","TBR",1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6911
"Total","Joakim Soria","7 Tms",35,49,17.09999998,14,2,1,20,19,2,6,2,1,11,0.35,0.428571428,0.6,0.4159785420336622,6941
"Total","Luke Hochevar","KCR",6,7,0,0,0,0,0,0,0,1,0,0,1,0,0.142857142,0,0.09812043394361224,6943
"Total","Brandon Dickson","STL",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6979
"Total","Drew Storen","3 Tms",13,13,6.75,2,0,0,3,3,0,0,0,0,3,0.153846153,0.153846153,0.153846153,0.13532907687700713,6983
"Total","Luis Garcia","4 Tms",26,32,5.4,3,1,0,5,5,0,6,1,1,7,0.12,0.3125,0.16,0.23227666270348332,6984
"Total","Ian Kennedy","4 Tms",21,27,3.85714286,3,1,0,4,3,0,3,1,0,9,0.125,0.222222222,0.166666666,0.16797020343633798,6986
"Total","Ryan Pressly","2 Tms",48,58,9.39130436,12,1,0,19,16,2,2,1,0,17,0.235294117,0.24137931,0.372549019,0.24337006870069003,7005
"Total","Yadier Molina","STL",1,1,27.00000027,0,0,0,1,1,0,0,0,0,0,0,0,0,0,7007
"Total","Fernando Cruz","CIN",2,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,7048
"Total","Pat Venditte","4 Tms",6,7,10.80000004,0,0,0,2,2,0,2,1,0,2,0,0.285714285,0,0.11510200301806132,7108
"Total","Daniel Bard","COL",37,59,19.05882354,13,1,1,24,24,2,12,1,3,16,0.309523809,0.474576271,0.523809523,0.4233329059748814,7115
"Total","Daniel Hudson","6 Tms",32,43,17.68965518,11,4,0,19,19,1,6,0,0,11,0.323529411,0.395348837,0.529411764,0.3807517941607985,7146
"Total","Ryan Mattheus","CIN",4,10,20.25000005,4,1,0,3,3,0,2,0,0,1,0.571428571,0.6,0.714285714,0.5272428154945373,7169
"Total","Jonny Venters","ATL",2,4,81.00000081,2,0,0,3,3,1,0,0,1,1,0.666666666,0.75,1.666666666,0.8848104327917099,7175
"Total","Logan Forsythe","MIA",1,3,27.00000027,1,0,0,1,1,0,1,0,0,0,1,0.666666666,1,0.5271123647689819,7185
"Total","Greg Holland","4 Tms",42,56,8.1627907,10,2,0,15,13,1,7,0,0,18,0.208333333,0.303571428,0.3125,0.27602366890226093,7196
"Total","Tyler Moore","WSN",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7244
"Total","Nick Masset","2 Tms",2,2,27.00000027,1,0,0,2,1,0,0,0,0,0,1,0.5,1,0.44041192531585693,7267
"Total","Craig Stammen","2 Tms",5,7,13.50000014,2,0,0,2,2,0,1,0,0,2,0.333333333,0.428571428,0.333333333,0.3503358619553702,7274
"Total","Brad Ziegler","3 Tms",29,49,20.48275863,14,3,1,29,22,0,9,6,0,1,0.358974358,0.469387755,0.487179487,0.3752575336500656,7293
"Total","Preston Guilmet","2 Tms",2,2,13.50000014,0,0,0,1,1,0,0,0,0,0,0,0,0,0,7303
"Total","Josh Collmenter","ARI",5,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7312
"Total","Chris Gimenez","MIN",2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7324
"Total","Casey Janssen","WSN",1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7355
"Total","Dan Otero","2 Tms",13,17,29.69999994,7,0,0,11,11,2,1,1,0,2,0.4375,0.470588235,0.8125,0.5308745577931404,7385
"Total","Dillon Gee","KCR",1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7396
"Total","Javy Guerra","4 Tms",13,17,12.46153844,2,1,0,7,6,1,3,1,0,3,0.142857142,0.294117647,0.428571428,0.2835015244781971,7407
"Total","Austin Adams","3 Tms",6,7,33.75000008,1,0,0,6,5,1,2,0,0,1,0.25,0.428571428,1,0.47430358614240375,7411
"Total","Mark Lowe","2 Tms",6,6,13.49999993,2,0,0,2,2,1,0,0,0,1,0.333333333,0.333333333,0.833333333,0.48220216234525043,7416
"Total","Jay Jackson","3 Tms",4,5,0,0,0,0,0,0,0,1,0,0,2,0,0.2,0,0.13918057680130005,7432
"Total","Wade Davis","3 Tms",61,85,9.58064516,16,1,0,23,22,1,12,1,0,30,0.219178082,0.329411764,0.273972602,0.2745928927546456,7441
"Total","Phil Hughes","2 Tms",3,4,9,0,0,0,1,1,0,1,1,0,2,0,0.25,0,0,7450
"Total","Anthony Swarzak","5 Tms",7,7,4.5,1,0,0,1,1,0,0,0,0,2,0.166666666,0.142857142,0.166666666,0.12557933160236903,7466
"Total","Ryan Webb","2 Tms",4,6,5.40000002,1,0,0,1,1,0,1,1,0,2,0.2,0.333333333,0.2,0.17616477012634277,7474
"Total","Tommy Layne","2 Tms",7,13,11.57142859,4,1,0,3,3,0,2,1,0,2,0.363636363,0.461538461,0.454545454,0.3822486996650696,7501
"Total","Evan Scribner","OAK",3,4,9,1,0,1,1,1,0,0,0,0,2,0.25,0.25,0.75,0.3985431492328644,7525
"Total","Collin McHugh","3 Tms",9,8,3.00000001,0,0,0,1,1,0,0,0,0,4,0,0,0,0,7531
"Total","Neil Walker","PHI",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7539
"Total","Lucas Harrell","TOR",1,3,54.00000054,1,0,0,2,2,0,1,0,0,1,0.5,0.666666666,0.5,0.523220956325531,7541
"Total","Jake McGee","5 Tms",27,30,8.3076923,1,0,0,8,8,0,4,1,0,12,0.04347826,0.166666666,0.04347826,0.10189390799094891,7550
"Total","Nick Vincent","3 Tms",4,5,9.00000009,1,0,0,1,1,0,1,1,0,1,0.25,0.4,0.25,0.21961353719234467,7555
"Total","Fernando Rodriguez Jr.","OAK",4,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7558
"Total","Colt Hynes","TOR",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7560
"Total","Jordan Lyles","2 Tms",2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7593
"Total","Tommy Milone","SEA",2,2,13.49999993,0,0,0,1,1,0,0,0,0,0,0,0,0,0,7608
"Total","Mark Reynolds","COL",1,3,54.00000054,1,0,0,2,2,0,1,0,0,0,0.5,0.666666666,0.5,0.519967257976532,7619
"Total","Carlos Torres","3 Tms",8,12,26.99999987,4,0,0,8,6,1,1,0,1,1,0.444444444,0.5,0.777777777,0.502370203534762,7624
"Total","Neil Ramirez","4 Tms",10,11,12,1,1,0,4,4,0,1,0,0,2,0.125,0.181818181,0.25,0.1761715357953852,7677
"Total","Juan Nicasio","5 Tms",17,21,12.46153847,2,0,0,6,6,0,4,3,1,6,0.125,0.333333333,0.125,0.1753827863269382,7731
"Total","Wily Peralta","3 Tms",17,21,15.42857145,3,1,0,8,8,0,4,0,0,5,0.1875,0.333333333,0.25,0.27264049507322763,7738
"Total","Shawn Kelley","3 Tms",23,29,16.19999997,6,3,0,12,12,2,4,1,0,5,0.260869565,0.344827586,0.652173913,0.38010430123124805,7773
"Total","Miguel Rojas","LAD",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7802
"Total","Richard Bleier","2 Tms",12,15,7.36363638,5,1,0,3,3,0,1,0,0,1,0.384615384,0.4,0.461538461,0.3600231210390727,7803
"Total","Hunter Strickland","6 Tms",33,44,19.55172415,12,1,1,25,21,2,3,1,0,8,0.324324324,0.348837209,0.567567567,0.36306992457026527,7836
"Total","Jerry Blevins","2 Tms",4,5,9.00000009,1,0,0,1,1,0,1,0,0,2,0.25,0.4,0.25,0.3133926630020142,7841
"Total","Andrew Albers","SEA",1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7853
"Total","Tyson Ross","TEX",1,1,18,1,1,0,2,2,0,0,0,0,0,1,1,2,1.2321683168411255,7872
"Total","Josh Lindblom","MIL",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7882
"Total","Ryan Flaherty","BAL",1,2,27.00000027,1,1,0,1,1,0,0,0,0,0,0.5,0.5,1,0.6210097670555115,7888
"Total","Christian Friedrich","COL",1,4,81.00000081,2,1,0,3,3,0,1,0,0,0,1,0.75,1.5,0.705984354019165,7942
"Total","Cory Gearrin","3 Tms",9,11,40.5000001,3,1,1,6,6,0,3,0,0,4,0.375,0.545454545,0.75,0.5226605968041853,7947
"Total","Frank Herrmann","PHI",1,2,0,1,0,0,1,0,0,0,0,0,0,0.5,0.5,0.5,0.43922707438468933,7960
"Total","Matt West","LAD",1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7980
"Total","Anthony Bass","4 Tms",19,26,21.93750001,3,0,0,18,13,1,4,2,1,3,0.157894736,0.307692307,0.315789473,0.24492348978916803,7982
"Total","Marcus Walden","BOS",7,8,13.5,1,0,0,4,3,0,1,0,0,1,0.142857142,0.25,0.142857142,0.1949877217411995,8004
"Total","Jason Gurka","COL",2,4,13.49999993,2,1,0,1,1,0,0,0,0,2,0.5,0.5,0.75,0.5342735946178436,8007
"Total","Glen Perkins","MIN",10,12,20.24999997,3,0,0,6,6,1,0,0,1,3,0.3,0.333333333,0.6,0.3784375737110774,8041
"Total","Will Smith","5 Tms",42,56,9.45,12,2,0,15,14,1,7,2,0,14,0.255319148,0.339285714,0.361702127,0.29358388097197924,8048
"Total","Dan Jennings","2 Tms",9,16,15,5,1,0,5,5,0,2,0,0,1,0.416666666,0.4375,0.5,0.38428203761577606,8073
"Total","Bryan Shaw","3 Tms",17,23,8.43749999,5,0,0,6,5,1,2,0,1,0,0.277777777,0.347826086,0.444444444,0.32997262996176013,8110
"Total","Yovani Gallardo","SEA",1,2,0,0,0,0,0,0,0,1,1,0,0,0,0.5,0,0,8173
"Total","Kevin Siegrist","STL",8,13,11.57142854,2,0,0,3,3,0,3,1,1,5,0.25,0.461538461,0.25,0.321436087290446,8180
"Total","Josh Harrison","CHW",2,6,27.00000007,4,0,0,4,4,0,0,0,0,0,0.666666666,0.666666666,0.666666666,0.5892338752746582,8202
"Total","David Robertson","6 Tms",58,76,14.53846154,12,1,0,28,28,5,11,1,0,24,0.196721311,0.306666666,0.459016393,0.3191494265118161,8241
"Total","J.P. Howell","2 Tms",3,4,40.4999998,2,1,0,3,3,0,0,0,0,0,0.666666666,0.5,1,0.5282480418682098,8245
"Total","Paolo Espino","2 Tms",5,6,0,0,0,0,0,0,0,1,0,0,2,0,0.166666666,0,0.11598381400108337,8246
"Total","Huston Street","LAA",15,25,16.87500001,5,0,0,10,10,0,5,3,0,5,0.294117647,0.4,0.294117647,0.26241208748383954,8258
"Total","Ross Ohlendorf","2 Tms",8,8,0,1,0,0,1,0,0,0,0,0,3,0.125,0.125,0.125,0.10980676859617233,8268
"Total","Tony Sipp","HOU",7,10,21.60000009,4,0,0,5,4,1,1,0,0,2,0.444444444,0.5,0.777777777,0.5342880606651306,8280
"Total","JC Ramirez","3 Tms",5,7,10.80000004,2,1,0,2,2,0,0,0,0,2,0.285714285,0.285714285,0.428571428,0.2996411493846348,8302
"Total","Lucas Luetge","NYY",4,5,54.00000054,3,1,0,5,4,1,0,0,0,2,0.6,0.6,1.4,0.8394997596740723,8337
"Total","AJ Ramos","3 Tms",40,53,6.75,9,3,0,11,10,0,6,2,0,19,0.209302325,0.283018867,0.279069767,0.23078333747153187,8350
"Total","Deolis Guerra","4 Tms",9,12,23.14285718,4,1,0,6,6,0,1,0,0,3,0.4,0.416666666,0.5,0.3798978428045909,8410
"Total","Ehire Adrianza","MIN",1,4,81.00000081,3,2,1,3,3,0,0,0,0,1,0.75,0.75,1.75,0.9905859529972076,8418
"Total","Michael Brady","OAK",1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8461
"Total","Buddy Boshers","2 Tms",5,6,13.5,1,0,0,3,3,0,0,0,0,2,0.2,0.166666666,0.2,0.14493454496065775,8490
"Total","Danny Farquhar","2 Tms",10,14,5.40000001,2,0,0,3,2,0,2,0,0,2,0.2,0.285714285,0.2,0.22409498265811376,8501
"Total","Jeff Beliveau","CLE",1,1,27.00000027,0,0,0,1,1,0,0,0,0,0,0,0,0,0,8504
"Total","Justin Miller","3 Tms",8,11,3.85714286,1,1,0,1,1,0,3,1,0,3,0.125,0.363636363,0.25,0.2626334071159363,8580
"Total","Dustin McGowan","MIA",8,8,6.74999999,1,1,0,2,2,0,0,0,0,0,0.125,0.125,0.25,0.15525244176387787,8600
"Total","Kendrys Morales","OAK",1,2,27.00000027,0,0,0,1,1,0,0,0,1,0,0,0.5,0,0.3596079647541046,8610
"Total","Tanner Roark","WSN",4,6,80.9999996,4,0,0,6,6,1,0,0,0,1,0.666666666,0.666666666,1.166666666,0.7788833379745483,8753
"Total","Oliver Drake","6 Tms",13,17,16.20000006,6,1,1,7,6,0,0,0,1,2,0.375,0.411764705,0.5625,0.41551866250879627,8823
"Total","Antonio Bastardo","2 Tms",8,12,10.12500003,2,1,0,3,3,0,2,0,0,2,0.2,0.333333333,0.3,0.2925650378068288,8844
"Total","Ryan Cook","2 Tms",3,4,27.00000027,1,0,0,3,2,0,1,0,0,1,0.333333333,0.5,0.333333333,0.3919167220592499,8855
"Total","Matt Reynolds","SFG",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8887
"Total","Arquimedes Caminero","PIT",8,12,6,3,2,0,2,2,0,1,0,0,2,0.272727272,0.333333333,0.454545454,0.3389463524023692,8992
"Total","Cesar Valdez","BAL",6,7,16.19999997,1,0,0,3,3,0,0,0,0,2,0.142857142,0.142857142,0.142857142,0.12557933160236903,9013
"Total","Adam Warren","2 Tms",3,3,53.99999973,1,0,0,4,4,0,0,0,1,0,0.5,0.666666666,0.5,0.5325566927591959,9029
"Total","Jeanmar Gomez","2 Tms",25,28,6.48,5,1,0,6,6,1,3,2,0,4,0.217391304,0.296296296,0.391304347,0.2636151146888733,9033
"Total","J.J. Hoover","2 Tms",8,10,3.37500001,1,0,0,1,1,0,1,0,0,1,0.111111111,0.2,0.111111111,0.15652971863746643,9037
"Total","John Axford","4 Tms",25,35,11.73913043,4,1,0,11,10,0,7,2,1,9,0.16,0.342857142,0.2,0.24415064761132904,9059
"Total","Kirby Yates","3 Tms",31,41,9.99999999,6,1,0,12,10,0,5,1,3,16,0.206896551,0.341463414,0.24137931,0.2632139891386032,9073
"Total","Zach Putnam","CHW",4,7,36,2,0,0,4,4,0,2,1,0,1,0.5,0.571428571,0.5,0.40768683950106305,9080
"Total","Brad Hand","7 Tms",63,79,10.24137931,17,3,0,25,22,4,4,0,2,20,0.242857142,0.298701298,0.457142857,0.3202538954747188,9111
"Total","Gregory Infante","CHW",2,2,27.00000027,1,0,0,1,1,0,0,0,0,1,0.5,0.5,0.5,0.4397653639316559,9119
"Total","TJ House","TOR",1,3,27.00000027,2,0,0,1,1,0,0,0,0,0,0.666666666,0.666666666,0.666666666,0.5844458738962809,9121
"Total","Koji Uehara","2 Tms",11,12,10.80000001,2,2,0,4,4,0,0,0,0,4,0.166666666,0.166666666,0.333333333,0.2093784213066101,9227
"Total","Alex Wilson","DET",7,8,6.74999999,1,1,0,2,2,0,0,0,0,0,0.142857142,0.125,0.285714285,0.15590935945510864,9239
"Total","Rob Scahill","2 Tms",5,7,135.00000135,3,0,0,7,5,1,1,1,0,0,0.5,0.571428571,1,0.637608140707016,9286
"Total","Patrick Corbin","ARI",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9323
"Total","Jared Hughes","3 Tms",12,18,13.49999999,5,1,0,7,7,0,2,1,0,1,0.333333333,0.388888888,0.4,0.3178916538462919,9325
"Total","Brandon Morrow","2 Tms",7,10,9,4,1,0,2,2,0,0,0,0,4,0.4,0.4,0.5,0.3883005142211914,9346
"Total","Josh Tomlin","2 Tms",5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9388
"Total","Zac Rosscup","3 Tms",5,5,81.00000081,1,0,0,3,3,1,2,0,1,1,0.5,0.8,2,0.8258267164230346,9419
"Total","Doug Fister","WSN",1,2,0,0,0,0,0,0,0,1,0,0,1,0,0.5,0,0.3434215188026428,9425
"Total","Dallas Keuchel","MIN",1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9434
"Total","Ryan Buchter","2 Tms",3,5,40.50000041,1,1,0,3,3,0,1,1,0,1,0.333333333,0.5,0.666666666,0.414006511370341,9456
"Total","George Kontos","2 Tms",9,9,10.12499999,1,0,0,3,3,1,1,1,0,2,0.125,0.222222222,0.5,0.2581617832183838,9486
"Total","Jeremy Jeffress","3 Tms",22,28,8.64,4,0,0,9,8,1,2,0,0,8,0.16,0.214285714,0.28,0.21371393544333323,9490
"Total","Bud Norris","3 Tms",24,32,10.8,7,0,0,12,10,1,4,1,1,7,0.28,0.375,0.4,0.32420978046232657,9492
"Total","Austin Bibens-Dirkx","TEX",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9559
"Total","Michael Blazek","2 Tms",8,12,11.57142854,2,1,0,4,3,0,2,2,0,1,0.222222222,0.333333333,0.333333333,0.20951183438301085,9654
"Total","Vidal Nuno","2 Tms",3,4,13.50000014,1,0,0,1,1,0,1,0,0,0,0.333333333,0.5,0.333333333,0.39226654171943665,9674
"Total","Louis Coleman","LAD",2,2,13.49999993,0,0,0,1,1,0,0,0,0,0,0,0,0,0,9720
"Total","Burke Badenhop","CIN",6,8,32.39999994,4,0,0,6,6,0,0,0,0,2,0.5,0.5,0.5,0.44041192531585693,9736
"Total","David Hale","3 Tms",5,4,13.50000003,0,0,0,2,2,0,0,0,0,1,0,0,0,0,9756
"Total","Joe Kelly","3 Tms",12,14,1.92857143,0,0,0,2,1,0,2,0,0,5,0,0.142857142,0,0.09903677872249059,9761
"Total","Sergio Romo","6 Tms",32,41,19.73076922,13,2,0,22,19,2,1,0,0,8,0.351351351,0.35,0.567567567,0.3759952947497368,9817
"Total","Chaz Roe","2 Tms",9,11,15.42857145,3,0,0,4,4,0,0,0,1,2,0.3,0.363636363,0.3,0.30455788699063385,9866
"Total","Travis Wood","CHC",6,6,10.79999998,1,0,0,2,2,1,0,0,0,1,0.166666666,0.166666666,0.666666666,0.335793137550354,9884
"Total","Mike Broadway","SFG",3,4,26.99999987,1,0,1,2,2,0,1,1,0,0,0.333333333,0.5,1,0.5313908656438192,9894
"Total","Chris Rusin","COL",6,7,4.5,2,0,0,1,1,0,0,0,0,1,0.285714285,0.285714285,0.285714285,0.25088564838681904,9895
"Total","Chris Volstad","CHW",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9901
"Total","Pedro Villarreal","CIN",5,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9904
"Total","A.J. Morris","CIN",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9919
"Total","Bobby Parnell","2 Tms",4,6,6.75000002,1,0,0,1,1,0,1,1,0,1,0.2,0.333333333,0.2,0.17616477012634277,9926
"Total","Darin Ruf","SFG",1,2,54.00000054,1,1,0,2,2,0,0,0,0,0,1,0.5,2,0.6208232641220093,9929
"Total","Brandon Kintzler","4 Tms",29,40,12.10344828,10,0,0,14,13,0,8,3,0,6,0.322580645,0.45,0.322580645,0.3307296746485942,9939
"Total","Todd Redmond","TOR",1,2,27,2,1,0,3,3,0,0,0,0,0,1,1,1.5,1.0685471892356873,9943
"Total","Mike Dunn","2 Tms",5,5,27.00000027,1,0,0,3,3,0,1,0,0,2,0.25,0.4,0.25,0.31252026557922363,9948
"Total","Tom Wilhelmsen","3 Tms",8,9,20.25000005,2,0,0,6,6,1,1,0,0,0,0.285714285,0.333333333,0.714285714,0.3975856304168701,9975
"Total","Mike Minor","KCR",4,4,6.75000002,0,0,0,1,1,0,0,0,0,1,0,0,0,0,10021
"Total","Christian Bethancourt","TBR",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10028
"Total","Chris Owings","BAL",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10030
"Total","Keyvius Sampson","CIN",2,2,13.49999993,0,0,0,1,1,0,0,0,0,1,0,0,0,0,10039
"Total","Tyler Matzek","ATL",3,4,0,0,0,0,0,0,0,1,0,0,0,0,0.25,0,0.17292913794517517,10058
"Total","Brooks Raley","3 Tms",7,9,9,2,0,0,2,2,0,2,0,0,1,0.333333333,0.444444444,0.333333333,0.3487866123517354,10061
"Total","Ian Krol","2 Tms",4,5,27,0,0,0,3,3,0,2,0,0,0,0,0.4,0,0.27473721504211424,10066
"Total","Caleb Thielbar","MIN",4,6,18,2,0,0,2,2,0,1,0,0,1,0.4,0.5,0.4,0.40896592537562054,10078
"Total","Brad Boxberger","4 Tms",30,36,10.99999999,5,1,0,13,11,1,5,1,0,11,0.172413793,0.277777777,0.310344827,0.24895169734954833,10133
"Total","Ryan Weber","3 Tms",5,8,13.50000003,4,1,0,2,2,0,0,0,0,1,0.5,0.5,0.625,0.48039747029542923,10160
"Total","Nick Franklin","TBR",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10166
"Total","Jose Ramirez","ATL",6,12,37.80000015,4,1,0,7,7,1,2,1,1,3,0.444444444,0.583333333,0.888888888,0.583880218592557,10171
"Total","Jacob Turner","CHW",1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.6906120181083679,10185
"Total","Shelby Miller","2 Tms",4,5,18,2,1,0,2,2,0,0,0,0,0,0.4,0.4,0.6,0.42525973320007326,10197
"Total","Tucker Barnhart","CHC",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10200
"Total","Aaron Northcraft","SDP",1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10218
"Total","Aroldis Chapman","5 Tms",96,118,6,19,3,0,24,20,2,11,0,1,49,0.186274509,0.262711864,0.274509803,0.24083871356511521,10233
"Total","Bryan Morris","2 Tms",3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10234
"Total","Alexi Ogando","2 Tms",3,3,27.00000027,1,0,0,2,2,1,0,0,0,0,0.333333333,0.333333333,1.333333333,0.6884314219156901,10261
"Total","Tanner Scheppers","TEX",2,2,27.00000027,1,0,0,1,1,0,0,0,0,1,0.5,0.5,0.5,0.44041192531585693,10267
"Total","Josh Smoker","NYM",3,3,40.4999998,1,0,0,3,3,1,1,0,0,0,0.5,0.666666666,2,0.8909598787625631,10285
"Total","Ryan Tepera","2 Tms",15,17,11.25000003,5,0,0,7,5,1,2,0,0,4,0.333333333,0.411764705,0.533333333,0.4071933381697711,10291
"Total","Chad Bell","DET",2,3,54.00000054,2,0,0,2,2,0,0,0,0,0,0.666666666,0.666666666,0.666666666,0.5844458738962809,10297
"Total","Roman Mendez","TEX",2,3,54.00000054,2,0,0,2,2,1,0,0,0,0,0.666666666,0.666666666,1.666666666,0.9820393721262614,10307
"Total","Erasmo Ramirez","3 Tms",9,12,31.5,5,1,0,7,7,1,2,0,0,2,0.5,0.583333333,0.9,0.6106652021408081,10314
"Total","Michael Tonkin","2 Tms",8,16,23.62500006,3,0,0,7,7,1,5,1,0,4,0.272727272,0.5,0.545454545,0.4362325469652812,10315
"Total","Juan Minaya","2 Tms",12,15,16.20000006,5,0,0,6,6,1,2,0,0,2,0.416666666,0.466666666,0.666666666,0.45545909404754636,10341
"Total","Aaron Loup","4 Tms",16,24,9.00000002,4,1,0,8,5,0,1,0,1,5,0.2,0.260869565,0.25,0.2301280368929324,10343
"Total","Robbie Erlin","SDP",3,5,18,1,0,0,2,2,0,1,0,0,2,0.25,0.4,0.25,0.3119803547859192,10354
"Total","Carlos Contreras","CIN",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10386
"Total","Brooks Pounders","COL",3,4,13.49999993,1,0,0,1,1,0,1,0,0,0,0.333333333,0.5,0.333333333,0.39226508140563965,10387
"Total","Mychal Givens","4 Tms",28,32,12.375,6,1,0,12,11,2,3,1,2,6,0.24,0.34375,0.52,0.3428401235611208,10430
"Total","Shawn Tolleson","TEX",19,25,15.88235293,5,0,0,10,10,1,4,1,0,6,0.25,0.36,0.4,0.31656720489263535,10481
"Total","Hunter Cervenka","2 Tms",3,4,81.00000081,1,0,1,3,3,0,2,2,0,1,0.5,0.75,1.5,0.7846142053604126,10510
"Total","Drew Hayes","CIN",2,2,18,1,0,0,2,2,0,1,0,0,0,1,1,1,0.7845330834388733,10528
"Total","Dean Kiekhefer","STL",2,4,108.00000108,3,0,1,4,4,0,0,0,0,0,0.75,0.75,1.25,0.8315341770648956,10529
"Total","Jake Petricka","2 Tms",7,11,6,3,1,0,2,2,0,1,1,1,1,0.333333333,0.454545454,0.444444444,0.3708542764186859,10534
"Total","Jimmy Nelson","LAD",1,4,54.00000054,2,0,0,2,2,0,1,0,0,0,0.666666666,0.75,0.666666666,0.6124567985534668,10547
