Season,Name,Tm,IP,TBF,GB/FB,LD%,GB%,FB%,IFFB%,HR/FB,IFH%,BUH%,Pull%,Cent%,Oppo%,Soft%,Med%,Hard%,playerId
"Total","Jimmie Sherfy","ARI",0.2,2,0,0,0,1,0.5,0,0,0,0.5,0,0.5,1,0,0,15118
"Total","Drew Anderson","PHI",0.1,2,0,1,0,0,0,0,0,0,1,0,0,1,0,0,15130
"Total","Jimmy Yacabonis","BAL",0.1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,15157
"Total","Cody Reed","CIN",0.1,2,0,1,0,0,0,0,0,0,0.5,0.5,0,0,1,0,15232
"Total","Kevin McCarthy","KCR",1.1,4,2,0.333333333,0.666666666,0,0,0,0,0,0,0.66666667,0.33333333,0.33333333,0.33333333,0.33333333,15240
"Total","Cole Sulser","MIA",0.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15256
"Total","Keynan Middleton","2 Tms",0.1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,15264
"Total","Zac Reininger","DET",0.2,2,0,0,0,1,0,0,0,0,0,0,1,0,0,1,15285
"Total","Adam Cimber","2 Tms",1,4,0,0,0,1,0,0,0,0,1,0,0,0,0,1,15288
"Total","Austin Pruitt","2 Tms",1,3,1,0.333333333,0.333333333,0.333333333,1,0,0,0,0.33333333,0,0.66666667,0.66666667,0,0.33333333,15290
"Total","Steven Brault","PIT",0.1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,15291
"Total","Donnie Hart","BAL",0.1,3,2,0,1,0,0,0,0,0,0,1,0,0,0.5,0.5,15306
"Total","Andrew Heaney","TEX",0.1,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,15423
"Total","Mike Mayers","LAA",0.1,2,0,0.5,0,0.5,0,0,0,0,0.5,0.5,0,0,0.5,0.5,15451
"Total","Nick Pivetta","BOS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15454
"Total","Kendall Graveman","SEA",0.1,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,15514
"Total","Eric Yardley","MIL",0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,15538
"Total","Mark Leiter Jr.","2 Tms",0.2,3,0,0.5,0,0.5,0,0,0,0,1,0,0,0.5,0.5,0,15551
"Total","Nick Wittgren","MIA",1,3,0,0.5,0,0.5,0,0,0,0,0,0.5,0.5,0,0.5,0.5,15594
"Total","Ariel Hernandez","CIN",0.2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15603
"Total","Yefry Ramirez","PIT",0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,1,15655
"Total","Dalier Hinojosa","PHI",0.2,2,1,0,0.5,0.5,0,0,0,0,0.5,0,0.5,0,0.5,0.5,15671
"Total","Miguel Castro","3 Tms",2.1,11,0,0.4,0,0.6,0,0.333333333,0,0,0.4,0.6,0,0.2,0.4,0.4,15684
"Total","Jimmy Cordero","2 Tms",1,4,3,0.25,0.75,0,0,0,0,0,0.75,0.25,0,0,0.75,0.25,15690
"Total","Joe Jimenez","2 Tms",0.1,3,1,0.333333333,0.333333333,0.333333333,0,0,0,0,0,0.66666667,0.33333333,0,0.33333333,0.66666667,15761
"Total","Devin Williams","MIL",0.1,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,15816
"Total","Zack Littell","SFG",0.2,2,1,0,1,0,0,0,0,0,0,0,1,1,0,0,15823
"Total","Paul Fry","BAL",0.1,2,2,0,1,0,0,0,0.5,0,1,0,0,0,1,0,15832
"Total","Wander Suero","2 Tms",0.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15855
"Total","Stephen Tarpley","NYY",0.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15859
"Total","Sean Manaea","SFG",0.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15873
"Total","Luis Severino","NYY",0.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15890
"Total","Ryne Stanek","3 Tms",2,8,0.25,0,0.2,0.8,0.25,0,0,0,0.4,0.2,0.4,0.4,0.2,0.4,15947
"Total","Stefan Crichton","ARI",0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,16058
"Total","Edubray Ramos","PHI",0.1,2,0,0,0,1,0,0.5,0,0,0.5,0.5,0,0,0.5,0.5,16086
"Total","Carlos Rodon","CHW",0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,16137
"Total","Jace Fry","CHW",1,3,1,0,1,0,0,0,0,0,1,0,0,0,1,0,16159
"Total","Justin Anderson","LAA",0.1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,16201
"Total","Brandon Finnegan","KCR",0.1,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,16208
"Total","Jake Reed","LAD",0.1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,16209
"Total","Tejay Antone","CIN",0.1,2,0,1,0,0,0,0,0,0,1,0,0,0,1,0,16233
"Total","Aaron Bummer","CHW",1.1,5,2,0.333333333,0.666666666,0,0,0,0,0,0.33333333,0.33333333,0.33333333,0,1,0,16258
"Total","Sam Howard","PIT",0.1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,16265
"Total","Gerardo Reyes","SDP",0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,16306
"Total","Austen Williams","WSN",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16309
"Total","Alex McRae","PIT",0.1,2,1,0,0.5,0.5,0,0,0,0,1,0,0,0,0.5,0.5,16317
"Total","Ryan Borucki","PIT",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16350
"Total","Reynaldo Lopez","CHW",0.2,3,1,0,0.5,0.5,0,1,0,0,1,0,0,0.5,0,0.5,16400
"Total","Yonny Chirinos","TBR",0.1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,16401
"Total","Victor Gonzalez","LAD",0.1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,16408
"Total","Blake Taylor","HOU",0.1,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,16418
"Total","James Norwood","CHC",0.1,2,0,0,0,1,0,0,0,0,0,0,1,0,1,0,16440
"Total","Brent Honeywell","2 Tms",1,3,2,0,1,0,0,0,0,0,1,0,0,0,0.5,0.5,16466
"Total","Ryan Yarbrough","LAD",0.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16502
"Total","Dan Altavilla","SEA",0.2,2,0,0,0,1,0,0,0,0,1,0,0,0,1,0,16507
"Total","Harrison Musgrave","COL",0.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16532
"Total","Erik Swanson","2 Tms",0.1,2,1,0.5,0.5,0,0,0,0,0,0.5,0,0.5,0.5,0,0.5,16587
"Total","Jonathan Holder","NYY",0.1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,16588
"Total","Bryan Abreu","HOU",0.1,3,2,0,0.666666666,0.333333333,0,0,0.5,0,0.33333333,0.33333333,0.33333333,0.33333333,0.33333333,0.33333333,16609
"Total","Kyle Bird","TEX",0.1,2,0,0,0,1,0,0,0,0,0,0,1,1,0,0,16618
"Total","Jeff Brigham","2 Tms",0.1,3,0,1,0,0,0,0,0,0,1,0,0,0,0,1,16631
"Total","Ryan Thompson","2 Tms",0.1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,16647
"Total","Zac Curtis","2 Tms",0.2,2,1,0,1,0,0,0,0,0,0,1,0,1,0,0,16684
"Total","Brock Stewart","MIN",0.1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16727
"Total","Kyle McGrath","SDP",0.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16793
"Total","Josh James","HOU",0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,16794
"Total","Tim Hill","2 Tms",1.1,4,0.5,0,0.333333333,0.666666666,0,0,0,0,0,0.66666667,0.33333333,0.33333333,0.66666667,0,16814
"Total","Brennan Bernardino","BOS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16835
"Total","Reed Garrett","WSN",0,2,1,0.5,0.5,0,0,0,0,0,0,0.5,0.5,0.5,0,0.5,16866
"Total","Eric Stout","PIT",0.1,2,1,0,1,0,0,0,0,0,0,1,0,0,1,0,16873
"Total","Greg Mahle","LAA",0.1,2,1,0.5,0.5,0,0,0,0,0,0.5,0.5,0,0.5,0.5,0,16877
"Total","Luke Weaver","SEA",0.1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,16918
"Total","Touki Toussaint","ATL",0.1,2,0,0.5,0,0.5,0,0,0,0,0.5,0.5,0,0,0.5,0.5,16929
"Total","Elieser Hernandez","MIA",0.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16933
"Total","Luis F. Ortiz","SFG",0.1,2,2,0,1,0,0,0,0.5,0,0.5,0.5,0,1,0,0,16942
"Total","Trevor Williams","PIT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16977
"Total","Tyler Beede","PIT",0.1,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,16981
"Total","Tanner Banks","CHW",0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,16990
"Total","Trevor Hildenberger","2 Tms",0.2,3,0.5,0,0.333333333,0.666666666,0,0.5,0,0,0.33333333,0.66666667,0,0,0.66666667,0.33333333,17002
"Total","Sean Reid-Foley","2 Tms",0.2,3,0,0,0,1,0,0,0,0,0,1,0,0,1,0,17034
"Total","Joe Palumbo","TEX",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17035
"Total","Domingo Acevedo","OAK",0.1,2,0,1,0,0,0,0,0,0,0,0,1,0,1,0,17092
"Total","Austin Davis","2 Tms",1,3,1,0,0.5,0.5,0,0,0,0,0.5,0.5,0,0,0,1,17117
"Total","Domingo German","NYY",0.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17149
"Total","Jose Castillo","SDP",0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,17169
"Total","Gabe Speier","KCR",0,2,1,0.5,0.5,0,0,0,0,0,0,1,0,0,0.5,0.5,17170
"Total","Yoan Lopez","ARI",0.2,2,1,0,1,0,0,0,0,0,0,1,0,0,1,0,17181
"Total","Jalen Beeks","TBR",0.1,2,0,0,0,1,0,0,0,0,1,0,0,0,0.5,0.5,17192
"Total","Austin Brice","CIN",0.1,2,1,0,1,0,0,0,0,0,1,0,0,0,1,0,17237
"Total","Sam Coonrod","PHI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17264
"Total","Javy Guerra","TBR",0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,17292
"Total","Francis Martes","HOU",0.1,2,1,0,1,0,0,0,0,0,0,1,0,0,1,0,17303
"Total","Edgar Santana","2 Tms",1.1,4,1,0,1,0,0,0,0,0,1,0,0,0,1,0,17355
"Total","Brett Martin","TEX",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17369
"Total","Erick Fedde","WSN",0.1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,17425
"Total","Jeff Hoffman","2 Tms",0.2,2,0,0,0,1,0,0,0,0,0,0.5,0.5,0,1,0,17432
"Total","Chad Sobotka","ATL",0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,17470
"Total","Albert Abreu","NYY",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17485
"Total","Genesis Cabrera","STL",1.2,8,0.2,0,0.166666666,0.833333333,0.4,0.2,0,0,0,0.5,0.5,0.33333333,0.16666667,0.5,17490
"Total","Diego Castillo","2 Tms",0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,17496
"Total","Jimmy Herget","LAA",0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,17556
"Total","JT Brubaker","PIT",0.1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,17578
"Total","Tanner Scott","BAL",0.2,2,1,0,1,0,0,0,0,0,1,0,0,0,0,1,17586
"Total","Tanner Rainey","2 Tms",0.1,2,1,0,0.5,0.5,0,1,0,0,0,1,0,0.5,0,0.5,17610
"Total","Taylor Clarke","KCR",0.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17611
"Total","Justin Lawrence","COL",0.2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17639
"Total","Jeffrey Springs","2 Tms",1.1,4,0.5,0,0.333333333,0.666666666,0,0,0,0,0.66666667,0,0.33333333,0,0.66666667,0.33333333,17677
"Total","Ralph Garza Jr.","MIN",0.1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,17682
"Total","Jose Cuas","2 Tms",2.2,10,1.333333333,0.125,0.5,0.375,0,0.333333333,0,0,0.375,0.5,0.125,0.125,0.625,0.25,17701
"Total","Nabil Crismatt","SDP",0.1,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,17732
"Total","Evan Phillips","2 Tms",0.2,3,0,0,0,1,0,1,0,0,1,0,0,0,0,1,17734
"Total","Tyler Alexander","DET",0.2,2,2,0,1,0,0,0,0,0,0.5,0.5,0,0,1,0,17735
"Total","Drew Smith","NYM",0.1,2,1,0.5,0.5,0,0,0,0,0,0,0.5,0.5,0,0.5,0.5,17755
"Total","Angel Perdomo","MIL",0,1,1,0,1,0,0,0,1,0,0,0,1,1,0,0,17759
"Total","Jose Alvarado","2 Tms",2,7,3,0.25,0.75,0,0,0,0.333333333,0,0.5,0.5,0,0,0.75,0.25,17780
"Total","Jake Brentz","KCR",0.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17783
"Total","Trey Wingenter","SDP",0.1,3,1,0,0.5,0.5,0,1,0,0,0,1,0,0,0.5,0.5,17793
"Total","Daniel Zamora","NYM",0.1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,17811
"Total","Ian Gibaut","CIN",0.2,2,0,0,0,1,0,0,0,0,0,0,1,1,0,0,17871
"Total","Nestor Cortes","NYY",0.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17874
"Total","Dennis Santana","TEX",0.1,2,1,0,0.5,0.5,1,0,0,0,0.5,0.5,0,0.5,0.5,0,17878
"Total","Tayler Saucedo","SEA",0.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17888
"Total","Garrett Cleavinger","TBR",0.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17897
"Total","Brock Burke","TEX",0.2,3,0,0,0,1,0,0,0,0,0,0.5,0.5,0.5,0,0.5,17968
"Total","Phil Maton","2 Tms",0.1,2,1,0.5,0.5,0,0,0,0,0,0.5,0.5,0,0,0.5,0.5,18064
"Total","Matt Hall","DET",0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,18076
"Total","Ryan Meisinger","BAL",0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,18105
"Total","Ryan Helsley","STL",0.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18138
"Total","Anthony Misiewicz","2 Tms",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18152
"Total","James Naile","STL",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18186
"Total","Art Warren","CIN",0.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18251
"Total","Zac Grotz","SEA",0.1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18256
"Total","Jarlin Garcia","2 Tms",1,3,1,0,0.5,0.5,1,0,0,0,0.5,0.5,0,0.5,0,0.5,18282
"Total","Tyler Kinley","2 Tms",0.1,2,0,0.5,0,0.5,0,0,0,0,0.5,0.5,0,0,0,1,18297
"Total","Taylor Guilbeau","SEA",0.1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,18306
"Total","Carson Fulmer","CHW",0.1,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,18311
"Total","Josh Sborz","TEX",0.1,2,0,0.5,0,0.5,0,0,0,0,0,0.5,0.5,1,0,0,18323
"Total","Taylor Hearn","TEX",0.1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18325
"Total","Eric Hanhold","BAL",0,3,1,0.5,0.5,0,0,0,0,0,0,0.5,0.5,0,0.5,0.5,18332
"Total","Alex Young","CIN",0.1,2,1,0,1,0,0,0,0,0,1,0,0,0,1,0,18333
"Total","Josh Staumont","KCR",1,4,3,0,0.75,0.25,0,0,0,0,0.5,0.25,0.25,0,0.75,0.25,18335
"Total","Nick Anderson","MIA",0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,18337
"Total","Jaime Barria","LAA",0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,18356
"Total","Thomas Eshelman","BAL",0.1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,18361
"Total","Scott Effross","CHC",0.1,2,0,0,0,1,0,0,0,0,0,1,0,1,0,0,18384
"Total","Enyel De Los Santos","CLE",1,3,1,0.333333333,0.333333333,0.333333333,0,0,0,0,0.33333333,0,0.66666667,0,1,0,18403
"Total","Shea Spitzbarth","PIT",0.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18475
"Total","Junior Fernandez","STL",0.1,2,0,0,0,1,0,1,0,0,1,0,0,0,0,1,18496
"Total","Josh Rogers","2 Tms",0,2,0,1,0,0,0,0,0,0,0,0,1,0,1,0,18510
"Total","Phil Bickford","2 Tms",0.2,2,1,0,1,0,0,0,0,0,0,1,0,0,1,0,18519
"Total","Sam Hentges","CLE",0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,18548
"Total","Logan Allen","CLE",0.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18555
"Total","Anderson Espinoza","CHC",0.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18593
"Total","Travis Lakins Sr.","BAL",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18600
"Total","Hobie Harris","WSN",0.2,3,2,0,1,0,0,0,0,0,0.5,0.5,0,0.5,0,0.5,18615
"Total","A.J. Minter","ATL",0,1,1,0,1,0,0,0,1,0,1,0,0,0,1,0,18655
"Total","Freddy Peralta","MIL",0.2,2,0,0,0,1,0,0,0,0,0,0,1,1,0,0,18679
"Total","Seunghwan Oh","TOR",0.1,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,18719
"Total","Dillon Peters","PIT",0.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18790
"Total","Miguel Del Pozo","LAA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18792
"Total","Drew Steckenrider","MIA",0.1,3,1,0.333333333,0.333333333,0.333333333,0,1,0,0,0.33333333,0,0.66666667,0,0.33333333,0.66666667,18806
"Total","Miguel Diaz","SDP",0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,18815
"Total","Ben Meyer","MIA",0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,18854
"Total","Kyle Keller","PIT",0.1,2,0,0,0,1,0,0,0,0,0,1,0,0,1,0,18890
"Total","Tommy Nance","MIA",0,4,1,0,0.5,0.5,0,1,0,0,0.5,0.5,0,0,0.5,0.5,19178
"Total","Kirby Snead","OAK",0.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19179
"Total","Conner Menez","SFG",0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,19199
"Total","Jose Quijada","LAA",0.2,4,1,0,0.5,0.5,0,0,0,0,0,0,1,0.5,0.5,0,19200
"Total","Dakota Hudson","STL",0.2,3,2,0,1,0,0,0,0.5,0,0.5,0.5,0,0.5,0,0.5,19206
"Total","Caleb Baragar","SFG",0.2,2,0,1,0,0,0,0,0,0,0,0,1,0,1,0,19231
"Total","Cole Irvin","BAL",0.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19244
"Total","Miguel Aguilar","ARI",0.1,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,19246
"Total","Seranthony Dominguez","PHI",0.1,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,19249
"Total","Ian Hamilton","NYY",0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,19261
"Total","Thomas Hatch","TOR",0.1,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,19264
"Total","Jacob Webb","LAA",0.2,2,2,0,1,0,0,0,0,0,1,0,0,0.5,0.5,0,19274
"Total","Nick Hernandez","SDP",0.1,2,1,0,1,0,0,0,0,0,0,1,0,0,1,0,19281
"Total","Kyle Dowdy","TEX",0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,19285
"Total","Trevor Richards","TOR",0.2,2,0,0,0,1,0,0,0,0,0,1,0,0,0,1,19309
"Total","Reggie McClain","PHI",0.1,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,19311
"Total","Eric Lauer","MIL",0.1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,19316
"Total","Hector Velazquez","BOS",0.1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,19341
"Total","Lucas Erceg","OAK",0.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19360
"Total","Corbin Burnes","MIL",0.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19361
"Total","Colin Poche","TBR",0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,19403
"Total","Yohan Ramirez","PIT",0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,19444
"Total","Shaun Anderson","SDP",0.1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,19453
"Total","Michael Rucker","CHC",0.1,2,1,0.5,0.5,0,0,0,0,0,0.5,0.5,0,0,1,0,19454
"Total","Kyle Funkhouser","DET",0.1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,19456
"Total","Bryan Garcia","DET",0.1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,19457
"Total","Andrew Vasquez","3 Tms",1,3,2,0,1,0,0,0,0,0,0.5,0.5,0,1,0,0,19482
"Total","Zach Jackson","OAK",0.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19493
"Total","Mike Shawaryn","BOS",0.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19495
"Total","Jason Foley","DET",0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,19531
"Total","Ryan Hendrix","CIN",0.1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,19535
"Total","Jimmy Lambert","CHW",0.2,4,0,0.5,0,0.5,0,0,0,0,0,0.5,0.5,0,1,0,19541
"Total","Stephen Nogosek","NYM",0.1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,19545
"Total","JD Hammer","PHI",0,2,1,0,0.5,0.5,0,1,0,0,0,0.5,0.5,0,0,1,19548
"Total","Geoff Hartlieb","PIT",1,4,2,0.25,0.5,0.25,0,0,0,0,0.5,0.5,0,0,0.75,0.25,19558
"Total","David Bednar","PIT",0.1,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,19569
"Total","JoJo Romero","STL",0.1,3,1,0,0.5,0.5,0,1,0,0,1,0,0,0,0.5,0.5,19574
"Total","Sean Poppen","ARI",0.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19583
"Total","Cionel Perez","2 Tms",0.1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,19614
"Total","Jordan Hicks","STL",0.1,2,1,0,1,0,0,0,0,0,1,0,0,0,0,1,19618
"Total","Matt Foster","CHW",0.2,4,0.5,0.25,0.25,0.5,0,0.5,0,0,0.25,0.5,0.25,0,0.5,0.5,19647
"Total","Gregory Soto","2 Tms",1,3,1,0,0.5,0.5,0,0,0,0,0,0.5,0.5,0.5,0.5,0,19677
"Total","Jordan Sheffield","COL",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19682
"Total","Connor Seabold","COL",0.1,4,1,0,1,0,0,0,1,0,1,0,0,0,1,0,19695
"Total","Jonathan Loaisiga","NYY",1,3,1,0,0.5,0.5,0,0,0,0,0,0.5,0.5,0,0.5,0.5,19753
"Total","Reiver Sanmartin","CIN",0.1,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,19754
"Total","Yoshihisa Hirano","ARI",1.1,4,1,0,0.5,0.5,0.5,0,0,0,0.5,0.25,0.25,0.25,0.75,0,19756
"Total","Will Vest","DET",0.2,3,0.5,0,0.333333333,0.666666666,0,0,0,0,0,0.33333333,0.66666667,0,0.66666667,0.33333333,19769
"Total","Anthony Castro","CLE",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19789
"Total","Keegan Thompson","CHC",0.1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,19795
"Total","Bryan Baker","BAL",0.2,6,2,0.25,0.5,0.25,0,1,0,0,0.5,0.5,0,0,0.5,0.5,19804
"Total","Darwinzon Hernandez","BOS",0.2,2,1,0,1,0,0,0,0,0,1,0,0,0,0,1,19848
"Total","Michael King","NYY",0.2,4,1,0.5,0.5,0,0,0,0,0,1,0,0,0.5,0.5,0,19853
"Total","Brandon Bielak","HOU",0.1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,19866
"Total","Drew Carlton","DET",0.1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,19868
"Total","Kevin Ginkel","ARI",0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,19876
"Total","Gabe Klobosits","WSN",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19881
"Total","Alex Lange","DET",0.1,2,1,0,1,0,0,0,0,0,1,0,0,0,1,0,19883
"Total","Tony Santillan","CIN",0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,19926
"Total","Trevor Stephan","CLE",0.2,3,1,0.333333333,0.333333333,0.333333333,0,0,0,0,0.33333333,0.33333333,0.33333333,0,0.33333333,0.66666667,19932
"Total","Jhon Romero","WSN",0.1,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,19940
"Total","John Schreiber","2 Tms",0.2,3,1,0.5,0.5,0,0,0,0,0,0,1,0,0,0.5,0.5,20020
"Total","Rico Garcia","BAL",0.1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,20023
"Total","Phillip Diehl","COL",0.1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,20030
"Total","Jesus Cruz","STL",0.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20042
"Total","Mauricio Llovera","BOS",0.1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,20080
"Total","James Karinchak","CLE",0.1,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,20151
"Total","Nick Nelson","PHI",0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,20153
"Total","Nate Pearson","TOR",0.1,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,20160
"Total","Kyle Muller","OAK",0.1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,20167
"Total","Zach Pop","MIA",0.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20185
"Total","Chad Smith","COL",0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,20190
"Total","Eli Morgan","CLE",0.1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,20203
"Total","Mike Baumann","BAL",0.2,2,0,0,0,1,1,0,0,0,0,0,1,1,0,0,20206
"Total","Cory Abbott","CHC",0.1,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,20277
"Total","Andre Scrubb","HOU",0.1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,20329
"Total","Matt Peacock","ARI",0.1,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,20339
"Total","Steven Wilson","SDP",0.1,2,0,0,0,1,0,0,0,0,0,1,0,1,0,0,20353
"Total","Brusdar Graterol","LAD",1.1,4,3,0,1,0,0,0,0,0,0.33333333,0.66666667,0,0.33333333,0.66666667,0,20367
