Season,Name,Tm,G,TBF,ERA,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG,OBP,SLG,wOBA,playerId
"Total","Brandon Leibrandt","MIA",2,2,54.00000054,1,0,0,2,2,0,0,0,0,1,0.5,0.5,0.5,0.4412629008293152,16135
"Total","Jace Fry","CHW",3,4,27.00000027,1,0,0,2,2,0,1,0,0,1,0.333333333,0.5,0.333333333,0.389975443482399,16159
"Total","Justin Anderson","LAA",2,1,27.00000027,0,0,0,1,1,0,0,0,0,0,0,0,0,0,16201
"Total","Jake Reed","LAD",1,2,0,0,0,0,0,0,0,1,0,0,1,0,0.5,0,0.34585827589035034,16209
"Total","Tejay Antone","CIN",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16233
"Total","Aaron Bummer","CHW",1,0,9,0,0,0,1,1,0,0,0,0,0,0,0,0,0,16258
"Total","Sam Howard","PIT",2,3,13.49999993,1,0,0,1,1,0,1,0,0,1,0.5,0.666666666,0.5,0.5241982539494833,16265
"Total","Alex Blandino","CIN",1,1,36,1,0,0,4,4,1,0,0,0,0,1,1,4,2.006518602371216,16271
"Total","Jesus Tinoco","COL",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16300
"Total","Gerardo Reyes","SDP",2,1,27.00000027,0,0,0,1,1,0,0,0,0,0,0,0,0,0,16306
"Total","Austen Williams","WSN",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16309
"Total","Pablo Reyes","BOS",2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16357
"Total","Brad Wieck","CHC",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16390
"Total","Victor Gonzalez","LAD",1,2,0,0,0,0,0,0,0,1,0,0,0,0,0.5,0,0.34585827589035034,16408
"Total","Scott Blewett","KCR",1,1,18,1,0,0,2,2,0,0,0,0,0,1,1,1,0.8825258016586304,16427
"Total","Dan Altavilla","SEA",3,6,0,2,0,0,0,0,0,2,0,0,0,0.5,0.666666666,0.5,0.5234180887540182,16507
"Total","Nick Gardewine","TEX",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16513
"Total","Harrison Musgrave","COL",1,1,18,1,0,0,2,2,0,0,0,0,0,1,1,1,0.8696072697639465,16532
"Total","Erik Swanson","TOR",2,2,54.00000054,2,1,0,2,2,0,0,0,0,0,1,1,1.5,1.063149333000183,16587
"Total","Bryan Abreu","HOU",1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,16609
"Total","Kyle Bird","TEX",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16618
"Total","Jeff Brigham","MIA",1,1,27,1,0,1,3,3,0,0,0,0,0,1,1,3,1.5290154218673706,16631
"Total","James Bourque","WSN",1,1,27,1,1,0,3,3,0,0,0,0,0,1,1,2,1.21666419506073,16668
"Total","Jason Vosler","CIN",1,2,27.00000027,1,0,0,1,1,0,0,0,0,0,0.5,0.5,0.5,0.4412681460380554,16686
"Total","Brock Stewart","MIN",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16727
"Total","Reed Garrett","DET",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16866
"Total","Luis F. Ortiz","PHI",1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,16942
"Total","Trevor Williams","NYM",2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,16977
"Total","Daniel Mengden","OAK",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16980
"Total","Tanner Banks","CHW",2,2,0,0,0,0,2,0,0,1,0,0,0,0,0.5,0,0.3479514420032501,16990
"Total","Trevor Hildenberger","MIN",4,1,54.00000054,0,0,0,3,2,0,0,0,0,1,0,0,0,0,17002
"Total","Jefry Rodriguez","WSN",1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,17018
"Total","Domingo Acevedo","OAK",1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,17092
"Total","Austin Davis","2 Tms",2,1,27.00000027,0,0,0,1,1,0,0,0,0,0,0,0,0,0,17117
"Total","Raisel Iglesias","3 Tms",10,11,15.42857152,2,0,0,4,4,0,1,0,1,4,0.222222222,0.363636363,0.222222222,0.2883463068441911,17130
"Total","Jose Castillo","SDP",1,0,9,0,0,0,1,1,0,0,0,0,0,0,0,0,0,17169
"Total","Yoan Lopez","ARI",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17181
"Total","Dinelson Lamet","SDP",1,0,18,0,0,0,2,2,0,0,0,0,0,0,0,0,0,17186
"Total","Jalen Beeks","TBR",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17192
"Total","Brian Ellington","MIA",3,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,17233
"Total","Austin Brice","BOS",1,1,18,1,0,0,2,2,0,0,0,0,0,1,1,1,0.8790553212165833,17237
"Total","Thomas Pannone","TOR",1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,17281
"Total","Javy Guerra","TBR",1,1,18,1,0,0,2,2,0,0,0,0,0,1,1,1,0.8825362920761108,17292
"Total","Framber Valdez","HOU",1,2,27.00000027,1,0,0,1,1,0,0,0,0,1,0.5,0.5,0.5,0.43480363488197327,17295
"Total","Edgar Santana","ATL",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17355
"Total","Josh Taylor","BOS",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17359
"Total","Brett Martin","TEX",2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17369
"Total","Jeff Hoffman","2 Tms",4,2,40.50000041,0,0,0,3,3,0,0,0,0,1,0,0,0,0,17432
"Total","Jonathan Hernandez","TEX",1,1,0,1,1,0,0,0,0,0,0,0,0,1,1,2,1.2437623739242554,17464
"Total","Chad Sobotka","ATL",2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,17470
"Total","Albert Abreu","2 Tms",2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17485
"Total","Genesis Cabrera","STL",1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,17490
"Total","Diego Castillo","2 Tms",4,3,18,0,0,0,2,2,0,0,0,0,1,0,0,0,0,17496
"Total","Tanner Scott","2 Tms",5,3,54.00000054,1,0,0,4,4,0,0,0,0,1,0.333333333,0.333333333,0.333333333,0.29301844040552777,17586
"Total","Tanner Rainey","WSN",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17610
"Total","Taylor Clarke","2 Tms",3,2,13.50000014,0,0,0,1,1,0,0,0,0,0,0,0,0,0,17611
"Total","Justin Lawrence","COL",2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,17639
"Total","Cody Carroll","BAL",1,0,9,0,0,0,1,1,0,0,0,0,0,0,0,0,0,17664
"Total","Jeffrey Springs","TEX",1,1,36,1,0,0,4,4,1,0,0,0,0,1,1,4,2.0308284759521484,17677
"Total","Ralph Garza Jr.","HOU",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17682
"Total","Koda Glover","WSN",2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,17695
"Total","Nabil Crismatt","SDP",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17732
"Total","Evan Phillips","2 Tms",3,2,26.99999987,0,0,0,2,2,0,0,0,0,1,0,0,0,0,17734
"Total","Drew Smith","NYM",2,1,27.00000027,0,0,0,1,1,0,0,0,0,1,0,0,0,0,17755
"Total","Angel Perdomo","MIL",1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,17759
"Total","Jose Alvarado","2 Tms",4,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,17780
"Total","Trey Wingenter","DET",1,0,9,0,0,0,1,1,0,0,0,0,0,0,0,0,0,17793
"Total","Adbert Alzolay","CHC",2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17859
"Total","Jose Rodriguez","LAA",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17860
"Total","Franklyn Kilome","NYM",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17861
"Total","Ian Gibaut","CIN",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17871
"Total","Nestor Cortes","2 Tms",2,3,54.00000054,1,0,0,2,2,1,1,0,0,0,0.5,0.666666666,2,0.9067860245704651,17874
"Total","Dennis Santana","2 Tms",2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,17878
"Total","Pete Fairbanks","TBR",3,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,17998
"Total","Dylan Moore","SEA",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18042
"Total","Phil Maton","2 Tms",2,2,27.00000027,0,0,0,1,1,0,1,0,0,1,0,0.5,0,0.34585827589035034,18064
"Total","Ryan Helsley","STL",2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18138
"Total","Jarlin Garcia","MIA",2,1,54.00000054,0,0,0,2,2,0,0,0,0,1,0,0,0,0,18282
"Total","Tyler Kinley","2 Tms",5,5,13.49999993,1,0,0,2,2,0,0,0,0,2,0.2,0.2,0.2,0.1739214539527893,18297
"Total","Taylor Guilbeau","SEA",1,2,0,0,0,0,1,0,0,1,0,0,1,0,0.5,0,0.3451472520828247,18306
"Total","Carson Fulmer","CIN",2,1,36,1,1,0,4,4,0,0,0,0,0,1,1,2,1.2416465282440186,18311
"Total","Alex Young","CLE",1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0.8790553212165833,18333
"Total","Josh Staumont","KCR",4,5,0,1,0,0,5,0,1,0,0,0,1,0.2,0.2,0.8,0.3879072189331055,18335
"Total","Nick Anderson","TBR",2,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,18337
"Total","Jaime Barria","LAA",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18356
"Total","Scott Effross","NYY",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18384
"Total","Enyel De Los Santos","CLE",1,1,18,1,0,0,2,2,0,0,0,0,0,1,1,1,0.8838508129119873,18403
"Total","Danny Young","ATL",1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0.8825362920761108,18439
"Total","Junior Fernandez","STL",1,1,9,1,0,0,1,1,1,0,0,0,0,1,1,4,1.9395360946655273,18496
"Total","Phil Bickford","NYM",1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,18519
"Total","Travis Bergen","TOR",1,4,0,0,0,0,0,0,0,3,0,0,0,0,0.75,0,0.5187874138355255,18581
"Total","Travis Lakins Sr.","BOS",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18600
"Total","A.J. Minter","ATL",6,6,33.75000008,1,1,0,5,5,0,0,0,1,1,0.2,0.333333333,0.4,0.32280651728312176,18655
"Total","Seunghwan Oh","STL",3,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,18719
"Total","Drew Steckenrider","MIA",1,2,18,1,0,0,2,2,1,1,0,0,0,1,1,4,1.3601790368556976,18806
"Total","Miguel Diaz","SDP",1,1,36,1,0,0,4,4,1,0,0,0,0,1,1,4,1.9798855781555176,18815
"Total","Ben Meyer","MIA",1,2,27.00000027,0,0,0,1,1,0,0,0,1,0,0,0.5,0,0.36008745431900024,18854
"Total","Kyle Keller","2 Tms",2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,18890
"Total","Tommy Nance","MIA",1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,19178
"Total","Kirby Snead","OAK",2,3,0,0,0,0,0,0,0,1,0,0,0,0,0.333333333,0,0.23196762800216675,19179
"Total","Conner Menez","SFG",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19199
"Total","Jose Quijada","2 Tms",6,6,121.50000122,1,0,0,9,9,1,2,0,1,0,0.333333333,0.666666666,1.333333333,0.6809520622094473,19200
"Total","Mitch White","TOR",1,0,27,0,0,0,3,3,0,0,0,0,0,0,0,0,0,19225
"Total","Seranthony Dominguez","PHI",4,2,40.4999998,0,0,0,3,3,0,0,0,0,1,0,0,0,0,19249
"Total","Ian Hamilton","NYY",1,1,18,1,0,0,2,2,0,0,0,0,0,1,1,1,0.8825362920761108,19261
"Total","Jacob Webb","2 Tms",2,3,0,0,0,0,0,0,0,1,0,0,1,0,0.333333333,0,0.23196762800216675,19274
"Total","Trevor Richards","TOR",2,2,81.00000081,1,0,0,3,3,0,0,0,0,0,0.5,0.5,0.5,0.4412681460380554,19309
"Total","Matt Krook","NYY",1,0,18,0,0,0,2,2,0,0,0,0,0,0,0,0,0,19315
"Total","Hector Velazquez","BOS",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19341
"Total","A.J. Puk","OAK",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19343
"Total","Caleb Ferguson","LAD",1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,19349
"Total","Luke Raley","TBR",1,1,36,1,0,0,4,4,1,0,0,0,0,1,1,4,2.004096031188965,19354
"Total","Colin Poche","TBR",2,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,19403
"Total","Yohan Ramirez","2 Tms",4,5,27,2,0,0,3,3,0,0,0,0,1,0.4,0.4,0.4,0.35354032516479494,19444
"Total","Michael Rucker","CHC",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19454
"Total","Bryan Garcia","DET",2,3,0,0,0,0,0,0,0,1,0,0,1,0,0.333333333,0,0.23057218392690024,19457
"Total","Jorge Alcala","MIN",2,3,0,0,0,0,0,0,0,1,0,0,0,0,0.333333333,0,0.23009816805521646,19459
"Total","Zach Jackson","OAK",1,0,9,0,0,0,1,1,0,0,0,0,0,0,0,0,0,19493
"Total","Mike Shawaryn","BOS",1,1,9,1,0,0,1,1,0,0,0,0,0,1,1,1,0.8696072697639465,19495
"Total","Tanner Tully","CLE",1,1,27.00000027,0,0,0,1,1,0,0,0,0,0,0,0,0,0,19518
"Total","Jason Foley","DET",1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0.8838508129119873,19531
"Total","Ryan Hendrix","CIN",1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,19535
"Total","Jon Duplantier","ARI",1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,19546
"Total","Zack Short","DET",2,3,81.00000081,2,1,0,3,3,0,0,0,0,0,0.666666666,0.666666666,1,0.7087662220001221,19562
"Total","David Bednar","PIT",4,4,18,1,0,0,2,2,0,0,0,0,2,0.25,0.25,0.25,0.22096270322799683,19569
"Total","Cionel Perez","BAL",3,2,13.49999993,0,0,0,1,1,0,0,0,0,1,0,0,0,0,19614
"Total","Jordan Hicks","2 Tms",3,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,19618
"Total","Matt Foster","CHW",1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,19647
"Total","Gregory Soto","DET",9,11,54,2,0,1,12,12,1,3,0,0,1,0.25,0.454545454,0.875,0.5158264636993408,19677
"Total","Mike Brosseau","MIL",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19683
"Total","Connor Seabold","COL",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19695
"Total","Matt Swarmer","CHC",1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,19705
"Total","Anthony Bender","MIA",2,3,0,1,0,0,1,0,0,0,0,0,0,0.333333333,0.333333333,0.333333333,0.29301844040552777,19742
"Total","Kazuhisa Makita","SDP",1,1,36,1,0,0,4,4,1,0,0,0,0,1,1,4,2.0308284759521484,19757
"Total","Seth Elledge","STL",1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,19766
"Total","Will Vest","2 Tms",3,3,81.00000081,2,0,0,3,3,0,0,0,0,1,0.666666666,0.666666666,0.666666666,0.5876353780428568,19769
"Total","Keegan Thompson","CHC",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19795
"Total","Wil Crowe","PIT",1,1,27,1,1,0,3,3,0,0,0,0,0,1,1,2,1.261476993560791,19800
"Total","David McKay","NYY",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19814
"Total","Michael King","NYY",2,2,27.00000027,1,0,0,1,1,0,0,0,0,0,0.5,0.5,0.5,0.44192540645599365,19853
"Total","Tucker Davidson","2 Tms",2,1,54.00000054,0,0,0,2,2,0,0,0,0,1,0,0,0,0,19871
"Total","Kevin Ginkel","ARI",1,1,0,1,1,0,0,0,0,0,0,0,0,1,1,2,1.2437623739242554,19876
"Total","Tanner Houck","BOS",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19879
"Total","Alex Lange","DET",2,2,27.00000027,0,0,0,1,1,0,1,0,0,0,0,0.5,0,0.3479514420032501,19883
"Total","Diego A. Castillo","PIT",1,1,36,1,0,0,4,4,1,0,0,0,0,1,1,4,2.0720014572143555,19906
"Total","Ryan McKenna","BAL",1,4,0,2,0,0,0,0,0,1,0,0,0,0.666666666,0.75,0.666666666,0.6141113936901093,19928
"Total","Trevor Stephan","CLE",2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,19932
"Total","Tyler Wells","BAL",1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0.8790553212165833,20000
"Total","John Schreiber","BOS",2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20020
"Total","Ronald Bolanos","KCR",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20041
"Total","Bailey Falter","PHI",1,0,27,0,0,0,3,3,0,0,0,0,0,0,0,0,0,20070
"Total","Miguel Sanchez","MIL",2,1,27.00000027,0,0,0,1,1,0,0,0,0,1,0,0,0,0,20074
"Total","Mauricio Llovera","2 Tms",2,3,13.50000014,0,0,0,1,1,0,1,0,0,1,0,0.333333333,0,0.23057218392690024,20080
"Total","Adam Oller","OAK",1,2,27.00000027,1,0,0,1,1,0,0,0,0,0,0.5,0.5,0.5,0.44192540645599365,20132
"Total","James Karinchak","CLE",2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20151
"Total","Garrett Whitlock","BOS",2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,20191
"Total","Ben Bowden","COL",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20198
"Total","Eli Morgan","CLE",3,3,108.00000108,1,0,0,4,4,0,1,0,0,0,0.5,0.666666666,0.5,0.5237600803375244,20203
"Total","Jeremy Beasley","TOR",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20205
"Total","Mike Baumann","BAL",1,2,0,1,0,0,0,0,0,0,0,0,1,0.5,0.5,0.5,0.4412681460380554,20206
"Total","Griffin Jax","MIN",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20253
"Total","Deivi Garcia","CHW",1,1,0,0,0,0,3,0,0,1,0,0,0,0,1,0,0.6959028840065002,20276
"Total","Erich Uelmen","CHC",1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,20323
"Total","Andre Scrubb","HOU",1,1,18,1,0,0,2,2,0,0,0,0,0,1,1,1,0.8790553212165833,20329
"Total","Brusdar Graterol","LAD",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20367
"Total","Andres Munoz","SEA",5,5,0,1,0,0,2,0,0,0,0,0,3,0.2,0.2,0.2,0.17650725841522216,20373
"Total","Greg Weissert","NYY",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20375
"Total","Isaac Mattson","BAL",1,1,18,0,0,0,2,2,0,1,0,0,0,0,1,0,0.6917165517807007,20385
"Total","Anthony Kay","CHC",1,1,18,1,0,0,2,2,0,0,0,0,0,1,1,1,0.8825362920761108,20387
"Total","Jovani Moran","MIN",1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,20422
"Total","Ryan Walker","SFG",1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,20423
"Total","Enoli Paredes","HOU",1,2,27.00000027,0,0,0,1,1,0,1,0,0,0,0,0.5,0,0.3443719744682312,20447
"Total","J.B. Bukauskas","ARI",1,1,0,1,0,0,4,0,1,0,0,0,0,1,1,4,2.006518602371216,20491
"Total","Braden Bristo","DET",1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,20494
"Total","Nick Sandlin","CLE",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20517
"Total","Edwin Uceta","LAD",1,1,18,0,0,0,2,2,0,1,0,0,0,0,1,0,0.6917165517807007,20539
"Total","Elvis Luciano","TOR",2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,20632
"Total","Yusei Kikuchi","TOR",1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,20633
"Total","Felix Bautista","BAL",3,4,9,1,0,0,1,1,0,0,0,0,1,0.25,0.25,0.25,0.2206340730190277,20666
"Total","Jhoan Duran","MIN",2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21029
"Total","Emmanuel Clase","CLE",8,9,4.5,2,0,0,4,1,0,0,0,0,2,0.222222222,0.222222222,0.222222222,0.19611917601691353,21032
"Total","Alexis Diaz","CIN",5,4,13.50000003,0,0,0,2,2,0,0,0,0,3,0,0,0,0,21132
"Total","Dany Jimenez","OAK",1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,21170
"Total","Brooks Kriske","NYY",1,1,36,1,0,0,4,4,1,0,0,0,0,1,1,4,2.006518602371216,21189
"Total","Connor Brogdon","PHI",1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,21205
"Total","Bryce Montes de Oca","NYM",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21319
"Total","Yerry De Los Santos","PIT",1,2,27.00000027,1,0,0,1,1,0,0,0,0,0,0.5,0.5,0.5,0.4412681460380554,21420
"Total","Cole Sands","MIN",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21461
"Total","Sean Hjelle","SFG",1,2,54.00000054,1,0,0,2,2,0,0,0,0,0,0.5,0.5,0.5,0.4412681460380554,21481
"Total","Jake Cousins","MIL",2,3,13.50000014,0,0,0,1,1,0,1,0,0,2,0,0.333333333,0,0.23057218392690024,21620
"Total","Javier Assad","CHC",1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,21741
"Total","Gregory Santos","CHW",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,21894
"Total","Yerry Rodriguez","TEX",1,2,27.00000027,0,0,0,1,1,0,1,0,0,1,0,0.5,0,0.3479514420032501,21955
"Total","Camilo Doval","SFG",5,6,5.39999999,1,0,0,1,1,0,0,0,0,3,0.166666666,0.166666666,0.166666666,0.14730846881866455,21992
"Total","Luis Frias","ARI",1,2,27.00000027,0,0,0,1,1,0,1,0,0,0,0,0.5,0,0.3479514420032501,21997
"Total","Jose Soriano","LAA",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22100
"Total","Paul Campbell","MIA",1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,22248
"Total","Brenan Hanifee","DET",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22304
"Total","Angel De Jesus","DET",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22323
"Total","Colin Holderman","PIT",1,0,9,0,0,0,1,1,0,0,0,0,0,0,0,0,0,22361
"Total","Carlos Hernandez","KCR",1,1,36,1,0,0,4,4,1,0,0,0,0,1,1,4,2.004096031188965,22713
"Total","Angel Zerpa","KCR",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22717
"Total","Carlos Vargas","ARI",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22915
"Total","Cody Bolton","PIT",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23265
"Total","Beau Sulser","PIT",2,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,23420
"Total","Brandon Hughes","CHC",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23460
"Total","Ron Marinaccio","NYY",1,3,0,0,0,0,0,0,0,2,0,0,1,0,0.666666666,0,0.4639352560043335,23488
"Total","Justin Bruihl","COL",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23779
"Total","Randy Dobnak","MIN",1,1,36,1,0,0,4,4,1,0,0,0,0,1,1,4,2.006518602371216,23798
"Total","Ray Kerr","SDP",2,2,54.00000054,1,0,0,2,2,1,0,0,0,1,0.5,0.5,2,1.0360007286071777,23809
"Total","Edgar Navarro","CHW",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24363
"Total","Austin Warren","LAA",1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0.8825362920761108,24937
"Total","Shawn Dubin","HOU",1,1,18,1,0,0,2,2,0,0,0,0,0,1,1,1,0.8825362920761108,24977
"Total","Kody Funderburk","MIN",1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,24993
"Total","Lane Ramsey","CHW",1,0,9,0,0,0,1,1,0,0,0,0,0,0,0,0,0,25071
"Total","Tim Herrin","CLE",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25139
"Total","Nick Mears","2 Tms",2,2,27.00000027,0,0,0,1,1,0,1,0,0,0,0,0.5,0,0.3479514420032501,25376
"Total","Sam Long","2 Tms",4,4,0,1,0,0,0,0,0,0,0,0,1,0.25,0.25,0.25,0.2206340730190277,25379
"Total","Joe La Sorsa","WSN",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25481
"Total","Sammy Peralta","CHW",1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0.8825362920761108,25589
"Total","Yennier Cano","BAL",2,3,63,2,1,0,7,7,0,1,0,0,0,1,1,1.5,0.938785711924235,25911
"Total","Andrew Nardi","MIA",1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,25942
"Total","Brendan White","DET",1,1,18,1,0,0,2,2,0,0,0,0,0,1,1,1,0.8825362920761108,26024
"Total","Brandon Walter","BOS",1,1,18,1,0,0,2,2,0,0,0,0,0,1,1,1,0.8825362920761108,26056
"Total","Nick Robertson","BOS",1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,26226
"Total","Tyler Holton","DET",2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,26231
"Total","Carmen Mlodzinski","PIT",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27572
"Total","Luke Little","CHC",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28036
