Season,Name,Tm,G,TBF,ERA,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG,OBP,SLG,wOBA,playerId
"Total","A.J. Achter","LAA",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11387
"Total","Brandon Workman","2 Tms",4,5,6.75000002,1,0,0,1,1,0,0,0,0,2,0.25,0.2,0.25,0.17650516033172609,11428
"Total","A.J. Schugel","PIT",1,2,27.00000027,0,0,0,1,1,0,1,0,0,1,0,0.5,0,0.34530600905418396,11432
"Total","Bryan Mitchell","MIA",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11479
"Total","Parker Bridwell","BAL",1,1,36,1,0,0,4,4,1,0,0,0,0,1,1,4,2.014758825302124,11502
"Total","Josh Osich","SFG",1,0,9,0,0,0,1,1,0,0,0,0,0,0,0,0,0,11528
"Total","Deck McGuire","LAA",1,2,13.49999993,0,0,0,1,1,0,1,0,0,0,0,0.5,0,0.3447647988796234,11596
"Total","Heath Hembree","2 Tms",2,0,9,0,0,0,2,1,0,0,0,0,0,0,0,0,0,11632
"Total","Carlos Martinez","STL",1,1,27.00000027,0,0,0,1,1,0,0,0,0,0,0,0,0,0,11682
"Total","Sam Dyson","2 Tms",7,11,48.5999999,4,0,0,9,9,1,3,0,0,1,0.5,0.636363636,0.875,0.6084029566157948,11710
"Total","Justin Grimm","CHC",1,2,27,2,0,0,3,3,0,0,0,0,0,1,1,1,0.8784541487693787,11720
"Total","Luke Jackson","ATL",4,3,67.50000068,1,0,0,5,5,1,0,0,0,1,0.333333333,0.333333333,1.333333333,0.6599618593851725,11752
"Total","Hansel Robles","2 Tms",3,3,135.00000135,1,0,0,5,5,1,1,0,0,1,0.5,0.666666666,2,0.8998375535011292,11801
"Total","Hector Neris","PHI",5,6,10.80000004,1,0,0,3,2,0,0,0,0,2,0.25,0.166666666,0.25,0.14708763360977173,11804
"Total","Chris Martin","NYY",1,1,27.00000027,0,0,0,1,1,0,0,0,0,0,0,0,0,0,11847
"Total","Jason Adam","3 Tms",5,4,10.80000004,1,1,0,2,2,0,0,0,0,1,0.25,0.25,0.5,0.3118187189102173,11861
"Total","Hanser Alberto","CHW",1,1,36,1,0,0,4,4,1,0,0,0,0,1,1,4,2.004096031188965,11902
"Total","Michael Feliz","2 Tms",5,5,16.20000006,0,0,0,3,3,0,0,0,1,2,0,0.2,0,0.14568853378295898,11903
"Total","Brian Flynn","KCR",2,1,18,0,0,0,3,2,0,0,0,0,0,0,0,0,0,12027
"Total","Scott McGough","ARI",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12056
"Total","Felipe Vazquez","2 Tms",6,5,16.20000006,1,0,0,3,3,0,0,0,0,1,0.2,0.2,0.2,0.17590614557266235,12076
"Total","Yimi Garcia","3 Tms",5,3,135.00000135,1,1,0,5,5,0,0,0,0,1,0.5,0.333333333,1,0.41388217608133954,12095
"Total","Cody Allen","CLE",6,6,81,3,0,0,9,9,1,0,0,0,1,0.5,0.5,1,0.6290061374505361,12183
"Total","Cody Hall","SFG",1,1,9,1,0,0,1,1,0,0,0,0,0,1,1,1,0.8808238506317139,12232
"Total","Dan Winkler","ATL",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12237
"Total","Aaron Brooks","OAK",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12272
"Total","Evan Marshall","ARI",1,3,54.00000054,2,0,0,3,2,0,0,0,0,0,0.666666666,0.666666666,0.666666666,0.5856360991795858,12297
"Total","Jacob Barnes","3 Tms",3,5,54.00000054,3,0,0,6,4,0,0,0,0,0,0.75,0.75,0.75,0.6603994369506836,12323
"Total","Kevin Quackenbush","2 Tms",2,2,108.00000108,1,0,0,4,4,1,0,0,0,0,0.5,0.5,2,1.0154142379760742,12360
"Total","Spencer Patton","2 Tms",2,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,12361
"Total","Seth Lugo","NYM",3,4,0,0,0,0,1,0,0,0,0,1,3,0,0.25,0,0.1798039823770523,12447
"Total","Chasen Bradford","SEA",2,3,13.50000014,0,0,0,1,1,0,1,0,0,1,0,0.333333333,0,0.23009816805521646,12452
"Total","Drew Rucinski","MIN",1,1,27.00000027,0,0,0,1,1,0,0,0,0,0,0,0,0,0,12499
"Total","Tony Cingrani","2 Tms",3,3,0,1,0,0,0,0,0,0,0,0,0,0.333333333,0.333333333,0.333333333,0.29317690928777057,12555
"Total","Jack Leathersich","NYM",1,1,0,1,1,0,0,0,0,0,0,0,0,1,1,2,1.2562705278396606,12562
"Total","Blake Treinen","3 Tms",8,9,31.50000016,3,0,0,7,7,0,1,0,0,3,0.375,0.444444444,0.375,0.37060729000303483,12572
"Total","DJ Johnson","COL",1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,12578
"Total","Adam Morgan","PHI",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12580
"Total","Mike Wright Jr.","BAL",1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,12586
"Total","Roenis Elias","SEA",1,2,0,1,0,0,0,0,0,0,0,0,0,1,0.5,1,0.43480363488197327,12673
"Total","Ryne Harper","WSN",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12680
"Total","Tyler Wilson","BAL",1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,12691
"Total","Nick Martinez","SDP",2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12730
"Total","Rafael Montero","2 Tms",2,2,27.00000027,1,0,0,2,2,0,0,0,0,1,0.5,0.5,0.5,0.4412681460380554,12760
"Total","Chris Devenski","HOU",1,0,9,0,0,0,1,1,0,0,0,0,0,0,0,0,0,12763
"Total","Jairo Diaz","COL",3,4,18,1,0,0,2,2,0,0,0,0,1,0.25,0.25,0.25,0.21740181744098663,12774
"Total","John Brebbia","STL",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12777
"Total","Sean Gilmartin","NYM",1,0,9,0,0,0,1,1,0,0,0,0,0,0,0,0,0,12781
"Total","Taylor Davis","CHC",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12782
"Total","Noe Ramirez","LAA",3,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,12800
"Total","Matt Wisler","ATL",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12804
"Total","Andrew Kittredge","TBR",1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,12828
"Total","Matt Purke","CHW",1,0,9,0,0,0,2,1,0,0,0,0,0,0,0,0,0,12831
"Total","Elvis Araujo","PHI",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12854
"Total","Matt Barnes","BOS",4,4,20.25000005,1,1,0,3,3,0,0,0,0,0,0.25,0.25,0.5,0.31041163206100464,12863
"Total","Tony Zych","SEA",2,2,13.50000014,0,0,0,1,1,0,0,0,0,0,0,0,0,0,12876
"Total","Alex Claudio","2 Tms",2,1,27.00000027,0,0,0,1,1,0,0,0,0,1,0,0,0,0,12890
"Total","Ken Giles","2 Tms",4,4,9,1,0,0,1,1,0,0,0,0,2,0.25,0.25,0.25,0.21740181744098663,12910
"Total","Archie Bradley","2 Tms",3,3,54.00000054,1,0,0,2,2,0,0,0,0,0,0.333333333,0.333333333,0.333333333,0.2898690899213155,12918
"Total","Abel De Los Santos","WSN",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12962
"Total","Mauricio Cabrera","ATL",1,1,27.00000027,1,0,0,1,1,0,0,0,0,0,1,1,1,0.8784541487693787,12975
"Total","Andrew Chafin","ARI",1,2,27.00000027,1,0,0,1,1,0,0,0,0,1,0.5,0.5,0.5,0.4412681460380554,12988
"Total","Robby Scott","BOS",1,1,0,1,1,0,0,0,0,0,0,0,0,1,1,2,1.2472748756408691,13042
"Total","Reymin Guduan","OAK",1,0,9,0,0,0,1,1,0,0,0,0,0,0,0,0,0,13058
"Total","Derek Law","2 Tms",3,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,13133
"Total","Michael Fulmer","2 Tms",2,2,108.00000108,1,0,0,4,4,1,0,0,0,1,0.5,0.5,2,1.0020480155944824,13218
"Total","William Cuevas","DET",1,1,9,1,0,0,1,1,0,0,0,0,0,1,1,1,0.8766688108444214,13331
"Total","Cam Bedrosian","LAA",1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,13360
"Total","Dylan Floro","2 Tms",3,6,27.00000027,2,0,0,2,2,0,1,0,1,0,0.666666666,0.666666666,0.666666666,0.5301046172777811,13394
"Total","Sam Selman","OAK",1,1,0,1,1,0,0,0,0,0,0,0,0,1,1,2,1.261476993560791,13397
"Total","R.J. Alvarez","OAK",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13401
"Total","Angel Nesbitt","DET",1,0,9,0,0,0,1,1,0,0,0,0,0,0,0,0,0,13415
"Total","Matt Koch","ARI",1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,13420
"Total","Pierce Johnson","COL",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13435
"Total","Mike Morin","LAA",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13442
"Total","Taylor Rogers","MIN",2,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,13449
"Total","Lucas Sims","CIN",3,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,13470
"Total","Daniel Norris","CHC",1,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,13475
"Total","Matt Bowman","STL",2,1,54.00000054,0,0,0,2,2,0,0,0,0,1,0,0,0,0,13528
"Total","Alejandro Chacin","CIN",1,2,13.49999993,1,0,0,1,1,0,0,0,0,0,0.5,0.5,0.5,0.4383344054222107,13530
"Total","Richard Rodriguez","PIT",1,1,27,1,1,0,3,3,0,0,0,0,0,1,1,2,1.21666419506073,13549
"Total","Alec Asher","BAL",1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,13560
"Total","Steven Okert","MIA",3,3,40.50000041,1,0,0,3,3,0,1,0,0,0,0.5,0.666666666,0.5,0.5247509479522705,13580
"Total","Chad Smith","OAK",1,0,9,0,0,0,1,1,0,0,0,0,0,0,0,0,0,13604
"Total","Carl Edwards Jr.","WSN",1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0.8838508129119873,13607
"Total","Taylor Guerrieri","TEX",1,1,18,0,0,0,2,2,0,1,0,0,0,0,1,0,0.6902945041656494,13616
"Total","Jakob Junis","KCR",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13619
"Total","Clay Holmes","2 Tms",6,6,21.60000009,1,0,0,4,4,0,0,0,0,1,0.166666666,0.166666666,0.166666666,0.14708938201268515,13649
"Total","Tayler Scott","SDP",1,1,18,1,0,0,2,2,0,0,0,0,0,1,1,1,0.8838508129119873,13652
"Total","Jharel Cotton","MIN",1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,13654
"Total","Corey Oswalt","NYM",1,3,54,2,0,0,6,6,1,1,0,0,0,1,1,2.5,1.1999629338582356,13677
"Total","John Gant","STL",2,3,53.99999973,2,0,0,4,4,0,0,0,0,0,0.666666666,0.666666666,0.666666666,0.579738179842631,13684
"Total","Robert Gsellman","NYM",1,1,27.00000027,0,0,0,1,1,0,0,0,0,0,0,0,0,0,13696
"Total","Jake Faria","TBR",1,0,27,0,0,0,3,3,0,0,0,0,0,0,0,0,0,13699
"Total","Kyle Barraclough","MIA",5,5,20.25000005,1,0,0,3,3,0,1,0,0,2,0.25,0.4,0.25,0.31323968172073363,13713
"Total","Jacob Stallings","MIA",1,2,54.00000054,1,0,0,2,2,0,0,0,0,0,1,0.5,1,0.4412681460380554,13723
"Total","Tyler Duffey","MIN",1,1,27.00000027,0,0,0,1,1,0,0,0,0,0,0,0,0,0,13758
"Total","Chris Stratton","2 Tms",5,5,36,2,0,0,4,4,0,0,0,0,2,0.4,0.4,0.4,0.3532774209976196,13761
"Total","Dominic Leone","SFG",1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,13763
"Total","Roberto Osuna","TOR",1,1,27.00000027,0,0,0,1,1,0,0,0,0,0,0,0,0,0,13764
"Total","JT Chargois","TBR",1,2,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0.6917165517807007,13767
"Total","Zach Eflin","PHI",1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,13774
"Total","Alex Wood","LAD",1,1,0,1,1,0,0,0,0,0,0,0,0,1,1,2,1.2381021976470947,13781
"Total","Matt Reynolds","CIN",1,1,27.00000027,0,0,0,1,1,0,0,0,0,0,0,0,0,0,13788
"Total","Matt Strahm","BOS",2,1,27,0,0,0,3,3,0,1,0,0,0,0,1,0,0.6887439489364624,13799
"Total","Austin Adams","SEA",1,0,18,0,0,0,2,2,0,0,0,0,0,0,0,0,0,13801
"Total","Paul Sewald","3 Tms",5,4,13.50000003,0,0,0,2,2,0,0,0,0,3,0,0,0,0,13892
"Total","Chris Flexen","SEA",2,3,13.50000014,1,0,0,2,1,0,0,0,0,0,0.5,0.333333333,0.5,0.2941787640253703,13896
"Total","Scott Oberg","COL",3,3,26.99999987,0,0,0,2,2,0,0,0,1,2,0,0.333333333,0,0.23937676350275675,13911
"Total","Branden Kline","BAL",2,1,27.00000027,0,0,0,1,1,0,0,0,0,0,0,0,0,0,14101
"Total","Kevin Gausman","CIN",2,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,14107
"Total","Josh Hader","2 Tms",13,18,19.63636362,2,0,0,8,8,1,5,0,0,8,0.181818181,0.388888888,0.454545454,0.35678167475594413,14212
"Total","Dario Alvarez","ATL",2,2,54.00000054,1,0,0,2,2,1,0,0,0,1,0.5,0.5,2,1.007379412651062,14239
"Total","Wandy Peralta","3 Tms",4,5,13.50000014,0,0,0,2,2,0,0,0,0,1,0,0,0,0,14295
"Total","Caleb Frare","CHW",1,0,9,0,0,0,1,1,0,0,0,0,0,0,0,0,0,14353
"Total","Amir Garrett","2 Tms",2,2,18,2,1,0,2,2,0,0,0,0,0,1,1,1.5,1.0614088475704193,14375
"Total","Yunior Marte","SFG",1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,14416
"Total","Jackson Stephens","ATL",2,4,27.00000027,2,0,0,2,2,0,0,0,0,1,0.5,0.5,0.5,0.44159677624702454,14420
"Total","J.B. Wendelken","ARI",1,2,0,0,0,0,0,0,0,1,0,0,0,0,0.5,0,0.3443719744682312,14506
"Total","Randy Rosario","CHC",1,1,18,1,0,0,2,2,0,0,0,0,0,1,1,1,0.8795307278633118,14508
"Total","Thyago Vieira","CHW",2,0,27,0,0,0,3,3,0,0,0,0,0,0,0,0,0,14510
"Total","Jose Leclerc","TEX",3,3,81.00000081,0,0,0,3,3,0,2,0,0,0,0,0.666666666,0,0.4601963361104329,14524
"Total","Jorge Lopez","MIN",2,2,81.00000081,1,1,0,3,3,0,0,0,0,0,0.5,0.5,1,0.6307384967803955,14527
"Total","Carlos Estevez","2 Tms",7,7,36,3,0,0,9,8,1,0,0,0,0,0.5,0.428571428,1,0.5370312844003949,14542
"Total","Jose Ruiz","CHW",1,1,9,0,0,0,1,1,0,1,0,0,0,0,1,0,0.6902945041656494,14552
"Total","Rowan Wick","CHC",2,1,18,1,0,0,3,2,0,0,0,0,0,1,1,1,0.8790553212165833,14646
"Total","Jandel Gustave","SFG",1,2,0,1,0,0,1,0,0,0,0,0,0,1,0.5,1,0.43480363488197327,14665
"Total","Dillon Maples","CHC",1,3,0,0,0,0,0,0,0,1,0,1,1,0,0.666666666,0,0.471216340859731,14672
"Total","Andres Machado","WSN",1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,14681
"Total","Luis Perdomo","SDP",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14682
"Total","Keone Kela","2 Tms",3,3,0,1,1,0,0,0,0,0,0,0,2,0.333333333,0.333333333,0.666666666,0.41575829188028973,14696
"Total","Edwin Diaz","2 Tms",8,8,40.5000001,2,2,0,6,6,0,1,0,1,4,0.333333333,0.5,0.666666666,0.4856719747185707,14710
"Total","Wes Parsons","ATL",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14764
"Total","Emilio Pagan","3 Tms",4,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,14771
"Total","Buck Farmer","CIN",1,0,9,0,0,0,1,1,0,0,0,0,0,0,0,0,0,14814
"Total","Michael Lorenzen","CIN",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14843
"Total","Matt Dermody","TOR",1,0,9,0,0,0,1,1,0,0,0,0,0,0,0,0,0,14844
"Total","Joe Mantiply","ARI",4,4,18,2,0,0,2,2,0,0,0,0,1,0.5,0.5,0.5,0.44072653353214264,14857
"Total","Nick Rumbelow","NYY",1,1,9,1,0,1,1,1,0,0,0,0,0,1,1,3,1.5941725969314575,14867
"Total","Sam Moll","OAK",3,3,9,1,1,0,1,1,0,0,0,0,0,0.5,0.333333333,1,0.42049233118693036,14874
"Total","Taylor Williams","MIL",1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,14899
"Total","Jason Hursh","ATL",1,1,18,1,0,0,2,2,0,0,0,0,0,1,1,1,0.8784541487693787,14914
"Total","Reyes Moronta","2 Tms",3,1,26.99999987,0,0,0,2,2,0,0,0,0,0,0,0,0,0,14966
"Total","Tyler Webb","STL",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14974
"Total","Giovanny Gallegos","STL",1,0,27,0,0,0,3,3,0,0,0,0,0,0,0,0,0,14986
"Total","Scott Barlow","2 Tms",5,9,22.5,2,0,0,5,5,0,1,0,1,1,0.285714285,0.444444444,0.285714285,0.35410894287957084,14993
"Total","Kyle Finnegan","WSN",2,2,54.00000054,0,0,0,2,2,0,1,0,0,0,0,0.5,0,0.3479514420032501,15009
"Total","Corey Knebel","2 Tms",5,3,27,0,0,0,5,3,0,0,0,0,1,0,0,0,0,15010
"Total","Alex Reyes","STL",4,6,26.99999987,2,0,0,2,2,1,2,0,0,1,0.5,0.666666666,1.25,0.7115011711915334,15015
"Total","Kyle Crockett","CLE",1,1,27.00000027,0,0,0,1,1,0,0,0,0,0,0,0,0,0,15033
"Total","Chase De Jong","MIN",1,1,27.00000027,0,0,0,1,1,0,0,0,0,0,0,0,0,0,15036
"Total","Lou Trivino","OAK",5,5,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,15043
"Total","Trevor Gott","SFG",1,1,36,1,0,0,4,4,1,0,0,0,0,1,1,4,1.9791183471679688,15046
"Total","Matt Marksberry","ATL",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15089
"Total","Luke Farrell","TEX",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15101
"Total","Jimmie Sherfy","ARI",1,0,18,0,0,0,2,2,0,0,0,0,0,0,0,0,0,15118
"Total","Jake Newberry","KCR",1,2,27.00000027,1,0,0,1,1,0,0,0,0,1,0.5,0.5,0.5,0.43480363488197327,15136
"Total","Ashton Goudeau","CIN",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15139
"Total","Josh VanMeter","PIT",1,1,36,1,0,0,4,4,1,0,0,0,0,1,1,4,2.0720014572143555,15170
"Total","Tyler Bashlor","NYM",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15203
"Total","Alan Busenitz","MIN",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15239
"Total","Kevin McCarthy","KCR",2,2,0,1,0,0,0,0,0,0,0,0,0,0.5,0.5,0.5,0.43480363488197327,15240
"Total","Keynan Middleton","LAA",3,3,40.4999998,1,0,0,3,3,1,0,0,0,0,0.5,0.333333333,2,0.6599618593851725,15264
"Total","Jacob Rhame","NYM",1,1,27.00000027,0,0,0,1,1,0,0,0,0,0,0,0,0,0,15267
"Total","Adam Cimber","3 Tms",5,5,10.80000004,0,0,0,2,2,0,0,0,0,1,0,0,0,0,15288
"Total","Austin Pruitt","TBR",1,1,18,1,1,0,2,2,0,0,0,0,0,1,1,2,1.21666419506073,15290
"Total","Matthew Boyd","DET",1,0,9,0,0,0,1,1,0,0,0,0,0,0,0,0,0,15440
"Total","Ricardo Rodriguez","TEX",1,2,0,1,0,0,0,0,0,0,0,0,0,0.5,0.5,0.5,0.4383344054222107,15458
"Total","Antonio Senzatela","COL",1,1,27.00000027,0,0,0,1,1,0,0,0,0,0,0,0,0,0,15488
"Total","Hunter Harvey","WSN",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15507
"Total","Kendall Graveman","CHW",2,2,13.50000014,0,0,0,2,1,0,0,0,0,0,0,0,0,0,15514
"Total","Tyler Rogers","SFG",2,1,27.00000027,0,0,0,1,1,0,0,0,0,1,0,0,0,0,15541
"Total","Mark Leiter Jr.","CHC",1,0,9,0,0,0,1,1,0,0,0,0,0,0,0,0,0,15551
"Total","Chad Green","NYY",1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,15552
"Total","Nick Wittgren","CLE",2,2,0,0,0,0,0,0,0,0,0,1,0,0,0.5,0,0.36422133445739746,15594
"Total","Phillips Valdez","BOS",1,2,45,2,0,0,5,5,1,0,0,0,0,1,1,2.5,1.4427869617938995,15605
"Total","Yefry Ramirez","PIT",1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,15655
"Total","Dalier Hinojosa","PHI",1,1,18,1,1,0,2,2,0,0,0,0,0,1,1,2,1.242019534111023,15671
"Total","Miguel Castro","2 Tms",4,4,6.75000002,0,0,0,1,1,0,0,0,0,1,0,0,0,0,15684
"Total","Jimmy Cordero","WSN",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15690
"Total","Joe Jimenez","DET",3,3,9,1,0,0,2,1,0,0,0,0,0,0.5,0.333333333,0.5,0.2898690899213155,15761
"Total","Devin Williams","MIL",3,4,0,0,0,0,0,0,0,1,0,0,1,0,0.25,0,0.17397572100162506,15816
"Total","Paul Fry","2 Tms",5,3,18.00000018,0,0,0,2,2,0,0,0,0,3,0,0,0,0,15832
"Total","Adam Plutko","2 Tms",2,2,27.00000027,1,0,0,1,1,1,0,0,0,0,1,0.5,4,1.0154142379760742,15846
"Total","Wander Suero","WSN",2,2,54.00000054,1,1,0,2,2,0,0,0,0,0,0.5,0.5,1,0.6208232641220093,15855
"Total","Ryne Stanek","HOU",2,0,18,0,0,0,2,2,0,0,0,0,0,0,0,0,0,15947
"Total","Edubray Ramos","PHI",3,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,16086
"Total","Cy Sneed","HOU",1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,16106
"Total","Daniel Ponce de Leon","STL",1,1,27.00000027,0,0,0,1,1,0,0,0,0,0,0,0,0,0,16110
"Total","Jordan Romano","TOR",4,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,16122
"Total","Jace Fry","CHW",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16159
"Total","Brett Graves","MIA",1,2,54.00000054,0,0,0,2,2,0,1,0,0,0,0,0.5,0,0.3447647988796234,16218
"Total","Aaron Bummer","CHW",1,0,9,0,0,0,1,1,0,0,0,0,0,0,0,0,0,16258
"Total","Sam Clay","WSN",1,0,27,0,0,0,3,3,0,0,0,0,0,0,0,0,0,16279
"Total","Gerardo Reyes","SDP",1,0,9,0,0,0,1,1,0,0,0,0,0,0,0,0,0,16306
"Total","Pablo Reyes","BOS",1,2,27.00000027,1,0,0,1,1,0,0,0,0,0,0.5,0.5,0.5,0.4412681460380554,16357
"Total","Victor Gonzalez","LAD",2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,16408
"Total","Blake Taylor","HOU",1,0,9,0,0,0,1,1,0,0,0,0,0,0,0,0,0,16418
"Total","Foster Griffin","KCR",1,2,27,2,1,0,3,3,0,0,0,0,0,1,1,1.5,1.0726639032363892,16432
"Total","Conner Greene","BAL",1,1,27,1,1,0,3,3,0,0,0,0,0,1,1,2,1.2416465282440186,16455
"Total","Harrison Musgrave","COL",1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,16532
"Total","Erik Swanson","TOR",1,2,27.00000027,0,0,0,1,1,0,1,0,0,1,0,0.5,0,0.3479514420032501,16587
"Total","Jonathan Holder","NYY",3,3,162.00000162,1,0,0,6,6,0,1,0,0,0,0.5,0.666666666,0.5,0.5271123647689819,16588
"Total","Kyle Bird","TEX",1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,16618
"Total","Zac Curtis","PHI",1,2,54.00000054,0,0,0,2,2,0,1,0,0,0,0,0.5,0,0.3447647988796234,16684
"Total","Tim Hill","2 Tms",3,3,27,1,0,0,3,3,0,0,0,0,0,0.333333333,0.333333333,0.333333333,0.2946169376373291,16814
"Total","Brennan Bernardino","SEA",1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16835
"Total","Elieser Hernandez","MIA",1,1,27,1,1,0,3,3,0,0,0,0,0,1,1,2,1.261476993560791,16933
"Total","Luis F. Ortiz","PHI",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16942
"Total","Trevor Williams","NYM",1,2,0,1,0,0,0,0,0,0,0,0,1,0.5,0.5,0.5,0.4395276606082916,16977
"Total","Tanner Banks","CHW",1,1,27.00000027,0,0,0,1,1,0,0,0,0,0,0,0,0,0,16990
"Total","Trevor Hildenberger","MIN",5,4,67.50000068,2,1,0,5,5,1,0,0,0,2,0.5,0.5,1.5,0.8195258378982544,17002
"Total","Domingo Acevedo","OAK",2,1,27.00000027,0,0,0,1,1,0,0,0,0,1,0,0,0,0,17092
"Total","Austin Davis","BOS",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17117
"Total","Raisel Iglesias","3 Tms",9,10,7.71428576,2,1,0,3,2,0,0,0,0,3,0.222222222,0.2,0.333333333,0.21440132856369018,17130
"Total","Jose Castillo","SDP",1,0,9,0,0,0,1,1,0,0,0,0,0,0,0,0,0,17169
"Total","Dinelson Lamet","COL",1,0,9,0,0,0,1,1,0,0,0,0,0,0,0,0,0,17186
"Total","Jalen Beeks","TBR",1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,17192
"Total","Brian Ellington","MIA",2,3,18,0,0,0,2,2,0,0,0,1,0,0,0.333333333,0,0.24087299903233847,17233
"Total","Austin Brice","MIA",1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,17237
"Total","Ranger Suarez","PHI",1,1,27.00000027,0,0,0,1,1,0,0,0,0,0,0,0,0,0,17277
"Total","Thomas Pannone","TOR",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17281
"Total","Justus Sheffield","NYY",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17285
"Total","Edgar Santana","PIT",1,0,9,0,0,0,1,1,0,0,0,0,0,0,0,0,0,17355
"Total","Brett Martin","TEX",2,2,13.50000014,0,0,0,1,1,0,0,0,0,0,0,0,0,0,17369
"Total","Jeff Hoffman","2 Tms",2,4,81.00000081,0,0,0,3,3,0,3,0,0,1,0,0.75,0,0.5176939368247986,17432
"Total","Jonathan Hernandez","TEX",2,3,54.00000054,2,0,0,2,2,0,0,0,0,0,0.666666666,0.666666666,0.666666666,0.5892338752746582,17464
"Total","Chad Sobotka","ATL",1,0,9,0,0,0,1,1,0,0,0,0,0,0,0,0,0,17470
"Total","Daniel Duarte","CIN",1,1,18,1,0,0,2,2,1,0,0,0,0,1,1,4,2.0720014572143555,17480
"Total","Albert Abreu","NYY",1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,17485
