Season,Name,Tm,IP,TBF,GB/FB,LD%,GB%,FB%,IFFB%,HR/FB,IFH%,BUH%,Pull%,Cent%,Oppo%,Soft%,Med%,Hard%,playerId
"Total","Heath Hembree","3 Tms",0.1,3,0,0,0,1,0.5,0.5,0,0,0.5,0,0.5,0.5,0,0.5,11632
"Total","Mayckol Guaipe","SEA",1,2,1,0,0.5,0.5,0,0,0,0,0,1,0,0,0.5,0.5,11663
"Total","Tayron Guerrero","MIA",0.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11691
"Total","Sam Dyson","SFG",0.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11710
"Total","Erik Goeddel","NYM",0.2,3,0,0.333333333,0,0.666666666,0,0,0,0,0.33333333,0.66666667,0,0,0.66666667,0.33333333,11712
"Total","Justin Grimm","CHC",0.1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,11720
"Total","Carlos Ramirez","TOR",0.2,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,11743
"Total","Luke Jackson","2 Tms",0.2,4,1,0.5,0.5,0,0,0,0,0,1,0,0,0.5,0,0.5,11752
"Total","Kyle Ryan","DET",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11753
"Total","Hansel Robles","3 Tms",1,5,0,0,0,1,0,0,0,0,0,0,1,0,1,0,11801
"Total","Hector Neris","2 Tms",0.2,3,0,0.5,0,0.5,0,0,0,0,0.5,0,0.5,0,0.5,0.5,11804
"Total","Steve Delabar","TOR",0.1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,11827
"Total","Chris Martin","2 Tms",0.2,2,0,1,0,0,0,0,0,0,0,0,1,0,1,0,11847
"Total","Jason Adam","CHC",0.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11861
"Total","Taylor Cole","LAA",0.2,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,11964
"Total","Matt Andriese","BOS",0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,12022
"Total","Brian Flynn","KCR",0.1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,12027
"Total","Scott McGough","ARI",0.2,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,12056
"Total","Yimi Garcia","3 Tms",1,4,0,0,0,1,1,0,0,0,0,1,0,1,0,0,12095
"Total","Domingo Tapia","KCR",0.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12178
"Total","Seth Maness","STL",0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,12235
"Total","Dan Winkler","ATL",1,2,1,0,1,0,0,0,0,0,0,1,0,0,0,1,12237
"Total","Ryan Sherriff","BOS",0.1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,12249
"Total","Evan Marshall","CHW",0.2,4,3,0,0.75,0.25,0,0,0,0,0,0.75,0.25,0,0.25,0.75,12297
"Total","Jacob Barnes","KCR",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12323
"Total","Jace Peterson","MIL",0.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12325
"Total","Kevin Quackenbush","SDP",0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,12360
"Total","Spencer Patton","TEX",0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,12361
"Total","Chasen Bradford","NYM",1,4,2,0,1,0,0,0,0.5,0,0.5,0,0.5,0.5,0.5,0,12452
"Total","Drew Rucinski","MIA",0.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12499
"Total","Jack Leathersich","NYM",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12562
"Total","Blake Treinen","3 Tms",1.2,4,2,0,1,0,0,0,0,0,0,1,0,0,1,0,12572
"Total","Nick Ramirez","DET",1,2,2,0,1,0,0,0,0,0,1,0,0,0,0.5,0.5,12575
"Total","Adam Morgan","2 Tms",1,3,2,0,0.666666666,0.333333333,0,0,0,0,0.33333333,0.33333333,0.33333333,0,1,0,12580
"Total","Mike Wright Jr.","BAL",0.1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,12586
"Total","Phil Klein","TEX",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12675
"Total","Ryne Harper","WSN",0.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12680
"Total","Nick Martinez","SDP",1.1,4,3,0.25,0.75,0,0,0,0,0,0.5,0.5,0,0.25,0.5,0.25,12730
"Total","Rafael Montero","NYM",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12760
"Total","Chris Devenski","2 Tms",0.2,2,1,0,0.5,0.5,0,0,0,0,0.5,0,0.5,0.5,0,0.5,12763
"Total","John Brebbia","2 Tms",0.1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,12777
"Total","Sam Gaviglio","TOR",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12778
"Total","Burch Smith","KCR",0.1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,12784
"Total","Noe Ramirez","LAA",1.1,5,0,0,0,1,0,0.5,0,0,0.5,0,0.5,0,0.5,0.5,12800
"Total","Matt Wisler","2 Tms",0.1,3,0.5,0,0.333333333,0.666666666,0,0,1,0,0.33333333,0.33333333,0.33333333,0.33333333,0.33333333,0.33333333,12804
"Total","Andrew Kittredge","TBR",0.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12828
"Total","Shawn Armstrong","2 Tms",0.1,2,0,0,0,1,0,0.5,0,0,0.5,0.5,0,0,0,1,12857
"Total","Matt Barnes","BOS",0.1,3,1,0.333333333,0.333333333,0.333333333,0,0,1,0,0.66666667,0.33333333,0,0.33333333,0,0.66666667,12863
"Total","Tony Zych","SEA",0.1,2,0,0.5,0,0.5,0,0,0,0,0.5,0.5,0,1,0,0,12876
"Total","Alex Claudio","3 Tms",1.1,6,3,0,0.75,0.25,0,0,0.333333333,0,0.5,0.25,0.25,0.75,0,0.25,12890
"Total","Logan Verrett","2 Tms",0.2,3,2,0,1,0,0,0,0,0,1,0,0,0,1,0,12905
"Total","Archie Bradley","LAA",0.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12918
"Total","Gabriel Ynoa","BAL",1,5,2,0.5,0.5,0,0,0,0,0,0.5,0.5,0,0.5,0.5,0,12938
"Total","Andrew Faulkner","TEX",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12982
"Total","Andrew Chafin","3 Tms",1.1,4,1,0.5,0.5,0,0,0,0,0,0.5,0.5,0,0,1,0,12988
"Total","Colten Brewer","SDP",0.1,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,12997
"Total","Robby Scott","BOS",0.1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,13042
"Total","Wei-Yin Chen","MIA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13071
"Total","Derek Law","2 Tms",0.1,2,0,0.5,0,0.5,0,0,0,0,0,0.5,0.5,0,1,0,13133
"Total","Frank Garces","SDP",0.1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,13144
"Total","Kyle Crick","CHW",0.1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,13182
"Total","Adalberto Mejia","LAA",0,3,2,0,1,0,0,0,0.5,0,1,0,0,0,0,1,13188
"Total","Jordan Weems","WSN",0.2,2,0,0,0,1,0,0,0,0,1,0,0,0,1,0,13190
"Total","Joe Biagini","TOR",2,5,3,0.25,0.75,0,0,0,0,0,0,1,0,0.5,0.25,0.25,13194
"Total","Warwick Saupold","DET",1,3,1,0,0.5,0.5,0,0,0,0,0.5,0,0.5,0,1,0,13211
"Total","Michael Fulmer","2 Tms",0.2,3,0,0,0,1,0,0,0,0,0,1,0,1,0,0,13218
"Total","Matt Carasiti","COL",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13276
"Total","Danny Coulombe","3 Tms",1,4,1,0.5,0.5,0,0,0,0,0,0,1,0,0,0,1,13293
"Total","Jake Barrett","ARI",0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,13322
"Total","James Pazos","SEA",1,4,0,1,0,0,0,0,0,0,0,0,1,0,1,0,13323
"Total","Adrian Sampson","TEX",0.1,2,1,0,1,0,0,0,1,0,1,0,0,0,0,1,13339
"Total","Luis Cessa","NYY",0.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13345
"Total","Hoby Milner","3 Tms",0.1,2,0,0.5,0,0.5,0,1,0,0,0.5,0,0.5,0,0.5,0.5,13346
"Total","Cam Bedrosian","LAA",1.1,4,1,0.5,0.5,0,0,0,0,0,0.5,0.5,0,0,0.5,0.5,13360
"Total","R.J. Alvarez","OAK",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13401
"Total","Angel Nesbitt","DET",0.1,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,13415
"Total","Chris Beck","CHW",1.2,3,1,0.5,0.5,0,0,0,0,0,0,0.5,0.5,0,1,0,13418
"Total","Matt Koch","2 Tms",0.1,4,0,0.666666666,0,0.333333333,0,0,0,0,0,0.66666667,0.33333333,0,0,1,13420
"Total","Drew VerHagen","2 Tms",1.1,4,0,0.666666666,0,0.333333333,0,0,0,0,0,1,0,0,0,1,13424
"Total","Pierce Johnson","2 Tms",0.2,4,0,1,0,0,0,0,0,0,1,0,0,0,0,1,13435
"Total","Mike Morin","LAA",0.1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,13442
"Total","Taylor Rogers","MIN",0.1,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,13449
"Total","Eddie Butler","2 Tms",1,3,0,0.5,0,0.5,0,0,0,0,0.5,0,0.5,0,1,0,13453
"Total","Lucas Sims","2 Tms",1.2,8,0.666666666,0.166666666,0.333333333,0.5,0.333333333,0.333333333,0,0,0.16666667,0.33333333,0.5,0.16666667,0.66666667,0.16666667,13470
"Total","Brandon Brennan","2 Tms",0.2,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,13527
"Total","Matt Bowman","2 Tms",1.1,4,1,0,0.5,0.5,0,0,0,0,0.25,0.5,0.25,0,0.5,0.5,13528
"Total","Richard Rodriguez","PIT",0.1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,13549
"Total","Steven Okert","MIA",0.1,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,13580
"Total","Robert Stephenson","3 Tms",2,5,0.5,0.25,0.25,0.5,0,0,0,0,0,0.75,0.25,0,1,0,13594
"Total","Carl Edwards Jr.","2 Tms",1.1,4,2,0,0.666666666,0.333333333,0,0,0.5,0,0.33333333,0.33333333,0.33333333,0,0.33333333,0.66666667,13607
"Total","Jakob Junis","SFG",0.1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,13619
"Total","Clay Holmes","PIT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13649
"Total","Tayler Scott","SDP",0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,13652
"Total","Jharel Cotton","2 Tms",0.2,3,1,0.333333333,0.333333333,0.333333333,0,0,0,0,0.33333333,0,0.66666667,0.33333333,0.66666667,0,13654
"Total","John Gant","2 Tms",0.2,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,13684
"Total","Nick Goody","CLE",1.1,4,0,0.666666666,0,0.333333333,0,0,0,0,0.33333333,0.33333333,0.33333333,0,0.33333333,0.66666667,13685
"Total","Robert Gsellman","NYM",0.1,2,2,0,1,0,0,0,0.5,0,0,0.5,0.5,0.5,0.5,0,13696
"Total","Jake Faria","2 Tms",0.1,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,13699
"Total","Joey Krehbiel","BAL",0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,13707
"Total","Kyle Barraclough","BOS",0.1,2,0,0.5,0,0.5,1,0,0,0,0.5,0,0.5,0.5,0.5,0,13713
"Total","Tyler Duffey","MIN",0.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13758
"Total","Chris Stratton","4 Tms",1.1,7,0.5,0.142857142,0.285714285,0.571428571,0,0.25,0,0,0.14285714,0.42857143,0.42857143,0,0.71428571,0.28571429,13761
"Total","Dominic Leone","3 Tms",1.2,4,1,0,0.5,0.5,0,0,0,0,0.5,0.5,0,0.5,0,0.5,13763
"Total","Roberto Osuna","TOR",0.1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,13764
"Total","JT Chargois","LAD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13767
"Total","Daniel Stumpf","DET",0.1,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,13780
"Total","Alec Mills","CHC",0.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13834
"Total","Paul Sewald","NYM",0.2,3,0,0,0,1,0,0,0,0,0,1,0,0,0.5,0.5,13892
"Total","Scott Oberg","COL",0.2,3,0.5,0,0.333333333,0.666666666,0,0,0,0,0.33333333,0,0.66666667,0,0.66666667,0.33333333,13911
"Total","Brent Suter","COL",0.1,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,13942
"Total","Ryan Dull","OAK",0.2,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,13974
"Total","Ryan Garton","TBR",0.1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14016
"Total","Miguel Almonte","KCR",0.1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,14139
"Total","Ray Black","MIL",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14244
"Total","Brian Johnson","BOS",0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,14272
"Total","Wandy Peralta","CIN",1,2,1,0,1,0,0,0,0,0,0,1,0,1,0,0,14295
"Total","Frankie Montas","2 Tms",0.1,4,0,1,0,0,0,0,0,0,0.5,0,0.5,0,0.5,0.5,14309
"Total","Caleb Frare","CHW",0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,14353
"Total","Ty Blach","SFG",0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,14361
"Total","Tyler Glasnow","PIT",0.2,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,14374
"Total","Amir Garrett","2 Tms",1.2,7,1,0.5,0.5,0,0,0,0,0,0,1,0,0.5,0.5,0,14375
"Total","Wei-Chung Wang","OAK",0,2,1,0,0.5,0.5,0,1,0,0,0.5,0.5,0,0,0,1,14382
"Total","Yohander Mendez","TEX",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14391
"Total","Yunior Marte","SFG",0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,14416
"Total","Adam Conley","MIA",1,3,0,0,0,1,1,0,0,0,0,0,1,1,0,0,14457
"Total","J.B. Wendelken","OAK",0.1,2,0,0,0,1,0,0.5,0,0,1,0,0,0,0.5,0.5,14506
"Total","Randy Rosario","CHC",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14508
"Total","Dereck Rodriguez","ATL",0.1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,14509
"Total","Jose Leclerc","TEX",0.1,4,0.5,0,0.333333333,0.666666666,0,0,0,0,0.66666667,0,0.33333333,0,0.66666667,0.33333333,14524
"Total","Jose Ruiz","CHW",3,9,1,0.333333333,0.333333333,0.333333333,0.5,0,0,0,0.16666667,0.66666667,0.16666667,0.16666667,0.5,0.33333333,14552
"Total","James Hoyt","HOU",0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,14605
"Total","Rowan Wick","2 Tms",0.2,2,1,0,0.5,0.5,0,1,0,0,0.5,0.5,0,0,0,1,14646
"Total","Dillon Maples","CHC",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14672
"Total","Duane Underwood Jr.","PIT",0.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14677
"Total","Andres Machado","WSN",0.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14681
"Total","Luis Perdomo","SDP",0.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14682
"Total","Keone Kela","TEX",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14696
"Total","Anthony Banda","PIT",0,2,0,0.5,0,0.5,0,0,0,0,0.5,0.5,0,0,1,0,14706
"Total","Ty Buttrey","LAA",0.1,2,2,0,1,0,0,0,0,0,1,0,0,0,0,1,14719
"Total","Jose Manuel Fernandez","TOR",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14733
"Total","Wes Parsons","2 Tms",0.1,2,0,0.5,0,0.5,0,0,0,0,0.5,0.5,0,0.5,0,0.5,14764
"Total","Julio Urias","LAD",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14765
"Total","Emilio Pagan","2 Tms",0.1,2,0,0.5,0,0.5,1,0,0,0,1,0,0,0.5,0,0.5,14771
"Total","Buck Farmer","2 Tms",3,7,3,0.2,0.6,0.2,0,0,0,0,0,0.8,0.2,0.4,0.6,0,14814
"Total","Michael Lorenzen","2 Tms",0.1,4,2,0,1,0,0,0,0,0,1,0,0,0,0.5,0.5,14843
"Total","Joe Mantiply","ARI",0.2,3,1,0.333333333,0.333333333,0.333333333,0,0,0,0,0.33333333,0,0.66666667,0.66666667,0,0.33333333,14857
"Total","Sam Moll","OAK",0.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14874
"Total","Taylor Williams","MIL",0.1,2,0,1,0,0,0,0,0,0,1,0,0,0,1,0,14899
"Total","Jose Torres","SDP",0.1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,14957
"Total","Reyes Moronta","SFG",0.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14966
"Total","Tyler Webb","STL",0.1,3,2,0,1,0,0,0,0.5,0,0,0.5,0.5,0,0,1,14974
"Total","Chad Kuhl","WSN",0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,14975
"Total","Giovanny Gallegos","STL",1,2,0,0,0,1,0,0,0,0,0,1,0,0,0,1,14986
"Total","Scott Barlow","2 Tms",1,5,1,0.666666666,0.333333333,0,0,0,0,0,0.66666667,0,0.33333333,0.33333333,0.33333333,0.33333333,14993
"Total","Yacksel Rios","PIT",0.1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15007
"Total","Kyle Finnegan","WSN",0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,15009
"Total","Corey Knebel","2 Tms",1,2,1,0,0.5,0.5,0,0,0,0,0.5,0,0.5,0.5,0.5,0,15010
"Total","Victor Alcantara","DET",0.1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,15028
"Total","Chase De Jong","PIT",0.2,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,15036
"Total","Tim Mayza","TOR",2.2,7,4,0,0.8,0.2,0,0,0,0,0.8,0.2,0,0,0.6,0.4,15042
"Total","Lou Trivino","2 Tms",0.2,6,2,0.25,0.5,0.25,0,1,0.5,0,0.75,0.25,0,0.5,0.25,0.25,15043
"Total","Trevor Gott","3 Tms",0.2,3,0.5,0,0.333333333,0.666666666,0,0,0,0,0,0.33333333,0.66666667,0,0.66666667,0.33333333,15046
"Total","Austin Voth","WSN",1,3,1,0.666666666,0.333333333,0,0,0,0,0,0.66666667,0,0.33333333,0,1,0,15047
"Total","Silvino Bracho","ARI",0.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15051
"Total","Yency Almonte","2 Tms",1.1,6,3,0.2,0.6,0.2,0,0,0,0,0.4,0.4,0.2,0.2,0.2,0.6,15068
"Total","Kyle McGowin","WSN",0.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15071
"Total","Ben Heller","NYY",0.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15100
"Total","Luke Farrell","2 Tms",0.2,5,0,0.5,0,0.5,0,0,0,0,0.5,0.25,0.25,0.5,0.5,0,15101
"Total","Jimmie Sherfy","ARI",0.1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,15118
"Total","Jimmy Yacabonis","BAL",0.1,2,0,0,0,1,0,0,0,0,0,1,0,0,0,1,15157
"Total","Tyler Bashlor","NYM",0.2,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,15203
"Total","Cody Reed","CIN",1.2,4,3,0.25,0.75,0,0,0,0.333333333,0,0.25,0.75,0,0.25,0.5,0.25,15232
"Total","Kevin McCarthy","KCR",0,2,1,0.5,0.5,0,0,0,0,0,0.5,0,0.5,0,0,1,15240
"Total","Shane Carle","ATL",0.2,2,0,0,0,1,0,0,0,0,0,0.5,0.5,0,1,0,15258
"Total","Keynan Middleton","CHW",0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,15264
"Total","Zac Reininger","DET",0.1,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,15285
"Total","Adam Cimber","SDP",0.2,3,1,0,1,0,0,0,0,0,0,1,0,1,0,0,15288
"Total","Austin Pruitt","2 Tms",1.1,5,0,0,0,1,0,0,0,0,0,0.5,0.5,0,1,0,15290
"Total","Steven Brault","PIT",1,6,0,0.333333333,0,0.666666666,0,0,0,0,0,0,1,0.33333333,0.66666667,0,15291
"Total","Donnie Hart","BAL",1.1,3,2,0,1,0,0,0,0,0,0,0.5,0.5,0.5,0.5,0,15306
"Total","Zack Weiss","LAA",0.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15444
"Total","Mike Mayers","2 Tms",0.1,3,1,0,0.5,0.5,0,0,0,0,0,1,0,0,0,1,15451
"Total","Antonio Senzatela","COL",0.1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,15488
"Total","Kohl Stewart","MIN",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15502
"Total","Eric Yardley","MIL",0.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15538
"Total","Chad Girodo","TOR",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15542
"Total","Mark Leiter Jr.","2 Tms",0.2,3,1,0.666666666,0.333333333,0,0,0,0,0,0.33333333,0.33333333,0.33333333,0.33333333,0.33333333,0.33333333,15551
"Total","Chad Green","2 Tms",0,2,1,0.5,0.5,0,0,0,1,0,0.5,0.5,0,0,0.5,0.5,15552
"Total","Nick Wittgren","3 Tms",0.2,3,1,0.333333333,0.333333333,0.333333333,0,0,0,0,0.66666667,0.33333333,0,0,0.33333333,0.66666667,15594
"Total","Phillips Valdez","TEX",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15605
"Total","Yefry Ramirez","BAL",0.1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,15655
"Total","Dalier Hinojosa","PHI",0.1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,15671
"Total","Miguel Castro","3 Tms",1,5,0.5,0.25,0.25,0.5,0,0,0,0,0.5,0.5,0,0,0.5,0.5,15684
"Total","Jimmy Cordero","2 Tms",0.2,3,2,0,1,0,0,0,0,0,1,0,0,0.5,0.5,0,15690
"Total","Brad Keller","KCR",0.2,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,15734
"Total","Joe Jimenez","DET",0.1,4,1,0.5,0.5,0,0,0,1,0,0,1,0,0.5,0.5,0,15761
"Total","Zack Littell","3 Tms",1.1,3,1,0.5,0.5,0,0,0,0,0,0.5,0.5,0,0,1,0,15823
"Total","Paul Fry","BAL",0,2,1,0.5,0.5,0,0,0,0,0,0,0,1,0,0.5,0.5,15832
"Total","Adam Plutko","BAL",0.1,3,0,0.333333333,0,0.666666666,0,0,0,0,0.66666667,0.33333333,0,0,0.66666667,0.33333333,15846
"Total","Wander Suero","WSN",0.1,2,0,1,0,0,0,0,0,0,1,0,0,0,1,0,15855
"Total","Sean Manaea","SFG",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15873
"Total","Victor Arano","WSN",1,2,2,0,1,0,0,0,0,0,1,0,0,0,1,0,15915
"Total","Ryne Stanek","2 Tms",0.2,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,15947
"Total","Odrisamer Despaigne","BAL",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16017
"Total","Cy Sneed","HOU",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16106
"Total","Justin Shafer","TOR",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16132
"Total","Jace Fry","CHW",0.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16159
"Total","Justin Anderson","LAA",0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,16201
"Total","Tejay Antone","CIN",0.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16233
"Total","Aaron Bummer","CHW",1.1,5,2,0,1,0,0,0,0,0,0.5,0.5,0,0.5,0.5,0,16258
"Total","Sam Howard","2 Tms",1.2,6,1,0.5,0.5,0,0,0,0,0,0.5,0.5,0,0.5,0,0.5,16265
"Total","Jesus Tinoco","COL",0.1,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,16300
"Total","Alex McRae","PIT",0.1,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,16317
"Total","Ricardo Pinto","PHI",0.1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,16318
"Total","Ryan Borucki","PIT",0.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16350
"Total","Brad Wieck","SDP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16390
"Total","Reynaldo Lopez","CHW",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16400
"Total","Yonny Chirinos","TBR",0.2,2,0,0.5,0,0.5,1,0,0,0,0.5,0,0.5,0.5,0,0.5,16401
"Total","Victor Gonzalez","LAD",0.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16408
"Total","Blake Taylor","HOU",0.2,2,1,0,1,0,0,0,0,0,0,0,1,0,1,0,16418
"Total","James Norwood","2 Tms",0.1,2,0,0,0,1,0.5,0,0,0,0.5,0,0.5,1,0,0,16440
"Total","Brent Honeywell","CHW",0.1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,16466
"Total","Dan Altavilla","SEA",0.2,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,16507
"Total","Harrison Musgrave","COL",1,2,2,0,1,0,0,0,0,0,0.5,0.5,0,0.5,0.5,0,16532
"Total","Dusten Knight","BAL",0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,16537
"Total","Erik Swanson","TOR",0.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16587
"Total","Jonathan Holder","NYY",0.2,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,16588
"Total","Bryan Abreu","HOU",0.2,3,1,0,1,0,0,0,0,0,0,0,1,0,1,0,16609
"Total","Jeff Brigham","MIA",0.2,2,1,0,0.5,0.5,0,0,0,0,0.5,0,0.5,0,0,1,16631
"Total","Ryan Thompson","TBR",0.2,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,16647
"Total","Zac Curtis","TEX",0.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16684
"Total","Julian Merryweather","CHC",0.1,2,0,0.5,0,0.5,0,0,0,0,0,1,0,0,0.5,0.5,16703
"Total","Brock Stewart","MIN",1.1,4,1,0.333333333,0.333333333,0.333333333,1,0,0,0,0,0.33333333,0.66666667,0.33333333,0,0.66666667,16727
"Total","Artie Lewicki","DET",0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,1,16731
"Total","Montana DuRapau","PIT",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16768
"Total","Josh James","HOU",0.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16794
"Total","Tim Hill","2 Tms",1.2,5,3,0.2,0.6,0.2,1,0,0,0,0,0.4,0.6,0.2,0.4,0.4,16814
