Season,Name,Tm,IP,TBF,GB/FB,LD%,GB%,FB%,IFFB%,HR/FB,IFH%,BUH%,Pull%,Cent%,Oppo%,Soft%,Med%,Hard%,playerId
"Total","Josh Harrison","PHI",0.2,10,1,0.75,0.125,0.125,0,0,0,0,0.25,0.375,0.375,0,0.625,0.375,8202
"Total","Dee Strange-Gordon","WSN",0.1,3,1,0,1,0,0,0,0,0,1,0,0,0,0,1,8203
"Total","David Robertson","7 Tms",20.1,85,0.818181818,0.272727272,0.327272727,0.4,0.09090909,0.136363636,0.055555555,0,0.4,0.36363636,0.23636364,0.16363636,0.54545455,0.29090909,8241
"Total","J.P. Howell","2 Tms",7.1,34,0.777777777,0.304347826,0.304347826,0.391304347,0,0.111111111,0,0,0.2173913,0.17391304,0.60869565,0.26086957,0.47826087,0.26086957,8245
"Total","Paolo Espino","3 Tms",4,16,1.333333333,0.222222222,0.444444444,0.333333333,0,0,0,0,0.33333333,0.55555556,0.11111111,0.22222222,0.66666667,0.11111111,8246
"Total","Huston Street","LAA",2.1,10,4,0.166666666,0.666666666,0.166666666,1,0,0,0,0.5,0.16666667,0.33333333,0.16666667,0.33333333,0.5,8258
"Total","Ross Ohlendorf","2 Tms",6.2,28,0.571428571,0.3125,0.25,0.4375,0.142857142,0.142857142,0,0,0.3125,0.375,0.3125,0.1875,0.625,0.1875,8268
"Total","Tony Sipp","2 Tms",11.2,54,1.727272727,0.210526315,0.5,0.289473684,0,0.181818181,0,0,0.36842105,0.44736842,0.18421053,0.13157895,0.52631579,0.34210526,8280
"Total","JC Ramirez","3 Tms",8,39,3,0.333333333,0.5,0.166666666,0,0.2,0,0,0.56666667,0.33333333,0.1,0.33333333,0.46666667,0.2,8302
"Total","Lucas Luetge","2 Tms",5.1,26,0.666666666,0.25,0.3,0.45,0.111111111,0,0,0,0.45,0.35,0.2,0.25,0.55,0.2,8337
"Total","AJ Ramos","4 Tms",9,39,0.888888888,0.32,0.32,0.36,0.222222222,0.111111111,0,0,0.52,0.32,0.16,0.2,0.6,0.2,8350
"Total","Pedro Florimon","PHI",0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,8385
"Total","Steve Geltz","TBR",2.1,14,0.285714285,0.181818181,0.181818181,0.636363636,0.142857142,0.142857142,0.5,0,0.45454545,0.27272727,0.27272727,0.27272727,0.18181818,0.54545455,8402
"Total","Deolis Guerra","4 Tms",6,24,0.571428571,0.214285714,0.285714285,0.5,0.428571428,0,0,0,0.57142857,0.35714286,0.07142857,0.28571429,0.5,0.21428571,8410
"Total","Adam Wilk","LAA",0.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8421
"Total","Ike Davis","OAK",0.1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,8433
"Total","Michael Brady","OAK",1.1,5,1,0,0.5,0.5,0,0,0,0,0.5,0,0.5,0.25,0.75,0,8461
"Total","Jenrry Mejia","NYM",0.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8476
"Total","Buddy Boshers","2 Tms",2.1,15,1,0.166666666,0.416666666,0.416666666,0,0.2,0.2,0,0.25,0.41666667,0.33333333,0.25,0.58333333,0.16666667,8490
"Total","Danny Farquhar","3 Tms",7,28,1.166666666,0,0.538461538,0.461538461,0.166666666,0,0,0,0.46153846,0.23076923,0.30769231,0.23076923,0.61538462,0.15384615,8501
"Total","Jeff Beliveau","2 Tms",1.1,5,0.5,0.25,0.25,0.5,0,0,0,0,0.25,0.5,0.25,0,0.5,0.5,8504
"Total","Michael Kohn","ATL",0.2,3,0,0,0,1,0,0,0,0,0,1,0,0,1,0,8505
"Total","Rob Wooten","MIL",0.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8532
"Total","Tyler Cloyd","MIA",0.1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,8536
"Total","Justin Miller","3 Tms",6.2,28,0.444444444,0.277777777,0.222222222,0.5,0.111111111,0.111111111,0,0,0.27777778,0.33333333,0.38888889,0.22222222,0.38888889,0.38888889,8580
"Total","Dustin McGowan","2 Tms",6.1,24,2.75,0.117647058,0.647058823,0.235294117,0.25,0.25,0,0,0.17647059,0.64705882,0.17647059,0.41176471,0.35294118,0.23529412,8600
"Total","Tanner Roark","WSN",1.1,5,4,0,0.8,0.2,0,0,0.25,0,0.4,0.4,0.2,0.4,0.4,0.2,8753
"Total","Wade Miley","CHC",0.1,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,8779
"Total","Andrew Cashner","BOS",0.2,3,0,0,0,1,0,0,0,0,0,0,1,0,1,0,8782
"Total","Oliver Drake","6 Tms",9.2,46,3,0.272727272,0.545454545,0.181818181,0.166666666,0,0.166666666,1,0.38235294,0.32352941,0.29411765,0.14705882,0.58823529,0.26470588,8823
"Total","Antonio Bastardo","2 Tms",6.1,27,0.857142857,0.235294117,0.352941176,0.411764705,0.142857142,0.285714285,0,0,0.58823529,0.17647059,0.23529412,0.17647059,0.41176471,0.41176471,8844
"Total","Arcenio Leon","DET",0.1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,8846
"Total","Ryan Cook","3 Tms",2,10,0.666666666,0.166666666,0.333333333,0.5,0,0.666666666,0,0,0,0.83333333,0.16666667,0.16666667,0.16666667,0.66666667,8855
"Total","Matt Reynolds","ARI",1,4,1,0,1,0,0,0,1,0,1,0,0,1,0,0,8887
"Total","Arquimedes Caminero","2 Tms",5,23,1.2,0.3125,0.375,0.3125,0,0,0,0,0.375,0.375,0.25,0.1875,0.5,0.3125,8992
"Total","Cesar Valdez","3 Tms",4.1,24,0.5,0.368421052,0.210526315,0.421052631,0,0,0.25,0,0.42105263,0.21052632,0.36842105,0.05263158,0.89473684,0.05263158,9013
"Total","Adam Warren","4 Tms",12,49,1.181818181,0.142857142,0.464285714,0.392857142,0.181818181,0.181818181,0,0,0.39285714,0.35714286,0.25,0.21428571,0.57142857,0.21428571,9029
"Total","Jeanmar Gomez","3 Tms",8.1,37,1.5,0.285714285,0.428571428,0.285714285,0,0,0,0,0.37931034,0.4137931,0.20689655,0.17241379,0.48275862,0.34482759,9033
"Total","J.J. Hoover","2 Tms",10.2,44,0.833333333,0.153846153,0.384615384,0.461538461,0.166666666,0.25,0,0,0.34615385,0.30769231,0.34615385,0.23076923,0.53846154,0.23076923,9037
"Total","John Axford","4 Tms",8.2,38,1.833333333,0.105263157,0.578947368,0.315789473,0,0.166666666,0.09090909,0,0.21052632,0.42105263,0.36842105,0.21052632,0.57894737,0.21052632,9059
"Total","Alexi Amarista","SDP",0.2,2,1,0,0.5,0.5,0,0,0,0,0.5,0.5,0,0,1,0,9063
"Total","Kirby Yates","4 Tms",22,82,1.166666666,0.152173913,0.456521739,0.391304347,0.111111111,0.055555555,0.047619047,1,0.4375,0.29166667,0.27083333,0.16666667,0.58333333,0.25,9073
"Total","Zach Putnam","CHW",5,20,0.833333333,0.083333333,0.416666666,0.5,0.5,0.166666666,0,0,0.41666667,0.33333333,0.25,0.33333333,0.25,0.41666667,9080
"Total","Brad Hand","9 Tms",27.1,108,1.19047619,0.220338983,0.423728813,0.355932203,0.142857142,0.047619047,0.04,0,0.40677966,0.28813559,0.30508475,0.28813559,0.47457627,0.23728814,9111
"Total","Gregory Infante","CHW",3.2,13,1,0.2,0.4,0.4,0,0,0,0,0.5,0.1,0.4,0.1,0.7,0.2,9119
"Total","Nathan Eovaldi","2 Tms",2,11,1,0.6,0.2,0.2,0,0,0,0,0.2,0.4,0.4,0.4,0.2,0.4,9132
"Total","Sean O'Sullivan","BOS",0.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9137
"Total","Tim Melville","SDP",0.1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,9149
"Total","Casey Kelly","2 Tms",1,4,1,0,0.5,0.5,0,0,0,0,0.5,0,0.5,0,0.5,0.5,9174
"Total","Kyle Lobstein","2 Tms",0.2,2,1,0.5,0.5,0,0,0,0,0,0.5,0,0.5,0.5,0,0.5,9178
"Total","Koji Uehara","2 Tms",8.1,30,1.166666666,0.133333333,0.466666666,0.4,0,0,0,0,0.53333333,0.26666667,0.2,0.2,0.46666667,0.33333333,9227
"Total","Alex Wilson","2 Tms",15,65,1.928571428,0.196078431,0.529411764,0.274509803,0.285714285,0.071428571,0,0,0.33333333,0.33333333,0.33333333,0.23529412,0.49019608,0.2745098,9239
"Total","Simon Castro","2 Tms",1,4,1,0,1,0,0,0,0,0,0,1,0,0,1,0,9243
"Total","Daniel Corcino","LAD",0.1,3,1,0,1,0,0,0,0,0,0,0,1,0,1,0,9266
"Total","Rob Scahill","3 Tms",4,18,2.666666666,0.153846153,0.615384615,0.23076923,0,0.333333333,0.25,0,0.46153846,0.30769231,0.23076923,0.07692308,0.61538462,0.30769231,9286
"Total","Buddy Baumann","SDP",0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9309
"Total","Patrick Corbin","ARI",0.2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9323
"Total","Jared Hughes","5 Tms",18,92,3.416666666,0.208955223,0.611940298,0.179104477,0,0.166666666,0.097560975,0,0.46268657,0.35820896,0.17910448,0.14925373,0.55223881,0.29850746,9325
"Total","Brandon Morrow","2 Tms",2.2,10,1,0.333333333,0.333333333,0.333333333,0,0,0,0,0.5,0.5,0,0.16666667,0.5,0.33333333,9346
"Total","Josh Tomlin","2 Tms",4.2,19,0.3,0.133333333,0.2,0.666666666,0,0.2,0,0,0.26666667,0.4,0.33333333,0.2,0.46666667,0.33333333,9388
"Total","Kris Medlen","KCR",0.1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9417
"Total","Zac Rosscup","4 Tms",4.2,20,1.333333333,0.125,0.5,0.375,0,0,0,0,0.25,0.375,0.375,0.125,0.375,0.5,9419
"Total","Dallas Keuchel","2 Tms",1,3,0.5,0,0.333333333,0.666666666,0,0,0,0,0,1,0,0.33333333,0.33333333,0.33333333,9434
"Total","Ryan Buchter","5 Tms",17,64,0.291666666,0.162162162,0.189189189,0.648648648,0.25,0.083333333,0.142857142,0,0.32432432,0.35135135,0.32432432,0.32432432,0.45945946,0.21621622,9456
"Total","Dan Straily","2 Tms",1,4,1,0,0.5,0.5,0,0.5,0,0,0.5,0,0.5,0.5,0,0.5,9460
"Total","George Kontos","3 Tms",12.1,54,1.833333333,0.170731707,0.536585365,0.292682926,0.083333333,0.083333333,0.09090909,0,0.53658537,0.24390244,0.2195122,0.2195122,0.53658537,0.24390244,9486
"Total","Jeremy Jeffress","3 Tms",16.1,70,1.714285714,0.155555555,0.533333333,0.311111111,0,0,0.083333333,0,0.35555556,0.4,0.24444444,0.24444444,0.48888889,0.26666667,9490
"Total","Bud Norris","5 Tms",6.1,29,1.142857142,0.166666666,0.444444444,0.388888888,0.142857142,0.285714285,0,0,0.44444444,0.33333333,0.22222222,0.05555556,0.61111111,0.33333333,9492
"Total","Austin Bibens-Dirkx","TEX",1.1,6,0.5,0,0.333333333,0.666666666,0.25,0,0.5,0,0.5,0.33333333,0.16666667,0.5,0.33333333,0.16666667,9559
"Total","Brian Moran","2 Tms",0.2,3,1,0.5,0.5,0,0,0,0,0,0.5,0,0.5,0.5,0,0.5,9646
"Total","Michael Blazek","2 Tms",7.1,31,1.125,0.19047619,0.428571428,0.38095238,0.25,0.125,0,0,0.42857143,0.38095238,0.19047619,0.28571429,0.52380952,0.19047619,9654
"Total","Vidal Nuno","3 Tms",5.2,23,1.8,0.176470588,0.529411764,0.294117647,0,0.2,0,0,0.52941176,0.29411765,0.17647059,0.17647059,0.47058824,0.35294118,9674
"Total","Mike Zagurski","MIL",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9683
"Total","Louis Coleman","2 Tms",3.2,25,0.571428571,0.214285714,0.285714285,0.5,0.142857142,0.428571428,0,0,0.5,0.35714286,0.14285714,0.07142857,0.57142857,0.35714286,9720
"Total","Burke Badenhop","CIN",2,11,2,0,0.666666666,0.333333333,0,0,0,0,0.22222222,0.33333333,0.44444444,0.11111111,0.66666667,0.22222222,9736
"Total","David Hale","2 Tms",4.1,22,1,0.2,0.4,0.4,0,0.125,0.125,0,0.35,0.5,0.15,0.05,0.5,0.45,9756
"Total","Joe Kelly","3 Tms",18.2,84,2.666666666,0.137254901,0.62745098,0.235294117,0,0.083333333,0.09375,0,0.31372549,0.39215686,0.29411765,0.31372549,0.49019608,0.19607843,9761
"Total","Blake Smith","CHW",0.1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,9780
"Total","Garrett Richards","3 Tms",2.2,14,0.5,0.1,0.3,0.6,0.166666666,0.166666666,0,0,0.2,0.3,0.5,0.1,0.7,0.2,9784
"Total","Rex Brothers","3 Tms",5,25,0.6,0.384615384,0.23076923,0.384615384,0,0.2,0,0,0.38461538,0.38461538,0.23076923,0,0.69230769,0.30769231,9794
"Total","Murphy Smith","TOR",0.1,3,0,0.666666666,0,0.333333333,0,0,0,0,0.33333333,0.33333333,0.33333333,0.33333333,0.33333333,0.33333333,9812
"Total","Sergio Romo","7 Tms",25,102,1.045454545,0.210526315,0.403508771,0.385964912,0.136363636,0.045454545,0.086956521,0,0.38596491,0.33333333,0.28070175,0.21052632,0.63157895,0.15789474,9817
"Total","Chaz Roe","3 Tms",10.1,46,1.636363636,0.09375,0.5625,0.34375,0.09090909,0.09090909,0.055555555,0,0.40625,0.34375,0.25,0.125,0.46875,0.40625,9866
"Total","Travis Wood","2 Tms",6.2,25,0.444444444,0.35,0.2,0.45,0.222222222,0.111111111,0,0,0.3,0.3,0.4,0.15,0.45,0.4,9884
"Total","Mike Broadway","SFG",1,5,1,0.333333333,0.333333333,0.333333333,0,0,0,0,0.66666667,0,0.33333333,0,0.66666667,0.33333333,9894
"Total","Chris Rusin","COL",3.1,15,1.4,0,0.583333333,0.416666666,0,0,0,0,0.41666667,0.25,0.33333333,0.25,0.25,0.5,9895
"Total","Chris Volstad","CHW",1.1,8,2,0.4,0.4,0.2,1,0,0,0,0.2,0.2,0.6,0.2,0.2,0.6,9901
"Total","Pedro Villarreal","CIN",1,5,0,0.333333333,0,0.666666666,0,0,0,0,0,0.66666667,0.33333333,0,0.66666667,0.33333333,9904
"Total","A.J. Morris","CIN",1,8,5,0,1,0,0,0,0.2,0,0.4,0.4,0.2,0.6,0.4,0,9919
"Total","Bobby Parnell","NYM",2.2,18,2.5,0.416666666,0.416666666,0.166666666,0,0,0.2,0,0.33333333,0.16666667,0.5,0.16666667,0.58333333,0.25,9926
"Total","Darin Ruf","NYM",0.1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,9929
"Total","Brandon Kintzler","6 Tms",13.2,53,2,0.175,0.55,0.275,0.09090909,0,0.136363636,0,0.375,0.375,0.25,0.25,0.475,0.275,9939
"Total","Todd Redmond","TOR",0.2,2,1,0,1,0,0,0,0,0,0,1,0,0,1,0,9943
"Total","Mike Dunn","2 Tms",9.2,43,1.363636363,0.161290322,0.483870967,0.354838709,0,0.09090909,0,0,0.48387097,0.29032258,0.22580645,0.29032258,0.4516129,0.25806452,9948
"Total","Tom Wilhelmsen","3 Tms",5.2,33,1.625,0.125,0.541666666,0.333333333,0.125,0.125,0,0,0.41666667,0.29166667,0.29166667,0.25,0.375,0.375,9975
"Total","Mike Minor","KCR",4,19,1.25,0.1,0.5,0.4,0.25,0.25,0.2,0,0.6,0.2,0.2,0.3,0.2,0.5,10021
"Total","Christian Bethancourt","3 Tms",1,5,1,0,0.5,0.5,1,0,0,0,0.5,0,0.5,0.5,0.5,0,10028
"Total","Patrick Schuster","2 Tms",1,11,0,0.5,0,0.5,0,0,0,0,0.125,0.25,0.625,0.375,0.5,0.125,10029
"Total","Chris Owings","2 Tms",0.2,4,0,0.5,0,0.5,0,0,0,0,0.25,0.25,0.5,0.25,0.25,0.5,10030
"Total","Keyvius Sampson","CIN",0.2,2,1,0,0.5,0.5,0,0,0,0,0.5,0,0.5,0.5,0,0.5,10039
"Total","Ashur Tolliver","BAL",0.1,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,10044
"Total","Wil Myers","SDP",0.1,3,0,0.5,0,0.5,0,0,0,0,0.5,0.5,0,0.5,0,0.5,10047
"Total","Tyler Matzek","ATL",7.1,24,0.666666666,0.09090909,0.363636363,0.545454545,0,0,0,0,0.36363636,0.45454545,0.18181818,0.09090909,0.72727273,0.18181818,10058
"Total","Brooks Raley","4 Tms",6.2,26,1.4,0.142857142,0.5,0.357142857,0.2,0.2,0,0,0.42857143,0.35714286,0.21428571,0.14285714,0.57142857,0.28571429,10061
"Total","Ian Krol","2 Tms",6.2,32,3.25,0.37037037,0.481481481,0.148148148,0,0,0.153846153,0,0.40740741,0.37037037,0.22222222,0.03703704,0.74074074,0.22222222,10066
"Total","Caleb Cotham","2 Tms",2.2,13,0.75,0,0.428571428,0.571428571,0,0.25,0.333333333,0,0.28571429,0.42857143,0.28571429,0.28571429,0.42857143,0.28571429,10075
"Total","Caleb Thielbar","MIN",6.2,33,0.777777777,0.238095238,0.333333333,0.428571428,0.111111111,0.222222222,0.142857142,0,0.42857143,0.23809524,0.33333333,0.14285714,0.66666667,0.19047619,10078
"Total","Kyle Gibson","MIN",0.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10123
"Total","Brad Boxberger","6 Tms",15.1,72,1.636363636,0.194444444,0.5,0.305555555,0.09090909,0.09090909,0.055555555,0,0.47222222,0.38888889,0.13888889,0.11111111,0.44444444,0.44444444,10133
"Total","Ryan Weber","4 Tms",3.1,12,2.5,0.125,0.625,0.25,0.5,0,0,0,0.5,0.375,0.125,0.5,0.5,0,10160
"Total","Jose Ramirez","3 Tms",5.1,32,0.909090909,0.086956521,0.434782608,0.478260869,0.09090909,0.09090909,0.1,0,0.34782609,0.39130435,0.26086957,0.30434783,0.43478261,0.26086957,10171
"Total","Jacob Turner","3 Tms",3,9,6,0.125,0.75,0.125,0,0,0,0,0.5,0.375,0.125,0.25,0.5,0.25,10185
"Total","Shelby Miller","3 Tms",4,13,0.571428571,0,0.363636363,0.636363636,0.285714285,0,0.25,0,0.36363636,0.54545455,0.09090909,0.36363636,0.63636364,0,10197
"Total","Tucker Barnhart","CHC",0.1,3,1,0.666666666,0.333333333,0,0,0,0,0,0.33333333,0.33333333,0.33333333,0,0.33333333,0.66666667,10200
"Total","Aaron Northcraft","SDP",0.2,2,1,0,0.5,0.5,0,0,0,0,0,1,0,0,0.5,0.5,10218
"Total","Aroldis Chapman","5 Tms",12,53,1,0.25,0.375,0.375,0.111111111,0.111111111,0,0,0.33333333,0.41666667,0.25,0.29166667,0.33333333,0.375,10233
"Total","Bryan Morris","2 Tms",9.1,48,5.25,0.242424242,0.636363636,0.121212121,0,0,0.047619047,0,0.42424242,0.3030303,0.27272727,0.15151515,0.63636364,0.21212121,10234
"Total","Ariel Pena","MIL",0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,10240
"Total","Rafael Martin","WSN",1,5,1,0,0.5,0.5,0,1,0,0,1,0,0,0,0.5,0.5,10258
"Total","Alexi Ogando","3 Tms",5.1,23,2,0.307692307,0.461538461,0.23076923,0,0.333333333,0.166666666,0,0.61538462,0.15384615,0.23076923,0.07692308,0.53846154,0.38461538,10261
"Total","Tanner Scheppers","TEX",5.2,29,0.5,0.25,0.25,0.5,0.083333333,0.083333333,0.166666666,0,0.41666667,0.25,0.33333333,0.125,0.625,0.25,10267
"Total","Josh Smoker","2 Tms",1.2,7,0.75,0,0.428571428,0.571428571,0.5,0.5,0,0,0.57142857,0.14285714,0.28571429,0.42857143,0.28571429,0.28571429,10285
"Total","Ryan Tepera","4 Tms",26.1,108,0.793103448,0.223880597,0.343283582,0.43283582,0.172413793,0.068965517,0.130434782,0,0.53731343,0.2238806,0.23880597,0.20895522,0.49253731,0.29850746,10291
"Total","Chad Bell","DET",1.1,5,1.5,0,0.6,0.4,0,0,0,0,0.4,0.4,0.2,0,0.6,0.4,10297
"Total","Jarred Cosart","MIA",0.1,2,1,0.5,0.5,0,0,0,0,0,0.5,0,0.5,0,1,0,10304
"Total","Roman Mendez","2 Tms",0.2,6,3,0.4,0.6,0,0,0,0,0,0.4,0.6,0,0,0.8,0.2,10307
"Total","Erasmo Ramirez","4 Tms",11.1,48,1.5,0.102564102,0.538461538,0.358974358,0.071428571,0.071428571,0,0,0.28205128,0.38461538,0.33333333,0.20512821,0.66666667,0.12820513,10314
"Total","Michael Tonkin","2 Tms",10.2,44,1.3,0.115384615,0.5,0.384615384,0.3,0.3,0.076923076,0,0.38461538,0.23076923,0.38461538,0.23076923,0.38461538,0.38461538,10315
"Total","Chad Jenkins","TOR",0.1,3,1,0.5,0.5,0,0,0,0,0,0.5,0.5,0,0,1,0,10326
"Total","Giovanni Soto","CLE",0.1,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,10330
"Total","Edwin Escobar","ARI",0.2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10337
"Total","Scooter Gennett","CIN",0.1,2,1,0,1,0,0,0,0,0,1,0,0,0,1,0,10339
"Total","Juan Minaya","2 Tms",8.2,40,0.916666666,0.178571428,0.392857142,0.428571428,0.416666666,0.083333333,0.09090909,0,0.39285714,0.42857143,0.17857143,0.32142857,0.21428571,0.46428571,10341
"Total","Aaron Loup","6 Tms",17.1,81,1.8,0.207547169,0.509433962,0.283018867,0.066666666,0.266666666,0.074074074,0,0.33962264,0.32075472,0.33962264,0.28301887,0.39622642,0.32075472,10343
"Total","John Ryan Murphy","ARI",0.1,7,0,0.333333333,0,0.666666666,0.25,0.75,0,0,0.5,0.5,0,0.16666667,0.16666667,0.66666667,10346
"Total","Robbie Erlin","2 Tms",5,22,1.166666666,0.1875,0.4375,0.375,0,0,0.142857142,1,0.29411765,0.29411765,0.41176471,0.11764706,0.47058824,0.41176471,10354
"Total","Carlos Contreras","CIN",1.1,5,1,0,0.5,0.5,0,0,0,0,0.75,0.25,0,0.25,0.5,0.25,10386
"Total","Brooks Pounders","3 Tms",4.1,21,1.666666666,0.384615384,0.384615384,0.23076923,0,0,0.2,0,0.46153846,0.38461538,0.15384615,0.07692308,0.69230769,0.23076923,10387
"Total","Mychal Givens","5 Tms",30.1,122,0.757575757,0.194444444,0.347222222,0.458333333,0.212121212,0.121212121,0.08,0,0.30555556,0.30555556,0.38888889,0.26388889,0.41666667,0.31944444,10430
"Total","Taylor Jordan","WSN",0.2,2,1,0,1,0,0,0,0,0,1,0,0,1,0,0,10466
"Total","Shawn Tolleson","TEX",2.1,8,1,0.142857142,0.428571428,0.428571428,0,0,0.333333333,0,0.28571429,0.57142857,0.14285714,0.14285714,0.57142857,0.28571429,10481
"Total","Yoervis Medina","2 Tms",2,7,1,0,0.5,0.5,0,0,0,0,0.5,0.5,0,0,0.5,0.5,10498
"Total","Hunter Cervenka","ATL",2.1,11,4,0,0.8,0.2,0,0,0,0,0.4,0.4,0.2,0.2,0.8,0,10510
"Total","Dean Kiekhefer","2 Tms",1,5,3,0.2,0.6,0.2,0,0,0,0,0.2,0.8,0,0.2,0.4,0.4,10529
"Total","Jake Petricka","4 Tms",7.1,37,1.571428571,0.217391304,0.478260869,0.304347826,0,0,0.09090909,0,0.26086957,0.39130435,0.34782609,0.2173913,0.56521739,0.2173913,10534
"Total","Jimmy Nelson","2 Tms",1,5,1,0,0.5,0.5,0,0,0,0,0,0.5,0.5,0,0,1,10547
"Total","Daniel Webb","CHW",1.1,5,1,0,1,0,0,0,0,0,0,1,0,1,0,0,10558
"Total","Addison Reed","4 Tms",25.1,103,1.363636363,0.1875,0.46875,0.34375,0.136363636,0.136363636,0.066666666,0,0.40625,0.296875,0.296875,0.171875,0.453125,0.375,10586
"Total","Chad Bettis","COL",1.2,8,2,0.25,0.5,0.25,0,0,0,0,0.375,0.5,0.125,0.125,0.625,0.25,10587
"Total","Scott Alexander","3 Tms",10.2,49,4.8,0.09375,0.75,0.15625,0,0,0.041666666,0,0.46875,0.3125,0.21875,0.21875,0.53125,0.25,10591
"Total","Seth Rosin","PHI",0.1,4,2,0.333333333,0.666666666,0,0,0,0,0,0.33333333,0,0.66666667,0,0.66666667,0.33333333,10606
"Total","Donn Roach","SEA",0.2,2,2,0,1,0,0,0,0,0,1,0,0,0.5,0.5,0,10620
"Total","Madison Younginer","ATL",0,2,1,0.5,0.5,0,0,0,0,0,1,0,0,0.5,0.5,0,10636
"Total","Adam Liberatore","LAD",4.1,21,0.333333333,0.076923076,0.23076923,0.692307692,0,0,0,0,0.23076923,0.38461538,0.38461538,0.15384615,0.46153846,0.38461538,10637
"Total","Carlos Perez","OAK",0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,10642
"Total","Andrew Bellatti","3 Tms",4.1,22,0.714285714,0.2,0.333333333,0.466666666,0.142857142,0.142857142,0,0,0.33333333,0.4,0.26666667,0.13333333,0.46666667,0.4,10657
"Total","Tyler Thornburg","4 Tms",10,45,0.7,0.346153846,0.269230769,0.384615384,0.2,0.1,0,0,0.53846154,0.23076923,0.23076923,0.15384615,0.46153846,0.38461538,10688
"Total","Ryan LaMarre","MIN",0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,10700
"Total","Scott Copeland","NYM",0.1,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,10706
"Total","Drew Hutchison","3 Tms",1.2,7,3,0,1,0,0,0,0,0,0.33333333,0.66666667,0,0,1,0,10732
"Total","Trevor Rosenthal","5 Tms",11,39,1.222222222,0.09090909,0.5,0.409090909,0.222222222,0,0,0,0.31818182,0.31818182,0.36363636,0.22727273,0.54545455,0.22727273,10745
"Total","Shane Greene","4 Tms",14.1,56,1.636363636,0.216216216,0.486486486,0.297297297,0.272727272,0.09090909,0.055555555,0,0.2972973,0.37837838,0.32432432,0.18918919,0.48648649,0.32432432,10756
"Total","Tyler Cravy","MIL",0.2,6,0.333333333,0.2,0.2,0.6,0,0,0,0,0.2,0.2,0.6,0.8,0,0.2,10770
"Total","Josh Edgin","NYM",3.2,14,1.333333333,0.222222222,0.444444444,0.333333333,0,0.333333333,0,0,0.11111111,0.55555556,0.33333333,0.22222222,0.44444444,0.33333333,10796
"Total","Mike Foltynewicz","TEX",0.1,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,10811
"Total","R.J. Alaniz","2 Tms",0.2,6,0.5,0,0.333333333,0.666666666,0,0.5,0,0,1,0,0,0,0.66666667,0.33333333,10819
"Total","Michael Mariot","PHI",1,5,2,0.25,0.5,0.25,0,0,0.5,0,0.5,0.25,0.25,0.25,0.25,0.5,10835
"Total","Asher Wojciechowski","3 Tms",1.2,5,0,0.2,0,0.8,0.25,0,0,0,0.2,0.2,0.6,0.2,0.8,0,10836
"Total","Adam Kolarek","3 Tms",7.2,38,3,0.238095238,0.571428571,0.19047619,0.25,0,0.083333333,0,0.28571429,0.38095238,0.33333333,0.14285714,0.61904762,0.23809524,10843
"Total","Andrelton Simmons","CHC",0.1,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,10847
"Total","Chasen Shreve","4 Tms",10.1,40,1.857142857,0.2,0.52,0.28,0,0,0.076923076,0,0.6,0.16,0.24,0.04,0.6,0.36,10855
"Total","Christian Bergman","2 Tms",2,8,0.333333333,0.2,0.2,0.6,0,0,0,0,0.4,0.6,0,0.2,0.4,0.4,10925
"Total","Ken Roberts","COL",1,3,0.5,0,0.333333333,0.666666666,0,0,0,0,0,0.66666667,0.33333333,0.33333333,0.33333333,0.33333333,10938
"Total","Josh A. Smith","4 Tms",5,33,0.9,0.173913043,0.391304347,0.434782608,0,0.3,0.222222222,0,0.43478261,0.34782609,0.2173913,0.2173913,0.34782609,0.43478261,10946
"Total","Phil Gosselin","LAA",0.1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,10953
