Season,Name,Tm,IP,TBF,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,FIP,xFIP,playerId
"Total","Jake Barrett","ARI",0.1,1,27.00000027,0,1,0,1,0,1,0,0,0,1,-2.8534396771569823,-2.8534396771569823,13322
"Total","James Pazos","3 Tms",1.1,4,13.50000014,0,2,0,0.5,0,0.5,0,0,0,1,0.16401271204254098,1.6102240086685122,13323
"Total","William Cuevas","BOS",0.1,1,0,0,0,0,0,0,0,0,0,0,1,3.146560382843018,3.146560382843018,13331
"Total","Luis Cessa","NYY",0.1,1,0,0,0,0,0,0,0,0,0,0,1,3.1700341224670407,3.1700341224670407,13345
"Total","Hoby Milner","2 Tms",0.2,2,27.00000027,0,2,0,1,0,1,0,0,0,1,-2.86025077160495,-2.86025077160495,13346
"Total","Cam Bedrosian","LAA",0.1,1,0,0,0,0,0,0,0,0,0,0,1,3.1368354081864416,3.1368354081864416,13360
"Total","Dylan Floro","3 Tms",0.2,4,13.50000014,0,1,0,0.25,0,0.25,0.5,3.00000003,0.66666667,-1.5,0.20087317809742977,0.20087317809742977,13394
"Total","Angel Nesbitt","DET",0,1,0,0,0,9,0,0,0,1,1,0,10,16.13359375,3.1335937500000006,13415
"Total","Chris Beck","CHW",0,0,0,0,0,0,0,0,0,0,0,0,1,3.1576396942138674,3.1576396942138674,13418
"Total","Drew VerHagen","2 Tms",0.2,3,0,0,0,0,0,0,0,1,1.50000002,0.33333333,-1,3.1678437708141325,8.631680279307535,13424
"Total","Pat Light","2 Tms",0.1,2,27.00000027,0,1,0,0.5,0,0.5,0.5,3.00000003,1,0,-2.853439677156983,-2.853439677156983,13427
"Total","Pierce Johnson","2 Tms",0.1,2,27.00000027,0,1,27.00000027,0.5,0,0.5,0.5,3.00000003,0,2.5,36.18408410152824,2.138929055433035,13435
"Total","Mike Morin","LAA",0,0,0,0,0,0,0,0,0,0,0,0,1,3.13359375,3.13359375,13442
"Total","Taylor Rogers","2 Tms",1,4,18.00000018,9.00000009,2,0,0.5,0.25,0.25,0,1.00000001,0,1,2.1538882870997504,2.1538882870997504,13449
"Total","Eddie Butler","CHC",0,0,0,0,0,0,0,0,0,0,0,0,1,3.1604315757751467,3.1604315757751467,13453
"Total","Lucas Sims","CIN",0.1,1,27.00000027,0,1,0,1,0,1,0,0,0,1,-2.74495970050293,-2.74495970050293,13470
"Total","Daniel Norris","2 Tms",0,1,0,0,0,0,0,0,0,0,0,0,1,3.212537240982056,3.212537240982056,13475
"Total","Sam Tuivailala","STL",0.2,1,0,0,0,0,0,0,0,0,0,0,1,3.1465603828430178,3.1465603828430178,13485
"Total","Brandon Brennan","SEA",0.1,1,0,0,0,0,0,0,0,0,0,0,1,3.1914193153381354,8.97626450184202,13527
"Total","Matt Bowman","STL",2.1,5,3.85714285,0,1,0,0.2,0,0.2,0,0,0,1,2.296546243679553,2.296546243679553,13528
"Total","Richard Rodriguez","PIT",0.2,3,13.50000014,0,1,0,0.33333333,0,0.33333333,0,0,0,1,4.687220540741578,7.671029393509526,13549
"Total","Steven Okert","MIA",0.2,1,0,0,0,0,0,0,0,0,0,0,1,3.112431001663208,3.112431001663208,13580
"Total","Robert Stephenson","2 Tms",1.2,6,16.19999997,0,3,0,0.5,0,0.5,0.2,0.6,0.33333333,-1,-0.40748399944145897,0.48073764115709006,13594
"Total","Carl Edwards Jr.","3 Tms",1,5,9.00000009,0,1,0,0.2,0,0.2,0.4,2.00000002,0.5,-0.5,1.18677074246804,4.602748001335416,13607
"Total","Clay Holmes","PIT",1,3,9,0,1,0,0.33333333,0,0.33333333,0.333333333,1,0.5,-1,1.1993510247742698,1.1993510247742698,13649
"Total","Tayler Scott","2 Tms",0.1,2,27.00000027,0,1,0,0.5,0,0.5,0.5,3.00000003,1,-1,-2.8519167191457195,-2.8519167191457195,13652
"Total","John Gant","2 Tms",1,3,0,0,0,0,0,0,0,0.333333333,1,0.33333333,-2,3.1918209711710617,3.1918209711710617,13684
"Total","Nick Goody","3 Tms",0.1,2,0,0,0,0,0,0,0,0.5,3.00000003,0.5,-3,3.1698640958972804,9.137481801433177,13685
"Total","Sal Romano","CIN",0.1,1,27.00000027,0,1,0,1,0,1,0,0,0,1,-2.785990584291992,-2.785990584291992,13690
"Total","Robert Gsellman","NYM",0.1,1,27.00000027,0,1,0,1,0,1,0,0,0,1,-2.826174009342097,-2.826174009342097,13696
"Total","Jake Faria","ARI",0.2,2,13.49999993,0,1,0,0.5,0,0.5,0,0,0,1,0.1700341374670411,0.1700341374670411,13699
"Total","Kyle Barraclough","4 Tms",2.2,10,13.50000003,0,4,0,0.4,0,0.4,0.222222222,0.75,0.33333333,-1.5,0.1652651148059645,2.071680051212031,13713
"Total","Tyler Duffey","MIN",1.1,5,20.2499999,0,3,0,0.6,0,0.6,0.2,0.75,0.5,-2,-1.336163069159546,-1.336163069159546,13758
"Total","Chris Stratton","3 Tms",1.2,5,5.39999999,0,1,5.39999999,0.2,0,0.2,0.4,1.2,0.33333333,-5,9.769259040333708,2.8574806965322557,13761
"Total","Dominic Leone","5 Tms",2.1,6,3.85714285,0,1,0,0.16666667,0,0.16666667,0.25,0.42857143,0.2,-1,2.3379395713435165,3.0465188924404836,13763
"Total","Daniel Stumpf","DET",1,5,0,0,0,0,0,0,0,0.666666666,2,0.4,-0.5,3.167965284894021,6.8087862649660424,13780
"Total","Alex Wood","LAD",0.1,1,0,0,0,0,0,0,0,0,0,0,1,3.160431575775147,3.160431575775147,13781
"Total","Matt Strahm","2 Tms",1.1,4,13.50000003,6.75000002,2,0,0.5,0.25,0.25,0,0.75,0,0,2.40279800699698,2.4027980069969805,13799
"Total","Austin Adams","2 Tms",0.2,2,0,0,0,0,0,0,0,0,0,0,1,3.192021799087524,3.192021799087524,13801
"Total","Paul Sewald","NYM",0.1,1,0,0,0,0,0,0,0,0,0,0,1,3.1576396942138674,8.494058644491584,13892
"Total","Chris Flexen","SEA",0.1,1,0,0,0,0,0,0,0,0,0,0,1,3.1124310016632077,7.553539257949252,13896
"Total","Scott Oberg","COL",3,11,2.99999999,2.99999999,1,0,0.09090909,0.09090909,0,0.2,1,0.22222222,-2,3.4811160606529885,4.074051491666929,13911
"Total","Brent Suter","2 Tms",0.2,5,0,0,0,13.49999993,0,0,0,0.4,2.99999999,0.25,-6.66666667,22.709930811130093,5.856474085280607,13942
"Total","Ryan Dull","2 Tms",0.1,3,27.00000027,0,1,0,0.33333333,0,0.33333333,0.666666666,6.00000006,1,-3.5,-2.8319600109104948,-2.8319600109104948,13974
"Total","Ryan Garton","TBR",0.1,1,0,0,0,0,0,0,0,0,0,0,1,3.146560382843018,3.146560382843018,14016
"Total","Branden Kline","BAL",0.2,1,0,0,0,0,0,0,0,0,0,0,1,3.214009475708008,3.214009475708008,14101
"Total","Kyle Zimmer","KCR",1,3,9,0,1,0,0.33333333,0,0.33333333,0.333333333,1,0.5,-1,1.1920217990875246,2.956383925676346,14169
"Total","Shae Simmons","SEA",0.1,1,0,0,0,0,0,0,0,0,0,0,1,3.1576396942138674,8.494058644491584,14200
"Total","Josh Hader","MIL",0,1,0,0,0,0,0,0,0,1,1,1,1,3.1604315757751467,4.812046673893929,14212
"Total","Dario Alvarez","TEX",1,4,0,0,0,0,0,0,0,0.5,2,0.5,1,3.1576396942138674,4.9364459931850435,14239
"Total","Wandy Peralta","2 Tms",0.2,5,0,13.50000014,0,0,0,0.2,-0.2,0.333333333,3.00000003,0.25,-0.5,7.650273129701454,10.318482604840314,14295
"Total","Ty Blach","2 Tms",0.1,2,0,0,0,0,0,0,0,1,3.00000003,0.5,0,3.1484314323371625,7.589539688623207,14361
"Total","Tyler Glasnow","PIT",0,0,0,0,0,0,0,0,0,0,0,0,1,3.1576396942138674,3.1576396942138674,14374
"Total","Amir Garrett","KCR",0,0,0,0,0,0,0,0,0,0,0,0,1,3.112431001663208,3.112431001663208,14375
"Total","Yohander Mendez","TEX",0.1,1,27.00000027,0,1,0,1,0,1,0,0,0,1,-2.785990584291992,-2.785990584291992,14391
"Total","Yunior Marte","PHI",0.1,1,0,0,0,0,0,0,0,0,0,0,1,3.2550403594970705,8.215095670947981,14416
"Total","Adam Conley","MIA",0.2,1,0,0,0,0,0,0,0,0,0,0,1,3.1925783156705703,3.1925783156705703,14457
"Total","Daniel Camarena","SDP",0,0,0,0,0,0,0,0,0,0,0,0,1,3.170034122467041,3.170034122467041,14467
"Total","Jose A. Valdez","LAA",0,0,0,0,0,0,0,0,0,0,0,0,1,3.1465603828430178,3.1465603828430178,14470
"Total","J.B. Wendelken","OAK",0.2,1,0,0,0,0,0,0,0,0,0,0,1,3.1645039558948955,3.1645039558948955,14506
"Total","Randy Rosario","CHC",0,1,0,0,0,0,0,0,0,1,1,1,-1,3.1604315757751467,3.1604315757751467,14508
"Total","Jose Leclerc","TEX",3,9,8.99999997,0,3,0,0.33333333,0,0.33333333,0.222222222,0.66666666,0.33333333,-0.5,1.1630487825970415,2.264125511005974,14524
"Total","Jorge Lopez","2 Tms",1.1,3,0,0,0,0,0,0,0,0,0,0,1,3.2242671965783405,5.956185430335655,14527
"Total","Carlos Estevez","COL",0.2,2,13.50000014,0,1,0,0.5,0,0.5,0,0,0,1,0.15192512850067086,2.372479256643693,14542
"Total","Jose Ruiz","2 Tms",0.2,2,13.49999993,0,1,0,0.5,0,0.5,0,0,0,1,0.1694747599678843,0.1694747599678843,14552
"Total","James Hoyt","HOU",0.1,1,27.00000027,0,1,0,1,0,1,0,0,0,1,-2.842360365786133,-2.842360365786133,14605
"Total","Rowan Wick","CHC",2,5,4.5,0,1,0,0.2,0,0.2,0.2,0.5,0.25,0,2.1447967608413316,2.884981462820492,14646
"Total","Jandel Gustave","3 Tms",1.1,2,0,0,0,0,0,0,0,0,0,0,1,3.1790572439114606,3.1790572439114606,14665
"Total","Dillon Maples","CHC",0.1,1,27.00000027,0,1,0,1,0,1,0,0,0,1,-2.8299659375329598,-2.8299659375329598,14672
"Total","Duane Underwood Jr.","2 Tms",0.1,2,0,0,0,0,0,0,0,1,3.00000003,0.5,-4,3.1237150463771917,8.908560232881078,14677
"Total","Andres Machado","WSN",0.1,1,0,0,0,0,0,0,0,0,0,0,1,3.1124310016632077,7.553539257949252,14681
"Total","Luis Perdomo","SDP",0.1,2,27.00000027,0,1,27.00000027,0.5,0,0.5,0.5,3.00000003,0,5,36.1946927237804,3.16231003931629,14682
"Total","Keone Kela","2 Tms",1.2,3,5.39999999,0,1,0,0.33333333,0,0.33333333,0,0,0,1,1.9548635505013716,1.9548635505013716,14696
"Total","Severino Gonzalez","PHI",0,0,0,0,0,0,0,0,0,0,0,0,1,3.1465603828430178,3.1465603828430178,14697
"Total","Jamie Callahan","NYM",0.1,1,0,0,0,0,0,0,0,0,0,0,1,3.1576396942138674,8.494058644491584,14711
"Total","Ty Buttrey","LAA",0.1,2,27.00000027,27.00000027,1,0,0.5,0.5,0,0,3.00000003,0,-2,6.214009505708009,6.214009505708009,14719
"Total","Brad Goldberg","CHW",0,1,0,9,0,0,0,1,-1,0,1,0,0,6.157639694213867,6.157639694213867,14776
"Total","Buck Farmer","2 Tms",2.2,8,0,0,0,0,0,0,0,0.166666666,0.375,0.125,-5,3.1937437175175107,6.225118406645162,14814
"Total","Dylan Covey","CHW",0.1,1,0,0,0,0,0,0,0,0,0,0,1,3.2140094757080084,3.2140094757080084,14825
"Total","Bobby Wahl","NYM",0.1,2,27.00000027,27.00000027,1,0,0.5,0.5,0,0,3.00000003,0,1,6.160431605775147,6.160431605775147,14832
"Total","Michael Lorenzen","CIN",1,3,0,0,0,0,0,0,0,0.333333333,1,0.33333333,-4,3.1576396942138674,3.1576396942138674,14843
"Total","Joe Mantiply","ARI",0,1,0,0,0,0,0,0,0,0,0,0,1,3.1508330821990973,3.1508330821990973,14857
"Total","Sam Moll","OAK",0.1,1,27.00000027,0,1,0,1,0,1,0,0,0,1,-2.8392617587460793,-2.8392617587460793,14874
"Total","Taylor Williams","MIL",0.2,2,0,0,0,0,0,0,0,0,0,0,1,3.1604315757751467,5.637854210566207,14899
"Total","Jose Torres","SDP",0,1,0,0,0,9,0,0,0,1,1,0,2.5,16.157639694213866,4.9364459931850435,14957
"Total","Reyes Moronta","2 Tms",0.2,2,13.50000014,0,1,0,0.5,0,0.5,0,0,0,1,0.20773593763610876,0.20773593763610876,14966
"Total","Tyler Webb","STL",0,0,0,0,0,0,0,0,0,0,0,0,1,3.170034122467041,3.170034122467041,14974
"Total","Chad Kuhl","WSN",0,1,0,9,0,0,0,1,-1,0,1,0,-1,6.2550403594970705,6.2550403594970705,14975
"Total","Giovanny Gallegos","STL",0.2,3,0,0,0,0,0,0,0,0.666666666,3.00000003,0.66666667,0.5,3.2341099740330534,8.697946482526456,14986
"Total","Scott Barlow","KCR",1.1,4,6.75000002,0,1,0,0.25,0,0.25,0.25,0.75,0.33333333,1,1.6465788562767887,1.646578856276789,14993
"Total","Kyle Finnegan","WSN",1,4,0,9,0,0,0,0.25,-0.25,0,1,0,0,6.131632041739142,7.612001445697462,15009
"Total","Corey Knebel","MIL",0.1,1,0,0,0,0,0,0,0,0,0,0,1,3.1576396942138674,3.1576396942138674,15010
"Total","Alex Reyes","STL",0,0,0,0,0,0,0,0,0,0,0,0,1,3.191419315338135,3.191419315338135,15015
"Total","Victor Alcantara","DET",0.2,3,13.50000014,0,1,0,0.33333333,0,0.33333333,0.5,1.50000002,0.5,1,0.1872204957415775,5.648452020461924,15028
"Total","Kyle Crockett","CIN",0.2,2,0,0,0,0,0,0,0,0.5,1.49999999,0.5,0,3.1604315757751467,3.1604315757751467,15033
"Total","Tim Mayza","TOR",0.2,2,13.50000014,0,1,0,0.5,0,0.5,0,0,0,1,0.23452488760253853,0.23452488760253853,15042
"Total","Lou Trivino","OAK",0,1,0,9,0,0,0,1,-1,0,1,0,1,6.160431575775147,6.160431575775147,15043
"Total","Trevor Gott","2 Tms",0.1,4,0,27.00000027,0,0,0,0.25,-0.25,0.666666666,9.00000009,0.66666667,0.66666667,12.224678797350515,26.03877844103522,15046
"Total","Austin Voth","WSN",0,1,0,0,0,0,0,0,0,1,1,1,1,3.170034122467041,3.170034122467041,15047
"Total","Yency Almonte","2 Tms",1,6,0,18,0,0,0,0.33333333,-0.33333333,0.333333333,3,0.33333333,-0.25,12.191330226156376,12.191330226156376,15068
"Total","Matt Marksberry","ATL",0,1,0,0,0,0,0,0,0,1,1,1,1,3.13359375,3.13359375,15089
"Total","Hunter Wood","CLE",0,0,0,0,0,0,0,0,0,0,0,0,1,3.214009475708008,3.214009475708008,15091
"Total","Rob Zastryzny","PIT",0.1,1,27.00000027,0,1,0,1,0,1,0,0,0,1,-2.74495970050293,-2.74495970050293,15094
"Total","Luke Farrell","CHC",0.1,1,27.00000027,0,1,0,1,0,1,0,0,0,1,-2.8395684842248534,-2.8395684842248534,15101
"Total","Jimmie Sherfy","ARI",1,3,9,0,1,0,0.33333333,0,0.33333333,0,0,0,1,1.1782908755741741,2.829905973692956,15118
"Total","Drew Anderson","PHI",0.1,3,0,0,0,0,0,0,0,0.666666666,6.00000006,0.66666667,-0.5,3.1583376645989523,13.449601958781471,15130
"Total","Jake Newberry","KCR",0.2,3,0,0,0,13.49999993,0,0,0,0.666666666,2.99999999,0.5,-1.66666667,22.660431478275147,5.637854210566207,15136
"Total","Ashton Goudeau","COL",0,0,0,0,0,0,0,0,0,0,0,0,1,3.112431001663208,3.112431001663208,15139
"Total","Glenn Sparkman","TOR",0,1,0,0,0,0,0,0,0,1,1,1,-1,3.1576396942138674,4.9364459931850435,15200
"Total","Kevin McGowan","NYM",0,0,0,0,0,0,0,0,0,0,0,0,1,3.1576396942138674,3.1576396942138674,15215
"Total","Alan Busenitz","CIN",0.1,2,27.00000027,0,1,0,0.5,0,0.5,0.5,3.00000003,1,0,-2.74495970050293,2.21509561094798,15239
"Total","Kevin McCarthy","KCR",1.1,4,0,0,0,0,0,0,0,0.5,0.75,0.25,0,3.1731280802728183,5.999137223031153,15240
"Total","Cole Sulser","MIA",0.1,1,27.00000027,0,1,0,1,0,1,0,0,0,1,-2.887569058336793,-2.887569058336793,15256
"Total","Adam Cimber","2 Tms",0.2,1,0,0,0,0,0,0,0,0,0,0,1,3.1876242638161987,3.1876242638161987,15288
"Total","Austin Pruitt","2 Tms",0.2,3,0,0,0,0,0,0,0,0.5,1.50000002,0.33333333,-2,3.1787949560970956,5.658822611822551,15290
"Total","Donnie Hart","BAL",0,1,0,0,0,0,0,0,0,1,1,1,-1,3.1604315757751467,3.1604315757751467,15306
"Total","Kevin Herget","CIN",0.1,1,0,0,0,0,0,0,0,0,0,0,1,3.2550403594970705,3.2550403594970705,15369
"Total","Mike Mayers","2 Tms",1,3,18,0,2,0,0.66666667,0,0.66666667,0,0,0,1,-0.855568615435498,0.6248007885228226,15451
"Total","Jose De Leon","2 Tms",0.2,4,27.00000027,13.50000014,2,0,0.5,0.25,0.25,0.333333333,3.00000003,1,-0.5,1.7027143805230718,1.7027143805230718,15463
"Total","Hunter Harvey","2 Tms",0,1,0,0,0,0,0,0,0,1,1,1,-1,3.212537240982056,3.212537240982056,15507
"Total","Kendall Graveman","3 Tms",1.2,3,0,0,0,0,0,0,0,0,0,0,1,3.146992874076384,3.146992874076384,15514
"Total","Tyler Rogers","SFG",0.1,1,27.00000027,0,1,0,1,0,1,0,0,0,1,-2.8299659375329598,-2.8299659375329598,15541
"Total","Mark Leiter Jr.","CHC",0.1,1,27.00000027,0,1,0,1,0,1,0,0,0,1,-2.74495970050293,-2.74495970050293,15551
"Total","Chad Green","2 Tms",0.2,2,26.99999987,0,2,0,1,0,1,0,0,0,1,-2.8127815033435923,-2.8127815033435923,15552
"Total","Nick Wittgren","2 Tms",1,4,18.00000018,0,2,0,0.5,0,0.5,0.333333333,1.00000001,0.5,0,-0.8327461961047931,0.93161594812765,15594
"Total","Ariel Hernandez","CIN",0,2,0,9,0,0,0,0.5,-0.5,1,2,1,0,6.157639694213867,6.157639694213867,15603
"Total","Miguel Castro","3 Tms",1.2,4,10.79999998,0,2,0,0.5,0,0.5,0,0,0,1,0.7940520571460903,0.7940520571460903,15684
"Total","Jimmy Cordero","CHW",0.2,2,0,0,0,0,0,0,0,0,0,0,1,3.2049734115329507,8.989818511264158,15690
"Total","Brad Keller","KCR",0,1,0,0,0,0,0,0,0,1,1,1,-1,3.112431001663208,3.112431001663208,15734
"Total","Joe Jimenez","2 Tms",0.2,3,13.50000014,0,1,13.50000014,0.33333333,0,0.33333333,0.5,1.50000002,0,2.5,19.723230002417605,5.595680056395,15761
"Total","Devin Williams","MIL",1,2,9,0,1,0,0.5,0,0.5,0,0,0,1,1.1316320417391417,1.1316320417391417,15816
"Total","Paul Fry","BAL",0,3,0,0,0,9,0,0,0,1,3,1,-3.125,16.1476322333018,4.91199435989062,15832
"Total","Wander Suero","WSN",0.1,1,0,0,0,0,0,0,0,0,0,0,1,3.2140094757080084,9.181627181243904,15855
"Total","Luis Severino","NYY",0.1,1,0,0,0,0,0,0,0,0,0,0,1,3.146560382843018,3.146560382843018,15890
"Total","Victor Arano","WSN",0.1,2,27.00000027,0,1,0,0.5,0,0.5,0.5,3.00000003,1,-2,-2.887569058336793,-2.887569058336793,15915
"Total","Ryne Stanek","3 Tms",1.2,8,5.40000002,10.80000004,0.5,0,0.125,0.25,-0.125,0.5,2.40000001,0.4,0,5.601296649053077,7.651924985578955,15947
"Total","Odrisamer Despaigne","LAA",0.1,1,0,0,0,0,0,0,0,0,0,0,1,3.160431575775147,8.115276919679946,16017
"Total","Stefan Crichton","ARI",1,2,0,0,0,0,0,0,0,0,0,0,1,3.177162520019455,5.105444229571266,16058
"Total","Edubray Ramos","PHI",0.1,2,27.00000027,0,1,0,0.5,0,0.5,0.5,3.00000003,1,-4,-2.8229501642769934,-2.8229501642769934,16086
"Total","John Curtiss","MIL",0.1,3,0,0,0,0,0,0,0,0.333333333,3.00000003,0.33333333,0,3.1700341224670407,8.46312055516437,16128
"Total","Eric Skoglund","KCR",0.1,1,0,0,0,0,0,0,0,0,0,0,1,3.2140094757080084,3.2140094757080084,16155
"Total","Jace Fry","CHW",0.2,2,27.00000027,0,2,0,1,0,1,0,0,0,1,-2.830528033246043,-2.830528033246043,16159
"Total","Justin Anderson","LAA",0.1,2,27.00000027,0,1,0,0.5,0,0.5,0.5,3.00000003,1,0,-2.7993850591747496,2.15546028473005,16201
"Total","Aaron Bummer","CHW",3.2,9,9.81818184,0,4,0,0.44444444,0,0.44444444,0.111111111,0.27272727,0.2,-4,1.0313326363663853,1.5164616278769407,16258
"Total","Sam Howard","PIT",0.1,2,0,0,0,0,0,0,0,0.5,3.00000003,0.5,0,3.1700341224670407,3.1700341224670407,16265
"Total","Sam Clay","WSN",0,0,0,0,0,0,0,0,0,0,0,0,1,3.170034122467041,3.170034122467041,16279
"Total","Gerardo Reyes","SDP",0,0,0,0,0,0,0,0,0,0,0,0,1,3.214009475708008,3.214009475708008,16306
"Total","Ryan Borucki","TOR",0.1,1,0,0,0,0,0,0,0,0,0,0,1,3.1914193153381354,3.1914193153381354,16350
"Total","Brad Wieck","SDP",0,2,0,0,0,0,0,0,0,1,2,1,0.5,3.2140094757080084,3.2140094757080084,16390
"Total","Reynaldo Lopez","CHW",0.1,1,0,0,0,0,0,0,0,0,0,0,1,3.2550403594970705,8.215095670947981,16400
"Total","Victor Gonzalez","LAD",0.1,1,0,0,0,0,0,0,0,0,0,0,1,3.1700341224670407,8.46312055516437,16408
"Total","Blake Taylor","HOU",0.1,1,0,0,0,0,0,0,0,0,0,0,1,3.1700341224670407,3.1700341224670407,16418
"Total","James Norwood","2 Tms",0.1,1,0,0,0,0,0,0,0,0,0,0,1,3.1244311451011915,8.079276489005991,16440
"Total","Conner Greene","BAL",0,0,0,0,0,0,0,0,0,0,0,0,1,3.170034122467041,3.170034122467041,16455
"Total","Joe Harvey","NYY",0.1,1,0,0,0,0,0,0,0,0,0,0,1,3.2140094757080084,3.2140094757080084,16459
"Total","Brent Honeywell","SDP",0.1,4,0,27.00000027,0,0,0,0.25,-0.25,0.5,6.00000006,0.5,-0.33333333,21.25504053949707,26.215095850947982,16466
"Total","Ryan Yarbrough","KCR",0,0,0,0,0,0,0,0,0,0,0,0,1,3.2550403594970705,3.2550403594970705,16502
"Total","Dan Altavilla","SEA",0.1,3,27.00000027,0,1,0,0.33333333,0,0.33333333,0.666666666,6.00000006,1,0,-2.842360365786133,-2.842360365786133,16507
"Total","Austin Gomber","2 Tms",0,2,0,0,0,0,0,0,0,1,1,1,1,6.136431288719177,7.616800692677498,16561
"Total","Erik Swanson","TOR",0.2,2,26.99999987,0,2,0,1,0,1,0,0,0,1,-2.74495961050293,-2.74495961050293,16587
"Total","Jonathan Holder","NYY",0.1,1,0,0,0,0,0,0,0,0,0,0,1,3.1576396942138674,8.494058644491584,16588
"Total","Bryan Abreu","HOU",0,0,0,0,0,0,0,0,0,0,0,0,1,3.112431001663208,3.112431001663208,16609
"Total","J.P. Feyereisen","MIL",0,1,0,0,0,0,0,0,0,1,1,1,-3,3.170034122467041,3.170034122467041,16610
"Total","Ryan Thompson","TBR",1,3,9,0,1,0,0.33333333,0,0.33333333,0,0,0,1,1.177162520019455,1.177162520019455,16647
"Total","Brock Stewart","MIN",0.1,1,27.00000027,0,1,0,1,0,1,0,0,0,1,-2.74495970050293,-2.74495970050293,16727
"Total","Kyle McGrath","SDP",0.1,1,0,0,0,0,0,0,0,0,0,0,1,3.1576396942138674,8.494058644491584,16793
"Total","Josh James","HOU",0.1,2,27.00000027,0,1,0,0.5,0,0.5,0.5,3.00000003,1,1,-2.785990584291992,-2.785990584291992,16794
"Total","Tim Hill","2 Tms",1,4,18,0,2,0,0.5,0,0.5,0.5,2,1,-2.5,-0.7999451637756678,0.8534065901744512,16814
"Total","Greg Mahle","LAA",0.1,1,27.00000027,0,1,0,1,0,1,0,0,0,1,-2.8534396771569823,-2.8534396771569823,16877
"Total","Aaron Wilkerson","MIL",0.1,2,27.00000027,0,1,0,0.5,0,0.5,0.5,3.00000003,1,0,-2.785990584291992,-2.785990584291992,16904
"Total","Touki Toussaint","LAA",0,0,0,0,0,0,0,0,0,0,0,0,1,3.112431001663208,3.112431001663208,16929
"Total","Elieser Hernandez","MIA",0,3,0,0,0,0,0,0,0,1,3,1,-0.66666667,3.1444313844045007,4.796046482523282,16933
"Total","Luis F. Ortiz","BAL",0,0,0,0,0,0,0,0,0,0,0,0,1,3.1604315757751467,3.1604315757751467,16942
"Total","Sean Newcomb","2 Tms",0.2,5,13.50000014,0,1,0,0.2,0,0.2,0.6,4.50000005,0.75,0,0.14426729044191688,2.790810506790581,16943
"Total","Trevor Williams","CHC",0,1,0,0,0,0,0,0,0,1,1,1,-1,3.170034122467041,3.170034122467041,16977
"Total","Tyler Beede","PIT",0.2,1,0,0,0,0,0,0,0,0,0,0,1,3.112431001663208,3.112431001663208,16981
"Total","Trevor Hildenberger","MIN",0.1,2,0,0,0,0,0,0,0,1,3.00000003,0.5,-1,3.1738260506579037,3.1738260506579037,17002
"Total","Austin Davis","PHI",0.1,1,27.00000027,0,1,0,1,0,1,0,0,0,1,-2.785990584291992,-2.785990584291992,17117
"Total","Domingo German","NYY",0.2,1,0,0,0,0,0,0,0,0,0,0,1,3.1576396942138674,3.1576396942138674,17149
"Total","Jose Castillo","SDP",0.1,1,27.00000027,0,1,0,1,0,1,0,0,0,1,-2.8395684842248534,-2.8395684842248534,17169
"Total","Gabe Speier","2 Tms",0.2,2,0,0,0,0,0,0,0,0,0,0,1,3.2125372409820554,5.692564896707511,17170
"Total","Dinelson Lamet","SDP",0.1,1,0,0,0,0,0,0,0,0,0,0,1,3.1124310016632077,3.1124310016632077,17186
"Total","Jalen Beeks","TBR",0.1,1,27.00000027,0,1,0,1,0,1,0,0,0,1,-2.785990584291992,-2.785990584291992,17192
"Total","Brian Ellington","MIA",0,0,0,0,0,0,0,0,0,0,0,0,1,3.1576396942138674,3.1576396942138674,17233
"Total","Austin Brice","BOS",0,1,0,0,0,0,0,0,0,1,1,1,0,3.191419315338135,3.191419315338135,17237
"Total","Sam Coonrod","2 Tms",0.1,2,0,27.00000027,0,0,0,0.5,-0.5,0,3.00000003,0,0,12.20301572748022,17.49610216017755,17264
"Total","Ranger Suarez","PHI",0.1,1,0,0,0,0,0,0,0,0,0,0,1,3.1700341224670407,3.1700341224670407,17277
"Total","Framber Valdez","HOU",0.1,1,0,0,0,0,0,0,0,0,0,0,1,3.1738260506579037,9.1414437561938,17295
"Total","Francis Martes","HOU",0,0,0,0,0,0,0,0,0,0,0,0,1,3.1576396942138674,3.1576396942138674,17303
"Total","Merandy Gonzalez","MIA",0.1,1,27.00000027,0,1,0,1,0,1,0,0,0,1,-2.8395684842248534,-2.8395684842248534,17313
"Total","Josh Taylor","BOS",1,4,9,0,1,0,0.25,0,0.25,0.333333333,1,0.33333333,0,1.1993510247742698,5.177762788680749,17359
"Total","Brett Martin","TEX",0.1,2,27.00000027,0,1,0,0.5,0,0.5,0.5,3.00000003,1,1,-2.8299659375329598,2.4631204951643686,17369
"Total","Jeff Hoffman","2 Tms",1,2,0,0,0,0,0,0,0,0,0,0,1,3.1919678367004254,3.1919678367004254,17432
"Total","Jonathan Hernandez","TEX",0.1,2,27.00000027,0,1,0,0.5,0,0.5,0.5,3.00000003,1,1,-2.792675483741421,2.9921697027624643,17464
"Total","Genesis Cabrera","2 Tms",0.1,1,0,0,0,0,0,0,0,0,0,0,1,3.191285681565162,8.151340993016072,17490
"Total","Diego Castillo","TBR",1,3,9,0,1,0,0.33333333,0,0.33333333,0,0,0,-1,4.183455499050916,4.183455499050916,17496
