Season,Name,Tm,IP,TBF,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,FIP,xFIP,playerId
"Total","Simon Castro","2 Tms",2,6,4.5,4.5,1,0,0.16666667,0.16666667,0,0,0.5,0,1,3.6496243794358354,3.6496243794358354,9243
"Total","Rob Scahill","2 Tms",1.1,6,13.50000003,0,2,6.75000002,0.33333333,0,0.33333333,0.4,1.5,0.33333333,0,9.904869883266928,4.072279877294748,9286
"Total","Dylan Axelrod","CIN",0.1,1,27.00000027,0,1,0,1,0,1,0,0,0,1,-2.8664063100000003,-2.8664063100000003,9303
"Total","Buddy Baumann","SDP",1.1,3,0,0,0,0,0,0,0,0,0,0,1,3.154869866391928,4.488974593955572,9309
"Total","Patrick Corbin","ARI",0.1,2,27.00000027,27.00000027,1,0,0.5,0.5,0,0,3.00000003,0,1,6.157639724213867,6.157639724213867,9323
"Total","Jared Hughes","5 Tms",15,57,8.4,2.4,3.5,1.2,0.24561404,0.07017544,0.1754386,0.235294117,1.06666667,0.27777778,0.35211268,4.0269793722229945,3.471986501733238,9325
"Total","Brock Holt","WSN",0.1,3,0,0,0,0,0,0,0,0.666666666,6.00000006,0.66666667,0.5,3.1914193153381354,8.97626450184202,9345
"Total","Brandon Morrow","2 Tms",2.2,10,0,3.375,0,0,0,0.1,-0.1,0.375,1.5,0.33333333,0.75,4.278484951048743,6.152285788935288,9346
"Total","Josh Tomlin","2 Tms",5.2,25,11.11764707,0,7,0,0.28,0,0.28,0.458333333,1.94117647,0.61111111,0.36363636,0.7214554813532854,1.4235281463980434,9388
"Total","Zac Rosscup","4 Tms",2.1,8,19.28571431,0,5,0,0.625,0,0.625,0.125,0.42857143,0.33333333,1,-1.1065535742121955,-1.1065535742121955,9419
"Total","Doug Fister","WSN",2,5,0,0,0,0,0,0,0,0.2,0.5,0.2,1,3.13359375,3.8714307703077795,9425
"Total","Dallas Keuchel","2 Tms",1,3,18,0,2,0,0.66666667,0,0.66666667,0,0,0,1,-0.7732950525629185,-0.7732950525629185,9434
"Total","Ryan Buchter","5 Tms",6.1,23,11.36842108,0,8,0,0.34782609,0,0.34782609,0.227272727,0.78947369,0.33333333,0.8,0.6535072674963649,2.2915094893292824,9456
"Total","Dan Straily","BAL",0.1,1,27.00000027,0,1,0,1,0,1,0,0,0,1,-2.785990584291992,-2.785990584291992,9460
"Total","George Kontos","SFG",6.1,26,5.68421053,4.2631579,1.33333333,1.42105263,0.15384615,0.11538462,0.03846154,0.333333333,1.57894737,0.33333333,0.69767442,5.353177764460423,4.776404586520561,9486
"Total","Jeremy Jeffress","3 Tms",8.2,35,3.11538462,5.1923077,0.6,0,0.08571429,0.14285714,-0.05714286,0.266666666,1.5,0.2962963,0.46153846,4.199709955406856,5.61363354414455,9490
"Total","Bud Norris","5 Tms",4.1,15,6.23076924,0,3,0,0.2,0,0.2,0.285714285,0.92307692,0.33333333,0.75,1.7605816096662041,3.533236025206725,9492
"Total","Austin Bibens-Dirkx","TEX",1,7,9,0,1,9,0.14285714,0,0.14285714,0.571428571,4,0.6,0.38461538,14.159035634994506,2.810650733113289,9559
"Total","Brian Moran","MIA",0.2,4,26.99999987,0,2,13.49999993,0.5,0,0.5,0.5,2.99999999,1,0,16.691419247838134,0.08384189520373875,9646
"Total","Michael Blazek","MIL",3,13,6,3,2,0,0.15384615,0.07692308,0.07692308,0.363636363,1.66666667,0.4,0.2,2.8060233645824892,5.518715707281063,9654
"Total","Vidal Nuno","4 Tms",3.2,15,2.45454546,4.90909092,0.5,4.90909092,0.06666667,0.13333333,-0.06666667,0.333333333,1.63636364,0.2,0.625,11.328964952993564,6.986830054867554,9674
"Total","Louis Coleman","2 Tms",4.1,14,0,0,0,0,0,0,0,0.25,0.69230769,0.23076923,0.25,3.847404192810622,5.76279629067487,9720
"Total","Burke Badenhop","CIN",0.1,2,0,0,0,27.00000027,0,0,0,0.5,3.00000003,0,1,42.13359414000001,7.560615916116898,9736
"Total","David Hale","4 Tms",2.2,7,6.75000002,0,2,0,0.28571429,0,0.28571429,0,0,0,1,1.6750115239158763,2.8529895721679215,9756
"Total","Joe Kelly","3 Tms",5.2,29,9.52941178,7.94117648,1.2,0,0.20689655,0.17241379,0.03448276,0.363636363,2.29411765,0.44444444,0.53846154,3.710297214919769,4.901056729628683,9761
"Total","Blake Smith","CHW",0.1,1,0,0,0,0,0,0,0,0,0,0,1,3.146560382843018,3.146560382843018,9780
"Total","Garrett Richards","3 Tms",1.2,7,10.79999998,0,2,0,0.28571429,0,0.28571429,0.333333333,1.2,0.4,-0.5,0.751269917399279,2.966856214652486,9784
"Total","Rex Brothers","2 Tms",1.1,5,13.50000003,6.75000002,2,0,0.4,0.2,0.2,0,0.75,0,-1,2.410924027543606,4.840951159021959,9794
"Total","Miles Mikolas","STL",0.1,2,0,0,0,0,0,0,0,0.5,3.00000003,0.5,0,3.1124310016632077,7.553539257949252,9803
"Total","Murphy Smith","TOR",0.2,2,0,13.49999993,0,0,0,0.5,-0.5,0,1.49999999,0,1,7.660431553275147,7.660431553275147,9812
"Total","Sergio Romo","4 Tms",7,28,9.00000001,1.28571429,7,1.28571429,0.25,0.03571429,0.21428572,0.24,1,0.26315789,0.89285714,3.4390072236363483,3.7977797574293897,9817
"Total","Chaz Roe","3 Tms",9.2,31,5.58620689,2.79310345,2,0,0.19354839,0.09677419,0.09677419,0.285714285,1.13793103,0.36363636,0.63636364,2.860050901964677,3.7414768434733183,9866
"Total","Travis Wood","2 Tms",3.2,16,12.2727273,9.81818184,1.25,0,0.3125,0.25,0.0625,0.333333333,2.18181819,0.57142857,0.25,3.6883070001932525,4.1425617501655445,9884
"Total","Mike Broadway","SFG",0.1,2,27.00000027,0,1,0,0.5,0,0.5,0.5,3.00000003,1,1,-2.8534396771569823,-2.8534396771569823,9894
"Total","Chris Rusin","2 Tms",9.1,36,5.78571429,3.85714286,1.5,0,0.16666667,0.11111111,0.05555556,0.2,1.07142857,0.23076923,0.2,3.1571049894241927,4.070652512005812,9895
"Total","Chris Volstad","CHW",1.2,6,0,5.39999999,0,5.39999999,0,0.16666667,-0.16666667,0.2,1.2,0,-1.66666667,12.760431556575146,5.951400629064478,9901
"Total","Pedro Villarreal","CIN",2,8,9,4.5,2,0,0.25,0.125,0.125,0.142857142,1,0.2,0.5,2.63359375,4.109267790615559,9904
"Total","Bobby Parnell","2 Tms",0.2,5,0,13.49999993,0,0,0,0.2,-0.2,0.75,5.99999997,0.75,0.25,7.641373707190251,7.641373707190251,9926
"Total","Brandon Kintzler","4 Tms",4.2,17,7.71428573,3.85714286,2,0,0.23529412,0.11764706,0.11764706,0.2,1.07142857,0.27272727,0.8,2.7651336051037063,3.1913920089883407,9939
"Total","Todd Redmond","TOR",0.2,2,13.49999993,0,1,0,0.5,0,0.5,0,0,0,1,0.13359376500000053,2.347104814855783,9943
"Total","Mike Dunn","2 Tms",5,19,7.20000001,1.8,4,1.8,0.21052632,0.05263158,0.15789474,0.25,1,0.23076923,0.83333333,4.760314224068587,4.624799627692936,9948
"Total","Tom Wilhelmsen","3 Tms",4.2,16,3.85714286,0,2,0,0.125,0,0.125,0.333333333,1.07142857,0.35714286,0.6,2.2890130984453427,3.408273102504084,9975
"Total","Mike Minor","KCR",3,11,12,0,4,0,0.36363636,0,0.36363636,0.181818181,0.66666667,0.28571429,0.5,0.4909730275472013,2.862714759508769,10021
"Total","Keyvius Sampson","CIN",2,12,9,9,1,4.5,0.16666667,0.16666667,0,0.375,2.5,0.33333333,0.43478261,12.146560382843017,7.312161129713059,10039
"Total","Ashur Tolliver","BAL",0.1,1,0,0,0,0,0,0,0,0,0,0,1,3.146560382843018,8.143362673421164,10044
"Total","Tyler Matzek","ATL",5.2,24,9.52941178,1.5882353,6,0,0.25,0.04166667,0.20833333,0.333333333,1.41176471,0.41176471,0.375,1.5618537519610927,2.3956950943253994,10058
"Total","Brooks Raley","3 Tms",3,15,6.00000002,0,2,3.00000001,0.13333333,0,0.13333333,0.357142857,1.66666667,0.36363636,0.86956522,7.20141433890967,5.69767417223987,10061
"Total","Ian Krol","2 Tms",4.2,16,7.71428573,5.78571429,1.33333333,0,0.25,0.1875,0.0625,0.153846153,1.07142857,0.22222222,0.6,3.369000830279401,4.128251208269758,10066
"Total","Caleb Cotham","CIN",0.2,3,0,13.49999993,0,0,0,0.33333333,-0.33333333,0.5,2.99999999,0.5,0,7.646560360343018,7.646560360343018,10075
"Total","Caleb Thielbar","MIN",5,21,14.4,5.4,2.66666667,1.8,0.38095238,0.14285714,0.23809524,0.117647058,1,0.125,0.2173913,4.940738137510412,4.287577055838696,10078
"Total","Kyle Gibson","MIN",0,1,0,0,0,9,0,0,0,1,1,0,1,16.214009475708007,5.203215357661247,10123
"Total","Brad Boxberger","3 Tms",3,11,15,0,5,3,0.45454545,0,0.45454545,0.272727272,1,0.4,-0.625,4.154294999327647,1.4577390918000408,10133
"Total","Ryan Weber","3 Tms",1.2,7,0,0,0,0,0,0,0,0.285714285,1.2,0.28571429,-1,3.1717962263500503,6.319094771663625,10160
"Total","Jose Ramirez","2 Tms",2.1,12,7.71428573,11.57142859,0.66666667,0,0.16666667,0.25,-0.08333333,0.333333333,2.57142858,0.42857143,0.66666667,5.2880225893124315,6.764197039638917,10171
"Total","Jacob Turner","3 Tms",2.2,12,3.375,0,1,3.375,0.08333333,0,0.08333333,0.363636363,1.5,0.3,1,7.280567831597455,6.270036522868544,10185
"Total","Shelby Miller","2 Tms",0.1,1,27.00000027,0,1,0,1,0,1,0,0,0,1,-2.8443667176259124,-2.8443667176259124,10197
"Total","Aroldis Chapman","NYY",0.1,1,0,0,0,0,0,0,0,0,0,0,1,3.1124310016632077,7.553539257949252,10233
"Total","Bryan Morris","2 Tms",3,11,9,6,1.5,0,0.27272727,0.18181818,0.09090909,0.111111111,1,0.16666667,0.33333333,3.147372012653779,4.333242878634564,10234
"Total","Rafael Martin","WSN",0.1,1,27.00000027,0,1,0,1,0,1,0,0,0,1,-2.856681335343425,-2.856681335343425,10258
"Total","Alexi Ogando","2 Tms",1.2,5,0,0,0,0,0,0,0,0,0,0,1,4.938780399552767,6.823545268274597,10261
"Total","Justin Marks","TBR",0.1,2,0,27.00000027,0,0,0,0.5,-0.5,0,3.00000003,0,1,12.146560472843019,17.143362763421166,10265
"Total","Tanner Scheppers","TEX",2.1,9,11.57142859,7.71428573,1.5,0,0.33333333,0.22222222,0.11111111,0.142857142,1.28571429,0.25,1,3.138881260962805,4.533658551349659,10267
"Total","Josh Smoker","NYM",4.1,22,12.46153847,10.38461539,1.2,2.07692308,0.27272727,0.22727273,0.04545455,0.3125,2.30769231,0.4,0.81395349,6.847390625197326,5.899859430973659,10285
"Total","Ryan Tepera","3 Tms",1.2,9,10.79999998,0,2,10.79999998,0.22222222,0,0.22222222,0.375,1.8,0.25,-4.16666667,18.146274540107626,6.654113736170486,10291
"Total","Chad Bell","DET",3.2,22,7.36363638,9.81818184,0.75,0,0.13636364,0.18181818,-0.04545455,0.529411764,3.54545455,0.6,0.30769231,4.7950185632106646,8.641361985908656,10297
"Total","Chris Heston","SFG",0.1,2,0,27.00000027,0,0,0,0.5,-0.5,0,3.00000003,0,1,12.146560472843019,12.14656047284302,10302
"Total","Jarred Cosart","2 Tms",0.2,3,0,0,0,0,0,0,0,0.333333333,1.50000002,0.33333333,0,3.145616722106934,3.145616722106934,10304
"Total","Roman Mendez","TEX",0.1,1,0,0,0,0,0,0,0,0,0,0,1,3.13359375,7.560615916116898,10307
"Total","Erasmo Ramirez","4 Tms",9.1,39,5.78571428,0.96428571,6,1.92857143,0.15384615,0.02564103,0.12820513,0.333333333,1.39285714,0.34482759,0.26785714,5.313980444432194,4.551150358392471,10314
"Total","Michael Tonkin","2 Tms",9,41,6,2,3,1,0.14634146,0.04878049,0.09756098,0.342105263,1.66666667,0.38709677,0.34246575,4.3015874368581875,4.50877516974678,10315
"Total","Chad Jenkins","TOR",0.1,1,0,0,0,0,0,0,0,0,0,0,1,3.13359375,7.560615916116898,10326
"Total","Juan Minaya","2 Tms",6,18,10.49999998,3,3.5,0,0.38888889,0.11111111,0.27777778,0.133333333,0.66666667,0.22222222,0.75,1.8286840726109497,2.649480146209546,10341
"Total","Aaron Loup","4 Tms",15,61,10.80000001,4.2,2.57142857,1.2,0.29508197,0.1147541,0.18032787,0.229166666,1.2,0.29032258,0.82417582,4.499576161530508,4.204467330404967,10343
"Total","Robbie Erlin","SDP",2.1,8,11.57142854,0,3,0,0.375,0,0.375,0.25,0.85714285,0.4,0,0.6272729401841839,2.3323065484154357,10354
"Total","Brooks Pounders","2 Tms",0.1,2,0,0,0,0,0,0,0,0.5,3.00000003,0.5,-1,3.1738260506579037,3.1738260506579037,10387
"Total","Mychal Givens","4 Tms",10,37,11.70000001,1.8,6.5,2.7,0.35135135,0.05405405,0.2972973,0.264705882,1.1,0.31578947,0.58823529,5.0503089473371094,2.540176322108165,10430
"Total","Taylor Jordan","WSN",0.2,3,13.49999993,0,1,0,0.33333333,0,0.33333333,0.5,1.49999999,0.5,0,0.13359376500000053,2.347104814855783,10466
"Total","Shawn Tolleson","TEX",2.1,7,7.71428573,0,2,0,0.28571429,0,0.28571429,0,0,0,1,1.4322746661083239,2.1461035586438113,10481
"Total","Yoervis Medina","2 Tms",0.2,6,0,0,0,0,0,0,0,0.5,4.50000005,0.5,0.33333333,3.13359375,7.560615916116898,10498
"Total","Hunter Cervenka","2 Tms",1.1,6,13.50000003,13.50000003,1,0,0.33333333,0.33333333,0,0.25,2.25000001,0.5,1,4.646560386593017,4.646560386593017,10510
"Total","Drew Hayes","CIN",0.1,1,0,0,0,0,0,0,0,0,0,0,1,3.146560382843018,3.146560382843018,10528
"Total","Dean Kiekhefer","STL",0.1,2,0,0,0,0,0,0,0,0.5,3.00000003,0.5,1,3.146560382843018,3.146560382843018,10529
"Total","Jake Petricka","3 Tms",4.1,19,2.07692308,6.23076924,0.33333333,2.07692308,0.05263158,0.15789474,-0.10526316,0.3125,1.84615385,0.28571429,0,7.771368645132675,5.536879992257411,10534
"Total","Jimmy Nelson","MIL",0,2,0,0,0,9,0,0,0,1,2,1,0,16.214009475708007,5.203215357661247,10547
"Total","Daniel Webb","CHW",2.1,12,11.57142859,0,3,0,0.25,0,0.25,0.333333333,1.71428572,0.44444444,0.5,0.5621651748979595,2.4594603726855278,10558
"Total","Addison Reed","3 Tms",1.2,5,10.80000004,0,2,0,0.4,0,0.4,0,0,0,1,0.7409962557669618,2.5118051115888673,10586
"Total","Chad Bettis","COL",1,10,0,9,0,9,0,0.1,-0.1,0.625,6,0.57142857,-0.17857143,22.214009475708007,13.192421239614486,10587
"Total","Scott Alexander","3 Tms",10,33,5.4,4.5,1.2,0,0.18181818,0.15151515,0.03030303,0.142857142,0.9,0.18181818,0.66666667,3.4733734708887494,3.964626216576711,10591
"Total","Donn Roach","SEA",0.1,2,27.00000027,0,1,0,0.5,0,0.5,0.5,3.00000003,1,1,-2.8534396771569823,-2.8534396771569823,10620
"Total","Madison Younginer","ATL",0.2,4,0,13.49999993,0,0,0,0.25,-0.25,0.333333333,2.99999999,0.33333333,0.5,7.646560360343018,10.144961468156072,10636
"Total","Adam Liberatore","LAD",3.2,13,2.45454546,0,1,0,0.07692308,0,0.07692308,0.333333333,1.09090909,0.33333333,0.5,2.5963906971843085,4.361611504364442,10637
"Total","Andrew Bellatti","3 Tms",5,21,3.6,0,2,1.8,0.0952381,0,0.0952381,0.3,1.2,0.27777778,0.65217391,4.985643943031472,5.883692849059742,10657
"Total","Tyler Thornburg","3 Tms",2,7,9,4.5,2,0,0.28571429,0.14285714,0.14285714,0,0.5,0,-1,2.6745095570811372,4.150183597696696,10688
"Total","Drew Hutchison","2 Tms",1.2,6,5.40000002,0,1,0,0.16666667,0,0.16666667,0.166666666,0.6,0.2,1,1.9565929842485426,4.073827544624066,10732
"Total","Trevor Rosenthal","STL",0.1,2,27.00000027,0,1,0,0.5,0,0.5,0.5,3.00000003,1,1,-2.8534396771569823,-2.8534396771569823,10745
"Total","Shane Greene","2 Tms",1.2,7,16.19999997,5.39999999,3,0,0.42857143,0.14285714,0.28571429,0.333333333,1.8,0.66666667,0,1.3581328666441226,2.4254166438922606,10756
"Total","Tyler Cravy","MIL",1.2,6,5.39999999,0,1,0,0.16666667,0,0.16666667,0.166666666,0.6,0.2,1,1.941373732090251,3.9400946243368584,10770
"Total","Josh Edgin","NYM",2.1,10,3.85714286,11.57142859,0.33333333,0,0.1,0.3,-0.2,0.285714285,2.14285715,0.33333333,0.4,6.157639698499581,6.9199852562905795,10796
"Total","R.J. Alaniz","CIN",0,0,0,0,0,0,0,0,0,0,0,0,1,3.214009475708008,3.214009475708008,10819
"Total","Michael Mariot","PHI",0.1,1,27.00000027,0,1,0,1,0,1,0,0,0,1,-2.8534396771569823,-2.8534396771569823,10835
"Total","Asher Wojciechowski","CIN",1.1,7,6.75000002,0,1,0,0.14285714,0,0.14285714,0.5,2.25000001,0.5,0,1.6576396904638673,4.325849145591155,10836
"Total","Adam Kolarek","3 Tms",6,24,3,4.49999999,0.66666667,0,0.08333333,0.125,-0.04166667,0.238095238,1.33333333,0.26315789,0,4.005780806730418,6.070998390143482,10843
"Total","Chasen Shreve","6 Tms",11,45,12.27272727,4.09090909,3,0,0.33333333,0.11111111,0.22222222,0.236842105,1.27272727,0.36,0.78571429,1.8047865790533442,3.503712838224223,10855
"Total","Perci Garner","CLE",0.1,2,0,0,0,0,0,0,0,0.5,3.00000003,0.5,1,3.146560382843018,8.143362673421164,10887
"Total","Christian Bergman","2 Tms",2.2,14,6.75000002,3.37500001,2,3.37500001,0.14285714,0.07142857,0.07142857,0.416666666,2.25000001,0.4,0.43478261,7.644866885259951,4.501222687938775,10925
"Total","Ken Roberts","2 Tms",1,5,0,0,0,0,0,0,0,0.666666666,2,0.4,-0.5,3.13359375,4.609267790615559,10938
"Total","Josh A. Smith","4 Tms",4,14,9.00000002,0,4,2.25000001,0.28571429,0,0.28571429,0.23076923,0.75,0.25,0,5.16805739897863,4.000058329646183,10946
"Total","Jake Buchanan","2 Tms",1,3,0,0,0,0,0,0,0,0,0,0,1,3.149624379556065,4.928430678527241,10962
"Total","Ryan O'Rourke","MIN",2.1,8,7.71428573,3.85714286,2,0,0.25,0.125,0.125,0.166666666,0.85714286,0.2,0.5,2.7105794491855595,4.056840074316903,10976
"Total","Chase Whitley","TBR",2.1,9,3.85714286,3.85714286,1,0,0.11111111,0.11111111,0,0,0.42857143,0,1,3.5862111233975407,5.873247796770534,10982
"Total","Ben Rowen","LAA",0.1,1,0,0,0,0,0,0,0,0,0,0,1,3.1700341224670407,3.1700341224670407,10983
"Total","Kevin Shackelford","CIN",0.1,1,27.00000027,0,1,0,1,0,1,0,0,0,1,-2.842360365786133,-2.842360365786133,11012
"Total","Casey Lawrence","3 Tms",4.2,25,7.71428571,3.85714285,2,1.92857143,0.16,0.08,0.08,0.428571428,2.35714286,0.47058824,0.28301887,6.1956615230557635,5.933556572397739,11121
"Total","Mike Bolsinger","TOR",0.2,2,13.49999993,0,1,0,0.5,0,0.5,0,0,0,1,0.15763970921386727,0.15763970921386727,11137
"Total","Vince Velasquez","2 Tms",1.1,4,6.75000002,0,1,0,0.25,0,0.25,0.25,0.75,0.33333333,1,1.628303059205482,1.6283030592054821,11189
"Total","C.J. Riefenhauser","TBR",0.2,2,13.49999993,0,1,0,0.5,0,0.5,0,0,0,1,0.13359376500000053,2.347104814855783,11193
"Total","Grant Dayton","2 Tms",3.2,15,7.36363636,2.45454545,3,2.45454545,0.2,0.06666667,0.13333333,0.23076923,1.09090909,0.2,0.38461538,5.897435029717424,6.778690979356342,11203
"Total","Casey Sadler","3 Tms",4.2,18,7.71428569,5.78571427,1.33333333,1.92857142,0.22222222,0.16666667,0.05555556,0.2,1.28571428,0.2,0.65217391,6.174772376627237,5.041870988051365,11209
"Total","Kevin Chapman","HOU",2,7,4.5,0,1,0,0.14285714,0,0.14285714,0.142857142,0.5,0.16666667,1,2.1422381718737347,3.8078389187437756,11240
"Total","Aaron Barrett","WSN",1,4,9,0,1,0,0.25,0,0.25,0.5,2,0.66666667,1,1.1721441270848416,1.1721441270848416,11243
"Total","Rob Rasmussen","SEA",0.1,1,0,0,0,0,0,0,0,0,0,0,1,3.13359375,7.560615916116898,11250
"Total","Lisalverto Bonilla","CIN",1,4,9,9,1,0,0.25,0.25,0,0,1,0,1,4.157639694213867,5.9364459931850435,11266
"Total","Zach Neal","OAK",1,4,18,0,2,0,0.5,0,0.5,0,0,0,1,-0.8497465134036299,0.815854233466411,11294
"Total","Tyler Lyons","2 Tms",2.2,16,10.12500003,6.75000002,1.5,3.37500001,0.1875,0.125,0.0625,0.384615384,2.62500001,0.44444444,0.3030303,9.157707420048277,8.965675151297345,11334
"Total","Seth Frankoff","CHC",0.2,1,0,0,0,0,0,0,0,0,0,0,1,3.1576396942138674,5.825849129329584,11346
"Total","Pat Dean","MIN",0.1,2,27.00000027,27.00000027,1,0,0.5,0.5,0,0,3.00000003,0,1,6.1465604128430185,6.1465604128430185,11350
"Total","Brandon Cumpton","TOR",0.1,2,27.00000027,0,1,0,0.5,0,0.5,0.5,3.00000003,1,0,-2.8395684842248534,-2.8395684842248534,11366
"Total","Tyrell Jenkins","ATL",0.2,2,0,13.49999993,0,0,0,0.5,-0.5,0,1.49999999,0,1,7.646560360343018,7.646560360343018,11378
"Total","Tommy Kahnle","3 Tms",10.2,44,10.12500002,3.37500001,3,0.84375,0.27272727,0.09090909,0.18181818,0.297297297,1.40625,0.37037037,0.29411765,3.2738999844999865,4.212011149641571,11384
"Total","A.J. Achter","2 Tms",1.1,6,6.75000002,0,1,6.75000002,0.16666667,0,0.16666667,0.5,2.25000001,0.5,0.625,11.393318745281576,2.8925192841821077,11387
"Total","Danny Barnes","TOR",7.1,26,6.13636363,1.22727273,5,0,0.19230769,0.03846154,0.15384615,0.25,0.95454545,0.3,0.28571429,2.2025986550096137,4.76864970708409,11388
"Total","Alex Wimmers","MIN",0.1,1,0,0,0,0,0,0,0,0,0,0,1,3.146560382843018,8.143362673421164,11394
"Total","Danny Burawa","2 Tms",1,6,0,0,0,9,0,0,0,0.8,4,0.6,-0.38461538,16.13359375,6.084941831231117,11397
"Total","Jose Quintana","3 Tms",1.1,6,13.50000003,0,2,0,0.33333333,0,0.33333333,0.333333333,1.5,0.5,0,0.18548139090546512,1.5087529891552605,11423
"Total","Anthony Ranaudo","TEX",0.1,3,0,27.00000027,0,0,0,0.33333333,-0.33333333,1,6.00000006,0.5,-0.5,12.13359384,16.5606160061169,11424
"Total","Drew Pomeranz","4 Tms",3.2,12,9.81818181,0,4,0,0.33333333,0,0.33333333,0.25,0.54545454,0.25,-1,0.9924132367010596,1.8760594633171215,11426
"Total","Brandon Workman","2 Tms",4,14,2.25,0,1,0,0.07142857,0,0.07142857,0.285714285,1,0.30769231,0.5,2.6726643165239032,4.384263971973294,11428
"Total","A.J. Schugel","PIT",3.2,10,7.36363636,2.45454545,3,0,0.3,0.1,0.2,0,0.27272727,0,1,2.3344218261472434,3.728060313801551,11432
"Total","Jesse Biddle","2 Tms",4,21,9,18,0.5,0,0.19047619,0.38095238,-0.19047619,0.166666666,2.5,0.22222222,0.3,7.18378324508667,8.093988490104675,11437
"Total","Johnny Barbato","2 Tms",1.2,6,5.40000002,0,1,0,0.16666667,0,0.16666667,0.166666666,0.6,0.2,1,1.9554238271529931,4.089991394456675,11440
"Total","Matt Grace","WSN",6.2,31,9.45,2.7,3.5,0,0.22580645,0.06451613,0.16129032,0.269230769,1.35,0.33333333,0.4,2.4315786603609038,3.720928600880484,11449
"Total","Sammy Solis","WSN",2.2,10,6.75000002,10.12500003,0.66666667,0,0.2,0.3,-0.1,0.142857142,1.5,0.2,0.5,5.026875154903361,5.646230818246293,11457
"Total","A.J. Cole","3 Tms",3.1,14,5.39999999,2.69999999,2,2.69999999,0.14285714,0.07142857,0.07142857,0.333333333,1.5,0.3,0.83333333,6.787042896719095,6.233032853788821,11467
"Total","Bryan Mitchell","2 Tms",2,6,9,0,2,0,0.33333333,0,0.33333333,0.166666666,0.5,0.25,0,1.1550279776656054,1.1550279776656054,11479
"Total","Joely Rodriguez","5 Tms",3.1,18,10.80000001,5.40000001,2,0,0.22222222,0.11111111,0.11111111,0.5,2.7,0.58333333,0.33333333,2.556427549628323,4.06348889999088,11487
"Total","Aaron Sanchez","2 Tms",0.2,4,0,0,0,0,0,0,0,0.5,3.00000003,0.5,0.5,3.1412325620651242,10.228884034699833,11490
"Total","Parker Bridwell","LAA",1,2,0,0,0,0,0,0,0,0.5,1,0.5,0,3.1595009485973597,3.1595009485973597,11502
"Total","Jeff Ferrell","DET",1,6,0,0,0,0,0,0,0,0.6,3,0.5,0.66666667,3.1576396942138674,8.494058591127395,11506
"Total","Brandon Cunniff","ATL",1.1,6,0,6.74999997,0,0,0,0.16666667,-0.16666667,0.2,1.49999999,0.2,-0.5,5.39007705517151,8.85278865893382,11509
"Total","Josh Osich","2 Tms",3,14,0,6,0,3,0,0.14285714,-0.14285714,0.416666666,2.33333333,0.36363636,0,9.520238219459586,6.923314118146632,11528
"Total","Dayan Diaz","CIN",1.2,6,0,10.79999998,0,0,0,0.33333333,-0.33333333,0.25,1.8,0.25,1,6.746560375643018,7.745920821766321,11543
"Total","Jose Dominguez","2 Tms",1.2,4,0,0,0,5.39999999,0,0,0,0.25,0.6,0,7.5,10.94137371409025,5.140094621936859,11571
"Total","Conor Mullee","NYY",0.1,2,0,27.00000027,0,0,0,0.5,-0.5,0,3.00000003,0,1,12.146560472843019,12.14656047284302,11580
"Total","Jose Urena","2 Tms",1.1,12,0,20.25000005,0,6.75000002,0,0.25,-0.25,0.555555555,6.00000002,0.5,0,19.64918720076857,14.827615434422984,11589
"Total","Williams Perez","ATL",0.1,1,27.00000027,0,1,0,1,0,1,0,0,0,1,-2.8664063100000003,-2.8664063100000003,11592
"Total","Deck McGuire","LAA",0.2,1,0,0,0,0,0,0,0,0,0,0,1,3.1604315757751467,3.1604315757751467,11596
"Total","Dovydas Neverauskas","PIT",3,17,12,6,2,0,0.23529412,0.11764706,0.11764706,0.384615384,2.33333333,0.5,0.375,3.5156901466148254,6.605972760647253,11604
"Total","Heath Hembree","6 Tms",11.1,48,9.52941176,3.17647059,3,0.79411765,0.25,0.08333333,0.16666667,0.307692307,1.41176471,0.36666667,0.38461538,3.512300197021954,4.947332123204188,11632
"Total","Mayckol Guaipe","SEA",3.1,8,2.7,0,1,0,0.125,0,0.125,0.125,0.3,0.14285714,0,2.5335937494,3.8617003872821094,11663
"Total","Vicente Campos","ARI",0.1,1,0,0,0,0,0,0,0,0,0,0,1,3.146560382843018,8.143362673421164,11681
"Total","Carlos Martinez","STL",0.1,1,27.00000027,0,1,0,1,0,1,0,0,0,1,-2.8395684842248534,-2.8395684842248534,11682
"Total","Josh Lucas","2 Tms",1,5,9,0,1,0,0.2,0,0.2,0.4,2,0.5,0.5,1.1764296211906817,1.1764296211906817,11686
"Total","Tayron Guerrero","MIA",1.2,10,16.20000006,5.40000002,3,0,0.3,0.1,0.2,0.375,2.40000001,0.5,0.5,1.3711471484974251,2.3621162113325704,11691
"Total","Nick Kingham","2 Tms",1.1,5,0,0,0,6.75000002,0,0,0,0.6,2.25000001,0.5,-0.625,12.956355514443919,5.9369712319494745,11694
"Total","Sam Dyson","3 Tms",4,11,4.5,2.25,2,0,0.18181818,0.09090909,0.09090909,0.111111111,0.5,0.125,1,2.926038098312901,4.205161853484796,11710
