Season,Name,Tm,IP,TBF,GB/FB,LD%,GB%,FB%,IFFB%,HR/FB,IFH%,BUH%,Pull%,Cent%,Oppo%,Soft%,Med%,Hard%,playerId
"Total","Chad Bettis","COL",1,9,2,0.142857142,0.571428571,0.285714285,0,0.5,0,0,0.28571429,0.71428571,0,0.14285714,0.42857143,0.42857143,10587
"Total","Scott Alexander","3 Tms",5.2,17,4,0.09090909,0.727272727,0.181818181,0,0,0,0,0.18181818,0.36363636,0.45454545,0.36363636,0.54545455,0.09090909,10591
"Total","Donn Roach","SEA",0.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10620
"Total","Madison Younginer","ATL",0.2,4,2,0,0.666666666,0.333333333,0,0,0,0,0,1,0,0.33333333,0.33333333,0.33333333,10636
"Total","Adam Liberatore","LAD",2.1,10,2,0.1,0.6,0.3,0,0,0,0,0.3,0.3,0.4,0,0.5,0.5,10637
"Total","Andrew Bellatti","3 Tms",3,12,0.666666666,0,0.4,0.6,0.333333333,0.166666666,0,0,0.3,0.3,0.4,0.2,0.5,0.3,10657
"Total","Tyler Thornburg","2 Tms",1.2,6,1,0,0.5,0.5,0,0,0,0,0.5,0.25,0.25,0,0.5,0.5,10688
"Total","Drew Hutchison","2 Tms",1,3,2,0,0.666666666,0.333333333,0,0,0,0,0,0.66666667,0.33333333,0.33333333,0,0.66666667,10732
"Total","Trevor Rosenthal","STL",0.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10745
"Total","Shane Greene","2 Tms",1.1,4,0,0,0,1,0,0,0,0,1,0,0,0,0,1,10756
"Total","Tyler Cravy","MIL",1,4,2,0,0.666666666,0.333333333,0,0,0,0,0.66666667,0.33333333,0,0,0.66666667,0.33333333,10770
"Total","Josh Edgin","NYM",1.2,8,2,0.5,0.5,0,0,0,0,0,0.5,0.5,0,0.25,0.5,0.25,10796
"Total","R.J. Alaniz","CIN",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10819
"Total","Michael Mariot","PHI",0.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10835
"Total","Asher Wojciechowski","CIN",0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,10836
"Total","Adam Kolarek","3 Tms",4,14,1,0,0.5,0.5,0.4,0,0,0,0.4,0.5,0.1,0.3,0.4,0.3,10843
"Total","Chasen Shreve","5 Tms",7.1,30,1.4,0.142857142,0.5,0.357142857,0.2,0,0.142857142,0,0.35714286,0.35714286,0.28571429,0.35714286,0.35714286,0.28571429,10855
"Total","Perci Garner","CLE",0.1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,10887
"Total","Christian Bergman","2 Tms",1.2,9,1.5,0.285714285,0.428571428,0.285714285,0,0.5,0,0,0.42857143,0.14285714,0.42857143,0.28571429,0.14285714,0.57142857,10925
"Total","Ken Roberts","2 Tms",1,4,1,0.5,0.25,0.25,0,0,0,0,0,1,0,0,0.25,0.75,10938
"Total","Josh A. Smith","3 Tms",2,6,0,0.5,0,0.5,0,0,0,0,0.25,0.25,0.5,0.25,0.25,0.5,10946
"Total","Jake Buchanan","2 Tms",0.2,2,1,0.5,0.5,0,0,0,0,0,0.5,0.5,0,0,1,0,10962
"Total","Ryan O'Rourke","MIN",2,5,1,0,0.5,0.5,1,0,0,0,1,0,0,0.33333333,0.33333333,0.33333333,10976
"Total","Chase Whitley","TBR",2,7,1,0,0.5,0.5,0.5,0,0,0,0.2,0.6,0.2,1,0,0,10982
"Total","Casey Lawrence","3 Tms",3,19,1.6,0.133333333,0.533333333,0.333333333,0,0.2,0.125,0,0.53333333,0.33333333,0.13333333,0.13333333,0.4,0.46666667,11121
"Total","Mike Bolsinger","TOR",0.1,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,11137
"Total","Vince Velasquez","HOU",0.1,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,11189
"Total","C.J. Riefenhauser","TBR",0.2,2,0,0,0,1,0,0,0,0,0,0,1,0,1,0,11193
"Total","Grant Dayton","2 Tms",1.2,6,0,0,0,1,0.25,0.25,0,0,0.25,0.75,0,0.25,0.5,0.25,11203
"Total","Casey Sadler","2 Tms",3,14,1,0.142857142,0.428571428,0.428571428,0.333333333,0.333333333,0,0,0.57142857,0.14285714,0.28571429,0.28571429,0.42857143,0.28571429,11209
"Total","Kevin Chapman","HOU",0.2,2,2,0,1,0,0,0,0,0,1,0,0,0,1,0,11240
"Total","Aaron Barrett","WSN",1,2,1,0,1,0,0,0,0,0,0,1,0,0,1,0,11243
"Total","Rob Rasmussen","SEA",0.1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,11250
"Total","Lisalverto Bonilla","CIN",1,3,1,0,0.5,0.5,0,0,0,0,0.5,0,0.5,0.5,0.5,0,11266
"Total","Zach Neal","OAK",0.2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11294
"Total","Tyler Lyons","2 Tms",1,10,0,0.6,0,0.4,0,0,0,0,0.6,0.4,0,0.2,0.4,0.4,11334
"Total","Pat Dean","MIN",0.1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11350
"Total","Brandon Cumpton","TOR",0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,11366
"Total","Tyrell Jenkins","ATL",0.2,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,11378
"Total","Tommy Kahnle","3 Tms",8.1,31,0.444444444,0.235294117,0.235294117,0.529411764,0.111111111,0,0.25,0,0.47058824,0.41176471,0.11764706,0.17647059,0.41176471,0.41176471,11384
"Total","A.J. Achter","LAA",1,3,2,0.333333333,0.666666666,0,0,0,0,0,0.33333333,0.66666667,0,0.33333333,0.66666667,0,11387
"Total","Danny Barnes","TOR",5.1,19,0.714285714,0.142857142,0.357142857,0.5,0.142857142,0,0,0,0.42857143,0.28571429,0.28571429,0.14285714,0.85714286,0,11388
"Total","Alex Wimmers","MIN",0.1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,11394
"Total","Danny Burawa","2 Tms",0.1,4,1,0,0.5,0.5,0,0.5,0,0,0,0.25,0.75,0,0.75,0.25,11397
"Total","Jose Quintana","2 Tms",0.2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11423
"Total","Anthony Ranaudo","TEX",0.1,3,1,0,0.5,0.5,0,0,0,0,0.5,0.5,0,0,0.5,0.5,11424
"Total","Drew Pomeranz","4 Tms",1.2,5,0,0.75,0,0.25,0,0,0,0,0.25,0.5,0.25,0,0.5,0.5,11426
"Total","Brandon Workman","2 Tms",3.1,12,2,0.181818181,0.545454545,0.272727272,0,0,0,0,0.54545455,0.45454545,0,0.09090909,0.36363636,0.54545455,11428
"Total","A.J. Schugel","PIT",1.2,4,0,1,0,0,0,0,0,0,0.5,0,0.5,0,0.5,0.5,11432
"Total","Jesse Biddle","2 Tms",2,15,1.5,0.285714285,0.428571428,0.285714285,0,0,0,0,0.42857143,0.42857143,0.14285714,0,0.57142857,0.42857143,11437
"Total","Johnny Barbato","2 Tms",1,4,1,0.333333333,0.333333333,0.333333333,1,0,0,0,0.66666667,0.33333333,0,0.33333333,0.66666667,0,11440
"Total","Matt Grace","WSN",4.1,19,3,0.272727272,0.545454545,0.181818181,0.5,0,0,1,0.15384615,0.53846154,0.30769231,0.23076923,0.46153846,0.30769231,11449
"Total","Sammy Solis","WSN",0.2,6,1,0,0.5,0.5,0,0,0,0,0.5,0.5,0,0,0.5,0.5,11457
"Total","A.J. Cole","3 Tms",3,10,1,0,0.5,0.5,0.25,0,0,0,0.5,0.125,0.375,0.125,0.625,0.25,11467
"Total","Bryan Mitchell","SDP",0.2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,11479
"Total","Joely Rodriguez","4 Tms",2,12,1.333333333,0.222222222,0.444444444,0.333333333,0,0,0,0,0.33333333,0.33333333,0.33333333,0,0.77777778,0.22222222,11487
"Total","Aaron Sanchez","MIN",0.1,2,0,0,0,1,0.5,0,0,0,0,1,0,0.5,0.5,0,11490
"Total","Parker Bridwell","LAA",0.1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,11502
"Total","Jeff Ferrell","DET",0.2,4,0,0.25,0,0.75,0,0,0,0,0,1,0,0.25,0.25,0.5,11506
"Total","Brandon Cunniff","ATL",0.1,2,0,0,0,1,0,0,0,0,0,0,1,0,1,0,11509
"Total","Josh Osich","2 Tms",1.1,8,6,0,1,0,0,0,0,0,0.5,0.33333333,0.16666667,0,0.83333333,0.16666667,11528
"Total","Dayan Diaz","CIN",1,4,2,0,0.666666666,0.333333333,0,0,0,0,0.33333333,0.33333333,0.33333333,0,0.33333333,0.66666667,11543
"Total","Jose Dominguez","SDP",0.1,2,0,0,0,1,0,0.5,0,0,0,1,0,0,0.5,0.5,11571
"Total","Conor Mullee","NYY",0.1,2,1,0,1,0,0,0,0,0,1,0,0,1,0,0,11580
"Total","Jose Urena","MIA",0.2,8,1.5,0.285714285,0.428571428,0.285714285,0,0.5,0.333333333,0,0.14285714,0.71428571,0.14285714,0.28571429,0.42857143,0.28571429,11589
"Total","Dovydas Neverauskas","PIT",2.1,16,0.2,0.333333333,0.111111111,0.555555555,0,0,0,0,0.55555556,0.22222222,0.22222222,0,0.44444444,0.55555556,11604
"Total","Heath Hembree","5 Tms",5.2,27,0.333333333,0.294117647,0.176470588,0.529411764,0.222222222,0.111111111,0,0,0.29411765,0.41176471,0.29411765,0.29411765,0.29411765,0.41176471,11632
"Total","Mayckol Guaipe","SEA",1.1,3,0.5,0,0.333333333,0.666666666,0,0,0,0,0,1,0,0,0.66666667,0.33333333,11663
"Total","Carlos Martinez","STL",0.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11682
"Total","Josh Lucas","2 Tms",1,3,2,0,1,0,0,0,0,0,0.5,0.5,0,0,1,0,11686
"Total","Tayron Guerrero","MIA",1.1,6,1,0.333333333,0.333333333,0.333333333,0,0,0,0,0.66666667,0,0.33333333,0,0.33333333,0.66666667,11691
"Total","Nick Kingham","2 Tms",0.2,3,0,0.333333333,0,0.666666666,0,0.5,0,0,0,0.66666667,0.33333333,0,0.33333333,0.66666667,11694
"Total","Sam Dyson","3 Tms",3,10,0.666666666,0.285714285,0.285714285,0.428571428,0.333333333,0,0,0,0.14285714,0.42857143,0.42857143,0.28571429,0.28571429,0.42857143,11710
"Total","Erik Goeddel","3 Tms",3.2,16,0.666666666,0.285714285,0.285714285,0.428571428,0,0,0.5,1,0.25,0.5,0.25,0.125,0.5,0.375,11712
"Total","Justin Grimm","2 Tms",4.1,18,0.833333333,0.083333333,0.416666666,0.5,0,0,0,0,0.33333333,0.33333333,0.33333333,0.16666667,0.5,0.33333333,11720
"Total","Carlos Ramirez","2 Tms",1.2,5,2,0,0.666666666,0.333333333,0,0,0,0,0,0.33333333,0.66666667,0.33333333,0.66666667,0,11743
"Total","Luke Jackson","3 Tms",7,27,1.571428571,0.052631578,0.578947368,0.368421052,0,0,0.181818181,0,0.63157895,0.05263158,0.31578947,0.26315789,0.57894737,0.15789474,11752
"Total","Kyle Ryan","2 Tms",3.1,14,3.5,0.181818181,0.636363636,0.181818181,0,0,0.142857142,0,0.27272727,0.27272727,0.45454545,0.27272727,0.36363636,0.36363636,11753
"Total","Drew Smyly","2 Tms",0.1,2,0,0,0,1,0,1,0,0,1,0,0,0,0,1,11760
"Total","Noah Syndergaard","PHI",0.2,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,11762
"Total","Hansel Robles","4 Tms",7.1,34,1.142857142,0.166666666,0.444444444,0.388888888,0.285714285,0.142857142,0.25,0,0.5,0.27777778,0.22222222,0.22222222,0.44444444,0.33333333,11801
"Total","Hector Neris","2 Tms",3.1,14,2.5,0.222222222,0.555555555,0.222222222,0,0,0.2,0,0.77777778,0.11111111,0.11111111,0.11111111,0.55555556,0.33333333,11804
"Total","Alberto Baldonado","WSN",0.1,3,1,0,1,0,0,0,0,0,0,0,1,0,0,1,11812
"Total","Steve Delabar","2 Tms",0.2,5,1,0,0.5,0.5,0,0,0,0,0.25,0.5,0.25,0,1,0,11827
"Total","Chris Martin","5 Tms",3.1,16,1.333333333,0.222222222,0.444444444,0.333333333,0,0.333333333,0,0,0.33333333,0.33333333,0.33333333,0,0.66666667,0.33333333,11847
"Total","Jason Adam","4 Tms",2.2,14,0.75,0,0.428571428,0.571428571,0.25,0.25,0.333333333,0,0.42857143,0.42857143,0.14285714,0.28571429,0.28571429,0.42857143,11861
"Total","Michael Feliz","3 Tms",4,16,0.571428571,0.214285714,0.285714285,0.5,0.142857142,0.285714285,0.25,0,0.57142857,0.35714286,0.07142857,0.28571429,0.21428571,0.5,11903
"Total","David Rollins","SEA",0.2,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,11928
"Total","Taylor Cole","LAA",2,10,6,0.333333333,0.666666666,0,0,0,0.166666666,0,0.55555556,0.33333333,0.11111111,0.11111111,0.77777778,0.11111111,11964
"Total","Matt Andriese","3 Tms",2.1,9,1.5,0.166666666,0.5,0.333333333,0.5,0,0.333333333,0,0.5,0,0.5,0.16666667,0.16666667,0.66666667,12022
"Total","Brian Flynn","KCR",2.2,12,3,0.2,0.6,0.2,0,0,0.166666666,0,0.4,0.4,0.2,0,0.2,0.8,12027
"Total","J.R. Graham","MIN",0.2,3,1,0.5,0.5,0,0,0,0,0,0,1,0,0.5,0,0.5,12042
"Total","Scott McGough","ARI",0.2,2,1,0,1,0,0,0,0,0,0,0,1,0,0,1,12056
"Total","Felipe Vazquez","2 Tms",1,3,1,0,0.5,0.5,0,0,0,0,0.5,0.5,0,0,1,0,12076
"Total","Branden Pinder","NYY",0.2,2,0,0.5,0,0.5,0,0,0,0,0.5,0.5,0,0.5,0.5,0,12093
"Total","Yimi Garcia","4 Tms",6,26,1.8,0.066666666,0.6,0.333333333,0.6,0.2,0.111111111,0,0.53333333,0.13333333,0.33333333,0.33333333,0.53333333,0.13333333,12095
"Total","Parker Markel","2 Tms",0.2,3,0,0,0,1,0,0,0,0,0.33333333,0,0.66666667,0,0.66666667,0.33333333,12106
"Total","Kendry Flores","MIA",0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12118
"Total","Jason Garcia","BAL",1.1,5,3,0,0.75,0.25,0,0,0,0,0,0.25,0.75,0.25,0.5,0.25,12143
"Total","David Goforth","MIL",0.2,2,0,1,0,0,0,0,0,0,0,0,1,0,1,0,12166
"Total","Domingo Tapia","4 Tms",3.1,12,2,0.333333333,0.444444444,0.222222222,0,0,0,0,0.66666667,0.22222222,0.11111111,0,0.66666667,0.33333333,12178
"Total","Cody Martin","2 Tms",1,3,1,0.333333333,0.333333333,0.333333333,1,0,0,0,0.33333333,0.33333333,0.33333333,0.33333333,0.33333333,0.33333333,12182
"Total","Keith Hessler","2 Tms",0.2,4,0.5,0.25,0.25,0.5,0,0.5,0,0,0.5,0.25,0.25,0.5,0.25,0.25,12220
"Total","Seth Maness","2 Tms",2,9,0.666666666,0.375,0.25,0.375,0,0,0,0,0.125,0.625,0.25,0.125,0.375,0.5,12235
"Total","Dan Winkler","2 Tms",3,8,0.333333333,0.333333333,0.166666666,0.5,0,0,0,0,0,0.66666667,0.33333333,0,0.66666667,0.33333333,12237
"Total","Ryan Sherriff","2 Tms",0.2,6,2,0,0.666666666,0.333333333,0,0,0.5,0,0.33333333,0.66666667,0,0.33333333,0.33333333,0.33333333,12249
"Total","Colton Murray","PHI",1,3,0,0.5,0,0.5,1,0,0,0,0,0,1,0.5,0,0.5,12264
"Total","Aaron Brooks","OAK",0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,12272
"Total","Leonel Campos","2 Tms",0.2,3,0,0,0,1,0.333333333,0.333333333,0,0,0,0.66666667,0.33333333,0.33333333,0.33333333,0.33333333,12277
"Total","Evan Marshall","3 Tms",1.2,9,1,0.111111111,0.444444444,0.444444444,0,0,0,0,0,0.55555556,0.44444444,0.11111111,0.55555556,0.33333333,12297
"Total","Colin Rea","2 Tms",0.2,2,0,0.5,0,0.5,0,0,0,0,0,0.5,0.5,0,0.5,0.5,12317
"Total","Jacob Barnes","6 Tms",4.2,25,1.8,0.125,0.5625,0.3125,0,0,0.222222222,1,0.47058824,0.47058824,0.05882353,0.11764706,0.52941176,0.35294118,12323
"Total","Jace Peterson","MIL",0.1,3,0,1,0,0,0,0,0,0,0,1,0,0,1,0,12325
"Total","Kevin Quackenbush","SDP",1,8,1,0.428571428,0.285714285,0.285714285,0.5,0,0,0,0.14285714,0.71428571,0.14285714,0.14285714,0.85714286,0,12360
"Total","Spencer Patton","2 Tms",1.2,11,1,0.142857142,0.428571428,0.428571428,0,0.333333333,0,0,0.42857143,0.28571429,0.28571429,0.14285714,0.42857143,0.42857143,12361
"Total","Nick Tropeano","LAA",0.1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,12385
"Total","Seth Lugo","NYM",5,14,1,0.272727272,0.363636363,0.363636363,0,0,0,0,0.27272727,0.36363636,0.36363636,0,0.63636364,0.36363636,12447
"Total","Chasen Bradford","2 Tms",2.2,11,1.5,0.166666666,0.5,0.333333333,0,0,0.333333333,0,0.16666667,0.66666667,0.16666667,0.33333333,0.33333333,0.33333333,12452
"Total","Drew Rucinski","MIA",1,4,0,1,0,0,0,0,0,0,0.5,0.5,0,0,0,1,12499
"Total","Taylor Hill","WSN",0.1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,12515
"Total","Cory Mazzoni","SDP",0.1,3,0,1,0,0,0,0,0,0,0.33333333,0,0.66666667,0,1,0,12537
"Total","Drew Gagnon","NYM",0.1,4,2,0.333333333,0.666666666,0,0,0,0.5,0,1,0,0,0,0.66666667,0.33333333,12545
"Total","Tony Cingrani","2 Tms",2,7,1,0,0.5,0.5,0,0,0,0,0.5,0.5,0,1,0,0,12555
"Total","Jack Leathersich","NYM",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12562
"Total","Blake Treinen","3 Tms",6,23,11,0.2,0.733333333,0.066666666,0,0,0.09090909,0,0.53333333,0.46666667,0,0.06666667,0.73333333,0.2,12572
"Total","Nick Ramirez","3 Tms",4,21,2.333333333,0.285714285,0.5,0.214285714,0.333333333,0.666666666,0.285714285,0,0.64285714,0.21428571,0.14285714,0.14285714,0.42857143,0.42857143,12575
"Total","DJ Johnson","COL",0.1,2,0,0,0,1,1,0,0,0,0,0,1,1,0,0,12578
"Total","Adam Morgan","2 Tms",3.2,17,1.666666666,0.2,0.5,0.3,0,0,0,0,0.27272727,0.27272727,0.45454545,0.09090909,0.45454545,0.45454545,12580
"Total","Mike Wright Jr.","BAL",2.1,10,0.666666666,0.166666666,0.333333333,0.5,0.333333333,0,0,0,0.33333333,0.33333333,0.33333333,0.16666667,0.66666667,0.16666667,12586
"Total","Nate Karns","SEA",0.1,2,1,0,1,0,0,0,0,0,1,0,0,0,1,0,12638
"Total","Guido Knudson","DET",0.1,2,1,0,0.5,0.5,0,0,0,0,0,0.5,0.5,0,0.5,0.5,12669
"Total","Roenis Elias","SEA",1,7,0.5,0.4,0.2,0.4,0.5,0,0,0,0.4,0.2,0.4,0.4,0,0.6,12673
"Total","Phil Klein","TEX",0,2,0,1,0,0,0,0,0,0,0,0,1,0,1,0,12675
"Total","Ryne Harper","2 Tms",4,17,0.285714285,0.25,0.166666666,0.583333333,0.142857142,0.142857142,0,0,0.25,0.41666667,0.33333333,0.16666667,0.33333333,0.5,12680
"Total","Tyler Wilson","BAL",1.1,9,2,0.625,0.25,0.125,0,0,0.5,0,0.375,0.375,0.25,0,0.5,0.5,12691
"Total","Adrian Houser","MIL",1,4,2,0.25,0.5,0.25,0,0,0,0,0.5,0.5,0,0,0.5,0.5,12718
"Total","Nick Martinez","2 Tms",3.2,16,7,0.2,0.7,0.1,0,0,0.285714285,0,0.4,0.5,0.1,0.3,0.5,0.2,12730
"Total","Rafael Montero","3 Tms",1,6,1,0.5,0.25,0.25,0,1,0,0,0.5,0.25,0.25,0,0.5,0.5,12760
"Total","Chris Devenski","4 Tms",3,9,0.4,0,0.285714285,0.714285714,0,0.2,0,0,0.28571429,0.42857143,0.28571429,0.14285714,0.57142857,0.28571429,12763
"Total","Sonny Gray","NYY",0.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12768
"Total","Jairo Diaz","COL",1,6,2,0.25,0.5,0.25,0,1,0,0,0.25,0.75,0,0.5,0.25,0.25,12774
"Total","John Brebbia","2 Tms",2.2,13,0.166666666,0.125,0.125,0.75,0,0.333333333,0,0,0.66666667,0.11111111,0.22222222,0,0.66666667,0.33333333,12777
"Total","Sam Gaviglio","TOR",1.1,7,0,0,0,1,0.666666666,0,0,0,0,0.33333333,0.66666667,0.66666667,0.33333333,0,12778
"Total","Sean Gilmartin","2 Tms",1.2,5,2,0,0.666666666,0.333333333,0,0,0,0,0.66666667,0,0.33333333,0,1,0,12781
"Total","Burch Smith","3 Tms",2.2,9,0.8,0,0.444444444,0.555555555,0,0,0,0,0.44444444,0.44444444,0.11111111,0,0.77777778,0.22222222,12784
"Total","Cody Anderson","CLE",0.2,2,0,0,0,1,0,0,0,0,0,1,0,0,0.5,0.5,12799
"Total","Noe Ramirez","3 Tms",4.2,20,1.4,0.142857142,0.5,0.357142857,0.2,0.4,0,0,0.78571429,0.14285714,0.07142857,0.07142857,0.35714286,0.57142857,12800
"Total","Carter Capps","2 Tms",0.2,2,0,0,0,1,0,0,0,0,0.5,0.5,0,0.5,0.5,0,12803
"Total","Matt Wisler","7 Tms",7,26,0.875,0.166666666,0.388888888,0.444444444,0,0,0.285714285,0,0.42105263,0.26315789,0.31578947,0.26315789,0.52631579,0.21052632,12804
"Total","Mike Clevinger","CLE",0.2,2,0,0,0,1,0,0,0,0,0,1,0,0,0,1,12808
"Total","Joel De La Cruz","ATL",1,4,1,0.333333333,0.333333333,0.333333333,0,0,0,0,0.33333333,0,0.66666667,0,0.66666667,0.33333333,12825
"Total","Andrew Kittredge","TBR",3.2,12,3,0.111111111,0.666666666,0.222222222,0,0,0,1,0.4,0.4,0.2,0,0.4,0.6,12828
"Total","Matt Purke","CHW",0.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12831
"Total","Elvis Araujo","PHI",1.1,5,1,0.333333333,0.333333333,0.333333333,0,0,0,0,0.33333333,0,0.66666667,0,0.66666667,0.33333333,12854
"Total","Shawn Armstrong","5 Tms",5.1,23,0.625,0.235294117,0.294117647,0.470588235,0,0.375,0.2,0,0.35294118,0.41176471,0.23529412,0.11764706,0.47058824,0.41176471,12857
"Total","Matt Barnes","2 Tms",4.2,26,2.75,0.25,0.55,0.2,0,0,0.09090909,0,0.25,0.6,0.15,0.25,0.3,0.45,12863
"Total","Andrew McKirahan","ATL",0.2,2,0,1,0,0,0,0,0,0,1,0,0,0,0,1,12870
"Total","Tony Zych","SEA",1.2,8,1,0.2,0.4,0.4,0.5,0,0,0,0.4,0.4,0.2,0.8,0,0.2,12876
"Total","Tyler Anderson","LAD",0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,12880
"Total","Alex Claudio","3 Tms",8.1,37,2.333333333,0.09090909,0.636363636,0.272727272,0,0.166666666,0.071428571,0,0.45454545,0.27272727,0.27272727,0.18181818,0.45454545,0.36363636,12890
"Total","Logan Verrett","2 Tms",1.2,11,5,0.142857142,0.714285714,0.142857142,0,0,0.2,0,0.57142857,0.28571429,0.14285714,0.14285714,0.42857143,0.42857143,12905
"Total","Ken Giles","HOU",0.1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,12910
"Total","Dylan Bundy","BAL",1,4,1,0.5,0.5,0,0,0,0,0,0.5,0.5,0,0,1,0,12917
"Total","Archie Bradley","3 Tms",1,5,2,0,0.666666666,0.333333333,0,0,0.5,0,0.33333333,0.33333333,0.33333333,0.33333333,0,0.66666667,12918
"Total","Gabriel Ynoa","BAL",1.1,13,4,0.5,0.5,0,0,0,0.25,0,0.625,0.375,0,0.375,0.5,0.125,12938
"Total","Abel De Los Santos","CIN",0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,12962
"Total","Joe Musgrove","HOU",0.2,2,0,0,0,1,0,0,0,0,0,1,0,0,0,1,12970
"Total","Joe Ross","WSN",0.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12972
"Total","Mauricio Cabrera","ATL",0.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12975
"Total","Andrew Faulkner","TEX",0.1,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,12982
"Total","Andrew Chafin","4 Tms",8.2,31,0.625,0.277777777,0.277777777,0.444444444,0,0,0.2,0,0.33333333,0.44444444,0.22222222,0.27777778,0.5,0.22222222,12988
"Total","Colten Brewer","2 Tms",1.2,7,2,0.4,0.4,0.2,1,0,0,0,0,0.8,0.2,0.2,0.6,0.2,12997
"Total","Robby Scott","BOS",1.1,5,2,0.25,0.5,0.25,0,0,0,0,0,0.75,0.25,0,0.75,0.25,13042
"Total","Reymin Guduan","HOU",0.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13058
"Total","Wei-Yin Chen","MIA",2.1,15,0.571428571,0,0.363636363,0.636363636,0,0.428571428,0.25,0,0.36363636,0.45454545,0.18181818,0,0.18181818,0.81818182,13071
"Total","Derek Law","5 Tms",3.1,16,2.5,0.3,0.5,0.2,0,0,0.2,0,0.3,0.3,0.4,0,0.6,0.4,13133
"Total","Frank Garces","SDP",0.1,2,0,0,0,1,0,0,0,0,0,0,1,0,1,0,13144
"Total","Carson Smith","SEA",0.1,2,2,0,1,0,0,0,0,0,0.5,0.5,0,0,0.5,0.5,13172
"Total","Kyle Crick","3 Tms",2,8,1,0.2,0.4,0.4,0.5,0,0,0,0,0.6,0.4,0.4,0.4,0.2,13182
"Total","Adalberto Mejia","2 Tms",1.2,8,0.666666666,0.166666666,0.333333333,0.5,0,0,0.5,0,0.33333333,0.5,0.16666667,0,0.5,0.5,13188
"Total","Jordan Weems","2 Tms",2.2,12,0.333333333,0,0.25,0.75,0,0,0,0,0.5,0.5,0,0,0.75,0.25,13190
"Total","Joe Biagini","TOR",6,24,1.6,0.1875,0.5,0.3125,0,0,0.125,0,0.25,0.625,0.125,0.25,0.3125,0.4375,13194
"Total","Warwick Saupold","DET",1.1,9,3,0.2,0.6,0.2,0,0,0,0,0.4,0.2,0.4,0.2,0.6,0.2,13211
"Total","Michael Fulmer","3 Tms",3,11,0.25,0,0.2,0.8,0.25,0,1,0,0.4,0.4,0.2,0.6,0.2,0.2,13218
"Total","Louis Head","2 Tms",0.2,2,0,0,0,1,0,0,0,0,1,0,0,0,0,1,13259
"Total","Ross Stripling","3 Tms",2.1,10,1.333333333,0,0.571428571,0.428571428,0.333333333,0,0,0,0.42857143,0.28571429,0.28571429,0.14285714,0.42857143,0.42857143,13273
"Total","Matt Carasiti","COL",0.2,6,1,0.5,0.25,0.25,0,0,0,0,0.5,0.25,0.25,0.25,0.25,0.5,13276
"Total","Jesse Hahn","OAK",0.1,2,0,0,0,1,0,0,0,0,0,1,0,1,0,0,13287
"Total","Danny Coulombe","4 Tms",5,18,3,0.428571428,0.428571428,0.142857142,0.5,0,0.166666666,0,0.35714286,0.28571429,0.35714286,0.21428571,0.42857143,0.35714286,13293
"Total","Jake Barrett","ARI",1,5,0,0.75,0,0.25,0,0,0,0,0.5,0.5,0,0.25,0.5,0.25,13322
"Total","James Pazos","SEA",3.2,14,1.333333333,0.222222222,0.444444444,0.333333333,0.333333333,0,0,0,0.22222222,0.33333333,0.44444444,0.22222222,0.77777778,0,13323
"Total","William Cuevas","BOS",0.1,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,13331
"Total","Adrian Sampson","TEX",1,8,3,0.4,0.6,0,0,0,0.666666666,0,0.6,0.4,0,0,0.6,0.4,13339
